,SPY,IWM,EFA,EEM,TLT,IEF,LQD,HYG,GLD,SLV,DBC,USO,UUP,FXE,FXY,VNQ
2012-12-13,135715000,33439281,13693580,55617848.0,6381446,862861,3635046,4898610.0,9333254.0,15368390.0,1420833.0,342279.0,577634.0,296653.0,233355.0,2614438.0
2012-12-14,137701700,28513020,18514551,39422809.0,3833049,380649,2844183,2741385.0,5352140.0,7389179.0,1641812.0,315890.0,1519428.0,796006.0,366173.0,2544461.0
2012-12-17,143238200,35849359,22550631,55647527.0,6869984,660038,1983222,2195516.0,8177388.0,6199406.0,1235641.0,348927.0,1643677.0,316139.0,153187.0,2315731.0
2012-12-18,177762800,53506602,24270820,61648969.0,12024120,846400,2278441,3409777.0,24000529.0,18663500.0,1583353.0,436819.0,1702259.0,453153.0,360783.0,2532280.0
2012-12-19,150895400,49010879,19356320,50249031.0,4880495,675293,3112128,2566377.0,12995520.0,12957860.0,1644520.0,689525.0,1890011.0,381979.0,469798.0,3408726.0
2012-12-20,168487000,50304520,18545520,57106031.0,4567812,377080,2545102,3191186.0,25148779.0,36971848.0,1829378.0,399477.0,1931070.0,351919.0,153378.0,2696028.0
2012-12-21,245883800,54924602,22418301,66038703.0,6087603,499114,2649690,3187911.0,13445840.0,16853400.0,1932656.0,784802.0,2173489.0,593713.0,530090.0,2252501.0
2012-12-24,53874600,10105120,7699030,18908199.0,1071090,903312,1902429,1221397.0,3699741.0,4483563.0,1091831.0,192689.0,525955.0,165836.0,273412.0,1802514.0
2012-12-26,106947700,24673131,11717950,25381910.0,2247827,779925,1641909,2257275.0,4967628.0,7234470.0,1077810.0,695050.0,424334.0,297191.0,330311.0,1724009.0
2012-12-27,167920600,35568379,14207460,41600500.0,4262619,446633,1556808,2332562.0,8938697.0,10707150.0,1973428.0,488814.0,442246.0,384031.0,298627.0,2305731.0
2012-12-28,148806700,34262141,18734449,42093246.0,3928559,552154,1894480,2426008.0,6854193.0,9846973.0,1542300.0,508754.0,408343.0,264556.0,224317.0,1990259.0
2012-12-31,243935200,67461055,22820750,49353738.0,6422918,1742728,1867794,2918454.0,11789680.0,11982240.0,4334850.0,593755.0,340719.0,350391.0,257857.0,3719110.0
2013-01-02,192059000,116410492,26056260,101185695.0,7473685,2561205,4058434,3975188.0,10436880.0,15631140.0,3008888.0,693096.0,898664.0,386853.0,249896.0,5286383.0
2013-01-03,144761800,45872887,23239891,66219555.0,10005680,2131870,3207886,3950642.0,16117490.0,20462289.0,2478742.0,489416.0,1314231.0,578055.0,287465.0,3570912.0
2013-01-04,116817700,29853410,15522280,51086898.0,9574607,983328,4663230,2967960.0,19179859.0,18628100.0,3216934.0,742613.0,1087517.0,572486.0,645062.0,2338699.0
2013-01-07,110002500,23694000,14102520,50598727.0,4196169,1387328,3832563,4137298.0,9362473.0,7452809.0,1727728.0,356665.0,1973506.0,1065127.0,204110.0,2243522.0
2013-01-08,121265100,23769740,15592250,48457859.0,4380803,364139,2534858,2179015.0,7696233.0,9079867.0,1681846.0,480184.0,1172059.0,426378.0,544734.0,1533658.0
2013-01-09,90745600,27426520,12779360,38511152.0,3870220,517634,1867549,2183870.0,8337073.0,7256982.0,1681189.0,344071.0,832366.0,2180171.0,507217.0,2134351.0
2013-01-10,130735400,39754020,17718529,44170801.0,5603077,689067,1439888,1684469.0,11432560.0,9906879.0,1740571.0,432229.0,2258057.0,1362453.0,1294983.0,2824142.0
2013-01-11,113917300,27322369,12624680,54702301.0,4773149,553890,758132,1982602.0,13676630.0,12084040.0,1492173.0,445028.0,1126813.0,578008.0,657029.0,2021964.0
2013-01-14,89567200,24354830,9980349,63801898.0,3067158,971674,1569315,2182354.0,7289790.0,12736130.0,1996536.0,393611.0,879782.0,365869.0,407517.0,1787152.0
2013-01-15,93172600,34705473,12534140,55409059.0,5358533,428790,3042879,2135936.0,10085280.0,8995923.0,3970212.0,373957.0,1683936.0,776062.0,532161.0,2101307.0
2013-01-16,104849500,20884020,12906920,32090100.0,4286085,533974,4199856,3272660.0,9219229.0,7391037.0,3361254.0,529446.0,1140817.0,482895.0,453591.0,2384722.0
2013-01-17,133833500,34222102,14936150,39873129.0,7019198,436006,2225625,6058850.0,14913400.0,16090070.0,1419026.0,830507.0,416895.0,475210.0,950847.0,2421882.0
2013-01-18,169906000,23257141,18843961,51709512.0,4659908,560099,2704402,2836713.0,10038830.0,9893420.0,1631592.0,499684.0,722801.0,851459.0,779703.0,2277459.0
2013-01-22,111797300,31590230,12090100,46493887.0,3874061,595317,1730295,2295132.0,8590883.0,9293663.0,2017896.0,549185.0,747861.0,381382.0,948282.0,2187397.0
2013-01-23,104596100,32818871,10139830,32607811.0,2849315,603575,2446556,2227879.0,6698624.0,10299020.0,1704042.0,768785.0,748205.0,431839.0,784907.0,2383025.0
2013-01-24,146426400,39817910,13640060,38920488.0,4178881,376264,1873529,3175325.0,13191990.0,9887799.0,1554999.0,601720.0,255545.0,270101.0,587555.0,2346108.0
2013-01-25,147211600,34620719,16643500,52779434.0,8750604,570593,2434539,2525022.0,9037561.0,11501640.0,1470210.0,477878.0,995957.0,418146.0,480683.0,2095535.0
2013-01-28,113357700,42633551,14802860,56862340.0,6060021,1327966,2434115,2330977.0,8497269.0,8897501.0,1456827.0,457463.0,191196.0,277609.0,232765.0,3364623.0
2013-01-29,105694400,37056207,13403220,46274848.0,5553869,480547,1424006,1514230.0,7366469.0,9374470.0,1536431.0,738889.0,890776.0,696560.0,176374.0,2343667.0
2013-01-30,137447700,39299273,18943311,47812727.0,9587366,453170,3009298,6595696.0,12015940.0,16498990.0,2555197.0,679040.0,2960460.0,648571.0,420237.0,1872518.0
2013-01-31,108975800,36925047,22252150,51081602.0,6789172,902426,2804026,5963744.0,9336017.0,14939460.0,2636071.0,552224.0,1539869.0,240480.0,226966.0,2186318.0
2013-02-01,131173000,33927473,19989119,50348441.0,10931090,2587867,4589136,5713002.0,12904580.0,12443200.0,2975823.0,673437.0,1045665.0,1104248.0,686563.0,3376775.0
2013-02-04,159073600,27015170,18125160,48193551.0,9292144,693371,2581317,3877918.0,7360341.0,7131101.0,1753695.0,639979.0,846667.0,722590.0,595397.0,2827495.0
2013-02-05,113912400,26551570,15418800,41440008.0,6676433,797647,2814604,2590884.0,8979388.0,7333284.0,1421564.0,396426.0,594428.0,779546.0,636342.0,2401182.0
2013-02-06,138762800,24300150,26335939,56869230.0,5891951,816718,1970113,2850473.0,6147987.0,5900449.0,2511345.0,531882.0,738669.0,212734.0,431185.0,8277591.0
2013-02-07,162490000,30212230,21947641,47884207.0,5951708,969949,1679991,4071332.0,12828580.0,11776220.0,2184542.0,492893.0,1216052.0,752314.0,675633.0,1793397.0
2013-02-08,103133700,25189529,18326109,36377898.0,5603353,952746,1496635,3220363.0,6086536.0,5390726.0,1562406.0,391778.0,900473.0,208893.0,588557.0,2799899.0
2013-02-11,73775000,15725420,12677180,25663609.0,3679862,558712,749054,3146006.0,12147330.0,10465410.0,1981371.0,592146.0,1008700.0,476371.0,301558.0,2177687.0
2013-02-12,65392700,19792689,11534150,40661262.0,4513646,531480,1520168,3490559.0,7632726.0,6681289.0,2520801.0,341345.0,487063.0,362690.0,2294744.0,2357615.0
2013-02-13,82322600,22591250,8955106,32068330.0,6586316,610674,2317781,3672133.0,8962733.0,7368514.0,1531904.0,641568.0,224804.0,181228.0,250780.0,2525870.0
2013-02-14,80834300,22359279,10409860,28975189.0,7095959,987954,3180436,2731857.0,12415060.0,15707570.0,1387901.0,264228.0,621647.0,471913.0,573155.0,2169152.0
2013-02-15,215226500,29339090,12094990,42285059.0,5861727,681616,1363532,2482982.0,23374859.0,20810350.0,2420924.0,880114.0,1042202.0,598680.0,389087.0,1504118.0
2013-02-19,95105400,21170539,20173801,55630391.0,7383515,498718,1842223,3074268.0,11809400.0,18772100.0,2252506.0,528409.0,522276.0,811259.0,520667.0,1673615.0
2013-02-20,160574800,41753754,17523430,47496641.0,9603842,869878,1369732,3830244.0,30923939.0,26946631.0,3037475.0,1425138.0,1373164.0,1327812.0,581135.0,1764489.0
2013-02-21,183257000,45093359,34195168,78468484.0,8297365,680938,3578063,7185278.0,17970029.0,14454450.0,2358256.0,974297.0,1819038.0,1071962.0,387090.0,2185605.0
2013-02-22,106356600,24765510,23363920,73001797.0,5316978,412753,1914207,3367167.0,10093910.0,10446570.0,1897848.0,563937.0,437009.0,585838.0,411998.0,1941370.0
2013-02-25,245824800,53492719,40205070,81535633.0,15950540,2908904,2643443,5259238.0,9488190.0,10895230.0,3079175.0,550159.0,3313908.0,2378856.0,2668789.0,2550371.0
2013-02-26,186596200,47522801,25416490,69633680.0,9822075,860898,1574066,4075630.0,18182740.0,16452670.0,2745013.0,818563.0,988232.0,1343843.0,992193.0,2382746.0
2013-02-27,150781900,41199320,16819510,45986520.0,7459783,398783,941402,3681567.0,9604799.0,8138245.0,2564220.0,627456.0,1192476.0,1128227.0,437961.0,1551401.0
2013-02-28,126866000,31218131,17815090,43961031.0,6023419,534348,2231080,3821914.0,14866490.0,11476460.0,5327643.0,664246.0,1143926.0,484018.0,247203.0,4566322.0
2013-03-01,170634800,49278793,18241740,52273180.0,7786708,876440,1363649,4833147.0,11179550.0,8443436.0,2641114.0,619158.0,3861189.0,785157.0,656223.0,3862332.0
2013-03-04,99010200,27577539,14580220,43730859.0,4511507,572513,1733328,2222478.0,6643752.0,6223215.0,2030972.0,751160.0,1776594.0,248714.0,296287.0,3140982.0
2013-03-05,121431900,35615207,16167980,49300754.0,6539510,224607,1395352,3733332.0,10805640.0,6310327.0,3225390.0,524460.0,730425.0,498448.0,316228.0,2835737.0
2013-03-06,94469900,28483551,17189551,42439559.0,6516384,1091613,1014611,2117936.0,10862680.0,10348150.0,1621801.0,606985.0,1083207.0,976225.0,538434.0,3021783.0
2013-03-07,86101400,27908699,11797880,44079180.0,8529824,804445,1963995,2124832.0,6593847.0,6112944.0,1534590.0,702831.0,633768.0,917219.0,584082.0,1923291.0
2013-03-08,123477800,38066078,23305811,61846090.0,15423560,1651864,2526877,2464068.0,11860090.0,11553660.0,2572177.0,383426.0,855560.0,1198654.0,1909525.0,2473280.0
2013-03-11,83746800,26723529,10873960,44046754.0,5816048,1465793,2632434,2782754.0,4810698.0,4183712.0,6676347.0,249726.0,601837.0,696313.0,278270.0,1712559.0
2013-03-12,105755800,21488990,16015590,50934660.0,9264266,525264,3172886,1526124.0,7265976.0,5444657.0,3456152.0,424181.0,213693.0,414429.0,521134.0,2190066.0
2013-03-13,92550900,28662869,20517840,80499922.0,7371420,1116499,1958587,1431110.0,7436946.0,8158023.0,3079905.0,422170.0,504855.0,797660.0,279500.0,1784906.0
2013-03-14,126329900,24749961,12158280,40119809.0,9353089,557389,1669597,2954068.0,11420240.0,7315358.0,1860450.0,263199.0,706641.0,729974.0,648841.0,2647646.0
2013-03-15,138601100,35361641,18191061,61240352.0,9673395,1184615,1188436,2024225.0,5701573.0,5453007.0,1869235.0,311383.0,1333111.0,1211530.0,1059707.0,2243760.0
2013-03-18,126704300,36701246,25132721,69343922.0,9152175,1441931,1665642,3000524.0,9303073.0,6176673.0,1485420.0,433926.0,2671096.0,1681632.0,1152033.0,2398233.0
2013-03-19,167567300,51516379,25745109,81729328.0,11987180,545214,1354570,3742754.0,11027600.0,8780138.0,1687086.0,818570.0,1268889.0,3421995.0,607892.0,3055173.0
2013-03-20,113759300,27961590,16134790,53647090.0,8544030,742768,1905025,2553116.0,8221933.0,5346786.0,2177152.0,562752.0,882381.0,1095858.0,398810.0,3110082.0
2013-03-21,128605000,37125781,18106801,50648008.0,6119489,669684,1853993,3532361.0,4992610.0,6361771.0,1375775.0,538546.0,337400.0,739716.0,257883.0,1723720.0
2013-03-22,111163600,33429898,18090359,41763398.0,6323721,296972,997841,2201430.0,4746376.0,7257059.0,1133892.0,390071.0,531823.0,800428.0,192035.0,3143420.0
2013-03-25,151322300,36682273,31933000,46751219.0,5839792,319404,1089611,2131696.0,6820543.0,5048230.0,2102902.0,814082.0,735060.0,1514418.0,503622.0,2676483.0
2013-03-26,86856600,26350590,15040670,55547301.0,5093190,546280,917946,1169375.0,7389042.0,5180432.0,1416682.0,828063.0,407381.0,915443.0,242974.0,1722686.0
2013-03-27,99950600,28469109,14990220,42991793.0,7742886,623604,1847112,2195098.0,6718518.0,8822009.0,2456657.0,580062.0,1034058.0,784030.0,88706.0,2463057.0
2013-03-28,102932800,24162820,28690029,43219762.0,5826335,378339,1874209,1959045.0,6851500.0,6131743.0,1560126.0,437632.0,773016.0,1195789.0,131795.0,2632219.0
2013-04-01,99194100,59669262,24852830,48386578.0,6113747,2471041,5877396,3822918.0,4289036.0,8120532.0,1980624.0,438265.0,404291.0,281200.0,317451.0,2501104.0
2013-04-02,101504300,47917199,19636561,39392879.0,5437907,984891,1319122,2528645.0,9398854.0,13645250.0,3237634.0,571170.0,507577.0,226771.0,176660.0,2546050.0
2013-04-03,154167400,65445070,16960910,66774578.0,9527382,1233970,1420937,2773019.0,15740720.0,13189060.0,2111871.0,1091890.0,540717.0,489197.0,1243170.0,2215834.0
2013-04-04,131885000,37707879,14924900,72966086.0,9367035,584757,2660881,3040600.0,12429900.0,12012050.0,1327022.0,1089334.0,1112260.0,884634.0,784652.0,1905155.0
2013-04-05,159666000,46419688,18160320,93360875.0,18628189,663705,3268433,2243738.0,14491940.0,9923359.0,1205204.0,727579.0,493369.0,959192.0,1625266.0,2288397.0
2013-04-08,86571200,28889910,17117609,46406840.0,8020245,858110,2276778,2346728.0,6246884.0,5085579.0,1179225.0,382998.0,592585.0,675524.0,1239937.0,1773451.0
2013-04-09,101922200,36828512,17406289,77325250.0,7176656,507764,3156947,2985314.0,7047106.0,11501960.0,1302721.0,455806.0,487558.0,759776.0,570981.0,2537876.0
2013-04-10,135711100,50119551,18195420,49605500.0,10765550,340865,2181564,2932542.0,18515670.0,7733761.0,1260757.0,488112.0,1021731.0,505325.0,494979.0,2087988.0
2013-04-11,110142500,32618910,19865240,46006301.0,7502145,1132160,1496862,2676163.0,8063117.0,5471248.0,1748711.0,523501.0,807589.0,560990.0,644086.0,2424933.0
2013-04-12,116359900,41932699,16777400,109321203.0,9254725,827631,1358822,2040810.0,55601770.0,34384660.0,2923838.0,1268474.0,1658198.0,500482.0,684988.0,1618723.0
2013-04-15,217259000,100203906,22699859,69586062.0,12948300,587205,1024726,3910739.0,93804141.0,53812609.0,3652557.0,1361314.0,838892.0,801552.0,853756.0,3345728.0
2013-04-16,147507800,58063238,14675670,51188699.0,6554363,1226700,1629725,4138245.0,45650754.0,22201779.0,4928816.0,739982.0,1223652.0,979089.0,323311.0,3296272.0
2013-04-17,226834800,77711438,30730779,87858484.0,9020829,988226,1373179,5778867.0,25444020.0,18680150.0,1478886.0,1253468.0,956718.0,1322427.0,523009.0,3039648.0
2013-04-18,167583200,58516566,19211391,47811969.0,7010053,705548,1656667,2476815.0,20044070.0,13551990.0,2616508.0,1170964.0,460383.0,644924.0,475983.0,2616874.0
2013-04-19,149687600,44933602,24725801,50232320.0,5474711,750424,877889,2474800.0,15666380.0,11538830.0,1957872.0,534262.0,1373094.0,529677.0,476707.0,1621104.0
2013-04-22,106553500,49192660,16899881,33583199.0,4519327,379810,1271926,3641824.0,16572850.0,9242890.0,1996498.0,710069.0,807169.0,585497.0,396469.0,2638429.0
2013-04-23,166141300,55313113,21257631,64693520.0,8043281,449752,1659658,2217509.0,14650670.0,13417350.0,2553500.0,572691.0,1002128.0,637071.0,342145.0,3312269.0
2013-04-24,96781200,41022840,18269320,51542621.0,3673536,279387,1366811,3872560.0,10372520.0,11084870.0,1714354.0,823846.0,1951445.0,688827.0,176853.0,1750655.0
2013-04-25,131060600,36544328,20079131,41504129.0,4297745,293260,1067046,2453037.0,18895400.0,20089539.0,2094287.0,1038209.0,747340.0,519402.0,218179.0,2981670.0
2013-04-26,95918800,32406311,13910190,51739754.0,4899037,433220,1294420,2678940.0,19313590.0,20217680.0,2222825.0,773990.0,466119.0,325501.0,433013.0,2600912.0
2013-04-29,88572800,20792869,14720990,43874719.0,4915923,809972,875631,1785236.0,11006190.0,8614233.0,1130965.0,614258.0,1675413.0,269551.0,154373.0,1889761.0
2013-04-30,116010700,30495699,22261270,80948883.0,4477344,752620,2347944,2953045.0,11287220.0,9543297.0,1900539.0,626914.0,1611813.0,730341.0,305853.0,2439644.0
2013-05-01,138874200,120179297,19104600,64532781.0,10724570,803570,4063447,4812364.0,13939150.0,17056961.0,1693861.0,1243619.0,590141.0,632546.0,721460.0,6260098.0
2013-05-02,96407600,38835770,18247189,46990488.0,4171750,921280,1798903,3368176.0,11504270.0,8023212.0,1538784.0,989465.0,1081856.0,957469.0,336169.0,2590509.0
2013-05-03,144202300,51982328,19161189,57682879.0,11283680,879453,2882191,2407358.0,11671920.0,11288970.0,1188237.0,1195718.0,562618.0,562277.0,569157.0,2878778.0
2013-05-06,66882100,26895240,7583641,31402199.0,5121954,433911,1839239,1458613.0,7734080.0,4861095.0,7015066.0,587513.0,296153.0,336237.0,125786.0,2427609.0
2013-05-07,90359200,29923010,15724430,38933207.0,5050718,543961,3886074,2590808.0,13630080.0,10949400.0,1380239.0,616315.0,379871.0,218264.0,172188.0,2443211.0
2013-05-08,97419200,37669520,17768330,47973090.0,5732883,1114353,2378949,3801148.0,11163080.0,9327568.0,1423336.0,614811.0,524384.0,622110.0,245549.0,2703059.0
2013-05-09,106738600,32334070,16372380,40290441.0,7526916,587247,825724,1644897.0,8265283.0,10690860.0,1137835.0,522335.0,334222.0,792373.0,1806293.0,2255730.0
2013-05-10,103203000,39288859,15403310,44867527.0,11690510,529648,2808188,4654516.0,14657800.0,11929180.0,1402363.0,931846.0,738223.0,796408.0,1055988.0,1706241.0
2013-05-13,81843200,22528141,11911350,51315273.0,8051126,417594,2498333,2709924.0,6719359.0,6350864.0,1379967.0,545362.0,1317114.0,483502.0,302606.0,2114047.0
2013-05-14,119000900,33543891,26158789,39461008.0,9236243,876899,2324956,4473867.0,9897149.0,12115920.0,2765741.0,591374.0,1252503.0,468552.0,536383.0,2081522.0
2013-05-15,120718500,34001848,15961570,54677449.0,14608540,768194,2081530,3179773.0,19068471.0,23012539.0,3652117.0,1232982.0,757180.0,515636.0,659096.0,2837847.0
2013-05-16,109913600,42053289,16669051,34833461.0,8460576,697842,2916426,6036740.0,12761980.0,11595260.0,1531965.0,604388.0,1888222.0,421545.0,644255.0,2485110.0
2013-05-17,129801000,35679328,12925640,37786090.0,7435806,365779,909471,4313210.0,20349770.0,15843450.0,1141430.0,709731.0,1011810.0,669341.0,716189.0,1717682.0
2013-05-20,85071200,25028340,16117160,33027238.0,5839704,1439963,2097013,2086182.0,21593910.0,36197930.0,1530303.0,467779.0,677493.0,437744.0,1174876.0,2534093.0
2013-05-21,95804200,23605061,15283630,39757738.0,7782074,530516,2007690,4666469.0,14542460.0,21262770.0,1199876.0,552990.0,1028859.0,547087.0,439997.0,2321264.0
2013-05-22,244031800,68656578,21713500,95248883.0,18361830,1797341,2886292,5243745.0,25982359.0,51029059.0,1302639.0,1324573.0,1448260.0,1393314.0,995463.0,5515492.0
2013-05-23,211064400,44527078,27055170,84327438.0,9207043,950087,2568455,3294332.0,10272770.0,12358530.0,2251723.0,1136016.0,858339.0,690350.0,1211714.0,5071801.0
2013-05-24,151573900,33336320,19956740,70236078.0,5357595,349704,1090888,3420379.0,5522984.0,6958345.0,1968060.0,518640.0,918368.0,356094.0,888247.0,3019965.0
2013-05-28,143679800,46125930,20275740,51418168.0,13567730,1156914,1684186,3486678.0,12466650.0,10062140.0,2486811.0,472823.0,502684.0,332532.0,452218.0,3666527.0
2013-05-29,160363400,40491641,18099350,71461367.0,11298930,1588360,3574068,10958200.0,8765194.0,6304758.0,1150307.0,1149173.0,445628.0,733670.0,633903.0,5983190.0
2013-05-30,107793800,30625320,27382840,57619379.0,10011760,577958,1758918,5462099.0,8612081.0,11428410.0,1874217.0,1120172.0,820809.0,610066.0,612370.0,3753479.0
2013-05-31,176850100,38959406,36549352,109498203.0,18158711,1639397,4297464,6809512.0,9726565.0,13154800.0,5156036.0,807138.0,1526191.0,394490.0,591928.0,6474152.0
2013-06-03,168390700,87088430,30341641,103868203.0,15564440,3269163,10863880,14320840.0,9176632.0,12786750.0,2813729.0,615874.0,1843899.0,1047711.0,1448061.0,6934955.0
2013-06-04,157631500,68207195,17024400,61790441.0,7504245,1235037,3726457,7926983.0,5506215.0,6752875.0,1526033.0,454288.0,832565.0,275843.0,425152.0,4116392.0
2013-06-05,211737800,58973527,28821590,88096406.0,8056963,1298866,4575149,10309180.0,7444993.0,8279508.0,2641466.0,546727.0,1766357.0,403037.0,1124665.0,4199044.0
2013-06-06,200225500,46336160,24386891,79390086.0,8925982,2471852,2499973,11849740.0,9848311.0,10292760.0,3320870.0,742020.0,2643049.0,2068542.0,5126176.0,5111002.0
2013-06-07,188337800,44757660,19245189,83417195.0,10459370,652213,3159763,8879774.0,11057790.0,22068721.0,1316848.0,851589.0,1114414.0,464656.0,1263037.0,3588828.0
2013-06-10,105667100,32136471,14559740,94653664.0,7892554,694550,2911033,7677976.0,6142740.0,10495730.0,1086373.0,309190.0,1415814.0,531504.0,1114377.0,3347494.0
2013-06-11,159505400,43466441,16618990,91970000.0,12846680,756033,3983639,9065190.0,7201203.0,9873338.0,1148699.0,539617.0,1210864.0,402480.0,1977193.0,4746937.0
2013-06-12,177361500,58453434,14378080,110464602.0,10193690,528606,3468942,9194054.0,6552182.0,8216298.0,3855195.0,690884.0,633973.0,390251.0,1020695.0,3558691.0
2013-06-13,163587800,47769219,20158359,109955797.0,12509280,1180064,2474348,7526548.0,7164767.0,10108550.0,2189542.0,342703.0,587057.0,732280.0,1544026.0,4603489.0
2013-06-14,141197500,37845930,17334160,101834898.0,6679558,599639,1283964,3909126.0,4279367.0,8688280.0,1542799.0,782255.0,611945.0,219886.0,877748.0,3546977.0
2013-06-17,136295600,33311391,17560400,59802738.0,5982073,478333,1868593,3830667.0,4077112.0,6448676.0,2642777.0,537002.0,579684.0,307611.0,794590.0,4148086.0
2013-06-18,114695600,40521488,13168500,57236941.0,5192646,428938,1748392,3609663.0,7381824.0,11006980.0,2653124.0,319323.0,608619.0,360113.0,313123.0,4303881.0
2013-06-19,206149500,43193441,33232699,106461203.0,17141070,1281463,2822973,7971647.0,13017730.0,15248390.0,1080108.0,442914.0,1677093.0,844617.0,907200.0,4929558.0
2013-06-20,321255900,76263719,40517047,151379109.0,27901250,1982451,6649557,11094990.0,28872051.0,36200621.0,3419458.0,1136993.0,3540378.0,688521.0,1241393.0,8148258.0
2013-06-21,271956800,66116891,30474199,122377398.0,19783699,1777107,4107513,9245334.0,16602080.0,14610400.0,3324287.0,1297658.0,1795976.0,858519.0,1006453.0,7812274.0
2013-06-24,222329000,58775422,24352740,105818094.0,24588949,2731500,6063574,12116020.0,12751720.0,17632230.0,2212709.0,841828.0,7512909.0,528693.0,927466.0,8414676.0
2013-06-25,162262200,32420580,24494850,81150117.0,11082700,771942,3653183,6233253.0,9373477.0,7855387.0,3226017.0,565948.0,979683.0,258459.0,418340.0,11383250.0
2013-06-26,134848000,33752621,27141949,79737969.0,13582110,1015250,2009918,5527103.0,24748760.0,22854189.0,3087085.0,581098.0,938201.0,271461.0,371741.0,6721680.0
2013-06-27,129483700,40852238,17753750,95787750.0,12026600,948969,1544729,5578505.0,30001811.0,18115930.0,1181971.0,844978.0,1746349.0,544309.0,665368.0,5114835.0
2013-06-28,160402900,46141551,31174080,92251539.0,12017000,1017616,2960281,6111933.0,32986539.0,27265260.0,2842383.0,592348.0,1184130.0,412396.0,772317.0,6234190.0
2013-07-01,131954800,37811449,15315970,64189699.0,5500732,1127006,2849878,5213388.0,15952480.0,14509800.0,1322923.0,588757.0,1386388.0,438438.0,338608.0,3141406.0
2013-07-02,154863700,36849699,13492750,91595766.0,5333892,385324,2214719,3799741.0,10553430.0,7787124.0,1615796.0,1095271.0,1648210.0,721520.0,598837.0,3707513.0
2013-07-03,75216400,19162100,11755470,51570781.0,3842216,1233114,2131997,1679675.0,6750238.0,6634858.0,1383250.0,1525398.0,496385.0,343235.0,413441.0,2446840.0
2013-07-05,122416900,29429051,10197770,94284656.0,14513510,924080,2500053,3312593.0,11593510.0,11099030.0,2626960.0,903439.0,1436541.0,411168.0,198384.0,2506071.0
2013-07-08,108092500,30905240,11993170,63868848.0,8044167,1137124,3096616,5638392.0,8654731.0,4949739.0,3575346.0,526526.0,11033450.0,179800.0,221789.0,2918001.0
2013-07-09,119298000,36011059,11624180,68931828.0,4700763,558359,4036927,6127670.0,8203008.0,6419317.0,1077535.0,714083.0,1442584.0,798113.0,356779.0,1955897.0
2013-07-10,121410100,36061047,16165200,72780797.0,10792110,1005558,2908786,6529988.0,14697060.0,8788778.0,3148838.0,1379188.0,991104.0,720655.0,478063.0,3266834.0
2013-07-11,135592200,34437559,20284539,99049469.0,10035450,818616,2183188,5865389.0,11282190.0,12504820.0,1427148.0,1018862.0,3677437.0,787420.0,375851.0,3844211.0
2013-07-12,104212700,28586660,15189760,48446398.0,4730803,1919501,2008717,5788227.0,6584026.0,6786735.0,4106217.0,700766.0,799157.0,323905.0,237825.0,3398122.0
2013-07-15,69450600,30789891,17063119,78941672.0,4574779,563656,3308121,6791562.0,4134878.0,4275363.0,1477534.0,592731.0,1285993.0,129566.0,193281.0,2942112.0
2013-07-16,88702100,38632641,10894550,59925770.0,3650166,713288,1625898,3292020.0,5579678.0,6565692.0,1308317.0,403738.0,795713.0,266320.0,201787.0,2946352.0
2013-07-17,92873900,28484930,13744430,64776832.0,5931913,696268,1248351,8660486.0,10887040.0,15559350.0,944189.0,411396.0,8168274.0,457625.0,307376.0,2209592.0
2013-07-18,103620100,32035109,11036630,63396762.0,9066875,717802,1119806,6824924.0,6152047.0,6634483.0,1176263.0,604849.0,506794.0,251471.0,276599.0,1931590.0
2013-07-19,103831700,22807699,23299289,56381898.0,8523728,459444,2734834,2603055.0,5768261.0,5430574.0,1327368.0,755453.0,521889.0,262212.0,378616.0,1865087.0
2013-07-22,79428600,25857881,16518801,60947848.0,3972518,450264,2236157,3888115.0,10858300.0,15284920.0,1807550.0,802068.0,1621833.0,278162.0,544291.0,1934766.0
2013-07-23,80829700,26311039,11131980,69873859.0,5015436,13316440,827281,2483679.0,8826014.0,9845739.0,1237665.0,577058.0,1086358.0,373934.0,245950.0,1402713.0
2013-07-24,112914000,31809641,12887450,73854086.0,8853022,837325,1960669,5249869.0,9979036.0,7079242.0,1428968.0,899236.0,1054586.0,612987.0,394612.0,3115244.0
2013-07-25,111088600,46098461,14467010,45387992.0,6443388,712225,2109162,5995437.0,4725104.0,4431146.0,1215067.0,650254.0,908546.0,279486.0,357191.0,1760784.0
2013-07-26,107814600,23037971,15498970,37847660.0,6795438,544817,1022674,4213549.0,6149386.0,8986526.0,833508.0,400043.0,643169.0,269933.0,255275.0,1586782.0
2013-07-29,79695000,30373170,11063570,50233301.0,6397790,420285,2211915,3850082.0,3558052.0,4204235.0,882227.0,340094.0,1401383.0,201733.0,154113.0,3562255.0
2013-07-30,85209600,26311381,10712660,38655406.0,3635903,306826,1331902,4239428.0,4489261.0,4078828.0,1729160.0,656291.0,2149003.0,239831.0,115191.0,2362576.0
2013-07-31,142388700,38336660,22989930,81128969.0,10483290,930522,2282127,4077922.0,16016250.0,11250900.0,1257708.0,783179.0,2205998.0,995347.0,117426.0,3443952.0
2013-08-01,110438400,34487047,24484490,81917125.0,13568580,1177282,1845632,4616502.0,10564260.0,5804400.0,1856253.0,1106474.0,1741327.0,537057.0,274436.0,3444902.0
2013-08-02,91116700,22982920,15474990,46528129.0,9570793,4359968,1777708,4315849.0,6466232.0,6146567.0,1218184.0,550863.0,777036.0,257256.0,138182.0,2581379.0
