,SPY,IWM,EFA,EEM,TLT,IEF,LQD,HYG,GLD,SLV,DBC,USO,UUP,FXE,FXY,VNQ
2017-11-21,258.26,150.06,69.49,47.61,126.31,105.945,120.665,87.57,121.5,15.99,16.2083,11.3,24.4,113.06,85.34,84.51
2017-11-22,259.57,150.86,69.55,47.645,126.51,106.1,120.975,87.7,122.17,16.13,16.3,11.47,24.23,113.47,85.83,84.63
2017-11-24,260.16,150.77,70.25,47.61,126.69,106.235,121.17,87.83,122.22,16.05,16.4,11.7,24.1,114.81,86.02,84.88
2017-11-27,260.0,150.44,69.92,46.99,126.42,106.19,121.04,87.54,122.67,16.06,16.33,11.51,24.06,114.69,86.33,84.52
2017-11-28,260.65,150.66,70.01,47.18,126.47,106.28,121.17,87.625,122.53,15.82,16.29,11.53,24.19,114.03,86.0001,83.7935
2017-11-29,262.2,152.95,69.94,46.5,125.1031,105.88,120.62,87.675,121.74,15.59,16.16,11.355,24.22,114.05,85.63,83.76
2017-11-30,263.67,153.281,70.05,46.07,124.4399,105.59,120.471,87.78,120.64,15.4,16.1156,11.3701,24.1241,114.51,84.88,84.135
2017-12-01,260.76,148.75,69.48,45.62,125.1,105.5,120.4,86.98,120.74,15.33,16.25,11.6,24.0899,114.255,85.0501,83.85
2017-12-04,264.08,152.3,69.57,45.89,125.81,105.64,120.58,87.32,120.84,15.34,16.1,11.4719,24.24,114.04,84.92,84.15
2017-12-05,263.04,150.92,69.42,45.855,126.45,105.69,120.83,87.28,119.72,15.13,16.05,11.46,24.26,113.76,85.06,83.45
2017-12-06,262.71,149.95,69.18,45.06,127.655,106.16,121.34,87.202,119.87,15.02,15.82,11.18,24.31,113.58,85.45,83.0
2017-12-07,262.94,150.02,69.27,45.05,126.3,105.8634,120.94,87.172,118.1,14.77,15.8001,11.2585,24.335,113.49,84.85,83.11
2017-12-08,264.03,151.28,69.63,45.74,126.235,105.825,120.91,87.27,118.33,14.8862,15.9,11.4,24.4144,113.25,84.51,83.55
2017-12-11,265.48,151.02,69.88,46.1,126.41,105.81,121.03,87.29,117.8,14.81,15.95,11.496,24.38,113.46,84.53,83.84
2017-12-12,266.35,150.82,69.91,45.66,125.67,105.5995,120.78,87.32,117.4,14.74,15.82,11.37,24.47,112.95,84.39,83.74
2017-12-13,266.65,150.81,70.165,46.14,126.59,105.79,121.09,87.33,118.01,14.799,15.76,11.3,24.3,113.24,84.76,84.41
2017-12-14,265.6,149.64,69.95,46.07,126.7866,105.86,121.22,87.07,118.705,14.935,15.73,11.21,24.31,113.45,85.1,84.38
2017-12-15,265.39,150.58,69.76,45.93,127.56,105.92,121.49,87.2,118.97,15.08,15.81,11.395,24.36,113.27,85.13,84.63
2017-12-18,267.98,153.46,70.7,46.53,126.91,105.84,121.41,87.23,119.6,15.18,15.88,11.37,24.281,113.48,85.23,85.25
2017-12-19,267.09,152.82,69.69,45.68,125.07,105.2532,120.65,87.09,119.53,15.14,15.97,11.45,24.3,113.76,84.89,83.665
2017-12-20,266.69,152.84,69.625,45.8,123.95,105.04,120.4,87.09,119.81,15.24,16.035,11.48,24.235,114.14,84.585,82.84
2017-12-21,267.3,153.08,69.75,45.97,124.0,104.87,120.27,86.865,120.0,15.2,16.05,11.52,24.25,114.239,84.55,81.18
2017-12-22,266.9,152.8,69.86,46.23,124.53,104.945,120.485,86.905,120.57,15.31,16.1401,11.58,24.27,113.97,84.62,81.22
2017-12-26,266.89,152.9,69.92,46.26,124.97,105.03,120.6,86.93,121.51,15.53,16.25,11.7244,24.24,114.28,84.71,81.68
2017-12-27,267.01,152.81,70.1,46.45,125.7,105.23,120.95,87.08,121.875,15.65,16.45,11.87,24.18,114.54,84.66,82.31
2017-12-28,267.45,153.015,70.22,46.79,126.37,105.34,121.22,87.1,122.56,15.82,16.51,11.88,24.11,115.0,84.93,82.31
2017-12-29,266.64,152.39,70.26,47.06,126.475,105.455,121.26,87.08,123.46,15.925,16.5799,11.98,23.98,115.49,85.13,82.85
2018-01-02,267.4,152.46,70.42,47.73,125.07,105.09,120.5,87.25,124.39,16.12,16.64,12.01,23.92,115.865,85.4037,82.4
2018-01-03,268.96,153.5199,70.85,48.275,125.49,105.215,120.7,87.34,124.101,16.0939,16.7,12.17,23.97,115.625,85.22,82.255
2018-01-04,270.54,154.02,71.81,48.57,125.37,105.02,120.73,87.77,124.74,16.19,16.735,12.31,23.92,116.19,85.03,80.99
2018-01-05,271.95,153.94,72.07,48.77,125.36,105.06,120.76,87.88,124.83,16.161,16.65,12.21,23.95,115.8,84.72,80.84
2018-01-08,272.98,153.5,72.18,49.02,125.17,105.0106,120.7732,87.86,124.9,16.07,16.65,12.265,24.04,115.2,84.8162,81.04
2018-01-09,274.08,154.73,72.12,48.83,123.81,104.58,120.42,87.61,124.23,15.95,16.67,12.37,24.1,114.82,85.08,80.39
2018-01-10,272.92,153.92,72.215,48.53,122.66,104.233,119.91,87.27,124.72,16.0,16.8231,12.6,24.0,115.04,85.94,79.1101
2018-01-11,274.56,154.98,72.41,48.66,123.31,104.42,120.49,87.46,125.25,15.91,16.86,12.7,23.93,115.82,86.0338,79.17
2018-01-12,276.08,157.47,72.964,49.01,123.91,104.4,120.55,87.55,125.81,16.08,16.84,12.651,23.705,116.76,86.03,78.4674
2018-01-16,276.18,155.8,73.341,49.23,124.56,104.48,120.82,87.45,126.4,16.09,16.84,12.68,23.55,117.5,86.529,78.74
2018-01-17,276.97,156.28,73.465,49.63,124.595,104.315,120.4949,87.52,125.9,16.02,16.85,12.71,23.52,117.6,86.2899,78.7
2018-01-18,278.58,156.39,73.4901,49.894,123.535,103.98,120.01,87.4,125.8,15.95,16.831,12.7,23.58,117.75,86.3,78.22
2018-01-19,279.14,156.55,73.86,50.125,122.98,103.73,119.715,87.39,126.41,16.02,16.82,12.611,23.5845,117.69,86.63,78.2
2018-01-22,280.11,158.31,74.15,50.3,122.99,103.67,119.63,87.49,126.28,16.0,16.84,12.63,23.561,117.72,86.27,78.74
2018-01-23,282.37,158.67,74.51,50.65,123.24,103.9,119.91,87.625,126.34,15.791,16.93,12.8281,23.4901,118.08,86.8399,79.66
2018-01-24,281.84,158.4,74.63,51.04,122.535,103.73,119.83,87.65,128.2338,16.35,17.04,12.91,23.25,119.2,87.66,79.83
2018-01-25,282.4,158.21,74.445,51.21,122.8,103.62,120.0,87.61,127.36,16.16,17.11,13.03,23.085,119.07,87.4784,79.45
2018-01-26,283.96,158.77,74.93,51.61,123.1,103.66,120.34,87.63,127.97,16.36,17.16,13.1,23.19,119.47,87.95,79.23
2018-01-29,284.5,158.62,74.415,51.22,122.3,103.312,120.0,87.43,126.915,16.13,17.13,13.01,23.3004,118.8,87.86,78.57
2018-01-30,281.22,156.73,73.85,50.38,121.7,103.2201,119.7,87.14,126.74,16.1,17.05,12.84,23.21,119.23,88.08,77.92
2018-01-31,280.68,155.9199,73.7102,50.635,121.94,103.0237,119.705,87.21,126.4,16.1738,17.001,12.79,23.17,119.2868,87.36,78.02
2018-02-01,280.68,155.53,73.68,50.3,120.625,102.57,119.14,86.72,127.08,16.13,17.08,13.03,23.11,119.77,87.53,77.6
2018-02-02,275.41,153.51,72.47,49.01,119.24,102.11,118.47,86.15,125.955,15.63,16.95,12.915,23.225,119.48,86.85,76.44
2018-02-05,263.31,147.86,69.31,47.33,118.64,102.0867,118.22,85.58,126.44,15.72,16.82,12.73,23.34,119.27,87.0,74.69
2018-02-06,258.7,144.24,69.26,47.18,119.72,102.61,118.39,85.51,125.22,15.63,16.72,12.67,23.37,118.56,87.5,73.09
2018-02-07,267.58,148.61,69.985,47.3,118.56,102.1934,118.08,85.86,124.41,15.34,16.49,12.28,23.45,117.92,87.45,74.425
2018-02-08,257.59,145.44,68.28,45.63,117.85,101.885,117.56,85.18,124.51,15.41,16.36,12.08,23.51,117.79,87.59,72.27
2018-02-09,252.92,142.5,66.89,45.035,117.7901,102.11,117.2,84.07,124.39,15.26,16.01,11.649,23.58,117.51,88.005,72.0536
2018-02-12,261.66,145.48,68.88,46.66,118.19,102.08,117.2,85.16,125.11,15.49,16.1936,11.865,23.53,117.94,88.16,72.105
2018-02-13,263.31,146.9,69.07,47.17,118.39,102.18,116.79,85.11,125.52,15.51,16.16,11.71,23.39,118.84,88.97,73.52
2018-02-14,264.3,147.18,68.98,47.39,117.47,101.63,116.66,84.9,126.29,15.64,16.16,11.69,23.23,118.54,89.3,73.16
2018-02-15,268.77,150.56,70.505,48.99,117.99,101.735,117.06,85.61,127.94,15.69,16.331,11.9889,23.12,119.9,89.78,74.06
2018-02-16,272.27,152.54,71.18,49.33,118.34,101.96,117.4638,86.07,127.5689,15.67,16.48,12.22,23.2,119.271,90.15,74.82
2018-02-20,270.5,151.67,70.58,48.59,117.78,101.72,117.13,86.11,126.04,15.49,16.5913,12.35,23.39,118.62,89.36,74.31
2018-02-21,269.94,152.01,70.38,48.78,116.51,101.465,116.44,85.735,125.44,15.52,16.59,12.28,23.4002,118.21,88.9064,72.93
2018-02-22,269.64,151.91,70.54,48.81,117.0,101.7001,116.6421,85.735,125.88,15.601,16.635,12.3832,23.42,118.53,89.61,73.13
2018-02-23,271.25,152.15,70.9,49.24,117.72,101.98,116.88,85.83,125.85,15.56,16.715,12.595,23.46,118.25,89.72,73.915
2018-02-26,275.26,153.47,71.385,49.57,118.04,102.2034,117.33,86.39,126.18,15.55,16.83,12.6807,23.47,118.2,89.58,74.6401
2018-02-27,274.36,152.75,70.9,48.72,117.26,101.74,116.7,86.2,124.59,15.39,16.78,12.611,23.52,117.61,89.07,73.38
2018-02-28,271.29,150.31,70.17,48.02,118.25,101.965,116.95,86.12,124.81,15.435,16.57,12.34,23.6401,117.3,89.52,73.35
2018-03-01,266.0,148.38,68.75,47.5,118.15,102.03,116.3737,85.27,123.575,15.23,16.41,12.11,23.58,116.85,89.46,72.83
2018-03-02,264.82,148.4,68.565,47.105,118.121,102.0139,116.1908,85.29,124.97,15.49,16.4449,12.1,23.5,118.33,90.71,72.62
2018-03-05,267.61,151.47,68.89,47.55,117.63,101.82,116.1,85.57,124.96,15.42,16.505,12.319,23.4906,118.3993,90.27,73.14
2018-03-06,271.18,152.8,70.01,48.52,118.12,101.92,116.29,85.69,126.13,15.68,16.725,12.505,23.41,119.16,90.26,73.69
2018-03-07,270.2,154.22,69.66,48.12,117.955,101.92,116.23,85.6,125.42,15.49,16.51,12.19,23.41,119.16,90.3,74.19
2018-03-08,272.42,155.5,70.095,48.48,118.26,102.02,116.34,85.61,125.125,15.49,16.44,12.08,23.46,118.3039,90.22,74.785
2018-03-09,275.34,156.87,70.315,49.07,117.59,101.7734,116.04,85.78,124.78,15.47,16.545,12.26,23.531,118.28,89.5994,74.68
2018-03-12,278.08,158.49,70.705,49.61,118.19,101.94,116.095,85.79,124.84,15.51,16.47,12.22,23.495,118.2701,89.94,75.38
2018-03-13,276.03,158.14,70.26,49.24,118.5,102.13,116.1126,85.61,125.05,15.53,16.5485,12.15,23.43,118.71,89.54,75.72
2018-03-14,274.67,157.41,70.31,49.225,119.37,102.25,116.26,85.52,125.34,15.56,16.51,12.135,23.46,118.77,89.96,75.73
2018-03-15,274.43,156.37,70.4,49.1407,119.93,102.39,116.44,85.5,124.72,15.43,16.525,12.29,23.5,118.3,90.21,75.63
2018-03-16,274.14,156.75,70.365,49.12,119.55,102.24,116.36,85.59,124.21,15.28,16.5,12.32,23.56,117.91,90.27,75.765
2018-03-19,268.62,154.45,69.525,48.39,119.2,102.14,116.36,85.345,124.42,15.31,16.46,12.39,23.485,118.38,90.26,75.42
2018-03-20,270.18,155.77,69.725,48.98,118.83,102.035,115.92,85.43,123.96,15.19,16.62,12.71,23.59,117.76,89.96,75.35
2018-03-21,270.19,156.2,69.71,49.01,118.11,101.68,115.52,85.52,125.03,15.42,16.74,12.93,23.46,117.82,89.88,74.68
2018-03-22,263.36,153.31,68.68,47.78,119.67,102.39,115.99,85.12,125.64,15.4,16.78,12.93,23.49,118.16,90.5999,74.61
2018-03-23,257.83,150.0,67.91,46.865,119.62,102.46,115.71,84.82,127.4054,15.57,16.8552,13.08,23.3999,118.51,91.05,73.12
2018-03-26,259.41,150.43,68.29,47.545,119.67,102.39,116.0,85.125,128.0107,15.71,16.92,13.12,23.29,119.44,90.89,72.675
2018-03-27,258.84,149.71,68.39,47.42,119.81,102.52,116.06,85.21,127.05,15.52,16.88,13.035,23.3736,119.065,90.62,72.67
2018-03-28,258.58,149.39,68.78,46.97,120.945,102.885,116.66,85.2,125.51,15.32,16.76,12.85,23.5,118.275,89.58,73.84
2018-03-29,259.84,150.75,69.37,47.57,121.51,103.01,116.95,85.39,125.31,15.3,16.81,12.94,23.56,118.13,89.9538,75.16
2018-04-02,254.67,147.18,68.25,46.96,121.16,102.89,116.715,84.89,126.375,15.58,16.745,12.7,23.54,118.098,90.06,73.95
2018-04-03,256.84,148.3,68.735,47.46,120.83,102.75,116.63,84.89,126.01,15.41,16.775,12.72,23.615,117.85,89.85,74.075
2018-04-04,256.6,148.27,68.32,46.541,120.6,102.68,116.64,84.9,126.32,15.315,16.58,12.52,23.57,118.02,89.72,74.49
2018-04-05,264.32,152.32,69.69,47.83,119.77,102.43,116.5,85.405,125.425,15.27,16.73,12.74,23.66,117.49,89.13,75.19
2018-04-06,258.0,149.15,69.17,46.8,120.2199,102.66,116.81,85.17,126.125,15.39,16.6901,12.47,23.61,117.87,89.32,75.02
2018-04-09,259.94,150.42,69.8559,47.12,120.35,102.65,116.85,85.41,126.23,15.43,16.85,12.67,23.55,118.34,89.47,74.91
2018-04-10,262.98,151.67,70.52,47.61,120.78,102.684,117.01,85.68,126.67,15.57,17.07,13.02,23.48,118.51,89.24,74.83
2018-04-11,263.39,152.63,70.4,47.74,121.27,102.76,117.114,85.81,127.78,15.65,17.23,13.25,23.43,118.73,89.56,74.74
2018-04-12,265.06,153.93,70.5,47.89,120.41,102.46,116.9,85.97,126.47,15.5,17.19,13.3,23.52,118.25,89.2,74.05
2018-04-13,264.01,153.511,70.55,47.44,120.5,102.4,116.84,86.24,127.03,15.64,17.27,13.5,23.52,118.43,88.93,74.09
2018-04-16,266.07,154.11,70.74,47.35,120.18,102.31,116.71,86.28,127.57,15.69,17.23,13.3402,23.4328,118.84,89.31,74.57
2018-04-17,268.75,155.96,70.96,47.4,120.82,102.435,116.91,86.43,127.001,15.69,17.16,13.24,23.46,118.58,89.371,75.06
2018-04-18,269.87,157.16,71.45,47.84,120.28,102.19,116.36,86.335,127.751,16.09,17.4,13.64,23.46,118.9,89.28,75.83
2018-04-19,267.72,155.88,71.11,47.7025,118.81,101.79,115.76,85.99,127.13,16.1,17.45,13.7238,23.49,118.49,89.13,74.21
2018-04-20,265.61,155.15,70.91,47.05,118.4314,101.57,115.46,85.87,126.55,16.11,17.35,13.62,23.6731,117.73,88.84,73.95
2018-04-23,265.35,154.57,70.765,46.775,118.08,101.34,115.25,85.58,125.3412,15.63,17.3,13.55,23.8,117.24,88.1,73.66
2018-04-24,261.28,153.19,70.46,46.43,117.7608,101.26,114.99,85.38,125.67,15.67,17.35,13.6301,23.81,117.3401,87.745,73.845
2018-04-25,260.85,152.96,70.19,46.01,116.94,101.06,114.55,85.24,125.06,15.554,17.29,13.545,23.905,116.95,87.59,73.55
2018-04-26,264.29,153.94,70.72,46.535,117.59,101.31,114.92,85.52,124.69,15.47,17.41,13.67,23.89,116.26,87.59,74.25
2018-04-27,265.5,153.78,70.69,46.97,118.44,101.5,115.2247,85.61,125.17,15.49,17.4,13.673,24.03,116.02,87.67,74.97
2018-04-30,264.43,153.29,70.69,46.91,118.94,101.615,115.17,85.69,124.1901,15.26,17.41,13.6,24.07,115.93,87.56,76.065
2018-05-01,262.11,151.71,70.17,46.1,118.23,101.305,114.49,85.18,123.39,15.12,17.38,13.5,24.24,115.15,87.17,75.94
2018-05-02,262.76,153.68,70.405,46.28,118.2599,101.3,114.49,85.315,123.58,15.38,17.39,13.51,24.23,114.7215,87.06,75.83
2018-05-03,259.05,152.16,70.045,45.601,118.68,101.56,114.47,85.22,124.24,15.4438,17.4,13.5775,24.265,114.84,87.59,76.16
2018-05-04,261.15,152.8,70.13,45.725,118.49,101.49,114.47,85.16,124.0,15.4132,17.53,13.8278,24.313,114.47,87.68,76.41
2018-05-07,266.11,156.1,70.81,46.02,118.735,101.535,114.5,85.4,124.3,15.47,17.65,14.03,24.355,114.37,87.5814,77.35
2018-05-08,265.15,156.75,70.56,45.975,118.3,101.32,114.2601,85.31,123.79,15.36,17.41,13.655,24.43,113.72,87.6156,77.17
2018-05-09,267.09,157.38,70.79,46.27,117.98,101.1601,114.28,85.34,124.24,15.52,17.78,14.26,24.42,113.78,87.211,77.16
2018-05-10,270.22,158.75,71.21,46.99,118.35,101.3,114.72,85.54,124.75,15.68,17.83,14.25,24.33,114.11,87.4,78.07
2018-05-11,271.58,159.04,71.68,47.275,118.82,101.3,115.08,85.63,124.94,15.68,17.87,14.24,24.28,114.64,87.56,78.16
2018-05-14,272.36,159.05,71.815,47.39,118.59,101.18,115.05,85.57,124.44,15.535,17.9,14.285,24.25,114.62,87.33,77.24
2018-05-15,270.03,158.17,71.1,46.28,116.7,100.49,114.0,85.27,122.13,15.26,17.91,14.25,24.47,113.53,86.73,76.12
2018-05-16,271.11,159.47,71.23,46.92,116.79,100.42,113.99,85.285,122.03,15.3154,17.97,14.3,24.53,113.14,86.79,76.01
2018-05-17,271.13,160.75,71.39,46.305,116.09,100.33,113.7231,85.34,122.04,15.46,18.11,14.395,24.56,113.2,86.39,75.58
2018-05-18,270.93,161.55,71.23,45.94,116.51,100.55,113.96,85.33,122.01,15.42,18.14,14.37,24.61,112.85,86.32,75.5
2018-05-21,272.57,162.36,71.6,46.16,116.95,100.64,114.1,85.39,121.97,15.46,18.135,14.465,24.61,112.79,86.09,75.595
2018-05-22,272.24,161.63,71.61,46.45,116.851,100.69,114.13,85.511,122.34,15.5523,18.31,14.55,24.59,113.0499,86.22,76.4248
2018-05-23,270.99,161.13,70.56,45.95,117.6552,101.07,114.33,85.39,122.11,15.37,18.2101,14.39,24.71,112.16,86.81,76.79
2018-05-24,270.78,160.62,70.21,45.73,118.6408,101.425,114.89,85.52,123.08,15.59,18.29,14.27,24.631,112.5,87.46,77.04
2018-05-25,271.58,161.47,70.03,46.19,119.465,101.7601,115.23,85.46,123.21,15.52,17.985,13.6496,24.771,111.85,87.47,77.42
2018-05-29,267.76,160.11,68.53,45.12,120.4261,102.24,115.26,85.16,122.66,15.39,17.8,13.33,24.91,110.63,87.78,77.32
2018-05-30,270.42,162.36,69.185,45.16,120.74,102.375,115.27,85.29,123.17,15.47,17.9,13.58,24.76,111.35,87.81,77.83
2018-05-31,270.26,162.34,69.115,45.46,120.95,102.34,115.355,85.36,123.1,15.45,17.94,13.46,24.741,111.78,87.94,78.59
2018-06-01,272.33,163.28,69.64,46.0,119.85,101.77,114.81,85.1,122.44,15.41,17.86,13.25,24.7701,111.55,87.26,78.43
2018-06-04,274.26,163.32,70.18,46.7,119.37,101.57,114.65,85.23,122.37,15.44,17.7,13.06,24.7016,112.11,87.16,79.115
2018-06-05,274.18,164.34,69.92,46.42,119.62,101.72,114.69,85.3,122.281,15.4358,17.62,13.0,24.7,111.88,87.14,79.555
2018-06-06,275.09,165.58,70.18,46.74,118.42,101.36,114.16,85.38,122.63,15.65,17.66,13.0,24.6,112.925,86.845,79.318
2018-06-07,276.34,165.23,70.2,46.13,118.68,101.39,114.25,85.55,122.69,15.68,17.78,13.196,24.58,113.26,87.02,79.43
2018-06-08,276.66,165.76,70.09,45.99,119.44,101.675,114.4308,85.57,122.91,15.7238,17.78,13.18,24.64,112.83,87.41,79.79
2018-06-11,278.31,166.29,70.61,46.26,118.94,101.5062,114.23,85.69,123.0175,15.88,17.74,13.145,24.6139,113.09,86.955,79.93
2018-06-12,278.19,166.73,70.35,46.03,118.89,101.45,114.22,85.77,122.64,15.83,17.77,13.33,24.64,112.63,86.67,79.82
2018-06-13,277.8,166.62,70.225,45.62,118.63,101.16,113.98,85.83,122.47,15.825,17.7799,13.325,24.64,112.58,86.38,78.81
2018-06-14,278.06,166.61,70.32,45.54,119.48,101.54,114.49,86.0314,123.32,16.14,17.7,13.4,24.815,111.19,86.5,79.25
2018-06-15,275.35,166.53,69.73,44.92,120.3,101.8,114.5901,85.99,120.83,15.49,17.25,13.04,24.95,111.305,86.54,79.525
2018-06-18,274.95,166.73,69.14,44.34,120.04,101.7975,114.42,85.98,120.99,15.45,17.3,13.12,24.97,111.32,86.58,78.44
2018-06-19,273.53,166.54,67.06,43.41,120.7,102.085,114.47,85.87,120.581,15.331,17.115,13.01,25.03,110.9,86.98,78.74
2018-06-20,275.59,168.9515,67.4,44.035,119.9,101.81,113.9,86.03,120.16,15.31,17.13,13.15,25.031,111.02,86.7,78.91
2018-06-21,273.68,167.77,67.02,43.41,120.22,101.98,113.86,85.87,119.821,15.31,17.09,13.12,24.95,111.1,86.85,79.62
2018-06-22,274.49,167.31,67.66,43.77,120.06,101.95,113.75,85.88,120.1,15.38,17.25,13.591,24.9,111.52,86.96,79.965
2018-06-25,269.1,164.14,66.68,42.9,120.64,102.21,113.87,85.63,119.8299,15.33,17.14,13.73,24.84,112.02,87.04,80.09
2018-06-26,270.79,164.85,66.71,43.05,120.66,102.205,113.89,85.6,119.09,15.29,17.18,13.79,24.91,111.67,86.91,80.37
2018-06-27,269.18,163.31,66.32,42.2,121.55,102.48,114.48,85.47,118.48,15.03,17.48,14.48,25.04,110.76,86.67,80.51
2018-06-28,268.49,162.26,66.195,42.15,121.83,102.51,114.27,85.16,118.01,14.985,17.47,14.69,25.09,110.87,86.531,80.44
2018-06-29,271.15,163.61,66.91,43.2,121.65,102.5,114.51,85.06,118.26,15.04,17.58,14.92,24.94,111.58,86.32,80.62
2018-07-02,269.24,162.48,66.0,42.525,121.2901,102.22,114.16,84.6,117.4,14.84,17.3,14.8716,25.055,111.23,86.31,80.08
2018-07-03,270.42,164.7,66.525,42.87,121.53,102.28,114.31,84.74,118.38,15.03,17.23,14.73,24.96,111.7308,86.4768,80.84
2018-07-05,270.96,164.83,66.975,42.65,122.01,102.46,114.75,84.89,118.77,15.04,17.3,14.7,24.8866,112.0,86.48,81.54
2018-07-06,272.71,166.52,67.24,42.92,122.48,102.5246,115.09,85.12,118.731,15.03,17.27,14.66,24.78,112.59,86.6,82.74
2018-07-09,276.5,168.385,67.95,43.79,121.9,102.325,115.03,85.36,119.14,15.13,17.48,14.81,24.76,112.57,86.32,81.94
2018-07-10,278.08,167.57,68.07,43.74,121.81,102.21,115.11,85.46,118.61,15.08,17.49,14.98,24.84,112.285,85.99,82.03
2018-07-11,276.52,167.045,66.865,43.06,122.09,102.32,115.12,85.3,117.62,14.85,16.835,14.2168,24.84,111.913,85.32,82.18
2018-07-12,277.6,166.64,67.3,43.6,122.14,102.33,115.32,85.4401,117.94,14.94,16.83,14.14,24.99,111.93,85.03,82.08
2018-07-13,278.66,167.42,67.475,43.62,122.47,102.481,115.63,85.61,117.4465,14.82,16.96,14.395,25.0,111.66,85.03,82.2
2018-07-16,278.84,165.96,67.65,43.45,121.639,102.255,115.29,85.51,117.28,14.81,16.64,13.86,24.93,112.18,85.08,81.36
2018-07-17,278.41,166.59,67.5438,43.39,121.9,102.35,115.38,85.445,116.12,14.62,16.63,13.76,25.0,111.7215,84.73,81.19
2018-07-18,280.06,166.57,67.72,43.56,121.39,102.27,115.35,85.525,115.83,14.5,16.62,13.78,25.08,111.5,84.75,80.545
2018-07-19,279.46,167.26,67.47,43.055,121.77,102.35,115.37,85.49,115.12,14.35,16.69,14.03,25.07,111.2,84.63,80.65
2018-07-20,279.5,168.35,67.755,43.7439,120.7,102.18,115.12,85.58,116.24,14.485,16.8636,14.07,24.93,112.221,85.5,80.8569
2018-07-23,279.06,167.81,67.935,43.53,119.18,101.7,114.715,85.59,115.76,14.43,16.94,14.05,24.95,112.06,85.8,80.43
2018-07-24,280.63,166.22,68.36,44.175,119.14,101.63,114.81,85.6,115.91,14.54,17.05,14.11,24.94,111.97,85.97,80.3
2018-07-25,281.28,166.14,68.235,44.48,119.26,101.66,115.2,85.72,116.27,14.6005,17.13,14.17,24.87,111.87,86.13,80.39
2018-07-26,283.09,167.51,68.6,44.495,119.16,101.59,115.28,85.9,115.77,14.48,17.27,14.34,24.96,111.64,86.01,81.05
2018-07-27,280.38,164.79,68.73,44.445,119.4,101.6767,115.46,85.8134,115.77,14.54,17.22,14.192,25.01,111.7,86.17,80.46
2018-07-30,279.36,164.07,68.7743,44.485,118.97,101.56,115.31,85.85,115.64,14.55,17.35,14.52,24.91,112.12,86.13,79.99
2018-07-31,280.38,164.39,68.75,44.51,119.555,101.71,115.64,86.05,115.394,14.53,17.25,14.24,24.935,112.08,85.48,80.84
2018-08-01,280.13,164.495,68.445,44.34,118.07,101.19,114.85,85.665,115.125,14.47,16.97,13.99,24.99,111.78,85.42,81.13
2018-08-02,279.16,164.94,67.72,43.46,118.3,101.32,114.88,85.72,114.42,14.38,16.93,13.98,25.08,111.065,85.63,82.01
2018-08-03,282.33,165.61,67.78,43.97,118.81,101.53,115.16,85.8501,114.86,14.4801,17.09,14.1143,25.11,110.84,85.87,82.15
2018-08-06,283.2,165.9,67.58,43.765,119.27,101.76,115.59,85.87,114.31,14.38,17.18,14.3,25.2,110.65,85.82,82.77
2018-08-07,285.24,167.6,68.3,44.3,118.57,101.5422,115.195,86.08,114.42,14.425,17.29,14.34,25.135,111.07,85.8,82.4
2018-08-08,284.94,166.49,68.125,44.09,118.61,101.58,115.075,86.08,114.41,14.43,17.04,13.8,25.14,111.09,86.11,82.15
2018-08-09,284.92,167.55,68.06,44.1,119.12,101.79,115.09,86.0,114.69,14.5,17.03,13.87,25.18,110.49,86.1,82.19
2018-08-10,282.36,166.96,66.605,43.045,120.28,102.17,115.03,85.82,114.6076,14.38,17.02,13.9936,25.42,109.18,86.23,81.6
2018-08-13,281.77,165.88,66.35,42.365,120.21,102.23,115.22,85.77,112.83,14.085,16.75,13.6805,25.44,109.15,86.24,81.38
2018-08-14,282.48,166.89,66.37,42.56,120.03,102.19,115.41,85.86,112.84,14.11,16.935,13.89,25.49,108.61,85.95,81.58
2018-08-15,280.16,165.15,65.15,41.13,120.57,102.43,115.55,85.73,111.06,13.51,16.56,13.44,25.5801,108.32,86.25,81.8084
2018-08-16,283.36,166.69,65.93,41.75,120.28,102.28,115.7,85.86,111.1,13.77,16.68,13.52,25.5,108.81,86.1,82.56
2018-08-17,283.37,166.93,65.91,41.52,120.75,102.4001,115.885,85.9,111.38,13.75,16.725,13.61,25.44,109.28,86.46,83.11
2018-08-20,285.06,167.83,66.62,42.17,121.535,102.68,116.18,86.03,112.16,13.775,16.7731,13.655,25.37,109.52,86.57,84.0
2018-08-21,285.71,169.12,66.9902,42.8,121.065,102.61,115.96,86.09,112.44,13.845,16.8423,13.81,25.1734,110.32,86.56,83.411
2018-08-22,285.58,170.42,67.33,42.98,121.58,102.7742,115.95,86.195,113.07,13.82,16.97,14.055,25.14,110.97,86.49,82.831
2018-08-23,285.43,170.175,66.87,42.53,121.78,102.83,115.94,86.19,112.06,13.62,17.0,14.155,25.23,110.51,85.95,82.895
2018-08-24,286.38,171.02,67.135,43.08,121.49,102.64,115.85,86.25,113.21,13.825,17.17,14.36,25.1601,111.04,85.85,82.8
2018-08-27,288.68,171.62,67.87,43.76,121.52,102.64,116.01,86.37,114.12,13.93,17.22,14.41,25.08,111.58,86.09,82.84
2018-08-28,289.4,171.1,68.1201,43.74,120.6812,102.385,115.601,86.32,113.55,13.79,17.18,14.35,25.01,112.03,85.99,83.02
