,SPY,IWM,EFA,EEM,TLT,IEF,LQD,HYG,GLD,SLV,DBC,USO,UUP,FXE,FXY,VNQ
2017-02-13,232.77,138.3,60.38,38.34,120.38,105.07,117.48,87.66,116.8,16.89,15.87,11.32,26.09,102.81,84.8,83.84
2017-02-14,233.7,138.76,60.29,38.38,119.51,104.69,117.2,87.72,116.93,17.01,15.89,11.38,26.15,102.63,84.33,83.4
2017-02-15,234.92,139.59,60.52,38.69,118.96,104.49,117.11,87.75,117.45,17.04,15.91,11.36,26.1,102.88,84.5,83.12
2017-02-16,234.72,139.2,60.66,38.55,119.61,104.91,117.44,87.68,118.08,17.15,15.81,11.41,25.95,103.58,85.13,83.61
2017-02-17,235.09,139.11,60.5,38.39,120.32,105.19,117.74,87.77,117.68,17.06,15.78,11.39,26.08,102.93,85.36,83.77
2017-02-21,236.49,140.2,60.7,38.81,120.11,105.14,117.79,88.06,117.75,17.03,15.76,11.54,26.2,102.29,84.81,84.84
2017-02-22,236.28,139.58,60.7,38.93,120.31,105.31,117.88,88.1,117.91,17.11,15.68,11.36,26.14,102.5,85.25,84.56
2017-02-23,236.44,138.75,60.83,38.94,120.67,105.59,118.18,88.18,118.94,17.24,15.73,11.53,26.08,102.67,85.5,85.0
2017-02-24,236.74,138.65,60.39,38.48,122.01,106.08,118.78,88.25,119.7,17.4,15.7,11.46,26.13,102.44,85.99,85.4
2017-02-27,237.11,140.0,60.43,38.36,121.29,105.7,118.5,88.36,119.12,17.27,15.66,11.47,26.13,102.74,85.47,85.85
2017-02-28,236.47,137.84,60.34,37.99,121.74,105.65,118.58,88.29,119.23,17.37,15.72,11.45,26.11,102.78,85.81,85.26
2017-03-01,239.78,140.36,60.97,38.58,119.47,104.77,117.56,88.23,119.06,17.44,15.79,11.4,26.29,102.28,84.77,85.0
2017-03-02,238.27,138.75,60.57,37.9,119.04,104.47,117.38,87.95,117.58,16.8,15.54,11.17,26.4,101.89,84.25,84.54
2017-03-03,238.42,138.65,60.93,38.19,119.35,104.57,117.5,87.99,117.51,16.98,15.62,11.29,26.17,102.99,84.61,84.21
2017-03-06,237.71,137.7,60.74,38.21,118.78,104.55,117.29,87.71,116.72,16.83,15.6,11.28,26.26,102.63,84.64,83.83
2017-03-07,237.0,136.8,60.53,38.25,118.42,104.4,116.71,87.14,115.78,16.55,15.53,11.27,26.29,102.5,84.52,83.43
2017-03-08,236.56,135.9,60.31,37.89,117.78,104.05,116.35,86.56,115.06,16.32,15.18,10.67,26.38,102.24,84.25,81.89
2017-03-09,236.86,135.36,60.54,37.59,116.84,103.76,115.72,86.33,114.47,16.06,15.05,10.53,26.33,102.65,83.83,80.66
2017-03-10,237.69,135.96,61.05,38.01,117.25,103.98,116.01,86.3,114.72,16.15,14.91,10.29,26.15,103.67,83.96,80.41
2017-03-13,237.81,136.28,61.37,38.54,116.51,103.72,115.62,86.37,114.74,16.07,14.89,10.28,26.19,103.3,83.91,80.61
2017-03-14,236.9,135.63,60.9,38.32,117.07,103.83,115.72,86.11,114.12,15.99,14.83,10.19,26.28,102.83,83.99,80.59
2017-03-15,238.95,137.73,61.77,39.32,118.5,104.74,116.72,87.3,116.25,16.43,14.96,10.38,25.97,103.87,85.11,82.22
2017-03-16,238.48,137.91,62.07,39.56,117.9,104.45,116.55,87.05,116.73,16.4,14.94,10.36,25.88,104.42,85.09,82.06
2017-03-17,237.03,138.46,62.23,39.49,118.64,104.73,116.82,87.08,116.99,16.47,14.99,10.33,25.89,104.15,85.52,82.44
2017-03-20,236.77,137.7512,62.1037,39.985,119.15,104.9877,117.1044,87.0034,117.5645,16.5069,14.9817,10.2755,25.8976,104.1832,85.6198,82.2991
2017-03-21,233.73,133.97,61.82,39.51,120.14,105.33,117.38,86.29,118.54,16.61,14.9,10.11,25.74,104.83,86.25,82.01
2017-03-22,234.28,134.0,61.83,39.7,120.62,105.53,117.68,86.5,118.83,16.62,14.89,10.12,25.72,104.67,86.69,81.37
2017-03-23,234.03,134.78,61.97,39.71,120.45,105.42,117.6,86.53,118.67,16.67,14.86,10.01,25.75,104.54,86.81,81.97
2017-03-24,233.86,134.49,62.14,39.81,120.88,105.48,117.72,86.83,118.86,16.81,14.91,10.09,25.74,104.65,86.65,81.88
2017-03-27,233.62,134.74,62.3,39.7,121.43,105.74,117.97,86.74,119.53,17.15,14.89,10.04,25.6,105.34,87.11,81.14
2017-03-28,235.32,135.79,62.6,39.81,120.62,105.38,117.72,87.22,119.04,17.18,14.98,10.15,25.74,104.8,86.68,81.49
2017-03-29,235.54,136.23,62.6,39.88,121.34,105.68,118.1,87.4,119.33,17.25,15.12,10.37,25.79,104.41,86.81,81.95
2017-03-30,236.29,137.26,62.38,39.67,120.36,105.38,117.79,87.81,118.47,17.15,15.18,10.57,25.96,103.52,86.16,82.1
2017-03-31,235.74,137.48,62.29,39.39,120.71,105.59,117.91,87.78,118.72,17.25,15.21,10.64,25.95,103.41,86.52,82.59
2017-04-03,235.33,136.03,62.2,39.61,121.67,105.95,118.12,87.36,119.35,17.24,15.15,10.55,25.95,103.43,86.9,82.83
2017-04-04,235.48,135.87,62.18,39.63,121.01,105.8,117.81,87.39,119.62,17.33,15.3,10.71,25.98,103.38,87.0,82.83
2017-04-05,234.78,134.33,61.85,39.51,121.38,106.0,117.96,87.32,119.62,17.32,15.33,10.68,25.97,103.58,87.07,82.95
2017-04-06,235.44,135.58,61.86,39.44,121.2,105.93,118.07,87.43,119.18,17.26,15.37,10.86,26.03,103.13,86.94,83.39
2017-04-07,235.2,135.52,61.82,39.37,120.71,105.61,117.78,87.39,119.46,17.03,15.41,10.96,26.15,102.66,86.59,83.51
2017-04-10,235.34,135.82,61.75,39.21,121.27,105.8,118.0,87.51,119.46,17.0,15.53,11.14,26.1,102.64,86.82,84.03
2017-04-11,235.06,136.9,62.04,39.12,122.42,106.29,118.55,87.34,121.19,17.31,15.56,11.17,26.02,102.8,87.81,84.61
2017-04-12,234.03,135.04,61.99,39.31,123.09,106.62,118.94,87.4,122.02,17.46,15.56,11.11,25.89,103.32,88.25,84.46
2017-04-13,232.51,133.72,61.59,39.14,123.47,106.94,119.14,87.22,122.6,17.53,15.61,11.13,25.98,102.89,88.28,84.27
2017-04-17,234.57,135.29,61.97,39.55,123.09,106.77,118.91,87.48,122.24,17.43,15.52,11.06,25.91,103.12,88.4,85.29
2017-04-18,233.87,135.32,61.69,39.05,124.7,107.38,119.61,87.46,122.82,17.34,15.46,11.04,25.69,104.02,88.8,85.52
2017-04-19,233.44,135.79,61.44,38.81,124.02,107.1,119.25,87.38,121.73,17.18,15.19,10.62,25.78,103.84,88.46,85.4
2017-04-20,235.34,137.52,61.93,39.29,123.54,106.86,119.08,87.67,121.96,17.06,15.13,10.54,25.79,103.84,88.07,85.41
2017-04-21,234.59,137.21,61.97,39.29,123.54,106.91,119.08,87.6,122.31,17.02,14.98,10.32,25.81,103.71,88.3,85.1
2017-04-24,237.17,138.92,63.54,39.85,122.93,106.69,118.92,88.01,121.48,16.98,14.93,10.25,25.57,105.32,87.77,84.16
2017-04-25,238.55,140.27,63.99,40.2,121.45,106.14,118.45,88.17,120.25,16.68,15.0,10.36,25.5,105.98,86.66,84.51
2017-04-26,238.4,140.99,63.81,40.05,122.12,106.42,118.74,88.09,120.84,16.57,14.92,10.26,25.56,105.66,86.73,83.88
2017-04-27,238.6,140.95,63.87,40.0,122.08,106.49,118.85,88.15,120.39,16.37,14.84,10.24,25.6,105.35,86.62,83.66
2017-04-28,238.08,139.06,63.8,40.06,122.35,106.6,118.99,88.12,120.77,16.3,14.8,10.24,25.57,105.52,86.39,82.79
2017-05-01,238.68,139.86,64.06,40.29,121.08,106.21,118.3,87.79,119.67,15.99,14.83,10.15,25.59,105.57,86.14,83.28
2017-05-02,238.77,139.15,64.39,40.58,121.7,106.43,118.65,87.82,119.65,15.93,14.67,9.92,25.55,105.85,85.93,83.14
2017-05-03,238.48,138.29,64.26,40.31,121.78,106.21,118.59,87.9,117.98,15.59,14.61,9.93,25.65,105.51,85.47,82.03
2017-05-04,238.76,138.1,64.87,39.86,121.18,105.97,118.36,87.43,116.79,15.43,14.26,9.46,25.49,106.42,85.71,81.63
2017-05-05,239.7,138.99,65.59,40.19,121.29,105.99,118.4,87.58,117.01,15.5,14.46,9.66,25.45,106.53,85.61,82.4
2017-05-08,239.66,138.41,65.1,40.18,120.63,105.73,118.19,87.68,116.75,15.41,14.4,9.67,25.59,105.85,85.05,81.82
2017-05-09,239.44,138.35,64.94,40.69,120.62,105.61,118.21,87.62,116.05,15.3,14.33,9.57,25.72,105.3,84.5,81.38
2017-05-10,239.87,139.21,65.04,40.96,120.48,105.57,118.37,88.0,116.04,15.35,14.56,9.86,25.73,105.25,84.25,82.02
2017-05-11,239.38,138.24,64.88,41.05,120.48,105.65,118.43,88.01,116.5,15.45,14.62,9.94,25.74,105.2,84.58,81.61
2017-05-12,238.98,137.51,65.24,41.22,121.39,106.19,119.03,87.98,116.83,15.57,14.62,9.95,25.61,105.83,84.96,81.28
2017-05-15,240.3,138.58,65.57,41.64,121.06,106.12,119.02,88.18,117.14,15.75,14.7,10.17,25.54,106.31,84.63,81.52
2017-05-16,240.08,138.63,65.99,41.68,121.51,106.26,119.19,88.31,117.65,15.93,14.72,10.11,25.35,107.36,85.17,80.97
2017-05-17,235.82,134.89,65.24,40.97,123.28,107.11,119.92,87.92,119.79,16.0,14.82,10.19,25.18,108.01,86.82,81.3
2017-05-18,236.77,135.38,65.35,40.29,123.42,107.08,119.9,88.02,118.81,15.71,14.78,10.26,25.27,107.58,86.44,81.75
2017-05-19,238.31,136.03,66.11,41.15,123.71,107.05,119.97,88.18,119.4,15.94,15.07,10.48,25.09,108.52,86.56,82.19
2017-05-22,239.52,136.95,66.19,41.19,123.37,106.93,119.87,88.45,119.9,16.23,15.17,10.54,25.05,108.82,86.56,82.51
2017-05-23,240.05,137.4,66.2,41.23,122.54,106.65,119.5,88.44,119.14,16.15,15.12,10.64,25.16,108.26,86.1,82.58
2017-05-24,240.61,137.49,66.24,41.39,123.23,106.87,119.69,88.59,119.61,16.28,15.09,10.6,25.08,108.6,86.22,83.25
2017-05-25,241.76,137.58,66.24,41.59,123.27,106.93,119.74,88.52,119.48,16.23,14.76,10.04,25.11,108.53,86.08,83.26
2017-05-26,241.71,137.54,66.05,41.74,123.48,107.0,119.83,88.57,120.54,16.4,14.87,10.28,25.17,108.12,86.52,82.66
2017-05-30,241.5,136.46,65.98,41.52,124.09,107.27,120.11,88.66,120.14,16.47,14.75,10.24,25.14,108.32,86.93,82.14
2017-05-31,241.44,136.32,66.06,41.2,124.4,107.32,120.25,88.65,120.62,16.39,14.59,9.96,25.08,108.77,86.9,82.19
2017-06-01,243.36,138.95,66.49,41.55,124.15,107.1,119.96,88.53,120.72,16.38,14.49,9.91,25.11,108.54,86.4,82.62
2017-06-02,244.17,139.85,67.22,41.76,125.62,107.57,120.52,88.58,121.61,16.59,14.42,9.86,24.99,109.22,87.18,83.47
2017-06-05,243.99,138.98,66.85,41.71,124.84,107.39,120.18,88.5,121.73,16.63,14.34,9.8,25.01,108.93,87.12,83.11
2017-06-06,243.21,138.85,66.66,41.73,125.52,107.73,120.53,88.36,123.1,16.76,14.44,9.97,24.95,109.19,87.97,82.71
2017-06-07,243.66,138.98,66.68,41.68,124.92,107.53,120.38,88.18,122.45,16.65,14.24,9.46,24.98,109.04,87.62,83.29
2017-06-08,243.78,140.88,66.56,41.93,124.59,107.36,120.17,88.25,121.65,16.49,14.24,9.43,25.07,108.55,87.45,83.09
2017-06-09,243.41,141.61,66.31,41.61,124.4,107.26,120.05,88.32,120.54,16.28,14.32,9.49,25.15,108.34,87.27,83.67
2017-06-12,243.36,141.38,66.06,41.39,124.36,107.24,120.08,88.47,120.36,16.04,14.19,9.52,25.11,108.45,87.6,84.42
2017-06-13,244.55,142.1,66.57,41.59,124.38,107.28,120.21,88.63,120.48,15.95,14.25,9.6,25.08,108.45,87.46,84.61
2017-06-14,244.24,141.26,66.52,41.58,126.3,107.84,121.03,88.64,119.82,15.95,14.0,9.23,25.06,108.57,87.77,84.73
2017-06-15,243.77,140.54,65.83,41.15,126.1,107.65,120.74,88.3,119.32,15.88,14.06,9.18,25.21,107.84,86.75,85.16
2017-06-16,242.64,140.19,66.39,41.22,126.35,107.71,120.84,88.15,119.34,15.79,14.12,9.24,25.12,108.41,86.8,84.94
2017-06-19,244.66,141.23,66.66,41.63,126.17,107.41,120.69,88.42,118.43,15.61,14.03,9.12,25.23,107.87,86.24,84.95
2017-06-20,243.01,139.8,65.07,40.98,127.3,107.68,120.96,88.11,118.18,15.59,13.89,8.95,25.27,107.67,86.34,84.75
2017-06-21,242.95,139.45,64.99,41.07,127.56,107.67,121.02,87.6,118.52,15.54,13.74,8.71,25.22,108.04,86.43,84.58
2017-06-22,242.84,139.98,64.98,41.28,127.84,107.77,121.12,87.84,118.92,15.68,13.76,8.78,25.23,107.9,86.51,84.66
2017-06-23,243.13,140.91,65.14,41.5,127.78,107.8,121.18,88.2,119.43,15.79,13.82,8.86,25.15,108.36,86.49,84.15
2017-06-26,243.29,141.08,65.25,41.9,128.26,107.89,121.4,88.32,118.36,15.68,13.85,8.93,25.19,108.15,86.0,84.75
2017-06-27,241.33,139.84,65.24,41.41,126.89,107.36,120.85,88.04,118.81,15.79,14.01,9.1,24.91,109.82,85.78,83.99
2017-06-28,243.49,141.98,65.81,41.73,126.47,107.26,120.98,88.4,118.9,15.92,14.1,9.2,24.83,110.14,85.73,84.19
2017-06-29,241.35,141.14,65.16,41.2,125.41,106.86,120.61,88.18,118.32,15.73,14.16,9.21,24.71,110.69,85.86,83.23
2017-06-30,241.8,140.92,65.2,41.39,125.12,106.61,120.51,88.39,118.02,15.71,14.45,9.5,24.75,110.48,85.53,83.23
2017-07-03,242.21,142.1,65.12,41.63,124.46,106.06,119.93,87.97,116.09,15.3,14.6,9.62,24.9,109.85,84.82,84.29
2017-07-05,242.77,141.59,65.12,41.55,124.49,106.14,120.13,87.9,116.52,15.18,14.38,9.25,24.91,109.7,84.97,83.1
2017-07-06,240.55,139.14,64.83,41.05,123.46,105.94,119.82,87.68,116.47,15.15,14.39,9.31,24.8,110.48,84.99,81.54
2017-07-07,242.11,140.49,64.84,41.13,122.72,105.77,119.72,87.6,115.28,14.73,14.25,9.1,24.84,110.3,84.47,82.0
2017-07-10,242.37,139.88,65.0,41.52,122.9,105.91,119.92,87.7,115.47,14.83,14.31,9.13,24.85,110.25,84.33,81.25
2017-07-11,242.19,140.29,65.15,41.86,123.11,106.05,119.97,87.64,115.62,14.99,14.45,9.27,24.76,110.89,84.485,81.16
2017-07-12,244.01,141.37,65.67,42.67,123.96,106.36,120.5,88.21,116.03,15.05,14.38,9.33,24.76,110.44,84.9932,82.16
2017-07-13,244.42,141.49,65.86,42.88,123.18,106.25,120.29,88.28,115.82,14.87,14.37,9.47,24.77,110.3,84.96,82.29
2017-07-14,245.56,141.73,66.32,43.42,123.33,106.4,120.57,88.53,116.77,15.08,14.53,9.59,24.62,110.94,85.46,83.08
2017-07-17,245.53,142.06,66.19,43.22,123.67,106.53,120.68,88.56,117.29,15.22,14.48,9.45,24.62,111.05,85.44,83.75
2017-07-18,245.66,141.69,66.25,43.35,124.75,106.92,121.2,88.6,118.11,15.38,14.54,9.54,24.49,111.78,85.87,83.57
2017-07-19,246.99,143.1,66.54,43.71,124.8,106.92,121.16,88.75,118.08,15.4,14.67,9.69,24.55,111.37,86.0,84.2
2017-07-20,247.1,143.2,66.81,43.66,125.16,106.95,121.27,88.8,118.24,15.42,14.65,9.61,24.4,112.47,85.95,83.81
2017-07-21,246.88,142.55,66.55,43.63,125.69,107.14,121.55,88.73,119.26,15.6,14.45,9.34,24.32,112.85,86.58,83.75
2017-07-24,246.82,142.75,66.37,43.76,125.2,107.07,121.41,88.8,119.31,15.58,14.48,9.5,24.33,112.56,86.55,83.59
2017-07-25,247.42,144.05,66.46,43.65,123.57,106.47,120.69,88.84,118.92,15.59,14.64,9.81,24.37,112.62,85.94,83.7
2017-07-26,247.43,143.25,66.87,44.01,123.77,106.81,121.09,88.97,119.88,15.75,14.78,9.96,24.23,113.35,86.47,84.28
2017-07-27,247.2,142.34,66.72,43.77,123.16,106.64,120.79,88.9,119.79,15.68,14.87,10.06,24.32,112.87,86.49,84.38
2017-07-28,246.91,141.96,66.79,43.75,123.89,106.82,121.11,88.91,120.69,15.81,14.95,10.17,24.17,113.69,86.97,84.15
2017-07-31,246.77,141.51,66.93,43.8,124.04,106.85,121.11,88.91,120.75,15.9,15.04,10.28,24.07,114.45,87.24,84.26
2017-08-01,247.32,141.78,67.3,43.93,124.64,106.95,121.23,88.63,120.65,15.79,14.87,10.09,24.11,114.07,87.15,84.64
2017-08-02,247.44,140.23,67.33,43.97,124.71,106.85,121.04,88.65,120.4,15.67,14.9,10.14,24.08,114.61,86.88,83.87
2017-08-03,246.96,139.53,67.37,43.79,126.0,107.22,121.21,88.48,120.59,15.72,14.79,10.02,24.02,114.8,87.48,83.7
2017-08-04,247.41,140.21,67.46,43.95,124.93,106.93,120.74,88.5,119.65,15.38,14.82,10.13,24.23,113.85,86.88,83.98
2017-08-07,247.87,140.44,67.49,44.25,125.07,106.99,120.77,88.46,119.51,15.33,14.85,10.1,24.22,114.0,86.82,83.89
2017-08-08,247.26,140.0,67.13,44.26,124.62,106.9,120.19,88.08,119.86,15.56,14.86,10.06,24.26,113.54,87.14,83.49
2017-08-09,247.25,138.79,67.02,43.86,125.3,107.03,120.31,87.74,121.31,15.98,14.96,10.15,24.24,113.64,87.42,83.21
2017-08-10,243.76,136.27,66.07,42.82,126.37,107.43,120.27,87.18,122.21,16.18,14.73,9.91,24.2,113.82,88.1,82.61
2017-08-11,244.12,136.47,65.95,42.92,126.43,107.55,120.49,87.33,122.79,16.17,14.78,9.99,24.11,114.3,88.16,82.1
2017-08-14,246.54,138.54,66.43,43.36,125.78,107.29,120.41,87.79,121.92,16.13,14.65,9.72,24.21,113.85,87.7,83.47
2017-08-15,246.51,137.4,66.38,43.41,125.25,106.97,120.27,87.82,120.98,15.74,14.58,9.75,24.32,113.43,86.98,83.22
2017-08-16,246.94,137.44,66.76,43.86,125.71,107.17,120.61,87.83,121.87,16.15,14.54,9.57,24.24,113.77,87.25,83.55
2017-08-17,243.09,134.93,66.01,43.3,126.65,107.55,120.73,87.34,122.49,16.12,14.58,9.62,24.29,113.31,87.83,83.03
2017-08-18,242.71,134.92,66.19,43.67,126.62,107.57,120.65,87.47,122.3,16.1,14.84,9.97,24.21,113.7,88.09,82.19
2017-08-21,242.9,134.83,66.17,43.83,126.93,107.64,120.82,87.56,122.76,16.07,14.66,9.71,24.14,114.16,88.3,83.07
2017-08-22,245.44,136.29,66.49,44.32,126.44,107.43,120.7,87.92,122.21,16.07,14.7,9.77,24.24,113.58,87.76,82.83
2017-08-23,244.56,136.07,66.5,44.53,127.3,107.8,121.16,87.93,122.67,16.15,14.83,9.88,24.14,114.23,88.22,83.68
2017-08-24,243.99,136.49,66.35,44.67,126.83,107.63,120.93,88.06,122.29,16.03,14.82,9.71,24.19,114.02,87.74,83.42
2017-08-25,244.56,136.88,66.75,44.93,127.32,107.81,121.21,88.22,122.74,16.11,14.79,9.75,23.99,115.26,87.96,83.82
2017-08-28,244.57,137.46,66.75,44.77,127.24,107.91,121.21,88.23,124.69,16.5,14.8,9.53,23.92,115.71,88.0,83.18
2017-08-29,244.85,137.49,66.48,44.69,127.65,108.16,121.3,88.12,124.42,16.42,14.8,9.46,23.95,115.64,87.59,83.09
2017-08-30,246.01,138.37,66.39,44.76,127.61,108.07,121.4,88.36,124.36,16.46,14.69,9.38,24.1,114.85,87.14,83.56
2017-08-31,247.49,139.73,66.9,44.83,127.99,108.24,121.61,88.6,125.82,16.65,15.1,9.63,24.03,115.03,87.43,84.04
2017-09-01,247.84,140.52,66.99,45.16,126.75,107.76,120.81,88.32,126.06,16.73,15.12,9.67,24.08,114.59,87.19,84.33
2017-09-05,246.06,139.17,66.54,44.57,128.76,108.51,121.56,88.12,127.46,16.91,15.15,9.92,23.95,115.14,88.38,84.1
2017-09-06,246.9,139.46,66.95,44.86,127.97,108.25,121.13,88.06,126.81,16.87,15.3,10.04,23.93,115.13,87.91,84.32
2017-09-07,246.87,139.11,67.5,45.19,129.28,108.72,121.6,88.07,128.13,17.1,15.29,10.03,23.76,116.12,88.59,84.86
2017-09-08,246.58,139.22,67.51,44.89,129.0,108.64,121.24,87.79,127.97,17.02,15.12,9.73,23.7,116.17,89.17,84.93
2017-09-11,249.21,140.68,68.04,45.49,127.46,108.02,120.87,88.07,126.19,16.77,15.15,9.82,23.86,115.46,87.78,85.71
2017-09-12,250.05,141.54,68.25,45.44,126.79,107.76,120.74,88.18,126.56,16.89,15.19,9.87,23.85,115.58,87.19,84.7
2017-09-13,250.17,141.96,67.88,45.2,126.29,107.54,120.62,88.21,125.61,16.76,15.26,10.07,23.99,114.75,86.86,84.48
2017-09-14,250.09,141.83,68.0,45.32,126.81,107.56,120.92,88.33,126.16,16.77,15.27,10.13,23.92,114.99,86.95,85.18
2017-09-15,249.19,142.41,68.06,45.59,126.86,107.69,121.02,88.41,125.53,16.62,15.34,10.2,23.84,115.39,86.69,85.34
2017-09-18,249.72,143.38,68.15,45.75,126.13,107.27,120.9,88.37,124.36,16.27,15.32,10.17,23.9,115.42,86.21,84.88
2017-09-19,249.97,143.38,68.47,45.85,125.82,107.15,120.97,88.46,124.62,16.36,15.29,10.11,23.83,115.87,86.17,84.32
2017-09-20,250.06,143.84,68.32,45.64,125.91,106.94,120.82,88.45,123.62,16.19,15.42,10.24,24.02,114.8,85.55,84.09
2017-09-21,249.39,143.69,68.18,45.64,125.84,106.8,120.82,88.34,122.68,16.03,15.36,10.25,23.95,115.23,85.35,83.93
2017-09-22,249.44,144.3,68.39,45.38,126.2,106.99,120.98,88.43,123.24,16.05,15.42,10.24,23.93,115.33,85.75,82.49
2017-09-25,248.93,144.5,68.0,44.61,126.99,107.31,121.43,88.48,124.53,16.21,15.68,10.55,24.07,114.4,86.04,82.97
2017-09-26,249.08,144.61,67.85,44.49,126.76,107.22,121.41,88.59,123.14,15.91,15.54,10.49,24.15,113.85,85.59,83.11
2017-09-27,250.05,147.44,67.9,44.33,124.85,106.67,120.94,88.63,121.98,15.83,15.48,10.52,24.27,113.43,85.2,82.36
2017-09-28,250.35,147.83,68.08,44.3,124.48,106.65,121.12,88.63,122.21,15.92,15.48,10.43,24.2,113.73,85.45,82.92
2017-09-29,251.23,148.18,68.48,44.81,124.76,106.52,121.23,88.76,121.58,15.74,15.4,10.43,24.18,114.1,85.37,83.09
2017-10-02,252.32,150.0,68.42,44.82,124.28,106.24,121.02,88.35,120.77,15.67,15.27,10.21,24.32,113.27,85.2,82.97
2017-10-03,252.86,150.33,68.65,45.53,124.4,106.39,121.29,88.51,120.83,15.71,15.28,10.18,24.31,113.43,85.12,82.85
2017-10-04,253.16,149.85,68.52,45.52,124.41,106.36,121.22,88.42,121.17,15.69,15.3,10.08,24.28,113.57,85.2,83.27
2017-10-05,254.66,150.26,68.48,45.86,123.94,106.25,121.05,88.53,120.52,15.69,15.47,10.25,24.41,112.99,85.13,83.57
2017-10-06,254.37,150.05,68.43,45.63,123.59,106.12,120.95,88.4,121.09,15.85,15.23,9.97,24.37,113.29,85.26,83.3
2017-10-09,253.95,149.43,68.45,45.6,123.98,106.24,121.05,88.41,122.08,16.02,15.24,10.0,24.33,113.44,85.33,83.5
2017-10-10,254.62,149.86,69.1,46.05,124.18,106.28,121.13,88.48,122.4,16.15,15.42,10.28,24.2,114.07,85.47,83.75
2017-10-11,255.02,149.75,69.27,46.26,124.42,106.4,121.07,88.39,122.79,16.25,15.45,10.36,24.13,114.56,85.47,84.03
2017-10-12,254.64,149.64,69.21,46.24,124.95,106.5,121.1,88.29,122.89,16.26,15.43,10.23,24.18,114.22,85.58,84.57
2017-10-13,254.95,149.37,69.57,46.66,125.85,106.86,121.58,88.33,123.82,16.41,15.58,10.37,24.18,114.07,85.85,84.79
2017-10-16,255.29,149.24,69.52,46.63,125.76,106.68,121.41,88.38,122.97,16.25,15.62,10.46,24.24,113.79,85.63,84.37
2017-10-17,255.47,148.81,69.34,46.39,125.92,106.64,121.39,88.51,122.13,16.09,15.6,10.49,24.3,113.56,85.61,84.47
2017-10-18,255.72,149.52,69.54,46.5,125.09,106.37,121.21,88.6,121.67,16.06,15.59,10.48,24.27,113.82,85.08,84.38
2017-10-19,255.79,149.29,69.43,46.09,125.31,106.48,121.39,88.61,122.39,16.27,15.52,10.35,24.21,114.27,85.37,84.13
2017-10-20,257.11,149.98,69.34,46.26,123.98,106.04,121.06,88.69,121.61,16.08,15.6,10.43,24.35,113.62,84.61,83.65
2017-10-23,256.11,148.86,69.19,45.89,124.2,106.14,121.18,88.59,121.8,16.14,15.6,10.42,24.38,113.36,84.75,83.33
2017-10-24,256.56,149.17,69.3,45.89,123.43,105.82,120.88,88.59,121.33,16.02,15.76,10.54,24.42,113.49,84.36,82.83
2017-10-25,255.29,148.45,69.03,45.79,122.84,105.65,120.56,88.34,121.35,16.01,15.78,10.48,24.36,113.89,84.43,82.59
2017-10-26,255.62,148.76,69.02,45.48,122.43,105.51,120.55,88.23,120.33,15.85,15.85,10.57,24.62,112.36,84.26,81.91
2017-10-27,257.71,149.79,69.18,46.14,123.24,105.85,120.91,88.47,120.9,15.91,15.93,10.84,24.68,111.92,84.47,82.28
2017-10-30,256.75,148.21,69.34,45.85,124.42,106.23,121.31,88.45,121.13,15.91,15.97,10.87,24.56,112.47,84.88,82.21
2017-10-31,257.15,149.26,69.63,46.28,124.46,106.16,121.14,88.47,120.67,15.79,16.01,10.93,24.58,112.38,84.48,82.2
2017-11-01,257.49,148.27,69.7,46.52,124.75,106.06,121.01,88.02,121.11,16.18,16.02,10.9,24.63,112.09,84.14,82.6
2017-11-02,257.59,148.71,69.91,46.58,125.3,106.2,120.99,87.97,121.19,16.17,16.12,10.99,24.63,112.5,84.2,83.3
2017-11-03,258.45,148.61,69.8,46.34,125.64,106.37,121.13,87.98,120.62,15.92,16.22,11.18,24.69,111.96,84.14,83.09
2017-11-06,258.85,148.78,69.9,46.86,126.11,106.5,121.16,87.99,121.65,16.27,16.53,11.51,24.63,111.98,84.39,83.65
2017-11-07,258.67,147.0,69.64,46.56,126.64,106.54,121.06,87.74,121.21,16.01,16.43,11.49,24.67,111.79,84.27,84.33
2017-11-08,259.11,147.2,69.87,46.78,126.36,106.41,120.9,87.35,121.63,16.06,16.4,11.41,24.66,111.87,84.36,84.75
2017-11-09,258.17,146.68,69.47,46.49,126.0,106.37,120.58,86.92,122.13,16.07,16.43,11.46,24.56,112.32,84.71,84.84
2017-11-10,258.09,146.57,69.28,46.29,124.1,105.83,119.89,87.11,121.13,15.95,16.4,11.42,24.54,112.52,84.58,84.93
2017-11-13,258.33,146.61,68.99,46.19,124.36,105.78,119.91,87.05,121.31,16.09,16.35,11.38,24.56,112.55,84.53,85.36
2017-11-14,257.73,146.21,68.94,45.88,125.2,105.93,119.94,86.68,121.56,16.08,16.13,11.13,24.39,113.75,84.65,85.18
2017-11-15,256.44,145.63,68.61,45.64,126.56,106.31,120.45,86.68,121.41,16.03,16.11,11.09,24.38,113.74,85.1,84.32
2017-11-16,258.62,147.77,69.16,46.59,125.46,106.04,120.31,87.53,121.4,16.12,16.06,11.07,24.41,113.5,84.92,85.02
2017-11-17,257.86,148.45,68.91,46.82,126.39,106.18,120.46,87.47,122.86,16.31,16.32,11.35,24.34,113.75,85.67,84.65
2017-11-20,258.3,149.53,69.06,47.06,126.34,106.01,120.46,87.49,121.31,15.98,16.19,11.28,24.46,113.12,85.23,84.4
