,EWJ,EWG,EWU,EWQ,EWI,EWP,EWL,EWA,EWC,EWY,EWT,EWZ,EWW,EWS,EWH,EWD
2015-03-16,12.57,30.06,18.12,25.81,14.45,32.975,32.7,22.94,26.98,55.77,15.74,29.93,57.98,12.43,21.19,33.5
2015-03-17,12.58,29.69,18.13,25.7,14.38,32.86,32.5851,22.85,26.99,57.03,15.79,30.505,57.7,12.38,21.01,33.17
2015-03-18,12.78,30.06,18.685,26.265,14.58,33.535,33.5894,23.52,27.62,58.09,16.25,31.57,59.4,12.54,21.3,33.95
2015-03-19,12.66,29.58,18.49,25.83,14.444,33.03,33.33,23.38,27.18,57.39,16.13,30.98,59.1,12.47,21.5,33.6431
2015-03-20,12.83,30.48,18.89,26.61,14.94,34.68,34.1469,24.0085,27.57,57.895,16.19,31.67,59.82,12.71,21.52,34.15
2015-03-23,12.9,30.33,18.9,26.63,15.02,35.12,34.45,24.1799,27.69,58.02,16.17,32.24,59.77,12.83,21.41,34.36
2015-03-24,12.89,30.54,18.8499,26.757,15.179,35.49,34.55,24.22,27.89,58.125,16.185,32.63,60.0,12.82,21.55,34.38
2015-03-25,12.91,30.59,18.7962,26.67,15.16,35.37,34.35,24.1901,28.0,58.4,16.11,32.53,60.15,12.84,21.8,34.52
2015-03-26,12.74,30.09,18.49,26.26,14.91,35.09,33.755,23.69,27.78,57.55,15.84,31.64,58.9,12.87,21.77,33.82
2015-03-27,12.76,30.2,18.37,26.47,14.96,35.05,33.72,23.51,27.5,57.41,15.69,30.77,58.26,12.9,21.94,33.85
2015-03-30,12.8,30.47,18.37,26.5,15.03,35.21,33.81,23.21,27.25,57.68,15.8,31.22,58.54,12.9,22.11,33.99
2015-03-31,12.58,30.06,18.15,26.11,14.85,34.96,33.49,23.01,27.27,57.34,15.79,31.59,58.09,12.8,21.98,33.6299
2015-04-01,12.58,30.25,18.17,26.35,14.99,35.25,33.62,23.0,27.36,57.44,15.74,32.63,59.07,12.915,22.25,33.69
2015-04-02,12.74,30.39,18.235,26.57,15.15,35.83,33.878,23.075,27.66,58.09,16.08,33.37,60.19,13.06,22.22,33.88
2015-04-06,12.9,30.84,18.47,27.02,15.41,36.49,34.21,23.41,28.09,58.96,16.2,34.17,61.48,13.12,22.39,34.55
2015-04-07,12.93,30.68,18.63,26.965,15.36,36.08,34.3,23.44,28.23,58.31,16.04,33.82,61.33,13.06,22.46,34.26
2015-04-08,12.98,30.52,18.78,26.91,15.3,35.81,34.32,23.68,28.33,58.95,15.9,34.6,61.62,13.14,23.3,34.15
2015-04-09,12.92,30.32,18.61,26.81,15.22,35.47,34.35,23.58,28.25,58.74,15.93,34.66,61.2,13.1,24.575,33.88
2015-04-10,12.95,30.56,18.66,26.76,15.09,35.12,34.43,23.59,28.3,59.67,16.03,34.48,60.07,13.0654,24.1,33.68
2015-04-13,12.88,30.48,18.631,26.78,15.09,35.4,34.3199,23.28,28.38,59.8299,15.96,34.7,59.89,13.06,24.32,33.6502
2015-04-14,12.95,30.44,18.83,26.82,15.105,35.34,34.485,23.31,28.5,60.54,15.89,34.525,59.9,13.33,24.105,33.97
2015-04-15,13.03,30.5,18.97,27.0,15.32,35.5,34.78,23.47,29.16,60.995,15.8199,35.27,60.43,13.48,23.86,34.22
2015-04-16,13.06,30.15,19.06,27.14,15.22,35.42,35.03,23.83,29.28,61.74,15.97,35.5,60.71,13.5,23.8,34.57
2015-04-17,12.94,29.57,18.88,26.74,14.885,34.725,34.64,23.36,29.14,61.23,15.79,34.775,60.51,13.46,23.375,33.76
2015-04-20,12.98,29.79,18.935,26.8135,14.966,34.57,34.66,23.31,29.27,61.93,15.9,34.72,59.68,13.45,23.38,33.84
2015-04-21,13.2,29.96,19.01,26.94,14.944,34.71,34.875,23.33,29.11,61.71,15.87,34.84,59.88,13.375,23.7,34.3699
2015-04-22,13.29,29.77,19.05,26.98,14.9662,34.67,34.54,23.25,28.98,62.03,16.11,35.5,59.49,13.44,23.68,34.38
2015-04-23,13.27,29.73,19.21,27.13,15.1,35.08,34.98,23.42,29.41,63.125,16.6,36.37,60.13,13.5,23.76,34.45
2015-04-24,13.31,29.91,19.37,27.25,15.235,35.4,34.86,23.96,29.4,62.95,16.91,37.195,60.36,13.65,23.96,34.5
2015-04-27,13.34,30.48,19.49,27.64,15.466,35.87,35.0644,24.22,29.5,62.74,17.09,37.535,60.73,13.78,24.08,35.04
2015-04-28,13.35,30.19,19.48,27.42,15.42,36.0,34.71,24.43,29.5,62.85,17.01,37.36,60.49,13.77,24.04,34.61
2015-04-29,13.26,29.92,19.4954,27.35,15.4,36.14,34.94,23.92,29.58,62.21,16.81,36.9,60.21,13.8,23.94,34.44
2015-04-30,13.0,29.89,19.35,27.36,15.41,36.1728,34.6301,23.37,29.32,61.54,16.56,36.36,59.31,13.725,23.96,34.28
2015-05-01,13.03,30.02,19.24,27.53,15.5,36.31,35.06,23.47,29.19,61.29,16.6,36.51,58.83,13.72,24.03,34.24
2015-05-04,13.08,30.13,19.28,27.53,15.52,36.25,34.99,23.47,29.39,61.75,16.61,36.26,59.1,13.63,24.33,34.48
2015-05-05,13.02,29.78,19.22,27.2,15.26,35.68,35.3,23.5,29.51,61.645,16.565,36.99,59.99,13.578,24.015,33.84
2015-05-06,12.87,29.95,19.12,27.365,15.3605,35.94,35.06,23.23,29.11,60.68,16.56,37.25,59.78,13.58,23.87,33.94
2015-05-07,12.84,29.85,18.99,27.12,15.35,35.75,34.76,22.811,28.68,59.84,16.39,36.54,59.2,13.47,23.595,33.8599
2015-05-08,13.15,30.5,19.69,27.645,15.645,36.38,35.347,22.95,29.02,60.085,16.52,37.33,60.08,13.62,23.91,34.58
2015-05-11,13.0,30.19,19.79,27.28,15.55,36.21,35.22,22.66,29.1,59.61,16.41,37.24,60.25,13.55,23.78,34.4432
2015-05-12,12.95,30.0,19.66,27.17,15.54,36.17,35.2,23.12,29.02,59.42,16.32,36.91,59.42,13.42,23.61,33.94
2015-05-13,13.1,30.16,19.77,27.62,15.8156,36.73,35.52,23.67,29.03,59.88,16.52,36.83,59.91,13.55,23.53,34.4873
2015-05-14,13.08,30.56,19.9085,27.83,16.01,36.95,36.18,23.81,28.99,60.42,16.39,36.91,60.62,13.66,23.63,34.55
2015-05-15,13.15,30.48,19.88,27.9,16.08,36.91,35.95,23.7,28.94,59.79,16.42,37.355,60.92,13.65,24.21,34.73
2015-05-18,13.26,30.54,19.76,27.68,15.92,36.565,35.86,23.285,28.82,59.65,16.43,37.12,60.64,13.6,24.05,34.66
2015-05-19,13.31,30.67,19.63,27.71,15.935,36.335,35.7,22.85,28.56,59.72,16.63,35.89,60.37,13.5,24.1,34.38
2015-05-20,13.31,30.63,19.7567,27.8001,15.955,36.48,35.82,22.83,28.62,60.13,16.55,35.95,60.28,13.445,24.0,34.55
2015-05-21,13.32,30.65,19.93,27.87,15.959,36.524,35.96,22.9797,28.77,59.59,16.42,35.41,59.97,13.46,24.105,34.72
2015-05-22,13.3,30.28,19.83,27.66,15.87,36.16,35.71,22.78,28.54,60.07,16.485,35.13,59.42,13.44,24.56,34.66
2015-05-26,13.2,29.65,19.55,27.28,15.47,34.97,35.29,22.97,28.22,59.28,16.52,33.87,59.18,13.29,24.65,34.48
2015-05-27,13.2,29.77,19.55,27.5,15.67,35.16,35.5,22.78,28.01,58.06,16.64,33.5155,58.99,13.1,24.35,34.42
2015-05-28,13.1774,29.66,19.51,27.43,15.7,35.23,35.68,22.48,28.0,57.86,16.58,33.18,58.92,13.06,23.93,34.63
2015-05-29,13.07,29.42,19.48,27.22,15.74,35.13,35.72,22.68,27.85,57.945,16.47,33.1,58.92,12.93,23.84,34.3399
2015-06-01,13.19,29.15,19.2965,27.0,15.58,34.97,35.41,22.55,27.79,57.43,16.2,32.64,58.64,12.86,23.83,34.19
2015-06-02,13.12,29.48,19.31,27.41,15.9,35.655,35.48,22.51,28.13,57.13,16.26,33.65,58.98,12.81,23.8,34.64
2015-06-03,13.15,29.94,19.35,27.77,16.0799,35.95,35.61,22.44,28.13,56.9,16.17,33.72,58.54,12.86,24.16,35.12
2015-06-04,13.09,29.94,19.24,27.76,16.04,35.98,35.65,21.73,27.9,56.605,15.71,33.28,58.17,12.81,24.07,35.18
2015-06-05,13.02,29.07,18.86,26.84,15.44,34.97,34.77,21.6,27.84,56.15,15.575,32.97,57.48,12.655,23.86,33.98
2015-06-08,12.89,28.91,18.85,26.74,15.37,34.75,34.95,21.59,27.7,55.905,15.61,33.27,57.43,12.59,23.6,33.86
2015-06-09,12.79,28.79,18.79,26.78,15.38,34.84,34.77,21.54,27.71,55.89,15.48,33.52,57.76,12.64,23.3,33.95
2015-06-10,13.0,29.63,19.25,27.41,15.84,35.65,35.31,22.01,28.09,56.31,15.8255,34.17,58.39,12.87,23.2,34.65
2015-06-11,13.05,29.8,19.29,27.54,15.91,35.67,35.17,22.14,27.97,56.125,15.74,33.69,58.53,12.89,23.41,34.7603
2015-06-12,12.96,29.32,19.205,27.05,15.65,35.32,35.08,22.01,27.66,55.41,15.71,33.5,58.39,12.94,23.57,34.7178
2015-06-15,13.01,28.83,19.02,26.65,15.27,34.72,34.53,22.086,27.63,55.28,15.67,33.37,58.01,12.77,23.25,34.11
2015-06-16,12.95,28.84,19.06,26.67,15.23,34.665,34.65,22.19,27.62,54.82,15.66,34.03,58.4,12.83,23.2,34.3
2015-06-17,12.85,28.84,19.18,26.55,15.31,34.62,34.57,22.32,27.79,55.45,15.735,34.11,59.04,12.98,23.43,34.1599
2015-06-18,12.89,29.76,19.42,27.16,15.93,35.87,34.835,22.445,27.92,56.0258,15.87,34.63,59.42,13.0,23.545,34.61
2015-06-19,12.89,29.12,19.365,26.79,15.59,35.61,34.73,22.4,27.73,55.95,15.83,34.16,59.3,12.92,23.715,34.1899
2015-06-22,13.1,30.22,19.555,27.89,16.23,36.79,35.275,22.55,27.74,56.64,16.01,34.43,59.6,12.99,23.89,35.07
2015-06-23,13.22,30.03,19.55,27.68,16.06,36.31,35.115,22.6399,27.88,56.88,16.06,34.23,59.27,12.96,23.95,34.8701
2015-06-24,13.0921,29.77,19.545,27.62,15.955,35.9,34.88,22.62,27.93,56.45,16.025,34.34,59.17,12.99,23.8,34.69
2015-06-25,13.08,29.25,19.14,27.15,15.75,35.29,33.9,21.95,27.74,56.64,16.17,33.18,58.6,12.79,23.49,33.3
2015-06-26,13.1,29.39,19.015,27.33,15.84,35.58,33.86,21.49,27.56,55.85,16.05,33.17,58.46,12.63,23.12,33.27
2015-06-29,12.88,28.58,18.711,26.46,15.28,34.11,33.6038,21.1,27.16,55.23,15.82,32.75,57.79,12.49,22.56,32.7
2015-06-30,12.89,28.36,18.48,26.29,15.21,34.07,33.41,21.2,26.86,55.54,15.92,33.03,57.54,12.65,22.705,32.38
2015-07-01,12.945,28.41,18.43,26.17,15.205,33.84,33.22,21.38,26.81,56.32,16.11,32.94,57.27,12.64,22.615,32.48
2015-07-02,12.91,28.17,18.5,25.9,15.03,33.61,33.3,21.45,26.72,56.09,16.07,32.9899,57.86,12.6599,22.99,31.81
2015-07-06,12.88,27.68,18.22,25.3,14.42,32.76,32.95,20.9,26.64,54.33,15.92,32.295,57.28,12.69,22.19,31.15
2015-07-07,12.87,27.46,18.0,25.06,14.14,32.84,32.92,20.92,26.41,53.72,15.77,31.83,57.31,12.6,21.8,31.16
2015-07-08,12.5,27.22,17.76,24.79,14.2,32.34,32.61,20.49,26.24,52.93,15.26,31.3399,56.89,12.47,20.905,30.82
2015-07-09,12.54,27.76,18.045,25.34,14.66,33.13,33.15,20.65,26.3,53.64,15.275,31.76,57.25,12.48,21.86,31.36
2015-07-10,12.69,28.91,18.45,26.48,15.33,34.63,34.06,20.745,26.06,53.73,15.33,32.07,57.77,12.53,22.08,32.37
2015-07-13,12.84,28.87,18.6,26.492,15.28,34.661,34.02,20.75,26.21,53.88,15.52,32.62,57.75,12.58,22.41,32.63
2015-07-14,12.93,28.93,18.75,26.62,15.225,34.62,34.42,21.0,26.28,53.24,15.51,32.92,58.16,12.56,22.39,32.66
2015-07-15,12.94,28.86,18.77,26.57,15.34,34.701,34.2,21.1395,26.2,53.02,15.475,32.65,58.1,12.53,22.3699,32.215
2015-07-16,12.99,29.18,18.86,26.83,15.52,35.099,34.48,21.28,26.18,53.7,15.53,32.735,58.02,12.63,22.47,32.85
2015-07-17,13.0,28.93,18.82,26.72,15.44,34.92,34.3199,21.09,26.08,53.03,15.51,32.36,57.72,12.62,22.72,32.61
2015-07-20,13.03,29.08,18.8299,26.82,15.63,35.08,34.36,21.24,25.91,52.54,15.44,31.35,57.52,12.64,22.66,32.9299
2015-07-21,12.95,28.95,18.745,26.81,15.56,35.09,34.26,21.32,25.75,52.79,15.52,31.5,57.56,12.66,22.615,32.84
2015-07-22,12.91,28.7,18.54,26.66,15.52,35.07,33.83,20.85,25.34,52.26,15.1999,30.91,56.87,12.58,22.4099,32.3
2015-07-23,12.92,28.87,18.42,26.85,15.5899,35.2,34.25,20.71,25.36,51.93,15.04,30.1,56.27,12.59,22.615,32.2899
2015-07-24,12.86,28.63,18.2365,26.71,15.51,34.76,34.02,20.39,25.16,50.99,14.81,28.9,55.64,12.52,22.441,32.3
2015-07-27,12.71,28.15,18.03,26.4099,15.27,34.7,33.63,20.42,24.99,51.11,14.5,28.55,54.8,12.35,21.85,31.94
2015-07-28,12.76,28.29,18.26,26.53,15.49,34.8,33.79,20.77,25.2,51.8,14.63,28.59,54.93,12.32,22.12,31.85
2015-07-29,12.84,28.4,18.43,26.72,15.42,34.87,34.1,20.89,25.56,52.32,14.7,29.17,55.61,12.375,22.41,31.87
2015-07-30,12.84,28.09,18.53,26.51,15.33,34.16,33.93,20.86,25.55,50.94,14.7762,29.17,55.23,12.18,22.12,31.86
2015-07-31,12.95,28.53,18.62,26.94,15.54,34.437,34.35,21.15,25.75,51.44,14.78,29.11,56.44,12.09,22.33,32.2
2015-08-03,12.9,28.67,18.5399,27.0,15.56,34.54,34.21,20.85,25.42,50.76,14.49,28.47,56.39,11.9476,21.97,32.06
2015-08-04,12.88,28.71,18.555,26.92,15.4,34.12,34.11,21.28,25.55,51.22,14.52,28.18,56.75,11.96,22.07,31.93
2015-08-05,12.98,28.92,18.715,27.15,15.5455,34.34,34.0,21.17,25.72,51.09,14.55,28.19,56.64,11.9,22.22,31.91
2015-08-06,12.93,28.96,18.63,27.26,15.61,34.31,33.84,20.62,25.47,50.41,14.27,27.59,55.94,11.85,21.995,31.68
2015-08-07,12.96,28.79,18.55,27.1592,15.62,34.27,33.5934,20.36,25.41,50.11,14.21,27.215,56.39,11.82,22.095,31.49
2015-08-10,13.14,29.16,18.69,27.46,15.88,34.79,33.87,20.65,25.7,50.65,14.5,27.76,56.96,11.93,22.24,32.2101
2015-08-11,12.94,28.65,18.495,27.18,15.82,34.65,33.5978,20.04,25.38,49.1,13.95,27.22,56.28,11.49,21.92,31.9
2015-08-12,12.83,28.18,18.4,26.76,15.67,34.47,33.32,19.95,25.51,49.02,13.72,26.95,55.39,11.22,21.42,31.69
2015-08-13,12.94,28.11,18.3451,26.75,15.7,34.17,33.4875,19.9438,25.34,49.26,13.78,26.68,55.12,11.33,21.41,32.19
2015-08-14,12.948,28.12,18.39,26.66,15.63,33.99,33.53,19.9,25.32,49.4,13.75,26.58,54.75,11.38,21.48,32.07
2015-08-17,12.95,27.82,18.27,26.64,15.63,33.8,33.6,19.96,25.12,48.65,13.57,26.57,54.51,11.1699,21.32,31.95
2015-08-18,12.87,27.64,18.28,26.45,15.5399,33.67,33.56,19.75,25.1,48.29,13.35,26.76,54.6,11.15,20.95,31.82
2015-08-19,12.78,27.35,18.04,26.3,15.465,33.68,33.56,20.01,24.92,48.33,13.14,26.07,54.05,11.1,20.55,31.29
2015-08-20,12.51,27.05,17.88,25.91,15.19,33.27,33.16,19.53,24.54,47.05,13.005,26.12,52.73,10.95,20.12,30.95
2015-08-21,12.3,26.78,17.58,25.72,14.99,33.05,32.7,19.26,24.08,46.63,12.73,25.54,51.88,10.76,19.84,30.69
2015-08-24,11.68,26.28,16.92,25.03,14.6,32.24,32.225,17.93,23.4,45.905,12.42,24.68,49.81,10.25,18.94,30.13
2015-08-25,12.0,26.6,17.16,25.31,14.785,32.41,32.7,19.15,23.48,47.235,12.96,24.8901,50.95,11.0,19.79,30.59
2015-08-26,12.05,26.48,16.92,25.04,14.86,32.11,32.16,18.91,23.26,46.96,12.94,24.77,50.56,10.62,19.25,30.28
2015-08-27,12.3,26.7,17.14,25.29,15.03,32.4,32.2,19.27,24.25,48.19,13.36,26.14,52.47,10.9,19.8,30.32
2015-08-28,12.34,26.45,17.19,25.18,14.9,32.31,32.05,19.16,24.21,48.13,13.34,25.985,52.8,10.81,19.54,30.57
2015-08-31,12.19,26.45,17.18,25.12,14.88,32.103,32.013,18.74,24.35,48.01,13.38,24.92,52.92,10.605,19.42,30.464
2015-09-01,11.7,25.88,16.67,24.61,14.559,31.4,31.35,18.05,23.92,47.3,13.11,24.27,52.13,10.42,18.88,29.84
2015-09-02,11.81,26.06,16.79,24.78,14.704,31.41,31.38,18.2,23.71,47.67,13.25,23.95,52.01,10.49,18.87,30.01
2015-09-03,11.94,26.42,16.9,24.99,14.84,31.16,31.64,18.16,24.03,47.86,13.44,24.41,52.87,10.59,19.12,30.58
2015-09-04,11.57,25.69,16.495,24.27,14.4,30.4,31.13,17.73,23.52,46.92,13.065,23.9201,51.99,10.33,18.8,29.72
2015-09-08,11.76,26.53,16.95,24.89,14.82,30.88,31.53,18.38,23.87,47.34,13.37,23.905,52.2,10.49,19.62,30.45
2015-09-09,11.95,26.68,17.21,25.24,14.9868,31.49,31.96,18.65,24.07,48.6,13.86,24.31,52.84,10.72,20.13,30.94
2015-09-10,11.78,26.57,17.08,25.1,14.93,31.14,31.81,18.47,23.83,48.57,13.69,23.355,52.26,10.56,19.77,30.82
2015-09-11,11.75,26.49,16.95,24.95,14.89,30.9,31.77,18.34,23.55,48.58,13.64,23.15,52.21,10.58,19.705,31.1
2015-09-14,11.71,26.42,16.78,24.69,14.67,30.6,31.47,18.53,23.45,48.4,13.6299,23.79,52.25,10.52,19.64,30.51
2015-09-15,11.83,26.49,16.9,24.89,14.89,30.87,31.74,18.43,23.48,48.87,13.73,23.71,52.79,10.57,19.63,30.46
2015-09-16,11.91,26.57,17.3,25.21,14.98,31.31,32.07,18.925,24.16,50.74,13.96,24.44,54.36,10.69,20.15,30.87
2015-09-17,12.02,26.94,17.4,25.7,15.28,32.25,32.38,19.22,24.5,51.64,14.34,24.77,54.87,10.92,20.065,31.37
2015-09-18,11.615,26.06,17.07,24.89,14.78,31.28,32.02,18.9,24.11,50.65,13.95,23.81,53.74,10.665,19.975,30.46
2015-09-21,11.625,25.7,16.97,24.78,14.67,30.79,31.75,18.58,24.11,49.51,13.66,22.93,53.52,10.605,19.955,30.09
2015-09-22,11.45,24.77,16.47,23.95,14.25,29.82,30.8,18.2199,23.65,48.715,13.36,22.075,52.46,10.42,19.65,29.3
2015-09-23,11.44,24.82,16.5,24.02,14.28,29.61,30.61,18.05,23.49,48.63,13.36,21.83,52.29,10.3299,19.56,29.09
2015-09-24,11.34,24.62,16.395,23.88,14.13,29.4,30.11,18.165,23.12,48.1301,13.07,21.82,51.6,10.271,19.2699,28.58
2015-09-25,11.69,24.93,16.58,24.26,14.34,29.62,30.55,18.14,23.28,48.5,13.22,22.08,51.89,10.28,19.44,28.93
2015-09-28,11.51,24.48,16.27,23.72,14.03,29.36,30.39,18.0,22.94,47.85,12.93,21.38,51.0,10.06,19.16,28.32
2015-09-29,11.24,24.46,16.065,23.67,14.025,29.48,30.0833,17.605,22.5,47.2,12.84,21.21,50.74,10.095,18.91,28.44
2015-09-30,11.4373,24.91,16.42,24.13,14.32,29.76,30.61,17.92,23.0,48.875,13.19,21.96,51.59,10.17,19.145,29.03
2015-10-01,11.52,24.67,16.62,24.15,14.34,30.04,30.7329,18.25,23.3,49.64,13.47,22.15,51.98,10.13,19.25,29.09
2015-10-02,11.65,24.86,16.9,24.49,14.67,30.4,30.99,18.26,23.35,50.1,13.59,23.02,52.07,10.14,19.77,29.42
2015-10-05,11.97,25.33,17.16,25.07,14.885,31.29,31.525,18.8,23.9,51.07,13.89,23.65,53.15,10.48,20.06,30.23
2015-10-06,11.89,25.6,17.24,25.37,14.99,31.76,31.79,18.91,24.16,51.14,13.83,24.115,53.56,10.59,19.87,30.36
2015-10-07,12.06,25.92,17.5,25.53,15.05,32.19,31.66,19.335,24.61,52.73,14.16,24.98,54.65,11.0,20.24,30.58
2015-10-08,12.09,26.06,17.68,25.68,15.15,32.39,31.86,19.5,24.81,52.965,14.12,24.97,54.72,10.955,20.38,30.8
2015-10-09,12.13,26.28,17.65,25.77,15.23,32.78,32.0,19.69,25.05,54.28,14.385,25.5,55.3,11.24,20.255,31.26
2015-10-12,12.12,26.33,17.53,25.69,15.1,32.6,31.9,19.66,24.91,53.44,14.2,25.35,55.33,11.28,20.24,31.2
2015-10-13,12.07,26.18,17.33,25.54,15.155,32.23,31.8,19.365,24.8,52.96,14.11,24.24,54.72,11.105,20.236,30.96
2015-10-14,11.935,26.18,17.41,25.6401,15.13,32.2498,31.83,19.32,24.82,53.27,14.1299,23.84,54.62,11.24,20.27,30.66
2015-10-15,12.17,26.38,17.71,25.85,15.35,32.3,32.22,19.675,24.86,54.665,14.44,23.95,54.99,11.4,20.74,30.5001
2015-10-16,12.22,26.28,17.66,25.805,15.295,32.54,32.17,19.575,24.92,54.38,14.42,23.98,55.29,11.41,20.925,30.3799
2015-10-19,12.16,26.3,17.5999,25.7,15.28,32.28,32.05,19.47,24.64,54.3,14.27,23.66,54.98,11.33,20.67,30.19
2015-10-20,12.11,26.33,17.57,25.6,15.24,32.055,31.99,19.36,24.8,54.38,14.29,23.69,54.92,11.32,20.615,30.37
2015-10-21,12.3,26.59,17.56,25.74,15.24,32.24,31.85,19.315,24.6,54.1,14.12,23.095,54.74,11.3,20.58,30.08
2015-10-22,12.45,26.86,17.66,25.95,15.26,32.415,32.02,19.59,24.44,54.705,14.355,23.67,55.66,11.45,20.93,30.34
2015-10-23,12.55,27.25,17.75,26.23,15.16,32.3,32.21,19.825,24.59,54.975,14.42,24.155,55.55,11.515,21.26,30.5
2015-10-26,12.53,27.27,17.695,26.09,15.06,32.27,32.09,19.84,24.48,54.79,14.41,23.89,55.51,11.53,20.92,30.44
2015-10-27,12.4,27.07,17.505,25.87,14.98,31.82,31.8,19.72,24.05,54.49,14.245,23.355,55.14,11.35,20.86,30.13
2015-10-28,12.53,27.42,17.68,26.12,15.125,32.09,32.074,19.5236,24.45,54.82,14.23,23.72,55.47,11.38,20.94,30.62
2015-10-29,12.39,27.07,17.535,25.8,14.84,31.61,31.91,18.95,24.4,53.91,13.935,23.13,54.68,11.15,20.74,30.19
2015-10-30,12.4,27.3,17.6238,25.99,14.935,31.665,32.01,19.045,24.18,54.65,13.98,22.91,54.89,11.15,20.6,30.41
2015-11-02,12.43,27.59,17.65,26.18,15.02,31.975,32.135,18.885,24.01,55.37,14.16,23.46,55.39,11.14,20.48,30.45
2015-11-03,12.44,27.4,17.697,26.09,14.875,31.94,32.03,19.24,24.31,56.22,14.48,24.83,56.4,11.3,20.7,30.4702
2015-11-04,12.379,27.07,17.7899,26.04,14.77,32.02,32.09,19.11,24.3,55.69,14.71,24.91,56.34,11.35,21.05,30.5799
2015-11-05,12.48,27.05,17.4662,26.16,14.63,31.68,31.97,18.9101,23.98,55.28,14.595,24.57,55.84,11.22,20.83,30.51
2015-11-06,12.4457,26.95,17.24,25.85,14.62,31.3,31.65,18.705,23.67,54.2,14.22,24.26,54.71,11.07,20.66,30.27
2015-11-09,12.43,26.73,17.1401,25.59,14.47,31.09,31.3701,18.23,23.57,53.59,13.99,23.87,54.29,10.88,20.5,30.2
2015-11-10,12.5,26.45,17.01,25.37,14.47,30.76,31.125,18.155,23.36,52.69,13.8,24.06,53.79,10.83,20.22,29.73
2015-11-11,12.6,26.65,17.165,25.61,14.51,31.03,31.3962,18.44,23.43,53.08,13.69,24.4,54.16,10.9089,20.34,30.0
2015-11-12,12.475,26.52,16.92,25.27,14.2,30.375,31.23,18.465,23.0,52.67,13.725,24.145,53.85,10.73,20.6589,29.76
2015-11-13,12.4351,26.16,16.72,24.9,14.08,30.16,30.77,18.2301,22.73,51.64,13.45,23.82,53.47,10.6,20.24,29.3
2015-11-16,12.49,26.27,16.97,25.02,14.15,30.31,30.94,18.28,23.03,51.79,13.59,23.96,53.57,10.7,20.28,29.51
2015-11-17,12.56,26.56,17.105,25.29,14.22,30.61,31.12,18.58,23.2,51.65,13.715,24.21,53.7,10.66,20.39,29.74
2015-11-18,12.58,26.74,17.24,25.38,14.2,30.6701,31.24,18.75,23.25,52.14,13.65,24.66,54.17,10.57,20.31,30.03
2015-11-19,12.6,27.12,17.42,25.5,14.29,31.07,31.41,19.29,23.42,53.0,13.85,25.13,55.06,10.76,20.4975,30.08
2015-11-20,12.64,27.11,17.39,25.4,14.23,30.86,31.42,19.51,23.5,53.445,13.94,25.83,55.8,10.76,20.745,30.1998
2015-11-23,12.62,26.86,17.195,25.115,14.27,30.49,30.965,19.38,23.38,53.19,13.87,25.27,55.64,10.63,20.64,30.01
2015-11-24,12.65,26.58,17.08,24.8301,14.1,30.46,30.77,19.36,23.39,53.85,13.785,25.28,55.5,10.8,20.53,29.62
2015-11-25,12.57,26.99,17.2,25.0365,14.255,30.29,30.98,19.26,23.38,53.84,13.715,24.47,55.08,10.7,20.44,29.72
2015-11-27,12.51,27.21,17.23,25.1901,14.3989,30.4514,30.94,19.05,23.2,53.7,13.51,24.29,54.7,10.45,20.02,30.04
2015-11-30,12.41,27.38,17.22,25.27,14.45,30.67,31.07,19.16,23.35,52.845,13.55,22.98,54.66,10.55,20.1,30.4399
2015-12-01,12.57,27.37,17.37,25.32,14.52,30.85,31.07,19.66,23.62,53.8,13.81,22.83,54.46,10.65,20.37,30.51
2015-12-02,12.55,27.05,17.3,25.21,14.38,30.65,31.16,19.671,23.66,52.9,13.7,23.16,54.38,10.59,20.5,30.48
2015-12-03,12.45,26.95,17.1801,25.16,14.5,30.95,31.34,19.49,23.45,52.38,13.67,24.17,54.0,10.68,20.38,30.69
2015-12-04,12.43,26.97,17.05,25.11,14.52,30.94,31.58,19.429,23.11,52.42,13.755,23.75,53.01,10.76,20.48,30.52
2015-12-07,12.41,27.02,16.9,25.09,14.345,30.49,31.38,19.14,22.8,51.48,13.69,23.86,52.35,10.72,20.355,30.31
2015-12-08,12.23,26.61,16.56,24.77,14.11,29.975,31.12,18.76,22.18,50.59,13.41,23.61,51.14,10.59,20.0099,29.608
2015-12-09,12.25,26.73,16.77,24.87,14.234,30.33,31.17,18.825,22.49,50.79,13.32,24.18,51.65,10.64,20.08,29.7199
2015-12-10,12.26,26.59,16.61,24.63,14.1,29.94,31.1,18.75,22.32,50.92,13.266,23.56,51.04,10.58,19.94,29.22
2015-12-11,12.06,26.03,16.31,24.24,13.88,29.65,30.6992,18.335,21.87,49.99,12.92,22.9,49.85,10.38,19.59,28.63
2015-12-14,12.14,25.92,16.1901,24.22,13.78,29.45,30.66,18.15,21.65,50.24,12.99,22.49,49.52,10.38,19.61,28.62
2015-12-15,12.12,26.17,16.325,24.44,13.925,29.75,30.8,18.18,21.92,51.045,13.19,22.79,51.34,10.5,19.775,29.0
2015-12-16,12.38,26.57,16.5289,24.87,14.14,30.17,31.335,18.7,22.18,52.445,13.43,22.92,52.26,10.65,19.98,29.44
2015-12-17,12.4,26.7,16.4,24.74,14.06,30.1,31.04,18.64,22.05,51.34,13.4,23.09,52.51,10.54,19.97,29.3
