,EWJ,EWG,EWU,EWQ,EWI,EWP,EWL,EWA,EWC,EWY,EWT,EWZ,EWW,EWS,EWH,EWD
2014-09-30,9589098,7717400,3795402,318842,1164057.0,5034020.0,253556,1808048.0,1271200,4036051,4561854,42316473,2574800,507082,4983352,228673.0
2014-10-01,7689095,3050400,1573297,924183,985879.0,927151.0,1029379,1935339.0,3338800,5137022,7178935,34697953,2616100,508677,3306839,382269.0
2014-10-02,9259502,3453500,1817433,1044905,1834529.0,1374479.0,651652,2164346.0,1592100,4036329,7171065,29688189,3526900,1028953,4509637,458314.0
2014-10-03,6764053,6553900,1021764,708112,1176348.0,2229523.0,801204,1366417.0,1028600,3438612,6415955,34179559,2328300,647066,5988268,338081.0
2014-10-06,11091443,4593100,1983546,388719,928134.0,1359000.0,1267282,1540114.0,6738800,1904545,3174418,56256262,2401700,677807,4970894,116687.0
2014-10-07,5835415,3283100,1276542,681107,1116402.0,1148890.0,573589,1722247.0,3123900,1600986,4423824,42200602,2010000,585478,2502368,327468.0
2014-10-08,8498645,6029400,2887263,721964,2247878.0,2172784.0,615691,1628021.0,2050300,3209805,5249600,43407480,3036700,718669,2432645,226351.0
2014-10-09,7991265,4855600,4762980,933016,1844562.0,1233914.0,685477,1956580.0,1620200,3442331,7467920,29604600,2479600,729865,2647827,243083.0
2014-10-10,10116273,7429600,1587272,2833653,1626266.0,1553861.0,552318,2376414.0,4743800,5386091,8944395,38594129,2721600,608459,1779828,275936.0
2014-10-13,10053085,3534500,6574445,812764,1398089.0,1927809.0,1626295,2037991.0,3232900,2774412,4612222,44125367,3289200,677378,2830352,131759.0
2014-10-14,11519512,3905400,1611155,990243,2219574.0,2502920.0,1194793,2094871.0,2876900,2922606,4635272,27650881,2172500,335422,3973446,147023.0
2014-10-15,16194010,6590700,2019923,1063445,2073960.0,2275468.0,3019463,3603968.0,3157600,4727127,8067950,65953141,4484500,634392,4595274,175993.0
2014-10-16,8628785,4772300,1971543,869828,2624720.0,3554457.0,994763,3269658.0,3690100,4636972,7728020,45087262,3240800,912828,4268426,335543.0
2014-10-17,8139987,4636200,2632274,1256157,2195951.0,3719999.0,644833,1421292.0,2203100,2524943,4525062,52444367,2368900,551921,4196300,89391.0
2014-10-20,4792288,2189300,1829309,1618572,829163.0,2051624.0,8446805,1577606.0,2192000,1850017,3834026,36083461,1304100,511330,2617034,143756.0
2014-10-21,9520302,4293900,1092865,1214889,621364.0,1168481.0,785841,1356422.0,795300,2105989,3235111,43676512,1825800,807136,2326486,329610.0
2014-10-22,5355078,3530900,1387965,1096922,883944.0,724001.0,482277,2147382.0,1395400,1403236,4639136,26523189,2113100,821310,2569791,291661.0
2014-10-23,5493135,6114900,972725,1578525,926551.0,2059723.0,479270,1184547.0,992300,1838780,2078798,56206461,1775300,424423,1533096,145257.0
2014-10-24,4381490,5575200,864474,2355926,415614.0,2871473.0,330024,1606632.0,585400,3458449,2903037,54343352,1401100,303608,1897531,251031.0
2014-10-27,4713928,3225400,652434,1133440,546232.0,996183.0,447804,2256185.0,2952500,1949010,2796150,77016078,1617200,582610,3202900,267906.0
2014-10-28,3200438,5760400,1531681,610332,529557.0,589831.0,336059,2154232.0,1278200,2324024,5093460,68879562,2267400,762825,2025084,272139.0
2014-10-29,5352902,6551100,3418298,686905,1274332.0,2037757.0,550949,3419309.0,1213500,3868914,4346427,39670160,2047800,569237,2530139,181852.0
2014-10-30,4249620,2929700,641459,250025,2450472.0,1774527.0,388521,2315678.0,828900,2541174,2641710,38253102,1407100,319773,1786494,148325.0
2014-10-31,33579574,5702300,1104933,2397895,3280039.0,1062668.0,885749,1797815.0,8738400,4894474,4481723,28049020,4672800,435458,1810963,329637.0
2014-11-03,23767231,3994700,4330734,1164701,936504.0,769877.0,4480928,2753528.0,6768300,3887075,3571566,26467420,1845100,629426,4264369,129954.0
2014-11-04,16132390,2781100,672867,962068,993632.0,1081261.0,417202,2676651.0,2269200,1432497,1625024,20405670,1515200,287430,1617212,203398.0
2014-11-05,7862818,1574800,495777,392376,638910.0,698592.0,355495,1622022.0,2297500,4831439,2014207,17696400,1220700,378207,2581381,175028.0
2014-11-06,8246263,4059600,3247170,821496,1050240.0,1012246.0,359425,3279412.0,1107000,3195709,2731124,27797680,1537500,252322,3831753,455594.0
2014-11-07,13381055,3548600,1069675,444055,707117.0,806961.0,351916,3430443.0,1555400,1695281,1776322,19137631,1863800,355786,2355102,403578.0
2014-11-10,5803322,1734200,537261,335455,2129697.0,385012.0,494174,1967436.0,1309600,1417620,2175759,13543250,1512300,246450,2551711,155610.0
2014-11-11,6602763,3687500,504424,281251,2481789.0,1903189.0,358573,1373147.0,938300,2173007,1156421,16037870,1284100,208390,2437964,220356.0
2014-11-12,8230585,3464600,726058,229907,993595.0,408454.0,386618,1599363.0,694500,3084356,2903128,24035381,1367000,187360,3640795,89949.0
2014-11-13,7590150,3748300,474470,144803,1221239.0,3275946.0,455265,1033919.0,1132500,1664419,1461302,22892471,2052400,197829,4884306,81247.0
2014-11-14,5300958,6719900,696364,427973,783979.0,890232.0,460096,788377.0,662000,2576553,2014561,20559779,1119600,262057,2839701,114617.0
2014-11-17,9954735,2437200,517098,235034,789628.0,557039.0,465283,981615.0,1018900,1554788,1787097,15549640,1376400,228552,2496837,760852.0
2014-11-18,20825182,3724400,638061,371781,901469.0,977750.0,395634,2645711.0,565600,1137412,3366709,18391830,1678700,235795,3060670,120431.0
2014-11-19,7945680,1947800,627678,407549,805244.0,929299.0,714277,4131685.0,747700,2419160,2277690,27453250,2237000,274951,1519573,126054.0
2014-11-20,5209463,2374300,457051,342526,2396591.0,553708.0,283676,1146417.0,1069100,1741394,2542710,36815391,1131500,263724,2632965,66476.0
2014-11-21,6125183,4613900,622823,699707,1333528.0,1416069.0,254288,1740699.0,1105300,3321384,4718095,66396914,2085700,391261,3333535,156820.0
2014-11-24,7595603,3492100,413230,991003,1448773.0,1419956.0,200054,1475156.0,623200,1644433,1668294,28501891,1047100,302305,2638663,127005.0
2014-11-25,4568733,5814500,2622451,395620,1847975.0,1123005.0,300635,1432597.0,984500,1693669,3172033,20459670,1512000,316916,1978016,144224.0
2014-11-26,9572038,4605100,449584,224188,548343.0,307052.0,261515,1302009.0,649600,2264854,2086298,18631330,1006600,465988,1579167,102469.0
2014-11-28,2619585,3671100,443216,284407,527618.0,249973.0,235191,1988873.0,1310400,2132221,2760241,28252199,1805700,272327,1427666,25812.0
2014-12-01,12033120,2772000,811616,690317,662447.0,824241.0,502470,3805843.0,3137200,2240334,2765960,35783301,4883900,707544,3978264,431439.0
2014-12-02,5000953,1840100,638205,255155,707438.0,704527.0,569970,1535696.0,1313500,1833925,2860512,17624160,3969200,463603,3135620,303174.0
2014-12-03,6022615,1820200,527956,305298,724877.0,717870.0,207745,2286595.0,1069000,2022876,3987065,15375090,3614700,544065,2105700,166917.0
2014-12-04,5965158,2629800,715663,704265,1378126.0,2202322.0,638785,1449872.0,1572800,2050018,1553341,18914590,3138700,498888,7600960,241100.0
2014-12-05,6458310,2815000,797895,632681,1051054.0,1709758.0,332395,1603040.0,1687100,2564838,2600409,16289710,2450400,475051,4613895,154745.0
2014-12-08,15218422,2948400,723049,607730,2288319.0,865390.0,671335,2384937.0,1436300,2205379,3219295,26001490,3231400,407247,2295583,77069.0
2014-12-09,7656993,4041600,1724625,1465867,1526625.0,807719.0,347402,2219983.0,1319700,3868553,2531938,23791010,2977000,653804,5809363,75746.0
2014-12-10,16482713,11208600,880611,1016934,1341877.0,1460597.0,501228,2780791.0,2587200,3907291,2890965,19384039,5004900,653241,3543468,169264.0
2014-12-11,6100143,3626600,890578,1305671,960910.0,827452.0,520668,2213091.0,2764500,3775750,3444637,18770760,4481900,557790,4566489,113525.0
2014-12-12,6125545,3692100,1494363,1222255,1497915.0,912968.0,651871,2876810.0,1753600,4039006,3268202,18595180,3758700,772264,5151799,223848.0
2014-12-15,11087382,5736000,1461665,2072862,1654287.0,1701947.0,635683,8203352.0,2474800,4052338,3855023,31776410,4896700,801511,13776460,190340.0
2014-12-16,15180502,5941000,1835140,1371228,1473845.0,1585475.0,563647,3428785.0,3543400,6096588,5735520,44782398,5515400,737593,16770189,158225.0
2014-12-17,15860990,5354700,1582957,974432,1667372.0,2197996.0,501382,4656992.0,2173100,4742773,4495202,48492379,6317200,839893,9300612,295066.0
2014-12-18,7032458,3897200,1977089,913420,2156198.0,2378375.0,636323,4432675.0,1870400,4368480,3274488,21111141,5033400,756468,3025983,337708.0
2014-12-19,6156925,4457700,1866366,1475255,602832.0,2159299.0,404154,2031918.0,3044700,3569075,3039424,26655471,2442200,592609,3871496,303462.0
2014-12-22,10865502,2197200,9691365,719991,725329.0,1382579.0,365556,3191830.0,1687500,2407417,2388097,20333971,1752800,589679,1665268,202568.0
2014-12-23,5380155,6164600,1512669,402604,672874.0,2958904.0,653752,3045396.0,1848400,2344879,1607302,13441170,2070000,418218,1578518,88359.0
2014-12-24,1294299,1629600,699472,621071,238427.0,734705.0,190552,1978930.0,637000,873044,716363,5430862,814100,265701,899348,40407.0
2014-12-26,2153345,652100,573301,335772,351224.0,342354.0,104521,630849.0,459900,902308,669752,7285885,2230700,231322,1892972,81474.0
2014-12-29,3035368,3376900,9071435,461073,1100225.0,1811310.0,535210,1389561.0,752600,2091732,2195956,10818540,1159500,435347,1386931,163091.0
2014-12-30,4148005,4646100,1427227,633681,1176439.0,847725.0,690925,1515087.0,1321600,2078611,2620535,13443810,1415500,852579,1666195,165955.0
2014-12-31,3983285,2454000,1263929,655260,829346.0,909284.0,912944,1863441.0,2154700,1871432,1315118,9103444,1171500,679038,1298115,383167.0
2015-01-02,7191717,4061500,1434845,1652386,1784184.0,1166292.0,1191909,2210266.0,2421600,4266337,5803920,17765369,3328600,360660,2681436,234523.0
2015-01-05,8672540,3959600,6525250,955181,1404626.0,1159396.0,953097,2444906.0,3434400,3945747,6382100,22200350,4571100,570491,2515823,386524.0
2015-01-06,8184960,3618600,1527923,835688,1199606.0,1288033.0,1107553,2265947.0,1992700,2879368,4725597,21194029,3022000,774936,3514417,413357.0
2015-01-07,9584510,3783300,1916812,773749,1822233.0,1796539.0,813899,1655421.0,2172200,3195179,4328350,16427500,2679700,463128,6132580,353915.0
2015-01-08,5003285,3574500,2249044,539045,1867945.0,1986056.0,428497,879904.0,1524800,3626517,3723697,14081010,3341100,500951,1898598,321815.0
2015-01-09,10884222,2442000,1073249,576230,1497083.0,1934629.0,570697,1932711.0,2828900,3655061,2638101,9498546,2732400,338015,2866886,233196.0
2015-01-12,8802095,3137900,735153,501472,1358580.0,1202204.0,293898,1508282.0,2488700,2070086,2572846,12921040,2148200,341105,3504607,195302.0
2015-01-13,8206308,4854800,3847651,811151,1583044.0,3844161.0,352407,1870123.0,1601200,2804784,3336273,17157760,2670500,280482,4593371,195434.0
2015-01-14,7326355,8220700,3691130,1622080,1352213.0,4335203.0,738775,2055758.0,3654800,2399364,3962954,15871150,2216300,638816,2268325,308129.0
2015-01-15,10195568,4357100,1145543,582156,1369962.0,1691856.0,1775200,3659947.0,2980300,2366527,8326160,14300850,2083200,593235,3241023,334251.0
2015-01-16,11407718,6939200,1175281,776459,1284080.0,2080603.0,1795802,1953186.0,2105000,4015335,6995970,19665420,2463800,437344,3568613,197139.0
2015-01-20,7104785,18778100,921090,812380,1662071.0,1225599.0,725701,1283713.0,1626200,2853131,6504185,23278551,2156300,307977,4173572,393379.0
2015-01-21,5688725,11315100,1254531,1023271,3046696.0,1286290.0,663754,2670365.0,2590700,2411210,6145605,16172870,2794800,501220,2285830,197929.0
2015-01-22,5282005,8936500,2604228,595335,2063325.0,5027679.0,1654918,2110725.0,1732100,3475599,6758210,18016279,3969000,723788,3390034,319852.0
2015-01-23,5510225,4798600,1148285,2099021,1034442.0,2049919.0,1410800,1943643.0,1835700,1835793,6111015,17658770,2220700,408684,2718035,302140.0
2015-01-26,3995915,3726600,977861,563840,1003333.0,961886.0,546058,1135232.0,1180900,1414896,3860879,12156710,1504600,294227,2389663,170193.0
2015-01-27,4890408,6780300,2499741,1233580,2086718.0,2087400.0,582703,1300877.0,2233300,1643872,3458692,13429630,1744800,456445,7660977,268065.0
2015-01-28,13086606,5686400,1033339,1370295,1095495.0,2699537.0,887741,2074482.0,1797500,2711521,4218485,14606890,2919800,477959,2132785,213152.0
2015-01-29,7301338,4529700,1841759,1179191,1368260.0,1951205.0,690984,1584750.0,2561800,2596759,5922035,14304270,1996800,421760,2122204,161543.0
2015-01-30,8032808,6264200,1316434,1078441,1083784.0,1207723.0,878591,1610915.0,3414300,4215219,5031340,25128340,3786700,558918,3359920,218679.0
2015-02-02,5383443,3625100,1254188,1144860,1172843.0,1646639.0,414041,1886306.0,1980300,2297732,3177878,18088830,2350900,677757,2407475,291223.0
2015-02-03,5712822,5943000,1425048,1545777,2021170.0,1704916.0,670124,2460916.0,4998000,2772957,5962680,17543000,5268000,556390,2495244,446517.0
2015-02-04,7339050,9317100,1048126,1153929,1116074.0,1291245.0,623908,3222617.0,2442400,1592616,5235245,15882810,2149400,527525,2461309,282474.0
2015-02-05,5783138,8647000,1133496,968146,698636.0,781931.0,395433,1436953.0,2715400,1541286,2594953,11428600,2135000,474056,1581332,115685.0
2015-02-06,5127158,5276000,1338666,1217892,1240349.0,1066756.0,702260,2338601.0,1532200,1920994,2967843,19329449,2769500,572916,1739400,151407.0
2015-02-09,6508822,4204300,1788601,445102,718629.0,655102.0,626135,2138942.0,1471900,1814241,3185329,11747830,1811700,305077,1456161,139611.0
2015-02-10,4357165,4394000,1141752,358244,898595.0,944458.0,731251,1193582.0,1989500,1741168,2555324,14339380,1792700,263679,971924,398991.0
2015-02-11,6743933,5292800,1642158,747892,865505.0,1238782.0,501235,1672946.0,2144800,11403960,2414982,20615070,4670300,232480,6592790,343066.0
2015-02-12,23389283,3579100,1296318,803070,1890786.0,1258167.0,406441,1859289.0,1593900,2597046,3778176,17716381,4212300,456183,2251860,110677.0
2015-02-13,7943888,5914500,1431126,748579,1277036.0,937461.0,504140,1802950.0,2050500,2209272,5954140,15122090,1742200,378566,1009467,188810.0
2015-02-17,10699352,4110700,885475,868231,2045890.0,1503168.0,494061,1798722.0,963300,1331633,3384324,8047926,1422900,358706,1205812,257264.0
2015-02-18,11760210,4587200,810940,778765,1357531.0,2933974.0,308670,1554216.0,1445600,1490890,2445166,12806120,1398200,194467,1884307,1207320.0
2015-02-19,12668888,13766600,540549,486395,1587251.0,4639085.0,282105,1434922.0,1191200,1589968,1633334,9627602,1037000,275900,1438552,124028.0
2015-02-20,7027965,7021800,1042594,987656,2428263.0,2079380.0,905219,1195647.0,1174700,2472638,2197239,12997890,1206400,260346,1334162,363642.0
2015-02-23,4241795,2199000,555126,819876,924716.0,1497983.0,513559,1150284.0,2517200,1450304,1988517,15338690,1440200,315391,1891916,269473.0
2015-02-24,5809315,3242200,710523,429349,853857.0,828652.0,1054693,1499143.0,2584900,2121095,8840785,17534689,2325900,318755,1583514,100625.0
2015-02-25,11682662,6369500,903765,593819,903631.0,1672999.0,326816,1556254.0,945000,2424785,2877750,16186190,1636300,340544,3033968,135559.0
2015-02-26,20837324,3733000,380798,294231,474893.0,1278294.0,259033,1675390.0,987500,1998155,3163450,12893000,1052600,255044,1639480,52498.0
2015-02-27,9573983,3890300,827730,359806,984414.0,670670.0,456008,1490051.0,1369700,2372875,4865436,19928949,1808900,346200,1491959,128683.0
2015-03-02,10180082,4455400,5996040,352890,816545.0,682507.0,699815,1122227.0,1098900,1718837,2437821,16440711,2113500,263224,1148586,414023.0
2015-03-03,6548268,3679700,1226973,224711,1230126.0,782073.0,2132641,1447985.0,808400,2783880,3669768,14316630,2068100,271607,1642876,238738.0
2015-03-04,4109515,5131500,1330916,329376,902485.0,1100056.0,489160,964678.0,1076200,2352155,3279069,20143061,2148900,197177,2666917,144144.0
2015-03-05,6405325,8105000,2267533,300478,919172.0,1092653.0,458012,1426642.0,1043700,1200677,2760716,17310920,2409800,383488,1373951,578734.0
2015-03-06,11384478,5953600,1698528,595250,1434227.0,1527616.0,473959,1727675.0,1441600,3025029,4646666,19746439,3561400,498130,2345978,154333.0
2015-03-09,5572365,17522400,821605,409667,813885.0,940903.0,320024,1556619.0,1154200,2391836,3413552,19967180,1480300,353408,1155826,171114.0
2015-03-10,9687658,6871100,1362008,553410,1247059.0,1807845.0,344125,3213979.0,1543700,3227478,3934828,24304631,2595400,692771,2863536,145562.0
2015-03-11,7783598,7789000,1632308,593742,1595723.0,1065089.0,369068,2739156.0,1487700,2002312,3288896,16183640,2324000,538956,1963210,107785.0
2015-03-12,12976310,6006400,779779,421290,1027823.0,945756.0,323307,2502645.0,2049800,2217727,3095168,18716590,2075700,602378,3416745,104677.0
2015-03-13,7479237,5346900,853127,730228,1940636.0,927003.0,344341,3172733.0,3360300,2398500,2596211,25330230,2034100,953342,4694193,247394.0
2015-03-16,6435275,6375400,2813240,841398,1111456.0,745350.0,1086266,2973574.0,2505300,2110997,2811048,16971311,1734900,536574,3270853,420720.0
2015-03-17,7236380,4287500,1635651,413647,617764.0,1212030.0,395819,1800559.0,1801300,4102407,6065470,29042180,3303800,381023,1924217,132878.0
2015-03-18,10865316,8854300,1642495,535774,1804579.0,1127854.0,767883,3881150.0,3493800,4930859,8851255,27873670,4287300,574131,5143383,815559.0
2015-03-19,10642140,8532400,5371655,466050,1539350.0,1358037.0,658885,2043229.0,1505300,2177619,5815245,18310990,2151600,357646,4584980,161905.0
2015-03-20,9085885,6941800,1226841,408834,1320884.0,1655991.0,341078,3339208.0,2300500,2822514,3231221,20914000,3387600,457267,2260468,222320.0
2015-03-23,4308175,4283100,1519677,327138,1132629.0,1025855.0,453422,1827325.0,941200,2285856,2249407,19766551,1430200,576747,1504436,111951.0
2015-03-24,6659685,4217400,1382026,561180,1170752.0,1264798.0,461117,2407597.0,1235900,1557322,2227056,16585631,1221900,214974,2876409,149344.0
2015-03-25,5841378,5319800,841947,715995,869194.0,2454739.0,734400,2076749.0,1031000,3061073,8352205,13000440,2281500,582024,4437953,199047.0
2015-03-26,6814463,4149100,909853,539000,1118206.0,1569554.0,701189,2856226.0,1240800,2063824,4473338,20913230,2416900,572090,3698258,114226.0
2015-03-27,7295388,2962300,758131,572467,842665.0,1947002.0,437337,3337834.0,1537100,1453197,5206165,14138710,2056000,359805,3027436,178672.0
2015-03-30,13199830,2865000,4438311,522252,2995630.0,3582104.0,386732,2285587.0,944800,1896593,6181260,20271051,1579800,450486,2128697,208668.0
2015-03-31,7267353,9533000,1307990,338234,882000.0,1849693.0,351994,2011530.0,1862400,1876506,4038966,20858770,2307800,1013330,3214638,207327.0
2015-04-01,17141610,4452100,1673301,608842,904835.0,2842897.0,1183666,2148657.0,1535300,1748346,3271218,26160750,2568400,564579,2291432,471984.0
2015-04-02,6233543,5661400,759388,305100,661887.0,3018175.0,424898,3291467.0,1580600,2888317,3703616,25610631,3562200,390383,2077366,563190.0
2015-04-06,4958265,4038800,1056551,647233,392668.0,3686187.0,547160,2471212.0,1343300,3325545,3155769,22720900,6203700,283778,1501940,590457.0
2015-04-07,6842393,4386700,3076241,724046,1012307.0,3573882.0,799324,2396721.0,1366900,2840030,3678497,9976910,2062900,210716,1969194,536000.0
2015-04-08,7182010,3365600,1561103,511222,548360.0,1028908.0,493067,3927995.0,1267000,3765140,5625215,17403850,2287900,1001298,5162285,165925.0
2015-04-09,5388237,2601900,688701,748265,501673.0,1350522.0,851351,1960403.0,1933500,2197211,3339166,20660590,2196300,371456,10143530,868657.0
2015-04-10,4168890,2724700,772251,237106,1389031.0,754894.0,385771,1109167.0,1028500,2928243,2686080,11963110,1457300,295580,6237313,432157.0
2015-04-13,2760465,4514200,1082749,404464,2191777.0,2568415.0,372160,1875971.0,517000,3565295,4793063,19350730,1640400,313362,6253765,271761.0
2015-04-14,5605888,2679300,912703,253616,808460.0,2028211.0,306958,1611524.0,891000,3605107,4151170,16817840,1634600,401640,5173327,184546.0
2015-04-15,6874215,3604600,1052626,472880,1052652.0,1025664.0,835878,3915338.0,2377000,2056184,3102736,20192811,1701900,401201,5099298,835489.0
2015-04-16,5140513,5812800,2452570,709183,1824908.0,992341.0,525114,3928094.0,2043900,3412724,4037740,13665050,2473800,290298,3954322,347627.0
2015-04-17,7786453,7136400,887833,580326,730417.0,1393600.0,1249102,2755466.0,955000,4007509,3289801,18112100,2694500,342115,5455996,158275.0
2015-04-20,5360753,3272100,1272065,238697,742638.0,586171.0,706895,2237333.0,1589600,2936164,2752097,11383210,1223600,403767,2639416,252811.0
2015-04-21,8339725,4160400,720111,361385,535469.0,503338.0,783857,2097727.0,947100,2249206,3295988,7730207,1049200,604336,3518330,106050.0
2015-04-22,7892040,2620000,556931,217808,474613.0,812522.0,926891,1292336.0,572300,2961089,4373001,15715880,1264000,294747,3485971,135074.0
2015-04-23,8647410,9728700,579363,230381,1550756.0,2591685.0,382764,1360732.0,720100,2869726,7388390,21138090,1500000,336891,2529096,162608.0
2015-04-24,5096485,3191800,1863773,598944,647458.0,1498916.0,273336,1615520.0,1986500,2260329,5597755,17237961,1657000,488672,2325572,124547.0
2015-04-27,9123388,4031700,1716328,420332,1030390.0,1078417.0,395256,1221535.0,1070200,1991549,6229710,16363920,1398300,1046892,2497977,425953.0
2015-04-28,8443902,4030100,762812,593231,503135.0,800735.0,263904,1957561.0,868900,3042783,5086540,17506221,1471200,309732,1672389,214177.0
2015-04-29,9272372,8521700,1005460,672049,1197557.0,1100011.0,471555,2810875.0,1970200,3348579,6689465,11768840,1499600,541588,4338575,252433.0
2015-04-30,20821324,10081900,1329485,1074470,1180357.0,1394532.0,465121,3375085.0,2126500,2689056,5158875,18481770,3507800,450600,3260382,590293.0
2015-05-01,8369930,3028400,1047100,1042999,646545.0,498430.0,1028459,1113589.0,1539800,2449768,2723084,10869560,2395400,311320,2237677,554847.0
2015-05-04,5805215,5637300,1511833,857489,967188.0,699087.0,442332,1317517.0,935600,3496802,2440236,12034030,1632600,820454,2079048,471662.0
2015-05-05,11720060,3793200,2781951,670303,1109743.0,1288324.0,792316,2045120.0,939800,3078552,3343456,17375090,2119900,523690,3648206,240677.0
2015-05-06,10963842,11252300,961011,486914,2868297.0,1257807.0,357788,2706737.0,1170200,3577559,2856815,21658840,2474000,360733,3003799,231794.0
2015-05-07,10803140,3476600,2933489,440530,1239159.0,649046.0,539658,4956752.0,1511000,2829590,6532675,13959410,2913700,660324,3273167,105091.0
2015-05-08,7615443,4433200,5277910,224337,977572.0,782574.0,281815,1341395.0,1330600,2422395,3682638,12731740,1869900,502677,3405461,111096.0
2015-05-11,9296700,4428600,3097557,287238,1058889.0,774200.0,1960699,2028821.0,588900,2423803,2849875,15873970,1197000,532675,2663594,101949.0
2015-05-12,8221710,2657400,2361283,1359579,1661131.0,602716.0,884630,2740261.0,923800,1353760,1957334,10355360,1216200,470252,1992882,59922.0
2015-05-13,7323445,4246300,2920012,605295,988158.0,2596362.0,618885,1742679.0,1099300,2114766,4591455,14341100,1456500,376562,5906176,383288.0
2015-05-14,7532303,5225300,969083,673968,1165153.0,2187000.0,1033741,3301204.0,1466600,1709768,3252471,13903730,3943100,282961,2467699,244017.0
2015-05-15,10593816,2026800,685720,502325,963079.0,957862.0,444145,2108319.0,1535300,2479296,2840549,11365830,1761800,352282,2812368,337457.0
2015-05-18,6273545,1669900,990585,424224,755124.0,721110.0,467679,1544649.0,2260200,1282266,2795107,15804800,1327100,452471,1581374,102833.0
2015-05-19,6738825,3208800,1154723,393742,506570.0,1101853.0,298803,2114212.0,1698600,1476105,3453696,14238290,2374600,387422,1488451,169710.0
2015-05-20,9968735,4168000,1558922,488056,611973.0,788705.0,257896,2003263.0,1544200,1658303,3166248,12807910,1183800,222286,1855418,66358.0
2015-05-21,4105420,3203400,500198,197569,550792.0,1449216.0,445176,1237261.0,1008000,1454253,2260826,11245300,1004000,237710,2285438,226843.0
2015-05-22,6724038,5490300,705199,2323905,1384311.0,1031971.0,210109,832350.0,2071900,1895143,2871838,28441439,1998000,256436,3410572,86745.0
2015-05-26,11093558,5557500,3472991,473096,910434.0,1452657.0,299748,1216064.0,1277700,2632752,6006785,32106301,1958600,509349,7194749,92736.0
2015-05-27,4919828,5387100,1836436,800288,1131152.0,5089675.0,511072,2611934.0,1581800,3320915,4778361,19632320,1432200,616959,4750914,181276.0
2015-05-28,6315713,2876400,669786,306870,563739.0,1256850.0,201766,1287485.0,1229500,1681646,4617546,17384561,1488400,636278,6429052,130429.0
2015-05-29,10201062,5038700,1405658,608579,820028.0,2139196.0,955000,1551217.0,1647200,2196902,2990518,19960260,2099200,365600,2796558,149596.0
2015-06-01,5944688,3574300,1456208,572562,839894.0,1300914.0,671861,1325701.0,2694400,2488009,2959543,12426580,1719900,503688,3872786,205175.0
2015-06-02,4769820,4121700,707620,500316,970408.0,1467286.0,475867,1365382.0,1295000,2470930,2289914,16040490,2179900,456524,3103502,1771112.0
2015-06-03,6885280,4326500,2273760,506332,1451782.0,705647.0,518966,1788906.0,946000,1663021,1649342,13543320,1708100,507333,3247927,314776.0
2015-06-04,7264193,6531600,1244307,824659,840511.0,862424.0,1304191,3418284.0,1156700,1852683,4292817,9522176,2175400,365330,1096693,164330.0
2015-06-05,5221413,5064300,1611335,901238,1645854.0,811646.0,1277481,2322962.0,1483300,2983910,3617287,14139760,2429300,460369,1589150,248750.0
2015-06-08,3981718,5884100,1021608,1086338,1185063.0,3409038.0,762986,2298538.0,1778200,1539348,2364970,10728930,1998000,360880,1589541,499852.0
2015-06-09,3992563,3986300,1065252,1141281,805784.0,1277076.0,428458,1608001.0,2745600,1465327,3858923,9732203,1768800,262468,1708801,101892.0
2015-06-10,6393315,4819400,1529836,444888,1379877.0,891294.0,543999,1839364.0,958200,3171353,5958470,20744551,2284200,366979,1771901,237167.0
2015-06-11,7187385,18243900,4370842,723360,724704.0,694013.0,585509,1336407.0,1238400,1839419,1825602,16610189,1589300,360192,2735623,167882.0
2015-06-12,4949313,4336300,875054,583917,711832.0,801229.0,375274,818778.0,1762300,2112862,1468209,12556240,1072700,443541,1331425,150807.0
2015-06-15,9265370,3148000,752979,542252,616744.0,773835.0,964414,1179779.0,1739000,1447917,3055029,8784258,1222400,326156,1225068,152320.0
2015-06-16,3633800,2655600,656770,226327,536441.0,786063.0,391083,896438.0,1088200,2231842,1304508,11160570,1386300,328523,4480010,83847.0
2015-06-17,7236585,5321500,1147246,868527,607373.0,1302040.0,752179,1998304.0,2221400,3625786,2849355,9124768,2838900,345728,2345857,141721.0
2015-06-18,6379408,9981100,3977090,1947736,1868787.0,2377722.0,986346,2095145.0,1958600,3870973,2784464,16166550,2078800,363657,3077995,254172.0
2015-06-19,3593743,3915100,2780670,494083,842148.0,2505747.0,431093,1124648.0,2491700,1882348,2424801,17584010,2081000,405617,2218254,458498.0
2015-06-22,5537568,11568700,1671189,971009,1282716.0,2099215.0,648582,2559840.0,1245800,2002366,2396422,9189223,1501700,188445,1463676,261386.0
2015-06-23,7739103,9751100,668862,626075,1379331.0,954271.0,262833,1185877.0,1311300,2385832,3858919,7516644,1035900,156963,3066020,110307.0
2015-06-24,7574638,14108400,901268,838513,619729.0,814660.0,838660,1461499.0,1589100,1574807,3847253,7790711,1258300,202678,1288144,131406.0
2015-06-25,5254358,5439500,814458,733093,696322.0,775605.0,616760,1457137.0,2496400,2304087,2194340,10489570,1290000,136789,1619653,138187.0
2015-06-26,3948065,4971200,892771,977198,685677.0,732684.0,423750,2304770.0,1034000,1606643,2469392,10564530,1039000,170278,2501346,132044.0
2015-06-29,6163728,11704700,2032691,1981620,3779262.0,2158106.0,723006,2392615.0,2364200,2413307,2363232,8477659,2437000,345310,3847631,213021.0
