date,gross_return,cost,net_return,turnover,n_long,n_short,n_positions,vol_target_multiplier
2025-02-10,-0.0006832527944520339,0.000144,-0.0008272527944520339,0.12,12,13,25,1.7417708625219497
2025-02-11,-0.0005065158503414136,0.00016799999999999996,-0.0006745158503414136,0.13999999999999999,12,12,24,1.755216256076581
2025-02-12,-0.002545658647733398,0.00012000000000000002,-0.0026656586477333977,0.1,11,12,23,1.7762613064354702
2025-02-13,-0.002072896500185746,0.00021600000000000002,-0.002288896500185746,0.18,9,13,22,1.7733393797303652
2025-02-14,-0.0007256389089916282,0.000288,-0.0010136389089916281,0.24000000000000002,5,17,22,1.7753706929161353
2025-02-18,0.0011926577294984232,0.00023999999999999998,0.0009526577294984232,0.19999999999999998,5,17,22,1.7770544589569406
2025-02-19,-0.002303076468094016,0.00026399999999999997,-0.002567076468094016,0.21999999999999997,6,17,23,1.8182584188469681
2025-02-20,0.0019321174989353064,0.00033600000000000004,0.0015961174989353065,0.28,5,18,23,1.8159228064278006
2025-02-21,-0.005366436407673497,0.000408,-0.005774436407673497,0.34,9,9,18,1.8101003658576718
2025-02-24,0.001245203939148123,0.00016800000000000002,0.001077203939148123,0.14,13,8,21,1.7854683681735943
2025-02-25,0.0054965624727668,0.00021600000000000002,0.0052805624727668,0.18000000000000002,16,8,24,1.7914494737917164
2025-02-26,-0.011794523541970034,0.00019199999999999998,-0.011986523541970034,0.15999999999999998,20,6,26,1.7526686440753685
2025-02-27,0.010407992133377963,0.00012000000000000002,0.010287992133377962,0.1,22,5,27,1.6346621397895686
2025-02-28,-0.01275036002796957,0.00033600000000000004,-0.01308636002796957,0.28,13,10,23,1.543482824538039
2025-03-03,0.0035820742061480723,0.00021600000000000002,0.0033660742061480723,0.18,15,7,22,1.4434436356964677
2025-03-04,-0.0032687160131688597,0.00033600000000000004,-0.0036047160131688597,0.28,21,1,22,1.4333897305253953
2025-03-05,-0.0036525986788963575,0.00023999999999999998,-0.0038925986788963573,0.19999999999999998,19,5,24,1.42961848610829
2025-03-06,-0.007140786792487138,0.00019199999999999998,-0.007332786792487138,0.15999999999999998,21,5,26,1.4246032335792378
2025-03-07,-0.011517045842508237,0.00021600000000000002,-0.011733045842508236,0.18,21,2,23,1.406882355598202
2025-03-10,0.01257624101683919,9.6e-05,0.01248024101683919,0.08,22,1,23,1.3510755499960792
2025-03-11,0.0010455041034672543,9.6e-05,0.0009495041034672544,0.08,22,1,23,1.2684131024997214
2025-03-12,-0.002598589111690597,0.000192,-0.002790589111690597,0.16,20,1,21,1.267819333815296
2025-03-13,0.003717845506297788,0.000192,0.003525845506297788,0.16,21,2,23,1.278314054865672
2025-03-14,0.003637518938840514,0.000288,0.003349518938840514,0.24,20,3,23,1.272343783842419
2025-03-17,-0.0009767391615025818,0.00038400000000000006,-0.0013607391615025818,0.32000000000000006,12,9,21,1.2665365234162174
2025-03-18,-0.0003309940359890743,0.00026399999999999997,-0.0005949940359890743,0.21999999999999997,9,13,22,1.269975744325848
2025-03-19,-0.0006714203172606358,0.000312,-0.0009834203172606358,0.26,6,15,21,1.2784974605408914
2025-03-20,-0.007255908007020857,0.00024000000000000003,-0.007495908007020857,0.2,1,18,19,1.3114640674625515
2025-03-21,-0.004405942168337418,0.000144,-0.004549942168337418,0.12,3,20,23,1.2932538864518532
2025-03-24,-0.002381793748279033,0.000192,-0.002573793748279033,0.16,4,21,25,1.2973080688375762
2025-03-25,0.009177626178880514,0.00021600000000000002,0.008961626178880515,0.18,6,20,26,1.3127119001735945
2025-03-26,0.0007219834051656314,0.00033600000000000004,0.0003859834051656314,0.28,8,16,24,1.290562504598583
2025-03-27,0.004424899745067855,0.00033600000000000004,0.004088899745067855,0.28,9,13,22,1.300398689622142
2025-03-28,0.0022743027452805497,0.00033600000000000004,0.0019383027452805498,0.28,14,6,20,1.2974160442195515
2025-03-31,-0.002574284100749054,0.00021600000000000002,-0.002790284100749054,0.18,16,3,19,1.2945769112321592
2025-04-01,-0.006597927796041316,0.00012000000000000002,-0.0067179277960413165,0.1,17,3,20,1.3111226959836946
2025-04-02,-0.0172498671118572,0.000312,-0.0175618671118572,0.26,16,5,21,1.2962359575351794
2025-04-03,-0.025718145674676944,0.000408,-0.026126145674676943,0.34,23,1,24,1.190563035464688
2025-04-04,0.039496672261015275,0.0001704713505064732,0.0393262009105088,0.14205945875539436,25,0,25,1.024713505064732
2025-04-07,-0.0316047176472815,9.373687531147726e-05,-0.03169845452259298,0.07811406275956438,23,0,23,0.7924902457309414
2025-04-08,0.03629538682688475,0.00019000543682878534,0.03610538139005596,0.15833786402398778,25,0,25,0.71363839837004
2025-04-09,-0.012935905594262215,0.00016390541363625673,-0.013099811007898471,0.1365878446968806,24,1,25,0.630380866969362
2025-04-10,0.01257317452958941,0.00033621732352120287,0.012236957206068207,0.28018110293433574,19,2,21,0.6230743887634628
2025-04-11,0.0030923405526610205,0.0006247778344311718,0.002467562718229849,0.5206481953593098,4,14,18,0.6151679830037009
2025-04-14,0.005749504067281691,0.00021583865841131482,0.005533665408870377,0.17986554867609567,1,19,20,0.6155356847525487
2025-04-15,5.455331422168306e-05,0.0002131006939000625,-0.00015854737967837943,0.1775839115833854,0,21,21,0.6151886138468312
2025-04-16,-0.0019113964643049117,0.0007568213912533574,-0.002668217855558269,0.6306844927111311,11,2,13,0.6157084111914858
2025-04-17,-0.0016092473786059164,0.0006053728284452057,-0.0022146202070511224,0.5044773570376715,8,10,18,0.6156479242690136
2025-04-21,0.016075825143029323,0.0005852585042175332,0.015490566638811789,0.4877154201812777,14,6,20,0.6164550243368598
2025-04-22,0.0009619943845956805,0.00032797821584001967,0.0006340161687556608,0.2733151798666831,15,8,23,0.6048245666583253
2025-04-23,0.0004713924845851895,0.0006105049849849214,-0.0001391125003997319,0.5087541541541012,10,12,22,0.6048910569472518
2025-04-24,-0.002797434932070694,0.0006454057986662435,-0.003442840730736938,0.5378381655552029,2,18,20,0.6058199485477909
2025-04-25,0.0026783579937168763,0.00024357229466923433,0.002434785699047642,0.20297691222436193,2,20,22,0.6121324946417445
2025-04-28,0.004134143187421876,0.0001339166714165584,0.004000226516005317,0.11159722618046533,1,24,25,0.6121938838072908
2025-04-29,-0.00926538401487589,6.631524337564976e-05,-0.00933169925825154,0.055262702813041464,1,26,27,0.611322711841561
2025-04-30,-0.0024525114772038182,0.0001429269025549783,-0.0025954383797587967,0.11910575212914856,1,27,28,0.6084064226923495
2025-05-01,0.0002287687762223646,0.00015893157857731327,6.983719764505134e-05,0.13244298214776107,3,20,23,0.6082539127850809
2025-05-02,0.0011396721054149237,0.00016210643416660986,0.000977565671248314,0.13508869513884156,3,20,23,0.6086476990298098
2025-05-05,-0.0008864310164248986,0.00018053542717365938,-0.001066966443598558,0.15044618931138282,6,18,24,0.6086399408579576
2025-05-06,-0.003657221898378499,0.0004748199129214938,-0.004132041811299993,0.3956832607679115,10,13,23,0.6086659703086096
2025-05-07,-0.001839435624801058,0.00035402118126555117,-0.002193456806066609,0.29501765105462596,10,12,22,0.6081084932777707
2025-05-08,-0.011730107089121578,0.00022543388081647464,-0.011955540969938052,0.1878615673470622,8,16,24,0.6080327276420542
2025-05-09,0.0028792754703232844,0.00029072009231073063,0.0025885553780125537,0.2422667435922755,11,13,24,0.6027508816670926
2025-05-12,-0.007822266806948341,0.0005634113581651407,-0.008385678165113482,0.4695094651376172,3,17,20,0.6022818516535399
2025-05-13,0.0009195684007022511,0.00014248153832197353,0.0007770868623802775,0.11873461526831128,2,19,21,0.5997724782097048
2025-05-14,-0.001765626666243719,8.960671265560873e-05,-0.0018552333788993277,0.0746722605463406,2,21,23,0.5996618532090633
2025-05-15,0.005255356617520028,0.0001484983251751482,0.00510685829234488,0.1237486043126235,1,22,23,0.5997629848462702
2025-05-16,-0.001737879111230872,0.00010289444977727067,-0.0018407735610081427,0.08574537481439222,1,25,26,0.5983904543065222
2025-05-19,0.0002776194869358224,0.00028299027977495635,-5.370792839133956e-06,0.23582523314579695,2,20,22,0.5983386817112593
2025-05-20,0.0017640691579279555,0.00030382117519127584,0.0014602479827366796,0.2531843126593965,3,21,24,0.5984359475776506
2025-05-21,-0.0010143377506585918,0.00029668343360739663,-0.0013110211842659884,0.24723619467283053,6,19,25,0.5983899689587374
2025-05-22,0.002880673377569523,0.0007414200649132806,0.0021392533126562423,0.6178500540944005,13,8,21,0.5985944507312476
2025-05-23,0.003419304875714317,0.0005238595800767579,0.0028954452956375595,0.4365496500639649,18,2,20,0.5993969570574434
2025-05-27,-0.0008475948178421499,0.00018486925774366836,-0.0010324640755858183,0.1540577147863903,16,4,20,0.5989984258470634
2025-05-28,9.676174119004192e-05,0.00011517939821176549,-1.8417657021723563e-05,0.0959828318431379,15,6,21,0.600480354175498
2025-05-29,0.00046629850470914007,0.000595349670468604,-0.00012905116575946397,0.49612472539050334,8,15,23,0.6062114277657672
2025-05-30,-0.002383430059099181,0.0005062602623166747,-0.0028896903214158556,0.4218835519305622,4,17,21,0.6114954157192848
2025-06-02,-0.003642845898091165,0.0001886675627515745,-0.0038315134608427393,0.1572229689596454,1,21,22,0.6185611832687073
2025-06-03,-0.001417883748629196,9.852228453010026e-05,-0.0015164060331592961,0.08210190377508356,3,20,23,0.6187550965805962
