date,gross_return,cost,net_return,turnover,n_long,n_short,n_positions,vol_target_multiplier
2025-02-11,-0.0005473845975996448,9.6e-05,-0.0006433845975996448,0.08,12,12,24,2.566685913820037
2025-02-12,0.0017610437759412868,0.00021600000000000002,0.0015450437759412868,0.18,13,10,23,2.5656278502204244
2025-02-13,0.002871493215632404,0.00024000000000000003,0.002631493215632404,0.2,12,9,21,2.603731956313131
2025-02-14,-0.0010182901396336866,0.00016799999999999996,-0.0011862901396336866,0.13999999999999999,13,9,22,2.590964128912145
2025-02-18,-0.0005706755306977374,0.000192,-0.0007626755306977374,0.16,12,6,18,2.6112811090119807
2025-02-19,-0.00035717708934918763,9.6e-05,-0.00045317708934918764,0.08,12,8,20,2.6577857305594845
2025-02-20,0.00044705022189173616,0.00016800000000000002,0.00027905022189173614,0.14,9,8,17,2.7080632663354205
2025-02-21,0.0020196174605754515,0.00026399999999999997,0.0017556174605754516,0.21999999999999997,9,9,18,2.754330425685117
2025-02-24,-0.0010993856396113188,0.00024000000000000003,-0.0013393856396113188,0.2,12,8,20,2.820420537241633
2025-02-25,-0.002301633472089526,0.000192,-0.0024936334720895258,0.16,12,12,24,2.8173596520641295
2025-02-26,0.003281903034922405,0.000144,0.003137903034922405,0.12,11,11,22,2.795864179765514
2025-02-27,-0.005880515816697696,0.00023999999999999998,-0.0061205158166976956,0.19999999999999998,10,14,24,2.7620711908519824
2025-02-28,0.00717112160055978,0.0004080000000000001,0.006763121600559779,0.3400000000000001,9,8,17,2.6175467146105835
2025-03-03,-0.0081031568080446,0.00021600000000000002,-0.0083191568080446,0.18,12,8,20,2.4859656878452623
2025-03-04,0.003047783153631771,0.000312,0.002735783153631771,0.26,5,12,17,2.2906370554568043
2025-03-05,0.0020570319765664618,0.000288,0.0017690319765664617,0.24,6,15,21,2.2748276231881066
2025-03-06,0.0020552569292647746,0.00021600000000000002,0.0018392569292647746,0.18,4,14,18,2.268912037760798
2025-03-07,0.0029560263575030806,0.00016800000000000002,0.0027880263575030804,0.14,6,15,21,2.3120064538758935
2025-03-10,-0.005729854349592883,0.00021600000000000002,-0.005945854349592883,0.18,6,16,22,2.298187189726001
2025-03-11,0.002773279232964758,0.00012000000000000002,0.0026532792329647583,0.1,7,14,21,2.215195972138935
2025-03-12,0.0029205048957221267,0.000192,0.0027285048957221268,0.16,4,17,21,2.2077457480039544
2025-03-13,-0.004401066762777121,0.000192,-0.004593066762777122,0.16,4,19,23,2.216801746584013
2025-03-14,-0.002719690792828262,0.00016800000000000002,-0.0028876907928282623,0.14,4,18,22,2.172199402973617
2025-03-17,0.0011359994953466402,0.000264,0.0008719994953466402,0.22,4,13,17,2.208325740698228
2025-03-18,-0.0006217768700061696,0.00021599999999999996,-0.0008377768700061696,0.17999999999999997,7,9,16,2.2078938629749403
2025-03-19,0.0006305391109241577,0.000192,0.0004385391109241577,0.16,12,6,18,2.2310748928807773
2025-03-20,0.0017650594575717253,0.000144,0.0016210594575717253,0.12000000000000001,13,5,18,2.3633383196762336
2025-03-21,0.000529686852599891,0.00033600000000000004,0.00019368685259989096,0.28,12,8,20,2.3588627348505793
2025-03-24,0.0027940255781253856,0.00019199999999999998,0.0026020255781253857,0.15999999999999998,11,7,18,2.361898552718817
2025-03-25,-0.0019757369247559637,0.00019199999999999998,-0.0021677369247559636,0.15999999999999998,10,8,18,2.3639793845038297
