date,L,n_h1_features,rho_bar,absorption_ratio,index_vol,n_assets
2012-06-29,0.08716490864753723,2,0.7053897537267089,0.8949177300754608,0.16579453867690008,20
2012-07-06,0.16984212398529053,4,0.684235216804773,0.9023424075481957,0.16177953893391317,21
2012-07-13,0.13011568784713745,3,0.6792212267333252,0.9006911370767448,0.15959442308493238,21
2012-07-20,0.07588201761245728,4,0.6703695350946526,0.8929952731553502,0.15803233994145474,21
2012-07-27,0.046359479427337646,1,0.6946110558475053,0.897689823779908,0.1668383649547274,21
2012-08-03,0.055922508239746094,2,0.6937598859037136,0.8961737903182504,0.16801099260178054,21
2012-08-10,0.021683216094970703,1,0.6854780047339213,0.8947788936111204,0.16541677569195795,21
2012-08-17,1.329183578491211e-05,1,0.6822522626945818,0.8912624149648725,0.15794434490882447,21
2012-08-24,0.009714365005493164,2,0.6797467649573892,0.8898156807074573,0.15427474798416183,21
2012-08-31,0.007413983345031738,1,0.6821376358335564,0.8781322868151218,0.13809492392495507,21
2012-09-07,0.0,0,0.6680862471746258,0.8753677283642214,0.13750238854602984,21
2012-09-14,0.009147584438323975,2,0.6694491997661839,0.8725359293681835,0.13777166713648617,21
2012-09-21,0.019543468952178955,2,0.6218990477481057,0.8573670718526842,0.12185322122938431,21
2012-09-28,0.011352360248565674,1,0.6090065853910994,0.8514135066613874,0.11597610549915315,21
2012-10-05,0.0,0,0.6103837382757367,0.8251549812801007,0.11191001588599066,20
2012-10-12,0.015743136405944824,1,0.6078626030893154,0.8236383537175774,0.10989044308914644,20
2012-10-19,0.0,0,0.5893066392744291,0.8248458907887951,0.10843486143969797,20
2012-10-26,0.03388643264770508,1,0.5662018343572516,0.812483367833213,0.10460384284371486,20
2012-11-02,0.03146296739578247,1,0.5425207041590925,0.8013677296334034,0.10035506193158494,20
2012-11-09,0.012016117572784424,2,0.5785345274834112,0.8101800802429622,0.11489377408380372,20
2012-11-16,0.0,0,0.5925585155050762,0.8102899775755359,0.11751584427398809,20
2012-11-23,0.0,0,0.6140917971058629,0.8218955339243984,0.12632145434070133,20
2012-11-30,0.0,0,0.6120195359759232,0.8165512539687324,0.1269400817847738,20
2012-12-07,0.058107197284698486,3,0.585229986142457,0.7992095809793631,0.11989395987339554,20
2012-12-14,0.02056807279586792,4,0.5697779683089185,0.7927153711389266,0.11656611956868716,20
2012-12-21,0.010041654109954834,1,0.592681453768202,0.8066079211673043,0.12236907093794828,20
2012-12-28,0.02405691146850586,1,0.5929266507479695,0.8084065263709491,0.12219523321687681,20
2013-01-04,0.022264719009399414,1,0.6472869298010085,0.8318670000613348,0.13683660845120954,20
2013-01-11,0.03653430938720703,3,0.6545170650446162,0.8282644280315492,0.13530098886352693,20
2013-01-18,0.049189627170562744,4,0.6491963765260488,0.8230104961939234,0.128181824068673,20
2013-01-25,0.008712470531463623,1,0.6461836389026077,0.8275124141613178,0.12485896256232852,20
2013-02-01,0.008163511753082275,1,0.6562682853102056,0.826813994883029,0.1238625325642654,20
2013-02-08,0.0,0,0.6363154040100203,0.8047733343811196,0.11387600752861711,20
2013-02-15,0.0,0,0.5800272644890614,0.7733296974355085,0.10187835721176373,20
2013-02-22,0.002030611038208008,1,0.613451186168383,0.7960732721402102,0.10595305666369155,20
2013-03-01,0.0,0,0.6399795009180169,0.8250403345636937,0.11474323869770198,20
2013-03-08,0.04761773347854614,1,0.646601114578658,0.8364587840449359,0.11591201673053247,20
2013-03-15,0.009628772735595703,1,0.6421781271452156,0.8386944991461537,0.1126130356800746,20
2013-03-22,0.025865674018859863,3,0.6322747053506875,0.836362221777297,0.11097328049294591,20
2013-03-28,0.0,0,0.6025311282796826,0.8251277297583157,0.10397809838895525,20
2013-04-05,0.03162729740142822,3,0.57193209550118,0.826719698898405,0.09514563016548201,21
2013-04-12,0.04021221399307251,2,0.5745647533341028,0.8409708800264332,0.09780978784618469,21
2013-04-19,0.022610008716583252,1,0.6721212187348301,0.8810506646596752,0.11933411716814761,21
2013-04-26,0.022075891494750977,1,0.6599000900660745,0.8877189325611946,0.12038519202176953,21
2013-05-03,0.003448009490966797,1,0.6612551614936459,0.8880365833842009,0.11947296641085173,21
2013-05-10,0.0,0,0.6483249346046311,0.8871114472849249,0.11983800499496818,21
2013-05-17,0.007087826728820801,2,0.6371184365310336,0.8859709801349689,0.11798354173754372,21
2013-05-24,0.010276734828948975,2,0.5982697407480557,0.8751543195765897,0.10766063569346809,21
2013-05-31,0.009392082691192627,2,0.6021167778648514,0.8750487299585067,0.11263496161989198,21
2013-06-07,0.05606377124786377,2,0.6166820741032226,0.8816005230273836,0.12090188514623441,21
2013-06-14,0.041600942611694336,2,0.6379835333662809,0.8929075533679991,0.1269790600907781,21
2013-06-21,0.017519831657409668,2,0.6663037917267994,0.9000288817100968,0.1392282177430751,21
2013-06-28,0.006345987319946289,1,0.6660062852917652,0.9013623163628671,0.1425875240941061,21
2013-07-05,0.015036225318908691,1,0.6599884683919108,0.9001378787107213,0.14148182138909687,21
2013-07-12,0.011134803295135498,1,0.5992739314806501,0.8781335989412166,0.12841121901249347,21
2013-07-19,0.0011483430862426758,1,0.6036476380616511,0.8725144863250074,0.12587771786511195,21
2013-07-26,0.0010992884635925293,1,0.5936863325458335,0.8668749180116516,0.12397286416317277,21
2013-08-02,0.03854990005493164,2,0.5935821706481629,0.8637750312279248,0.12305886158396187,21
2013-08-09,0.026666343212127686,1,0.6009108237445412,0.8641110166456136,0.12212509285269707,21
2013-08-16,0.0,0,0.5940596959485881,0.8632816335970872,0.12356748719714197,21
2013-08-23,0.0,0,0.6132654288660997,0.8694846460818261,0.12519705398504333,21
2013-08-30,0.0,0,0.5997059006322307,0.8689554376349677,0.12102147627261928,21
2013-09-06,0.02945554256439209,1,0.5871228184493589,0.8656543672624081,0.11632842039850824,21
2013-09-13,0.027962028980255127,2,0.5612013548920244,0.8537303046265828,0.10822384011099537,21
2013-09-20,0.040598273277282715,2,0.5087666294970706,0.8317996434312738,0.09098510559695312,21
2013-09-27,0.08216726779937744,3,0.5112873050896678,0.8349818811932599,0.09146668871944338,21
2013-10-04,0.0,0,0.5223499760559774,0.8235813940707748,0.08892742186142909,21
2013-10-11,0.07466310262680054,2,0.5772428045271555,0.8560511695626879,0.10324715618458104,21
2013-10-18,0.02642369270324707,1,0.5954931254886006,0.8631173772115677,0.10928616789106314,21
2013-10-25,0.0,0,0.5852234292329518,0.8556383497601479,0.10823584796641644,21
2013-11-01,0.014616787433624268,1,0.5745980323770741,0.848858210498925,0.10822720799661108,21
2013-11-08,0.07201492786407471,4,0.5942790651804295,0.8517112465826489,0.11014171726676354,21
2013-11-15,0.09901899099349976,3,0.5779230953797191,0.847817964440995,0.10759913448234278,21
2013-11-22,0.12087780237197876,3,0.5757358286956292,0.8485966373215035,0.10281291685412627,21
2013-11-29,0.1086353063583374,3,0.5662416569969302,0.8414102038409045,0.1015384905406513,21
2013-12-06,0.1061522364616394,4,0.5594687068651447,0.8428569244456929,0.10271421162643954,21
2013-12-13,0.10043209791183472,4,0.5582053107728306,0.8329786284763937,0.1034071826501743,21
2013-12-20,0.06879740953445435,3,0.5699195374245436,0.8368350888973118,0.10751492501190389,21
2013-12-27,0.08009934425354004,2,0.5613328276547883,0.832772343900093,0.10559491603723366,21
2014-01-03,0.04972827434539795,2,0.5381174722913056,0.822842203107047,0.0994516311754951,21
2014-01-10,0.017093241214752197,2,0.484721900686954,0.7909159628606273,0.08919828480957182,21
2014-01-17,0.02322918176651001,1,0.48553930041104515,0.7952833245663187,0.09185482803459491,21
2014-01-24,0.0715341567993164,2,0.5299176668863895,0.8149909382405801,0.10326852566099466,21
2014-01-31,0.12442219257354736,2,0.5360485760357975,0.817921608059477,0.10778829635375996,21
2014-02-07,0.060124874114990234,1,0.5834252980957731,0.8386722115623265,0.11748398942671168,21
2014-02-14,0.05198794603347778,2,0.5896868361526828,0.8404450339886724,0.11829974336054568,21
2014-02-21,0.011752128601074219,2,0.588527638730043,0.8343173371543495,0.11802707725851826,21
2014-02-28,0.01797199249267578,1,0.5799774783248088,0.8310696715207885,0.1186771685065637,21
2014-03-07,0.0,0,0.590463869748479,0.8434004887811994,0.12002166050333209,21
2014-03-14,0.0,0,0.5785191642869392,0.8395026845755931,0.11965350780537999,21
2014-03-21,0.0,0,0.5646627991342843,0.8363523773923308,0.11712856231609957,21
2014-03-28,0.0,0,0.5717576771573857,0.8376791634760172,0.11850767267842638,21
2014-04-04,0.0,0,0.5768096805262116,0.8378863675662446,0.12066020924978128,21
2014-04-11,0.01784449815750122,1,0.6094858518337372,0.8515602374060557,0.1285060256618293,21
2014-04-17,0.005830109119415283,1,0.6140379309815933,0.8570879208504172,0.13161303212016853,21
2014-04-25,0.0,0,0.5790624694151429,0.8463609039785376,0.1211490978302137,21
2014-05-02,0.0,0,0.522395115905675,0.8293019718482747,0.10774028634560796,21
2014-05-09,0.0,0,0.49030019672662783,0.8180149223024697,0.10256778378623681,21
2014-05-16,0.0,0,0.489805526823722,0.8302157839293666,0.10423935538689795,21
2014-05-23,0.0,0,0.5030084068798123,0.83935461166948,0.10594011124943432,21
2014-05-30,0.002952098846435547,1,0.48903185029082563,0.8304224832341691,0.1021150697919985,21
2014-06-06,0.0026793479919433594,2,0.5005988373087048,0.8320684469469871,0.10251737261902642,21
2014-06-13,0.010450124740600586,1,0.4830308393734284,0.8198684517995791,0.09787860085430997,21
2014-06-20,0.013675034046173096,1,0.47428504714963293,0.818185006984455,0.09552454118509142,21
2014-06-27,0.007916033267974854,2,0.48081138660516476,0.8202545691987988,0.09435908066778192,21
2014-07-03,0.01912224292755127,1,0.46307018700279967,0.8158915336393484,0.08791173803643053,21
2014-07-11,0.0,0,0.39328740890410996,0.7826031851238121,0.07016984016331287,21
2014-07-18,0.019214928150177002,1,0.4181220537159982,0.7962151251540805,0.07468327501023278,21
2014-07-25,0.005610942840576172,1,0.41631335234951444,0.7864471688040472,0.07310674411495723,21
2014-08-01,0.013024628162384033,1,0.46344278561761154,0.8030956720567998,0.08252061643445972,21
2014-08-08,0.0006970763206481934,1,0.4842575360616349,0.8025599771500328,0.0873049527719188,21
2014-08-15,0.0076708197593688965,2,0.4654640005895429,0.794085084415219,0.08357925907257983,21
2014-08-22,0.008382618427276611,1,0.4671567402834636,0.7965376994065796,0.08427525035040162,21
2014-08-29,0.010450899600982666,1,0.46354983423331253,0.7970267090717754,0.0839716592847523,21
2014-09-05,0.0,0,0.46350572945690455,0.801661418887309,0.08364846142368142,21
2014-09-12,0.020318686962127686,2,0.4644113254533981,0.8028613069536338,0.08340877601909505,21
2014-09-19,0.042835235595703125,2,0.4542449819627492,0.8020496892197646,0.08382340448985438,21
2014-09-26,0.030001163482666016,1,0.48835298990362563,0.8207810990864147,0.09449370517668934,21
2014-10-03,0.020347654819488525,2,0.48425787386637126,0.8250691728000483,0.0989821266325591,21
2014-10-10,0.003817439079284668,1,0.5726724891332251,0.8468361031849144,0.1166967993967944,21
2014-10-17,0.061862409114837646,4,0.5371000233605234,0.8492450481398242,0.12207300779110312,21
2014-10-24,0.07386493682861328,4,0.5612145503684669,0.8533209426416529,0.12743525948908827,21
2014-10-31,0.03946793079376221,1,0.5530680926496723,0.8531371399175247,0.1285868602844666,21
2014-11-07,0.0350956916809082,2,0.5307772353601892,0.8503558770338505,0.1266772002528848,21
2014-11-14,0.010046720504760742,1,0.5162157848654827,0.8465590352166686,0.12528877797918447,21
2014-11-21,0.01055997610092163,1,0.5156370649401286,0.8478630865333996,0.12578904669383825,21
2014-11-28,0.0026007890701293945,1,0.48734336570461534,0.8496043022255029,0.12588984839369444,21
2014-12-05,0.0,0,0.4813146494608032,0.8494039376355158,0.12625783867008164,21
2014-12-12,0.015799403190612793,1,0.5063063154529859,0.8527550898439508,0.13454872101111423,21
2014-12-19,0.0129355788230896,4,0.5330652492733253,0.8590466914206142,0.14423694932576114,21
2014-12-26,0.003527343273162842,2,0.5101939428177115,0.8464485273113687,0.1402062696275448,21
2015-01-02,0.020716607570648193,1,0.5009732095177083,0.8394871068599308,0.1369440217256846,21
2015-01-09,0.06316828727722168,3,0.478504405448431,0.8454945220116161,0.13343091806037752,21
2015-01-16,0.04316049814224243,2,0.481930720002925,0.850080896232382,0.1302095417273052,21
2015-01-23,0.009850800037384033,1,0.4736818812195708,0.8466982037874341,0.13060253557988336,21
2015-01-30,8.821487426757812e-06,1,0.48471769806459747,0.8565865944097888,0.13589961249868784,21
2015-02-06,0.05304300785064697,2,0.49563959635174576,0.862922925575042,0.1420468555871667,21
2015-02-13,0.04874849319458008,2,0.5012950308790921,0.8672522424291887,0.1453696082076778,21
2015-02-20,0.05703932046890259,3,0.49567980747664314,0.8662539397415815,0.1450126836356734,21
2015-02-27,0.051993489265441895,1,0.5112309811836987,0.8589447913390829,0.14430660326905903,21
2015-03-06,0.06356751918792725,1,0.5261677377717091,0.8666787417932305,0.14699586999042644,21
2015-03-13,0.030206680297851562,1,0.5045941064686977,0.8589498248475591,0.14504324682255723,21
2015-03-20,0.026091456413269043,1,0.48019825884881473,0.8542493864290571,0.13537224054703267,21
2015-03-27,0.044962167739868164,1,0.4841379452419573,0.8576419408908802,0.1389043821698267,21
2015-04-02,0.0,0,0.47515467502727493,0.8443541143223126,0.13430130139572224,21
2015-04-10,0.029998421669006348,1,0.46018656104824424,0.841663576200804,0.1262214245202494,21
2015-04-17,0.07029509544372559,1,0.4645136405441428,0.8449071653880373,0.12408756056097318,21
2015-04-24,0.07004547119140625,1,0.43298696446201407,0.8382724298823361,0.1147118012756632,21
2015-05-01,0.07885110378265381,1,0.4134432703355699,0.8211296100999311,0.10866215767491473,21
2015-05-08,0.07622301578521729,2,0.43305653004546657,0.8244750929321734,0.11087339928958062,21
2015-05-15,0.0,0,0.422668668118782,0.8184275513608915,0.11158247427898133,21
2015-05-22,0.0,0,0.42661326887016293,0.821559013036598,0.11120540396328257,21
2015-05-29,0.0234757661819458,1,0.4495798421387465,0.830365092582234,0.11426185610839201,21
2015-06-05,0.0026764273643493652,1,0.41204679528582294,0.8180838562235943,0.10615182627110231,21
2015-06-12,0.0,0,0.4123001421551118,0.808766653587869,0.10076759599227243,21
2015-06-19,0.010256350040435791,1,0.40312464004047194,0.8022758296744458,0.0966971394648009,21
2015-06-26,0.01420813798904419,2,0.4034115626710314,0.806350485310556,0.09322136257659652,21
2015-07-02,0.0,0,0.4327850097557002,0.8226291276735868,0.10305493228793539,21
2015-07-10,0.05189359188079834,1,0.4532823524262488,0.8378276502075844,0.11101226637053296,21
2015-07-17,0.036074042320251465,1,0.4517402040957489,0.8372160537388817,0.11024303046085641,21
2015-07-24,0.0,0,0.4654559645066281,0.8516255913898896,0.112273536894501,21
2015-07-31,0.0,0,0.463272905898524,0.8457386926277908,0.10944740958413003,21
2015-08-07,0.0,0,0.43405542283583776,0.8374835182825041,0.10713359817783892,21
2015-08-14,0.0,0,0.4493258783951615,0.8500620056100723,0.10977832710556185,21
2015-08-21,0.0,0,0.4869590978321237,0.8681238219326611,0.13087966120442762,21
2015-08-28,0.0,0,0.6250539059804734,0.9059844103187665,0.18403717765131858,21
2015-09-04,0.0,0,0.6456554953750692,0.9151574248231769,0.1983632157583198,21
2015-09-11,0.0,0,0.6611756312484145,0.9195146308815476,0.2068420494603343,21
2015-09-18,0.0,0,0.6637130226264111,0.920750800177676,0.20991397181787894,21
2015-09-25,0.0,0,0.6515501902403256,0.9173730763978368,0.2067221365730963,21
2015-10-02,0.0,0,0.6700606747098021,0.9189804704945533,0.21603065807885036,21
2015-10-09,0.002868473529815674,1,0.6715030458209696,0.9210402293004815,0.2170693736130107,21
2015-10-16,0.0,0,0.6730921361738409,0.9209570444549936,0.21990261024496977,21
2015-10-23,0.0,0,0.6622547917960983,0.9155436935866377,0.22099408979273963,21
2015-10-30,0.0,0,0.6613870225571681,0.9109230284928196,0.22159692531013594,21
2015-11-06,0.013835757970809937,2,0.6550878896936424,0.9076884774177307,0.22072275850186476,21
2015-11-13,0.003856092691421509,2,0.6488838951050667,0.9037439250780538,0.21951135387887288,21
2015-11-20,0.0,0,0.5682161352936667,0.8832791174960373,0.1701843446424481,21
2015-11-27,0.014478683471679688,1,0.5327624811245281,0.869897494234501,0.15191242214681847,21
2015-12-04,0.0053920745849609375,1,0.5145121438634658,0.862316658541367,0.14806060125886036,21
2015-12-11,0.01613616943359375,1,0.518305488149876,0.8607351273861056,0.15302289388948243,21
2015-12-18,0.0009218454360961914,1,0.528612341289364,0.8606091283837578,0.15843302148536825,21
2015-12-24,0.005990803241729736,1,0.5098126006599054,0.8546205268823438,0.1479311041468018,21
2015-12-31,0.011020243167877197,2,0.5093045635331284,0.8520364246010365,0.14495944531768457,21
2016-01-08,0.006229221820831299,1,0.5272442565750689,0.8600464770316171,0.1574560728095108,21
2016-01-15,0.0,0,0.5559184983638616,0.8722362954653616,0.17168781644820066,21
2016-01-22,0.0011125802993774414,1,0.5569808907491528,0.8690455476700643,0.17361624677088008,21
2016-01-29,0.016554951667785645,1,0.585129708415425,0.879439125792007,0.18382741353716947,21
2016-02-05,0.03637045621871948,2,0.6065753194077699,0.885162224906468,0.19041350186337888,21
2016-02-12,0.036376237869262695,2,0.6001899499941076,0.8821970211609591,0.19279451449697663,21
2016-02-19,0.04134035110473633,2,0.600020088099814,0.8876946073780084,0.19639044224824412,21
2016-02-26,0.04712951183319092,1,0.6072624530019035,0.894267379254072,0.20241238985445506,21
2016-03-04,0.045756638050079346,1,0.5978253951944922,0.8900907930182557,0.20123432326280144,21
2016-03-11,0.04968976974487305,1,0.6055904192390811,0.89583844614347,0.20015203216277858,21
2016-03-18,0.04345196485519409,1,0.5903964087945476,0.8893228055262116,0.19076970270271576,21
2016-03-24,0.0537567138671875,1,0.586881389244294,0.8890455270688807,0.18863723182125733,21
2016-04-01,0.0615922212600708,1,0.5819265423727767,0.8830908686457503,0.18490791708979798,21
2016-04-08,0.07603907585144043,1,0.5731612363565775,0.8775336024486926,0.17786029704220807,21
2016-04-15,0.028968393802642822,3,0.5446010329922106,0.8690911880182141,0.15855844690448145,21
2016-04-22,0.03427070379257202,1,0.517630431942464,0.8629780891345016,0.14649828330009332,21
2016-04-29,0.007055938243865967,2,0.48684016169543537,0.8569088769816239,0.13499394359897554,21
2016-05-06,0.0280153751373291,1,0.49600664520697046,0.8604879012841123,0.1274184791052845,21
2016-05-13,0.0684853196144104,2,0.46955748691249477,0.8517176680583105,0.11495462168644358,21
2016-05-20,0.031308889389038086,2,0.43929826669330146,0.8471836980353861,0.10984957419816677,21
2016-05-27,0.0,0,0.4271717040831399,0.8416278605055675,0.10149826265579391,21
2016-06-03,0.0,0,0.4012645432210569,0.8321090899139868,0.09863487203889745,21
2016-06-10,0.016378343105316162,3,0.39285775940518064,0.8278612810500996,0.09577668397342168,21
2016-06-17,0.0,0,0.3831333343368724,0.8248975696073235,0.09584677470260572,21
2016-06-24,0.0,0,0.44861733551932037,0.8599147505030461,0.12407129484953854,21
2016-07-01,0.0,0,0.4919107316626864,0.8792026883084687,0.13527586642258874,21
2016-07-08,0.0,0,0.5055371343521318,0.8845899791356825,0.13706230179445808,21
2016-07-15,0.055680155754089355,2,0.5053287969844649,0.8845071779805102,0.13755641819833678,21
2016-07-22,0.10491824150085449,1,0.5093209447307941,0.8870103605286113,0.13769403866094132,21
2016-07-29,0.14075970649719238,2,0.49772128141262456,0.8815815616041939,0.13286734269697675,21
2016-08-05,0.20187240839004517,2,0.4989659762772016,0.886978761318968,0.13072465135073497,21
2016-08-12,0.2079659104347229,2,0.49915038631011227,0.8804880486828562,0.12654972777418239,21
2016-08-19,0.2622984051704407,3,0.5044210247340738,0.8857914217376917,0.12349679840962521,21
2016-08-26,0.23559898138046265,3,0.5104742416547949,0.888660472539183,0.12380079841129851,21
2016-09-02,0.16034585237503052,3,0.5291954842269353,0.8928748760041753,0.1239087333099363,21
2016-09-09,0.14584428071975708,2,0.5600550808325891,0.9042686402470825,0.13140442391642382,21
2016-09-16,0.13195037841796875,2,0.5908956721495721,0.9100701758451409,0.13857640105954866,21
2016-09-23,0.08562713861465454,2,0.5209044342785375,0.8682416867059424,0.09758476872494386,22
2016-09-30,0.116219162940979,2,0.5144990266889435,0.8637733830784089,0.09779245792602305,22
2016-10-07,0.026823222637176514,2,0.49108492569271694,0.8576313150736732,0.09268080865913472,22
2016-10-14,0.05131053924560547,2,0.5060775811936744,0.8608811222897076,0.09625515520538448,22
2016-10-21,0.05509990453720093,2,0.5167969329523605,0.8630749276662604,0.09696868690146483,22
2016-10-28,0.07158821821212769,2,0.514059925061114,0.8534795875662269,0.09681812292680954,22
2016-11-04,0.002530694007873535,1,0.513089421625482,0.8466341131702289,0.09659742487664971,22
2016-11-11,0.0778268575668335,1,0.4657231983961589,0.8700279038072978,0.10913164128763617,22
2016-11-18,0.08975863456726074,1,0.45704285253311006,0.8684200491984299,0.11034371029379249,22
2016-11-25,0.11990934610366821,2,0.4574667262492538,0.8604571565406574,0.11087805740875067,23
2016-12-02,0.16111314296722412,3,0.42133198111405923,0.8651732166252843,0.11123721943256487,23
2016-12-09,0.20634299516677856,4,0.3180941519013134,0.828069605719142,0.09254700769008786,23
2016-12-16,0.1503051519393921,2,0.30724122874512366,0.8231873163353532,0.09205825078152387,23
2016-12-23,0.2104446291923523,3,0.29675089437432406,0.8176647796198268,0.08648522723958009,23
2016-12-30,0.162791907787323,4,0.29423191455157627,0.8162346615456961,0.08657305156332966,23
2017-01-06,0.14894092082977295,4,0.2776464844542809,0.8148740417174155,0.08296951540523492,23
2017-01-13,0.11661356687545776,4,0.27431044441158126,0.8081847499064899,0.08222450442684906,23
2017-01-20,0.1568407416343689,4,0.27121741337659677,0.8029326112483066,0.08300444775198725,23
2017-01-27,0.1885230541229248,4,0.2765056187037098,0.8102236717687848,0.08417830497129263,23
2017-02-03,0.34289413690567017,4,0.23079484710070586,0.8022020014015975,0.07042297157036524,23
2017-02-10,0.2706872224807739,5,0.2669652906495502,0.766885315884668,0.06822037025451028,23
2017-02-17,0.23433315753936768,4,0.2601626306307771,0.7729272020577697,0.06586722975006763,23
2017-02-24,0.28665053844451904,4,0.26480729092900873,0.7719101186449896,0.0653626178302323,23
2017-03-03,0.20937305688858032,5,0.3457958284508591,0.7766791189581734,0.0707453047828167,23
2017-03-10,0.1517035961151123,5,0.35050742154936476,0.7766710598491869,0.0668098218325433,23
2017-03-17,0.023013591766357422,2,0.358251407643279,0.783112188589703,0.06551315597278198,23
2017-03-24,0.08855682611465454,3,0.3745485194104707,0.7936633261946501,0.07074871484129397,23
2017-03-31,0.062313199043273926,2,0.3441032373574189,0.7848756184916993,0.06720207202487227,23
2017-04-07,0.15078717470169067,5,0.36392306393937085,0.7922458696505602,0.06705287133791485,23
2017-04-13,0.06498986482620239,3,0.38556307216947383,0.7929815710042936,0.06850335475473768,23
2017-04-21,0.15826386213302612,4,0.3930754253194417,0.8038504288835525,0.06912654810863504,23
2017-04-28,0.14877617359161377,4,0.39864673416854146,0.7958579331460621,0.07177925595927367,23
2017-05-05,0.12484794855117798,3,0.3921872919370656,0.7879324701788358,0.07096358270156532,23
2017-05-12,0.18497639894485474,4,0.3835903817721844,0.7866918087497055,0.06852495544838945,23
2017-05-19,0.1755022406578064,3,0.40424597545460966,0.8110758337015946,0.07936643590285905,23
2017-05-26,0.20183539390563965,2,0.38421641840313503,0.8042900609079873,0.07410455057937546,23
2017-06-02,0.16641640663146973,2,0.38972590506349836,0.8005535910333037,0.07516661034473192,23
2017-06-09,0.21232491731643677,5,0.31495825933125565,0.781868907030091,0.07305259953395378,23
2017-06-16,0.19987493753433228,5,0.29566147179758,0.7670618311128503,0.06792134184704622,23
2017-06-23,0.12874674797058105,4,0.29480907301631865,0.7747225265076998,0.0699145704936218,23
2017-06-30,0.05730462074279785,3,0.3113095715846717,0.789368037056823,0.07581964982723846,23
2017-07-07,0.016614854335784912,1,0.32236427351508684,0.8017095011417114,0.07922401521499481,23
2017-07-14,0.01563870906829834,2,0.30583650884821423,0.801036144099567,0.07644710311831633,23
2017-07-21,0.019826948642730713,3,0.3010816306420419,0.8034031217970607,0.07141309002823604,23
2017-07-28,0.018867433071136475,3,0.2899445202716775,0.8022563882692575,0.0712652923319422,23
2017-08-04,0.055137455463409424,3,0.28611371763358956,0.7964175865398768,0.07115896727860202,23
2017-08-11,0.0814477801322937,4,0.2776806397273003,0.7822168312316857,0.06652251982175597,23
2017-08-18,0.040709495544433594,1,0.31043255037681367,0.7934124269508096,0.07493048564787672,23
2017-08-25,0.06537467241287231,1,0.3062007697679675,0.7883662444273983,0.07627901968729019,23
2017-09-01,0.13605916500091553,3,0.32674639709324443,0.7894016166029657,0.07711720855036593,23
2017-09-08,0.10805034637451172,5,0.32517435071315437,0.785924274362808,0.07825464267981555,23
2017-09-15,0.0612412691116333,5,0.3215256736120143,0.7821861985442662,0.0781406080955505,23
2017-09-22,0.18928450345993042,5,0.2978834517173443,0.7696798778303477,0.07442273875707091,23
2017-09-29,0.23137164115905762,3,0.2735494664958135,0.7513157026691378,0.06951152718745869,23
2017-10-06,0.17120301723480225,3,0.2751251015502349,0.7539095948756563,0.06839845459365304,23
2017-10-13,0.11978614330291748,1,0.2624111839211751,0.7498558205539649,0.06765124548871962,23
2017-10-20,0.08883416652679443,2,0.26918341301086535,0.7444231074870234,0.0680105039618895,23
2017-10-27,0.2857350707054138,6,0.27472611661780555,0.7415336782083984,0.07093537903927324,23
2017-11-03,0.29181039333343506,8,0.22213736211708435,0.7180692674764328,0.06413618496822963,23
2017-11-10,0.4525545835494995,9,0.14217048535596985,0.6787256278235607,0.051864055696509405,23
2017-11-17,0.40759849548339844,9,0.14839265860959253,0.6881513430876799,0.05152186621671294,23
2017-11-24,0.3690251111984253,9,0.15209432416230448,0.6934029200817293,0.052328005799315416,23
2017-12-01,0.34190797805786133,8,0.15730503004116916,0.6982223583834698,0.05448151774634076,23
2017-12-08,0.31288814544677734,6,0.170443105943496,0.710708516096617,0.05245029394268179,23
2017-12-15,0.3597155213356018,7,0.1917773584697036,0.7130204182696486,0.05514256113133106,23
2017-12-22,0.2576565742492676,6,0.20666735166605493,0.7114339958857059,0.056611553042978865,23
2017-12-29,0.3139992356300354,7,0.21114678814343907,0.7127081611711403,0.05707758008034273,23
2018-01-05,0.2635701298713684,7,0.21239299048796045,0.7214890737731073,0.05946391871940213,23
2018-01-12,0.30925118923187256,6,0.21891842863744412,0.7261115388725167,0.061634859340849786,23
2018-01-19,0.24340778589248657,6,0.23690966028428848,0.7329329115194594,0.06376866077336014,23
2018-01-26,0.353626012802124,7,0.2411504262257804,0.7314268746453382,0.06462113086659117,23
2018-02-02,0.0948449969291687,3,0.35153017869346764,0.7741348318515682,0.08624508932361058,23
2018-02-09,0.0,0,0.5327816269727449,0.8509342481026105,0.1562192075462525,23
2018-02-16,0.0,0,0.550673946163562,0.8539936506075658,0.16144549182060156,23
2018-02-23,0.0,0,0.5585159558164265,0.8530579994575419,0.16498333117487907,23
2018-03-02,0.0,0,0.5996883911137272,0.8618516273026692,0.17134599114603277,23
2018-03-09,0.012473702430725098,1,0.6033524269654986,0.8618103743630936,0.17581999341927754,23
2018-03-16,0.0,0,0.6025062252472106,0.8633677375610944,0.17552964963656953,23
2018-03-23,0.0,0,0.6141002120291329,0.872204928488819,0.19037674554249592,23
2018-03-29,0.015483260154724121,1,0.624758529419275,0.8779818734457127,0.20270128018122172,23
2018-04-06,0.007602691650390625,1,0.6468188083981165,0.8874466376808424,0.21469467240049198,23
2018-04-13,0.00754934549331665,2,0.6424691357982978,0.8917416246719319,0.21649040419162274,23
2018-04-20,0.0,0,0.6329717826401406,0.8907564699443399,0.2182393187901418,23
2018-04-27,0.04621255397796631,1,0.6274157896413202,0.8911167821619782,0.2184104565977595,23
