,SPY,QQQ,IWM,IJH,VTI,VUG,EFA,EEM,VEA,VWO,XLF,XLK,XLE,XLI,XLY,XLP,XLV,XLU,XLB,XLRE,XLC,SMH,XBI,KRE,XRT,IYT,TLT,IEF,SHY,LQD,HYG,TIP,MUB,AGG,EMB,UUP,FXE,FXY,VNQ,DBC
2014-04-04,189.66,89.29,117.96,139.4,98.84,94.91,67.84,41.85,41.7,41.36,22.5099,36.81,91.17,53.4,66.15,43.22,59.31,41.41,48.27,,,46.59,140.0001,42.39,86.7,137.98,107.87,101.25,84.42,116.74,94.18,111.8,106.72,107.66,111.0,21.55,135.29,94.0,71.15,26.09
2014-04-07,185.95,85.84,113.95,135.93,96.6,92.31,67.26,41.34,41.37,40.95,22.15,35.77,89.95,52.4,64.4,42.85,57.71,41.43,47.19,,,44.93,131.62,41.06,84.82,134.73,108.62,101.74,84.44,116.99,94.27,112.24,106.97,107.94,111.48,21.5,135.53,94.59,71.11,26.02
2014-04-08,184.26,85.65,112.81,133.95,95.76,91.57,66.79,42.06,41.03,41.6,21.85,35.71,88.87,51.71,63.34,43.0,57.48,41.4,46.71,,,44.82,134.1701,40.87,83.35,133.32,109.03,101.8,84.46,117.1,94.15,112.24,107.08,107.98,111.51,21.36,136.34,95.55,71.38,26.12
2014-04-09,185.6,86.67,114.0,135.24,96.5,92.41,67.55,42.01,41.5,41.6,21.93,36.08,89.82,52.07,64.17,43.22,57.09,41.94,47.05,,,45.67,135.0701,40.92,84.2,133.6,108.88,101.72,84.45,117.19,94.3,112.08,107.12,108.0,111.66,21.34,136.36,95.65,72.0,26.34
2014-04-10,187.08,87.87,115.1,136.0,97.3,93.46,67.55,42.27,41.51,41.79,22.07,36.44,89.61,52.37,64.63,43.4,58.16,41.92,47.53,,,45.82,138.6701,40.58,84.42,135.6,108.92,102.0,84.52,117.48,94.5,112.49,107.17,108.17,112.2,21.29,136.89,95.77,71.69,26.39
2014-04-11,182.14,84.34,111.04,132.44,94.66,90.47,66.35,41.54,40.76,41.04,21.29,35.36,88.26,51.26,62.54,42.94,55.99,41.72,46.41,,,44.21,128.01,39.2,81.4,132.0,110.54,102.62,84.55,118.0,94.22,113.14,107.58,108.58,112.38,21.27,137.06,96.17,70.77,26.32
2014-04-14,182.93,84.85,111.55,132.52,95.02,90.68,66.6,41.96,40.94,41.38,21.5299,35.43,89.13,51.24,62.72,42.98,56.09,41.88,46.45,,,44.56,126.56,39.52,81.61,132.87,110.48,102.44,84.57,117.85,93.84,112.99,107.81,108.43,112.09,21.34,136.51,95.78,70.83,26.44
2014-04-15,183.32,85.06,111.08,132.6,95.13,91.0,66.53,41.48,40.89,41.01,21.5,35.61,89.6,51.28,62.94,43.24,56.24,41.94,46.43,,,44.34,123.1,39.06,81.42,132.53,110.61,102.33,84.51,117.84,94.22,112.96,107.74,108.44,111.96,21.36,136.31,95.78,70.99,26.4
2014-04-16,185.47,85.83,111.93,133.96,96.21,92.01,66.91,41.31,41.17,40.74,21.75,35.93,91.39,51.71,63.61,43.44,57.11,42.51,46.93,,,44.65,124.51,39.64,82.23,134.01,110.43,102.28,84.5,117.77,94.22,112.95,107.6,108.41,111.95,21.35,136.48,95.36,71.98,26.67
2014-04-17,185.88,85.89,111.99,134.32,96.42,92.39,67.28,41.67,41.37,41.19,21.85,35.91,92.07,52.45,63.5,43.54,56.92,42.7,47.35,,,44.51,126.0,39.52,82.09,135.59,111.37,102.31,84.49,118.12,94.18,113.28,107.84,108.53,111.99,21.32,136.71,95.53,72.14,26.53
2014-04-21,186.44,86.41,113.13,134.9,96.78,92.67,67.525,41.95,41.57,41.42,21.8699,36.06,92.875,52.84,63.75,43.52,57.0,42.3,47.6,,,45.36,126.13,39.8,82.02,136.53,110.37,101.88,84.46,117.71,94.24,113.16,107.8,108.27,111.84,21.36,136.39,95.05,71.87,26.58
2014-04-22,187.23,87.1,113.63,135.47,97.26,93.37,67.83,41.8,41.66,41.28,21.8699,36.19,93.16,53.06,64.11,43.69,57.98,42.32,47.6,,,45.17,129.75,39.66,81.71,137.6,109.66,101.61,84.46,117.45,94.25,112.86,107.7,108.1,112.28,21.36,136.39,95.11,72.26,26.53
2014-04-23,187.82,87.55,114.48,136.27,97.62,93.8,67.84,41.44,41.68,41.01,21.97,36.26,93.26,52.95,64.42,43.63,58.3,42.31,47.73,,,45.57,134.35,39.81,83.1,138.54,110.6,101.88,84.48,117.77,94.24,113.37,107.73,108.24,112.08,21.36,136.5,95.3,72.33,26.53
2014-04-24,188.37,88.2,114.62,136.54,97.84,94.0,67.72,41.37,41.6,41.0,22.14,36.52,94.03,53.39,64.45,43.54,58.21,42.36,47.84,,,45.99,131.66,40.08,83.5,139.45,110.45,101.76,84.45,117.74,94.25,113.37,107.87,108.22,112.2,21.39,136.3,95.19,72.2,26.65
2014-04-25,187.22,87.08,113.17,135.63,97.19,93.27,67.61,40.84,41.53,40.55,21.98,35.99,93.53,52.79,64.11,43.69,57.78,42.6,47.41,,,45.37,127.69,39.15,82.73,137.6,111.49,102.13,84.48,118.04,94.31,113.61,108.09,108.43,111.82,21.33,136.73,95.61,72.39,26.59
2014-04-28,187.05,86.58,112.01,135.06,96.9,92.75,67.62,40.87,41.55,40.49,21.85,35.87,93.55,52.72,63.71,43.89,57.87,43.05,47.36,,,44.61,124.91,38.96,82.48,135.65,111.11,102.07,84.47,117.94,94.26,113.48,108.11,108.39,111.92,21.29,136.87,95.3,72.29,26.6
2014-04-29,187.48,86.75,111.42,134.51,97.0,92.8,67.96,41.28,41.68,40.86,21.77,36.18,93.84,52.7,63.48,44.25,57.83,43.27,47.05,,,44.5,124.42,38.53,83.03,136.45,110.17,101.79,84.48,117.61,94.36,112.97,108.08,108.26,111.83,21.33,136.54,95.08,72.85,26.56
2014-04-30,187.44,86.79,110.88,134.33,97.17,93.05,68.05,41.09,41.78,40.67,21.8699,36.29,93.61,52.69,63.36,44.0,57.97,43.11,47.15,,,44.25,127.73,38.17,83.29,136.09,110.72,102.18,84.5,117.96,94.36,113.26,108.05,108.46,112.12,21.28,136.93,95.46,72.82,26.39
2014-05-01,188.22,87.53,111.75,135.18,97.41,93.57,68.39,41.275,42.18,40.85,21.9601,36.44,93.61,52.98,63.92,44.15,58.16,43.21,47.62,,,44.6,129.5,38.46,83.44,137.38,110.88,102.18,84.48,117.88,94.01,113.42,107.73,108.38,112.01,21.27,137.02,95.38,73.06,26.2
2014-05-02,188.31,87.94,112.09,135.59,97.59,93.94,68.26,41.3,41.98,40.94,22.01,36.58,93.36,52.9,64.17,44.2,58.23,43.09,47.44,,,44.33,130.31,38.51,83.89,138.3,111.54,102.11,84.45,118.04,94.04,113.52,108.03,108.45,111.9,21.35,136.37,94.9,72.9,26.24
2014-05-05,187.14,86.98,111.12,135.08,97.0,93.32,67.9,41.32,41.86,41.02,21.7901,36.3,93.37,52.67,63.94,44.03,57.55,42.46,47.39,,,43.9,126.61,38.26,83.87,137.05,112.76,102.71,84.49,118.5,93.77,114.11,107.88,108.72,112.31,21.25,137.07,95.7,73.0,26.23
2014-05-06,188.0,87.83,111.41,135.6,97.4,94.18,68.36,41.42,41.96,41.08,21.84,36.51,94.25,52.85,64.1,43.97,58.07,42.8,47.67,,,44.43,129.89,38.14,83.42,137.24,112.11,102.52,84.47,118.41,94.15,113.94,108.06,108.69,112.24,21.16,137.58,95.99,73.06,26.24
2014-05-07,187.41,87.0,110.2,135.29,97.03,93.64,68.21,41.45,41.86,41.13,21.6999,36.23,94.72,52.6,63.67,43.92,57.7,42.76,47.73,,,44.41,126.94,37.71,81.97,137.02,112.31,102.56,84.46,118.48,94.09,113.77,108.15,108.7,112.92,21.15,137.5,95.81,73.28,26.24
2014-05-08,187.71,86.26,110.03,135.31,97.09,93.28,68.41,41.91,41.97,41.59,21.85,36.1,94.93,52.91,63.19,44.24,57.81,43.35,47.86,,,44.46,124.36,37.93,81.48,137.67,112.34,102.8,84.52,118.58,94.27,113.85,108.24,108.78,113.77,21.2,137.12,95.91,73.97,26.2
2014-05-09,187.71,86.41,108.69,134.63,96.93,93.13,68.27,41.73,41.85,41.42,21.93,36.26,93.88,52.88,63.46,44.26,57.53,42.84,47.55,,,44.75,120.8,37.86,82.22,138.05,111.53,102.64,84.47,118.34,94.16,113.87,108.37,108.75,113.84,21.31,136.14,95.86,74.22,26.24
2014-05-12,188.8,87.31,110.68,135.68,97.61,93.94,68.48,42.23,42.06,41.88,22.0399,36.5,94.1,53.19,64.1,44.57,58.05,42.35,48.03,,,44.93,125.68,38.36,83.48,138.12,111.01,102.54,84.51,118.12,94.38,113.82,108.44,108.64,113.41,21.33,135.93,95.7,74.14,26.18
2014-05-13,190.04,88.32,112.38,137.29,98.4,94.79,68.765,42.39,42.2,42.06,22.16,36.87,94.51,53.88,64.74,44.54,58.56,41.96,48.31,,,45.35,129.1,38.96,84.88,140.95,111.44,102.72,84.56,118.35,94.27,113.77,108.45,108.76,113.59,21.39,135.51,95.56,74.48,26.24
2014-05-14,189.79,88.03,111.1,136.36,98.14,94.52,68.75,42.72,42.25,42.33,22.11,36.78,94.78,53.92,64.34,44.61,58.47,42.05,48.4,,,44.91,126.47,38.33,84.44,141.29,112.63,103.11,84.56,118.86,94.4,114.28,108.67,108.91,113.85,21.42,135.29,95.72,74.05,26.38
2014-05-15,188.68,87.81,109.07,134.9,97.36,93.98,68.49,42.72,42.08,42.41,21.8699,36.73,94.53,53.26,63.5,44.27,58.33,42.19,48.28,,,44.65,126.5,37.38,82.91,139.55,113.78,103.5,84.59,119.29,94.6,114.82,108.87,109.3,114.03,21.44,134.99,95.82,74.05,26.33
2014-05-16,187.51,87.24,108.93,134.63,96.92,93.41,68.35,42.74,42.01,42.4,21.73,36.44,93.47,53.01,63.28,44.07,58.02,42.05,47.76,,,44.25,125.7,37.28,82.86,139.16,113.61,103.53,84.59,119.1,94.5,115.14,108.93,109.22,113.98,21.38,135.37,96.04,74.03,26.25
2014-05-19,187.69,87.47,109.27,134.76,96.94,93.71,68.12,42.88,41.85,42.56,21.69,36.55,93.14,52.97,63.57,44.17,58.15,42.03,47.81,,,44.54,124.31,37.12,83.37,140.16,113.93,103.61,84.62,119.35,94.6,115.11,109.01,109.34,113.93,21.37,135.47,96.42,74.61,26.34
2014-05-20,188.65,88.28,110.48,135.45,97.52,94.22,68.11,42.78,41.85,42.42,21.82,36.96,93.49,53.3,63.7,44.19,58.51,41.49,48.05,,,44.87,127.02,37.83,83.17,140.91,112.6,103.39,84.61,118.95,94.77,114.62,109.0,109.16,114.07,21.4,135.25,96.19,74.39,26.26
2014-05-21,188.09,88.16,109.65,134.74,97.23,93.96,68.2,42.82,41.89,42.46,21.81,36.74,93.85,52.74,63.64,44.03,58.34,41.61,47.97,,,44.96,125.03,37.74,82.07,140.87,112.22,103.41,84.61,118.78,94.73,114.7,108.84,109.15,114.11,21.44,134.81,96.3,74.36,26.3
2014-05-22,189.18,88.94,109.96,135.3,97.69,94.71,68.46,43.12,42.1,42.83,21.9,36.96,94.43,53.21,64.22,44.26,58.65,41.54,48.08,,,45.14,124.91,37.73,82.13,141.35,112.26,103.43,84.61,118.85,94.66,114.65,108.84,109.14,114.13,21.46,134.76,95.93,73.69,26.46
2014-05-23,189.76,89.33,110.69,135.9,98.1,95.13,68.49,43.16,42.12,42.91,21.9999,37.12,94.32,53.29,64.64,44.2,59.0,41.76,48.23,,,45.2,128.88,37.94,82.6,142.18,112.52,103.53,84.63,118.94,94.66,115.12,108.94,109.18,114.25,21.49,134.53,95.75,73.49,26.4
2014-05-27,191.06,90.28,112.69,137.47,98.83,95.95,69.22,42.96,42.51,42.75,22.09,37.43,94.42,53.71,65.33,44.39,59.33,42.14,48.68,,,45.82,130.14,38.21,83.57,143.73,112.85,103.5,84.63,119.06,94.77,115.2,108.93,109.25,114.51,21.48,134.56,95.71,74.34,26.25
2014-05-28,191.52,90.97,113.33,137.72,99.16,96.46,69.02,42.99,42.4,42.61,22.18,37.68,94.4,53.94,65.45,44.44,59.3,42.09,48.54,,,46.1,133.4201,38.41,83.23,143.8,114.1,103.96,84.64,119.51,94.85,115.56,109.05,109.49,114.73,21.52,134.24,95.85,74.4,26.2
2014-05-29,191.82,91.05,113.33,137.8,99.26,96.47,69.28,43.13,42.58,42.83,22.24,37.69,94.75,54.0,65.55,44.38,59.31,42.33,48.64,,,46.39,133.45,38.38,83.03,145.32,114.87,104.31,84.65,119.86,94.9,115.95,109.14,109.74,115.34,21.51,134.28,95.88,74.3,26.28
2014-05-30,192.19,91.33,113.33,137.99,99.44,96.7,69.32,42.87,42.6,42.54,22.19,37.79,95.12,54.05,65.52,44.56,59.51,42.33,48.89,,,46.23,133.38,38.3,83.4,145.3,113.96,103.91,84.63,119.47,94.98,115.73,109.22,109.52,115.57,21.47,134.58,95.9,74.28,26.1
2014-06-02,192.95,91.43,113.07,137.91,99.8,97.0,69.64,42.73,42.77,42.4,22.31,37.88,95.4,54.08,65.8,44.96,59.74,42.62,49.16,,,46.82,132.86,38.43,84.03,146.23,113.04,103.53,84.6,118.89,94.75,114.78,108.75,109.29,115.28,21.53,134.35,95.33,74.92,25.98
2014-06-03,192.43,90.91,111.64,137.8,99.45,96.67,69.32,42.73,42.57,42.47,22.29,37.7,94.97,54.14,65.66,44.87,59.73,42.65,49.07,,,46.43,130.05,38.67,83.25,146.34,112.41,103.18,84.56,118.46,94.41,114.23,108.61,109.02,114.89,21.5,134.58,95.25,74.91,25.96
2014-06-04,192.47,90.96,111.48,137.88,99.38,96.63,69.23,42.63,42.58,42.47,22.31,37.64,95.355,54.1,65.58,44.74,59.93,42.82,49.08,,,47.14,131.05,38.81,83.31,144.68,111.76,102.91,84.56,118.21,94.31,113.74,108.57,108.88,114.25,21.52,134.4,95.04,74.89,26.0
2014-06-05,193.41,91.61,112.72,139.12,100.02,97.29,69.56,43.07,42.79,42.83,22.48,37.9,95.37,54.32,66.2,44.94,60.22,42.83,49.36,,,47.39,134.09,39.11,84.6,145.57,111.13,102.68,84.56,118.04,94.42,113.59,108.29,108.82,114.35,21.6,133.82,95.02,75.2,25.87
2014-06-06,194.87,92.66,115.27,140.55,100.99,98.06,70.02,43.48,43.01,43.21,22.71,38.22,96.24,54.85,66.65,45.12,60.27,43.27,49.57,,,47.7,136.7101,39.88,85.18,146.46,112.13,103.1,84.58,118.44,94.6,114.11,108.4,109.1,115.4,21.49,134.71,95.21,76.77,25.94
2014-06-09,195.35,92.85,115.88,140.95,101.2,98.22,69.95,43.51,43.02,43.42,22.8101,38.24,96.94,55.29,66.97,45.13,60.11,43.0,49.63,,,47.82,142.9201,40.17,85.93,147.5,111.45,102.69,84.52,118.29,94.97,113.69,108.3,108.84,115.81,21.54,134.2,95.1,76.17,26.12
2014-06-10,195.34,92.67,116.63,141.23,101.21,98.18,69.85,43.77,42.98,43.7,22.84,38.31,96.97,55.46,66.79,45.03,59.86,42.69,49.48,,,47.94,147.44,40.69,85.53,147.45,111.04,102.53,84.66,118.07,94.76,113.58,108.13,108.66,115.63,21.57,133.72,95.35,75.11,26.13
2014-06-11,194.9,92.59,116.03,140.56,101.06,98.0,69.69,43.69,42.91,43.6,22.8,38.17,96.51,55.28,66.62,45.07,59.8,42.64,49.5,,,48.13,148.92,40.35,85.51,146.65,111.26,102.57,84.51,118.11,94.88,113.68,108.0,108.73,114.82,21.55,133.73,95.57,74.31,26.11
2014-06-12,194.69,92.69,115.78,140.37,100.88,97.81,69.87,43.87,42.99,43.78,22.73,38.26,97.6,54.98,66.61,44.95,59.85,42.05,49.38,,,47.91,149.19,40.12,84.9,145.23,111.3,102.65,84.5,118.18,94.81,113.8,107.99,108.74,114.62,21.55,133.59,95.55,74.4,26.25
2014-06-13,193.92,92.47,115.67,140.09,100.45,97.44,69.72,43.44,42.85,43.47,22.66,38.14,97.75,54.35,65.78,44.78,59.73,42.24,48.98,,,48.88,149.03,40.04,84.59,143.11,111.57,102.54,84.45,118.13,94.98,113.67,107.96,108.75,114.58,21.52,133.68,95.57,74.22,26.42
2014-06-16,193.89,92.16,115.49,140.16,100.45,97.23,69.6,43.48,42.76,43.44,22.57,38.06,98.77,54.49,65.56,44.7,59.9,42.59,49.02,,,48.77,148.71,39.78,84.87,144.3,112.21,102.82,84.46,118.4,94.92,113.91,107.96,108.87,114.65,21.5,133.78,95.66,74.35,26.44
2014-06-17,194.02,92.34,116.04,140.19,100.56,97.52,69.41,43.36,42.69,43.29,22.4701,38.1,98.81,54.41,65.97,44.95,59.77,42.75,48.72,,,49.06,150.97,39.48,85.55,143.77,112.07,102.62,84.42,118.37,94.89,114.0,107.95,108.76,114.13,21.53,133.68,95.46,73.98,26.46
2014-06-18,194.83,92.55,116.9,141.39,101.08,97.77,69.77,43.32,42.86,43.26,22.72,38.3,98.98,54.77,66.14,44.83,59.66,42.76,49.18,,,49.23,152.02,40.39,86.31,145.75,111.8,102.63,84.46,118.34,94.84,113.94,108.0,108.73,113.74,21.5,133.94,95.46,74.23,26.5
2014-06-19,196.43,93.1,118.17,142.45,101.9,98.64,70.73,43.76,43.47,43.71,22.87,38.48,99.75,54.95,66.73,45.45,60.17,43.76,49.73,,,49.05,153.32,40.72,86.76,147.16,112.51,103.08,84.5,118.89,95.27,114.64,108.16,109.0,114.68,21.41,134.47,95.77,74.94,26.75
2014-06-20,196.03,92.7,117.87,142.42,102.2,98.69,70.57,43.5,43.34,43.55,22.84,38.15,100.45,54.9,66.51,45.48,60.36,43.79,49.4,,,49.38,152.89,40.34,86.91,147.29,110.97,102.57,84.48,118.24,95.26,114.25,108.14,108.73,114.5,21.47,133.98,95.45,75.36,26.87
2014-06-23,195.99,92.735,118.5,142.65,102.19,98.66,70.23,43.53,43.16,43.53,22.83,38.05,101.24,55.16,66.0,45.22,60.72,43.59,49.7,,,49.39,153.68,40.39,86.36,147.4,112.08,102.92,84.5,118.7,95.34,114.76,108.19,108.99,114.69,21.43,134.22,95.77,75.59,26.93
2014-06-24,195.53,92.79,117.74,141.91,101.54,98.26,70.21,43.59,42.64,43.17,22.83,38.18,101.2,54.61,66.0,44.9,60.65,43.36,49.59,,,49.22,153.45,40.08,86.27,146.0,112.15,102.98,84.47,118.88,95.27,114.8,108.28,108.96,115.07,21.41,134.4,95.61,74.62,26.78
2014-06-25,194.29,92.49,116.06,140.73,100.82,97.63,67.89,43.13,42.26,43.09,22.62,37.92,98.75,53.99,65.83,44.65,60.46,43.36,49.33,,,48.8,151.21,39.66,85.7,144.98,113.1,103.4,84.5,119.43,95.3,115.21,108.5,109.2,115.36,21.39,134.6,95.9,74.59,26.77
2014-06-26,195.61,93.35,117.79,141.92,101.53,98.49,68.12,43.32,42.44,43.17,22.72,38.18,99.97,54.26,66.56,44.65,61.3,43.61,49.73,,,49.09,152.6,40.01,86.12,146.38,113.21,103.42,84.61,119.24,95.34,115.28,108.7,109.25,115.59,21.43,134.23,95.87,74.56,26.85
2014-06-27,194.98,93.21,117.06,141.22,101.22,98.29,68.04,43.25,42.38,43.12,22.6001,38.08,99.78,53.98,66.49,44.58,61.05,43.7,49.26,,,49.04,151.86,40.02,86.07,145.64,113.68,103.62,84.56,119.52,95.31,115.5,108.7,109.45,115.58,21.38,134.49,96.15,74.34,26.8
2014-06-30,195.7,93.71,118.16,142.35,101.55,98.8,68.16,43.37,42.49,43.28,22.71,38.31,99.95,54.27,66.72,44.5,61.11,43.95,49.46,,,49.09,153.3999,40.22,87.0,146.46,113.56,103.61,84.55,119.44,95.11,115.45,108.77,109.47,115.2,21.33,134.81,96.18,75.07,26.68
2014-07-01,196.2,94.21,119.26,143.51,102.07,99.24,68.72,43.55,42.82,43.36,22.79,38.49,100.35,54.12,66.91,44.69,61.07,44.21,49.7,,,49.99,154.2,40.45,86.94,147.05,112.5,103.14,84.54,118.71,94.93,114.76,108.58,109.11,114.78,21.28,135.07,96.06,74.89,26.5
2014-07-02,197.05,94.98,119.56,144.06,102.53,99.82,68.95,43.82,42.95,43.66,22.87,38.81,100.08,54.24,67.5,44.74,61.58,43.7,49.8,,,50.29,157.34,40.92,87.55,147.92,111.63,102.84,84.46,118.32,94.87,114.3,108.35,108.94,114.75,21.33,134.69,95.85,75.24,26.45
2014-07-03,197.79,95.41,119.58,143.78,102.74,100.06,69.06,43.8,43.03,43.72,23.0199,38.92,100.49,54.53,67.75,44.87,62.2,42.6,49.93,,,50.84,157.27,40.8,88.2,148.11,110.38,102.22,84.44,117.76,94.86,113.86,107.99,108.55,114.6,21.4,134.4,95.42,74.79,26.43
2014-07-07,197.82,95.59,119.44,143.92,102.8,100.06,68.69,44.07,42.78,44.05,23.01,38.95,100.29,54.74,67.85,45.0,62.07,42.48,50.07,,,50.89,156.87,41.03,88.46,148.45,111.27,102.54,84.41,118.02,94.7,114.24,107.99,108.68,114.64,21.41,134.09,95.63,74.51,26.31
2014-07-08,197.15,95.24,117.51,142.6,102.34,99.6,68.28,44.1,42.54,44.13,22.9,38.97,99.47,54.28,67.54,45.09,61.75,42.74,49.69,,,50.43,151.32,40.58,87.53,146.72,112.24,102.99,84.45,118.49,94.74,114.55,108.1,108.84,115.14,21.4,134.18,95.93,74.62,26.23
2014-07-09,196.73,94.51,116.67,142.01,101.91,99.12,67.89,43.95,42.31,43.91,22.7701,38.7,99.62,54.23,67.18,45.13,61.44,42.99,49.75,,,50.4,146.49,40.32,86.92,147.75,112.66,103.05,84.44,118.52,94.75,114.66,107.91,108.88,115.43,21.38,134.27,95.86,75.17,26.04
2014-07-10,195.22,93.78,114.13,139.84,101.03,98.34,66.96,43.54,41.74,43.53,22.55,38.22,99.21,53.47,66.82,44.99,61.04,42.79,49.32,,,49.66,144.02,39.52,86.32,146.16,113.54,103.52,84.5,118.94,94.54,115.32,108.08,109.18,115.64,21.37,134.26,96.36,74.81,25.97
2014-07-11,196.22,94.87,115.18,141.02,101.63,98.98,67.34,43.76,41.91,43.8,22.62,38.81,99.04,53.83,67.28,45.2,61.58,43.13,49.52,,,50.59,145.64,39.66,86.18,147.59,113.35,103.5,84.54,118.84,94.33,115.32,108.11,109.16,115.53,21.38,134.19,96.23,75.5,25.91
2014-07-14,197.61,95.7,116.42,141.86,102.3,99.53,68.11,44.15,42.42,44.22,22.91,39.1,98.88,54.38,67.74,45.38,61.98,42.96,49.88,,,50.67,148.8699,40.0,86.2,148.45,113.28,103.47,84.5,118.86,94.8,115.19,108.08,109.11,115.62,21.39,134.4,95.98,75.72,25.74
2014-07-15,197.72,95.98,115.56,141.34,102.3,99.79,68.03,44.27,42.36,44.35,22.95,39.29,98.98,54.46,67.4,45.36,61.86,42.33,49.63,,,50.7,147.83,39.88,85.81,148.77,112.83,103.29,84.5,118.71,94.46,114.97,108.18,108.99,115.25,21.38,134.19,95.9,75.96,25.7
2014-07-16,198.11,96.19,115.05,141.74,102.36,99.68,68.28,44.42,42.53,44.49,23.01,39.5,99.23,54.57,67.87,45.2,61.49,42.7,49.66,,,51.01,142.5601,40.25,85.59,150.0,113.0,103.26,84.49,118.79,94.41,114.79,108.25,109.01,115.18,21.49,133.5,95.83,76.12,25.72
2014-07-17,197.35,95.63,113.52,140.24,101.88,98.87,67.82,44.0,42.27,44.01,22.84,39.45,100.24,54.44,67.36,45.04,60.85,42.87,49.67,,,50.8,139.0001,39.33,84.46,149.93,114.23,103.7,84.5,119.18,94.11,115.11,108.51,109.22,115.15,21.48,133.49,96.04,76.06,25.72
2014-07-18,196.35,95.14,112.69,139.62,101.34,98.33,67.52,44.1,42.04,44.08,22.72,39.16,98.95,53.98,67.1,44.8,60.64,42.36,49.67,,,50.02,135.43,38.69,84.07,148.47,114.88,103.88,84.5,119.35,93.77,115.45,108.66,109.28,114.98,21.51,133.2,96.15,75.85,25.67
2014-07-21,197.09,95.92,113.51,140.33,101.83,98.95,67.46,43.94,42.01,44.08,22.79,39.43,98.74,54.17,67.28,45.03,61.23,42.69,49.77,,,50.39,139.2401,38.84,85.01,149.51,115.01,103.84,84.52,119.37,93.85,115.43,108.73,109.35,115.33,21.48,133.46,96.24,76.36,25.56
2014-07-22,198.01,96.44,114.47,141.22,102.29,99.35,67.99,44.8,42.4,44.82,22.91,39.63,99.58,54.46,67.34,44.93,61.47,42.78,49.95,,,50.86,140.4201,38.94,85.1,150.16,115.09,103.84,84.48,119.31,93.77,115.41,108.79,109.38,115.65,21.53,132.89,96.06,76.41,25.74
2014-07-23,198.5,96.94,115.01,141.41,102.58,99.74,68.2,44.82,42.52,44.96,22.93,39.82,100.1,54.42,67.48,44.99,62.15,42.61,49.88,,,50.78,148.2,38.63,84.29,151.5,115.51,104.03,84.52,119.46,93.96,115.43,108.9,109.5,115.98,21.53,132.89,96.13,76.61,25.57
2014-07-24,198.83,97.4,115.22,141.21,102.84,100.11,68.26,44.82,42.55,44.96,23.03,39.92,100.65,54.24,67.54,44.93,62.33,42.57,50.08,,,50.14,151.14,38.79,84.83,152.08,114.52,103.61,84.47,119.11,94.07,115.09,108.98,109.32,116.26,21.56,132.85,95.78,76.85,25.7
2014-07-25,198.09,96.65,113.77,140.57,102.37,99.53,68.11,44.75,42.49,44.85,22.93,39.65,100.22,53.8,67.07,44.93,61.93,42.78,49.9,,,49.71,147.49,38.9,84.99,151.09,115.34,103.77,84.49,119.37,94.18,115.51,108.99,109.36,116.05,21.61,132.52,95.69,76.66,25.55
2014-07-28,197.76,96.8,113.86,140.43,102.18,99.34,67.96,44.84,42.4,44.9,22.87,39.75,99.76,53.78,66.83,44.75,61.85,42.34,50.11,,,49.16,146.52,39.2,84.53,150.74,115.59,103.78,84.46,119.41,94.01,115.57,109.0,109.37,115.88,21.62,132.54,95.74,76.15,25.65
2014-07-29,198.17,96.97,113.39,140.24,102.29,99.49,68.15,45.13,42.55,45.11,22.93,40.08,99.42,53.49,67.06,44.61,62.08,43.13,50.3,,,49.12,144.3399,38.67,84.34,148.92,115.87,103.9,84.46,119.53,93.82,115.73,109.42,109.45,115.49,21.64,132.3201,95.535,76.7,25.58
2014-07-30,197.65,97.13,114.18,139.9,102.12,99.42,67.82,45.01,42.4,44.87,22.87,39.89,99.82,53.0,67.01,44.43,62.25,42.51,50.01,,,49.47,150.5,39.0,84.6,147.69,115.15,103.49,84.43,119.08,93.73,115.34,109.11,109.25,115.93,21.73,131.99,94.9,76.17,25.58
2014-07-31,195.61,96.2,112.63,138.56,101.12,98.62,67.03,44.06,41.9,43.98,22.72,39.5,98.13,52.49,66.65,43.52,61.63,41.65,49.25,,,49.06,149.24,38.63,84.68,147.02,113.53,102.93,84.43,118.37,92.83,114.72,108.59,108.9,115.04,21.73,132.01,94.64,75.65,25.43
2014-08-01,192.56,94.83,111.16,136.58,99.55,97.09,66.32,43.95,41.43,43.85,22.35,38.9,96.36,51.7,65.7,43.08,60.77,41.12,48.55,,,48.65,146.1499,38.26,83.57,145.2,113.58,103.27,84.47,118.13,92.06,114.78,108.73,108.89,113.91,21.7,132.35,94.89,74.89,25.22
2014-08-04,192.87,94.9,111.16,136.98,99.74,97.3,66.41,44.26,41.46,44.28,22.3001,38.91,95.83,51.89,65.82,43.53,61.09,41.4,48.83,,,49.25,144.7299,37.94,83.97,145.85,114.53,103.67,84.54,118.87,92.06,115.05,108.86,109.2,113.59,21.69,132.37,95.0,74.92,25.22
2014-08-05,193.1,94.94,111.11,136.72,99.7,97.41,66.07,44.02,41.24,44.04,22.29,38.83,97.05,51.69,66.0,43.48,60.96,41.2,48.85,,,48.81,146.06,37.62,84.0,145.21,114.07,103.5,84.52,118.67,92.61,114.68,108.72,109.12,113.62,21.74,132.02,94.85,74.95,25.23
