,EWJ,EWG,EWU,EWQ,EWI,EWP,EWL,EWA,EWC,EWY,EWT,EWZ,EWW,EWS,EWH,EWD,GLD,SLV,USO,UNG,DBA,DBB,CPER,CORN,WEAT,SOYB,PALL,PPLT
2016-05-10,9915600,5461100,3644861,3657355,923081.0,1816090.0,478640,1865590.0,4631400,2564020,2036798,24964340,1810300,650841,2118572,172002.0,9844957.0,6278265.0,2631890.0,357093.0,495396.0,28646.0,800.0,112800.0,18301.0,48756.0,61000.0,235060.0
2016-05-11,8621205,8028600,1815522,1810613,695239.0,913193.0,791493,2460453.0,2790400,1715779,2857777,21549211,1420600,271470,2768799,138767.0,7590081.0,9226325.0,3667274.0,344288.0,643038.0,34153.0,0.0,16500.0,22810.0,15362.0,154000.0,298170.0
2016-05-12,7496943,9941200,1225023,749668,837533.0,1142089.0,772792,2579860.0,3200500,2830783,2728147,23499010,1914700,361933,5913429,162792.0,7447120.0,9826733.0,2993300.0,401005.0,1609006.0,2898760.0,600.0,76400.0,28244.0,15117.0,44000.0,246940.0
2016-05-13,5874853,5230600,1326497,842659,861195.0,2432362.0,787489,4257039.0,2933400,2971331,4469287,21508760,1829200,462644,3299943,214360.0,7672825.0,6156459.0,1903755.0,329742.0,451004.0,46940.0,600.0,38100.0,18556.0,8977.0,93000.0,173940.0
2016-05-16,5307197,4052700,838244,536595,1500839.0,853362.0,1015052,1629141.0,2122600,1895091,2654820,12813620,1451600,442279,2593587,254706.0,7103042.0,6588735.0,3339176.0,527363.0,717041.0,69377.0,700.0,34100.0,13063.0,15885.0,48500.0,268260.0
2016-05-17,6232953,4397100,1384191,648019,1361260.0,976601.0,974757,3058994.0,4720500,2541126,2445256,15135860,2060600,723949,2696201,149223.0,8619848.0,5992348.0,2788866.0,208255.0,303196.0,65274.0,5400.0,94200.0,11443.0,11974.0,67500.0,270870.0
2016-05-18,9106132,6566700,8491995,978289,1238549.0,1263008.0,1634450,5452614.0,6973100,3209587,6640065,25060311,2865400,856920,5188310,401752.0,13381730.0,13533250.0,3678183.0,554787.0,353132.0,114490.0,300.0,169600.0,9523.0,8574.0,143000.0,1023780.0
2016-05-19,6092943,4761700,1607228,756654,828260.0,1184077.0,1354162,2927949.0,3979700,2692267,4287779,19724410,2150200,949618,5533493,213429.0,14339650.0,17547141.0,2737810.0,647791.0,644062.0,27589.0,800.0,146800.0,16004.0,17175.0,134500.0,499870.0
2016-05-20,8098578,6007000,1023668,778257,517885.0,765467.0,865950,2127756.0,3126700,2320076,3071056,15898090,1400100,461219,3059053,512536.0,10379360.0,5965828.0,2402505.0,538578.0,367345.0,125516.0,700.0,32900.0,3696.0,12649.0,215500.0,604820.0
2016-05-23,5638518,6600900,1191351,247253,514712.0,542160.0,660761,1178723.0,1590400,3899924,4174084,23408670,1701500,360486,1479812,148266.0,8628234.0,6041478.0,2035133.0,462315.0,373755.0,107564.0,3800.0,22600.0,5466.0,20624.0,123000.0,513640.0
2016-05-24,8421308,7277400,4353669,522411,548993.0,504793.0,621794,2549480.0,2592700,3666434,2449570,21624330,1575800,842024,1913942,625707.0,12772050.0,7939491.0,2136609.0,567283.0,594202.0,12012.0,100.0,73000.0,7578.0,14073.0,187000.0,269010.0
2016-05-25,6081990,3935500,2211232,653857,462895.0,660719.0,629918,1732498.0,2775600,1967296,3244051,14821620,1843900,765909,2331819,358641.0,10499960.0,7982926.0,3142441.0,396252.0,666107.0,95636.0,1800.0,80700.0,5035.0,4126.0,100500.0,368230.0
2016-05-26,4710388,2464400,3799384,577322,810290.0,1357673.0,646747,4120477.0,2514500,2097457,3072687,8985347,1862800,377977,2539450,203519.0,5893510.0,5485663.0,2707216.0,510174.0,441982.0,36812.0,2900.0,45200.0,34997.0,34156.0,198000.0,377000.0
2016-05-27,3565448,1683900,949204,677243,507969.0,832589.0,692673,1310178.0,2065700,1555127,2707804,15867230,1397100,320584,2133995,161752.0,8686689.0,5917952.0,1761131.0,505412.0,499207.0,52138.0,400.0,58400.0,8596.0,18498.0,109500.0,459490.0
2016-05-31,11470932,4625700,2366592,653742,785452.0,1126456.0,966633,2851914.0,8511300,2624775,3931134,19596609,2137400,538088,5071284,263892.0,8187605.0,7432172.0,2106343.0,887830.0,447358.0,104463.0,3200.0,45100.0,20721.0,4179.0,79500.0,1439990.0
2016-06-01,3615223,4081400,2087124,691649,447431.0,721495.0,706878,3013112.0,2820300,1800474,2897357,23341699,2131400,592392,2496523,214893.0,8399598.0,7146485.0,3194140.0,707018.0,430101.0,155169.0,1000.0,77800.0,12002.0,11523.0,277500.0,633230.0
2016-06-02,10236245,4434700,5611720,780405,540341.0,747826.0,1152859,3251589.0,1122900,3306354,2897935,16276000,2168700,594160,2836612,196246.0,4591562.0,4223588.0,2800261.0,443882.0,931748.0,138061.0,700.0,63100.0,29935.0,26180.0,183000.0,472100.0
2016-06-03,6626513,3037600,2149977,516019,658850.0,1441141.0,853288,3265114.0,2879200,2894371,4250759,23813561,1951200,321249,2387760,223409.0,14605060.0,9059251.0,2396242.0,502833.0,876555.0,78176.0,2300.0,76200.0,57878.0,25519.0,84000.0,518570.0
2016-06-06,5747378,3325900,3957913,1505036,996153.0,666546.0,938093,2821438.0,1859900,3627246,4520522,23473650,1924100,516062,3038980,220335.0,9887863.0,5736261.0,2926280.0,505326.0,1038254.0,110563.0,1400.0,98500.0,36103.0,58027.0,68000.0,357760.0
2016-06-07,5112553,5065600,1913256,1472403,972378.0,1132355.0,704486,4333978.0,2947200,2223406,6714585,21471350,2083700,352160,1787355,355725.0,4602865.0,4896852.0,2280962.0,409173.0,2583248.0,110675.0,6700.0,66800.0,23302.0,27857.0,87000.0,550620.0
2016-06-08,3245258,1389900,1891084,305793,481271.0,547631.0,564706,2499924.0,1606300,2029758,3838411,36888008,2965900,328015,2638068,112737.0,11661740.0,14512870.0,3312535.0,397983.0,1132106.0,74326.0,2900.0,186800.0,48446.0,59150.0,533500.0,644000.0
2016-06-09,5708463,3750200,1672174,473887,367835.0,637016.0,456611,4349891.0,2159600,2024986,3922537,21086061,2263800,463379,2663755,228852.0,12173950.0,12579780.0,2253468.0,861201.0,600804.0,243556.0,1100.0,83800.0,35757.0,26368.0,165000.0,456340.0
2016-06-10,6865733,6546700,1979016,621855,865272.0,1319139.0,535684,2870276.0,1783300,2266106,3691303,21900760,3105600,552587,7005342,349558.0,13939970.0,11215080.0,2627679.0,427794.0,721332.0,58719.0,100.0,202400.0,29079.0,32115.0,98000.0,748240.0
2016-06-13,7450527,4942800,1787179,721645,969410.0,1810191.0,917582,2685500.0,2107500,1823658,3135046,14931050,2318700,743091,3328757,281660.0,12594220.0,7799509.0,2270491.0,556163.0,853763.0,60225.0,0.0,65100.0,16688.0,18451.0,168000.0,566630.0
2016-06-14,11500172,9324400,4928893,3276390,1395312.0,1713356.0,1007389,3532311.0,2463600,2569893,4690693,33418359,3962000,979242,7159066,435599.0,11651690.0,7612105.0,1980301.0,443910.0,702437.0,47070.0,0.0,180300.0,17646.0,34067.0,113000.0,494270.0
2016-06-15,8396948,5261800,1441518,1818187,992001.0,2514010.0,871385,3932866.0,2819100,2922495,4059334,25166689,3038400,675363,7327297,173183.0,15053010.0,11249000.0,2918805.0,272398.0,276655.0,85452.0,5700.0,55700.0,23395.0,32871.0,155000.0,876060.0
2016-06-16,8175115,5499700,2745910,1383737,1738008.0,2190466.0,1482181,3775959.0,2110700,2142666,4452988,20436340,2750300,677849,3372812,238221.0,26635000.0,36351527.0,3883583.0,508224.0,584371.0,78022.0,0.0,87100.0,22642.0,23522.0,172000.0,1283810.0
2016-06-17,12884540,9295000,4040248,1197602,2240016.0,2059994.0,1223764,3055908.0,1784700,1817621,3089965,24510449,2370600,494223,3377774,376735.0,15573830.0,14781430.0,4365224.0,417286.0,426063.0,50546.0,200.0,46700.0,18483.0,9947.0,49500.0,417740.0
2016-06-20,8781693,12798800,10370200,1417049,1303334.0,1466798.0,1213561,4608114.0,3099600,2842779,3332341,23383850,2466900,644961,4330691,210476.0,11866200.0,7317234.0,3259656.0,585349.0,353359.0,31183.0,1700.0,103900.0,18412.0,11280.0,114000.0,303060.0
2016-06-21,12580848,6423800,3990595,1154960,1346648.0,1620820.0,1269616,2664908.0,1315600,1558105,3100360,20298631,2730300,930514,3123855,377554.0,14585630.0,6642817.0,2727881.0,360271.0,479302.0,47125.0,1400.0,214700.0,46398.0,16882.0,53500.0,342020.0
2016-06-22,11368075,10220700,6186605,2112688,1755650.0,1383271.0,1830232,4163824.0,2488000,3302276,4388667,13390740,2815400,692492,3458205,859513.0,7861000.0,4521830.0,3257093.0,532439.0,381481.0,178746.0,1400.0,95600.0,20063.0,9467.0,175000.0,278520.0
2016-06-23,14776338,11615400,7642220,1286937,1287841.0,1547152.0,1266828,5930668.0,2659800,2031740,4691213,17412189,2207600,569397,3270189,274697.0,10704900.0,7472429.0,2368435.0,608218.0,351526.0,35594.0,800.0,103100.0,24010.0,21106.0,85500.0,501960.0
2016-06-24,16162928,46597900,13333955,2494000,2755338.0,4510421.0,2762116,8013423.0,3755900,5832033,8883380,32114160,5664100,1137553,7136232,836769.0,35782887.0,16614221.0,4098067.0,360346.0,1141063.0,22731.0,1700.0,163100.0,36566.0,32560.0,176500.0,2031700.0
2016-06-27,18817076,11774000,5670670,1137398,1567300.0,2284735.0,2164171,6604610.0,2408100,4910120,6156545,21492770,4732800,961899,5574792,404507.0,21400480.0,8983336.0,3229664.0,334083.0,556383.0,103140.0,21100.0,54000.0,76054.0,18752.0,72500.0,601050.0
2016-06-28,10830160,16493500,3816887,899424,1242110.0,2389572.0,1439187,4034646.0,2102000,3188725,3342871,16834730,3121100,684236,6192072,396764.0,16001450.0,6759611.0,2922876.0,662795.0,893814.0,78455.0,2200.0,83500.0,21610.0,19400.0,148000.0,256000.0
2016-06-29,5931695,11630600,3418466,1848227,907329.0,1767766.0,1429748,2679751.0,3076800,3394173,4526558,25573971,2708500,589148,3776676,316900.0,12218440.0,13965010.0,3102712.0,639454.0,548839.0,82500.0,1600.0,108900.0,53645.0,19687.0,272000.0,731470.0
2016-06-30,27695199,14300300,4090606,1921715,1618259.0,2351259.0,1648733,3530084.0,6703400,3241833,4531379,19869480,3471100,708265,3866794,444135.0,15981580.0,18416279.0,2756090.0,702260.0,770243.0,168126.0,3200.0,242800.0,66270.0,45327.0,144500.0,960930.0
2016-07-01,13445943,22598400,3641774,959839,1298953.0,1305376.0,959024,2402821.0,2061200,2344187,3236286,15339820,2269500,610675,3379667,527533.0,14940710.0,29989449.0,2570888.0,392691.0,747192.0,129125.0,2000.0,129100.0,95003.0,44033.0,397500.0,1040860.0
2016-07-05,6161035,16997000,2116115,685843,1848927.0,1603954.0,768382,1917689.0,3189300,2152973,3622888,19256400,2794700,443873,2165405,351386.0,19026250.0,28689080.0,3770285.0,666778.0,840484.0,188957.0,5700.0,173100.0,78942.0,27343.0,322000.0,976590.0
2016-07-06,12077140,9277100,5813110,1028752,2667234.0,1709871.0,1600661,3180709.0,2658600,3282714,3361152,23632391,3433300,567276,3993191,378226.0,17376670.0,23766619.0,2179524.0,629982.0,640309.0,35497.0,1900.0,142300.0,44530.0,50878.0,137000.0,892150.0
2016-07-07,6434285,13257100,4723566,884892,5934785.0,1348587.0,807248,2137553.0,2889700,2302154,3095457,20513811,1907100,626386,4558267,343380.0,16508529.0,19039240.0,4539441.0,599276.0,1412763.0,143287.0,3200.0,576300.0,247708.0,21563.0,64500.0,794000.0
2016-07-08,6326693,9391900,4204398,1144964,2451564.0,2530081.0,741897,2046487.0,1303400,1925692,3414527,20759670,2097100,442464,2780984,259144.0,17634221.0,20102881.0,2692584.0,260468.0,813429.0,88835.0,0.0,219100.0,74752.0,27003.0,310000.0,798470.0
2016-07-11,12156412,6878100,2037207,481090,1406833.0,1477751.0,593044,2093685.0,1666400,2087053,2362545,16412010,2492600,333087,2834686,190562.0,10855630.0,20224189.0,2100742.0,544144.0,287583.0,29240.0,4400.0,259400.0,91248.0,21284.0,726500.0,591440.0
2016-07-12,11592295,8831800,3816255,3274971,1403997.0,1846130.0,625293,4065080.0,2533600,3835166,2047001,22651740,2145900,423120,4664778,138633.0,26459619.0,21190471.0,3828093.0,436238.0,964143.0,71879.0,6700.0,168500.0,56851.0,11326.0,309500.0,1214840.0
2016-07-13,7275870,3651800,2138198,2304071,814384.0,848862.0,719843,1635432.0,1532900,1907194,3207516,15765850,2031400,486024,2754775,178055.0,7377686.0,9452404.0,4293169.0,370709.0,1968299.0,2142302.0,7000.0,166400.0,36205.0,21600.0,399500.0,516610.0
2016-07-14,7142128,8594400,2623860,419671,1296368.0,4317843.0,630304,2103428.0,853100,1815576,2774630,25286061,3542400,628991,4743668,177048.0,12132420.0,10881370.0,2683241.0,316259.0,1640021.0,506983.0,2600.0,181400.0,33425.0,27917.0,129500.0,439190.0
2016-07-15,17380731,9822600,1614443,575229,535765.0,718594.0,788088,4405474.0,2080900,1486306,2420512,12979090,1888200,1454723,1900648,343474.0,13892070.0,11279590.0,2957015.0,359895.0,751771.0,112183.0,500.0,132900.0,26555.0,14866.0,129500.0,851020.0
2016-07-18,8514520,2988000,2115010,536236,476455.0,827335.0,832826,1116910.0,920700,1229985,3151977,16115600,2063100,374875,1454501,210859.0,8489677.0,8619017.0,2480280.0,219006.0,1246341.0,279499.0,2000.0,338700.0,37358.0,46909.0,38500.0,267990.0
2016-07-19,9621458,3284000,1224117,480600,793872.0,474859.0,422589,1484310.0,709200,1187525,2013714,17017650,1569100,501809,1592862,146296.0,5170665.0,5248638.0,2223179.0,227749.0,598092.0,48289.0,7300.0,189700.0,36764.0,57740.0,129000.0,339110.0
2016-07-20,6254648,2083100,1960778,342688,406973.0,726068.0,801924,1557515.0,780200,1674802,2055041,17617801,1872800,467940,1790682,105083.0,11777710.0,13492670.0,3318990.0,457317.0,2116095.0,76360.0,2300.0,322000.0,88226.0,14686.0,205500.0,676070.0
2016-07-21,6978768,6098300,1850710,397521,557133.0,558290.0,538482,914853.0,1180800,1666976,4117795,17829039,1793300,399090,2383743,120537.0,9399212.0,12846130.0,2542980.0,426364.0,346351.0,65514.0,700.0,311000.0,43668.0,12017.0,228000.0,426780.0
2016-07-22,4108058,3301500,1073154,294223,234511.0,699768.0,842182,925654.0,1574000,967063,2443018,11974700,1072400,462498,1749484,125978.0,7716032.0,6826043.0,2811779.0,432840.0,729372.0,119398.0,5400.0,157300.0,38211.0,89117.0,101000.0,199350.0
2016-07-25,4869013,2615700,1992115,655768,464563.0,536255.0,1424703,1461640.0,864400,742576,1460092,14004640,1982400,307676,1308528,322075.0,13139410.0,8644609.0,3042163.0,245650.0,366508.0,53179.0,5800.0,102900.0,76812.0,69547.0,182000.0,441840.0
2016-07-26,9168233,5819000,1463626,273145,430366.0,380263.0,766463,1774032.0,1256100,2135041,3132718,10680360,1275200,476199,2082857,136664.0,7613155.0,4110580.0,2977274.0,277838.0,349259.0,216426.0,800.0,65200.0,18750.0,14057.0,131000.0,242430.0
2016-07-27,8352755,4268300,1684821,600508,668780.0,827872.0,953197,1991641.0,1193500,1805663,3866224,13805090,2832400,461188,1846736,449221.0,17066359.0,20054820.0,3619341.0,278973.0,2096210.0,81363.0,4800.0,68900.0,18788.0,20753.0,270000.0,1339660.0
2016-07-28,14055899,4903900,5096875,282890,420264.0,557881.0,793691,1459420.0,1055500,929622,1793307,13261380,1913700,467016,1740795,158233.0,9261756.0,9657943.0,3546301.0,1002511.0,1225781.0,1444732.0,1500.0,84600.0,52082.0,14193.0,129500.0,709380.0
2016-07-29,11570598,2460400,1756039,388015,787843.0,1081307.0,1291221,3121329.0,809200,3229224,3001409,21136619,3701500,1370995,3263429,382654.0,13708190.0,14664730.0,3188434.0,402983.0,904962.0,111883.0,10300.0,64900.0,24709.0,45626.0,533500.0,929260.0
2016-08-01,5825518,2556500,1120266,475480,455356.0,781312.0,1441187,1861843.0,1565300,2667514,3591851,12772270,2109400,734507,2811873,374079.0,7109898.0,11590020.0,4745970.0,342363.0,603730.0,531859.0,20600.0,130900.0,93564.0,61320.0,435500.0,684620.0
2016-08-02,14721700,7950900,1550461,201308,432635.0,585019.0,817639,2761484.0,1849400,2292528,4286232,20021891,3974000,449994,1893321,223547.0,7652767.0,9389341.0,3786734.0,247244.0,595113.0,687867.0,4400.0,117200.0,52092.0,37015.0,452500.0,538020.0
2016-08-03,6481755,1741100,1108695,259967,439395.0,906438.0,549476,1495491.0,1360700,1927439,2517730,22165199,2308500,635610,3032522,198101.0,5010703.0,7129055.0,4553719.0,478943.0,610029.0,152246.0,15800.0,66600.0,20651.0,10031.0,230500.0,400370.0
2016-08-04,8301548,1779700,1745342,465065,279278.0,833584.0,642043,1672020.0,1795800,1682681,1815505,24422949,1916600,351124,2516875,199604.0,4908131.0,5468591.0,3780071.0,569734.0,297752.0,391543.0,0.0,292500.0,17963.0,9297.0,239000.0,316580.0
2016-08-05,4651848,2377600,1358026,316452,778006.0,685593.0,740595,1306479.0,1118800,1663269,2471299,27241980,2168400,434717,1688038,173230.0,16205120.0,15087840.0,3856124.0,224877.0,823790.0,67850.0,1500.0,93400.0,15524.0,41820.0,431000.0,469540.0
2016-08-08,4552833,2905900,856869,152355,235723.0,1237659.0,695188,1170546.0,5489800,1177209,1416606,22833471,1798600,301551,813327,98057.0,6773804.0,6084237.0,3611363.0,284948.0,371199.0,76528.0,0.0,76100.0,56314.0,26134.0,133500.0,305780.0
2016-08-09,10302062,3904400,1216514,589594,568898.0,2856403.0,527562,1098448.0,6738400,1461982,1774543,13296820,3869200,769180,1140653,323938.0,7500421.0,4754391.0,3217803.0,503049.0,349152.0,109773.0,500.0,92100.0,36871.0,31839.0,141500.0,250760.0
2016-08-10,5616185,1870400,2021292,116881,629288.0,639393.0,437970,1411012.0,1150600,3011923,2823356,17956859,3043700,401442,1706020,188688.0,6196202.0,8651366.0,3878979.0,354519.0,170931.0,180885.0,1900.0,80200.0,38377.0,14184.0,273500.0,462600.0
2016-08-11,5012933,3306800,1351388,309425,942151.0,960905.0,572512,1006171.0,3666900,3345376,3639554,17802051,4354300,347912,1482720,123763.0,9763821.0,8105440.0,3946306.0,449381.0,143825.0,2150106.0,2900.0,29200.0,47693.0,7197.0,201000.0,721150.0
2016-08-12,9513612,3233500,715254,547788,1304559.0,1360193.0,414104,971588.0,1516200,1151189,2132811,19724039,2869400,300417,2402292,565837.0,15395850.0,9836783.0,3991258.0,345501.0,434619.0,244571.0,18800.0,332000.0,57395.0,35661.0,153500.0,1486660.0
2016-08-15,4052305,2594200,671160,129405,645827.0,523313.0,256411,954227.0,1265800,1626436,2494888,13293810,4386100,433644,1174003,147794.0,4530841.0,4449016.0,4245644.0,379568.0,801006.0,334130.0,17800.0,160600.0,39390.0,35012.0,115500.0,590450.0
2016-08-16,4135455,6133300,1459133,177263,828907.0,1592739.0,813385,3252113.0,1210200,1616126,2657280,15849260,2901600,397136,1844372,136513.0,8678143.0,9691771.0,4274225.0,495800.0,417050.0,77833.0,8500.0,185400.0,24132.0,16824.0,101500.0,540310.0
2016-08-17,6224160,5106400,955108,180800,758109.0,618449.0,578725,2003209.0,1750600,1907034,3590816,30598430,2862100,606215,3150852,85078.0,12034750.0,14618270.0,4175329.0,500637.0,241632.0,74423.0,0.0,98200.0,36931.0,54142.0,37500.0,630010.0
2016-08-18,4446680,1725400,4641982,150044,1020497.0,1165072.0,506784,1367859.0,977900,1771858,1894089,13144510,1932900,465536,2177540,91481.0,9500636.0,6257218.0,7362925.0,390993.0,1069918.0,33298.0,0.0,232600.0,25709.0,36733.0,184000.0,230150.0
2016-08-19,3119848,2360800,1504861,248142,1690797.0,804489.0,302509,878422.0,967800,1330299,3780107,13172270,2323600,396974,1571529,64499.0,10660120.0,11493370.0,3873370.0,275981.0,581845.0,236818.0,1000.0,307700.0,47489.0,39681.0,87000.0,485610.0
2016-08-22,9194870,1941900,946708,147244,640988.0,717686.0,653980,803222.0,932700,1400386,2473539,16416930,1708300,368231,1474743,116738.0,8627222.0,12278980.0,3115509.0,263777.0,246282.0,131094.0,3200.0,142700.0,35164.0,29161.0,223500.0,995160.0
2016-08-23,4096835,1836900,1308388,305477,1160805.0,1087076.0,705294,890759.0,897900,1446423,3682793,15868480,5449000,373992,1873420,140944.0,9038482.0,8261070.0,5971806.0,401911.0,675375.0,18365.0,7300.0,132900.0,44804.0,9791.0,52000.0,297100.0
2016-08-24,4891405,1431500,1031222,197684,1035600.0,1364425.0,670973,1627835.0,1066200,1835580,4786625,21906760,2868900,515556,1299896,181188.0,13539660.0,11820350.0,3725563.0,468018.0,333077.0,1955974.0,2600.0,61600.0,19686.0,15724.0,181500.0,868770.0
2016-08-25,3118675,1489400,913365,149686,972859.0,452954.0,365373,1710792.0,823900,1639346,3443625,21721090,1899500,622326,1514506,116690.0,5926294.0,6661482.0,2966365.0,363911.0,727876.0,105920.0,0.0,64400.0,37812.0,30953.0,58000.0,463300.0
2016-08-26,9013439,4915000,1507305,644337,1840981.0,2768057.0,964596,4388341.0,2275500,3827097,5126490,31301900,4499800,907986,2949409,248337.0,17967740.0,16056770.0,3285811.0,387196.0,726607.0,1577484.0,1700.0,137500.0,216027.0,25381.0,102000.0,577780.0
2016-08-29,11882505,4868700,1580808,290664,380534.0,489893.0,557148,1075402.0,958900,1275339,2263390,18113520,2122600,399403,1360773,160326.0,5562409.0,6200842.0,3099067.0,260967.0,404564.0,24602.0,1700.0,347100.0,84352.0,37147.0,54500.0,778770.0
2016-08-30,11420325,2765200,1821480,364469,868360.0,920712.0,644443,2346245.0,2038700,1232549,2388912,14202490,2174100,366733,22371949,195859.0,9877044.0,10113850.0,3436480.0,260600.0,448228.0,77467.0,500.0,216100.0,43117.0,8787.0,75000.0,790390.0
2016-08-31,7046418,1463400,883917,380132,922452.0,727919.0,483171,4053194.0,2319500,2475536,3227073,25519230,2729300,692145,2525744,139518.0,13324110.0,4347259.0,3815005.0,311481.0,438591.0,72528.0,7000.0,141500.0,61487.0,71679.0,100000.0,506210.0
2016-09-01,5755443,6898400,2220939,487618,673815.0,844868.0,680229,2066706.0,2793400,2460509,2593944,16071710,2670600,498543,2456488,190702.0,12877750.0,11186370.0,7381893.0,321170.0,624795.0,151133.0,0.0,214800.0,76701.0,32375.0,214000.0,987650.0
2016-09-02,5568595,2655500,3040902,362765,1279184.0,1489363.0,664720,2285353.0,1874600,3364533,4926233,20995080,5192500,592851,7794033,619327.0,11318570.0,12220650.0,4647315.0,157954.0,472359.0,309650.0,5300.0,123000.0,48374.0,42951.0,80000.0,646310.0
2016-09-06,6240220,2261600,2024122,236892,823437.0,1015852.0,562998,4646412.0,2864900,4530664,7859535,19169760,5188400,634094,4002718,151369.0,15115280.0,15730200.0,4204764.0,372992.0,258106.0,43176.0,800.0,56700.0,28514.0,5665.0,76000.0,501470.0
2016-09-07,6845822,1485300,2486576,215857,818337.0,1407716.0,928405,2542359.0,1897500,2897389,5264490,21050240,3308300,376751,5090071,390172.0,8859847.0,7417619.0,4457101.0,439779.0,381063.0,206310.0,9200.0,70400.0,63430.0,29018.0,67500.0,371230.0
2016-09-08,6902015,6101100,1867864,246776,662661.0,4009506.0,689628,1432238.0,1850000,2257356,2947264,24423270,2967000,474582,3874058,203623.0,10561790.0,8352101.0,6787155.0,499981.0,191372.0,28509.0,1100.0,111600.0,64934.0,7795.0,56000.0,218550.0
2016-09-09,7286463,3007100,1882474,263865,695800.0,1468194.0,776691,2441742.0,1966700,3313412,5930270,39570441,3479200,1498069,5102025,336341.0,12485600.0,12606570.0,3610350.0,199671.0,212200.0,100775.0,2600.0,82600.0,20972.0,6388.0,81000.0,410750.0
2016-09-12,8716955,2314100,4038000,373498,928813.0,1696008.0,1005611,2630057.0,4025600,3266445,5042095,28115320,5069100,648265,3173023,190123.0,11140340.0,11561110.0,3353864.0,387328.0,501429.0,98228.0,1800.0,129200.0,37842.0,20049.0,126500.0,820870.0
2016-09-13,10113462,3262900,3128561,1263315,820992.0,1417179.0,1037583,5591729.0,2877700,4732265,6514690,33352930,6052400,807774,4267834,629502.0,8866372.0,8803558.0,4793319.0,181351.0,583553.0,131068.0,2900.0,97200.0,25105.0,65130.0,111500.0,646360.0
2016-09-14,7787223,2225900,2188049,2569321,671648.0,1538884.0,796398,3645128.0,2814900,4134231,5030530,22954830,5613200,562134,3599281,248063.0,5820694.0,4762976.0,6737946.0,282783.0,366943.0,117060.0,0.0,75300.0,26896.0,23561.0,52500.0,288700.0
2016-09-15,5888695,2750400,1397448,410857,512195.0,628412.0,578777,1830846.0,2296300,4885903,5778960,22000939,6066900,426734,1957504,201092.0,12978860.0,8202692.0,4776255.0,249546.0,277673.0,43727.0,2900.0,53300.0,20673.0,37399.0,66500.0,513110.0
2016-09-16,3915195,3621300,1258656,627009,707064.0,1165064.0,594711,1839313.0,1161600,2962848,3621423,19909090,4777200,379718,1728073,239756.0,18995070.0,8058825.0,4880860.0,237178.0,284857.0,25435.0,1600.0,58300.0,20505.0,14743.0,89500.0,619160.0
2016-09-19,3246473,1732700,1678508,497789,476477.0,558020.0,508602,1552895.0,1329900,2717001,4467315,14201670,4103100,454114,2252678,91987.0,4959637.0,5498378.0,5723914.0,180344.0,868854.0,114808.0,300.0,75000.0,43225.0,1993.0,76000.0,449690.0
2016-09-20,9654490,1854900,1481701,273336,391697.0,386370.0,384908,951870.0,1243200,1592737,2585850,10394020,3570100,551845,1226865,153744.0,5672021.0,3052953.0,5591241.0,327650.0,375058.0,15875.0,0.0,111600.0,53995.0,36974.0,42000.0,311740.0
2016-09-21,12665658,3303500,1166732,449028,893030.0,1126628.0,769039,2018551.0,2256200,3474535,5468465,21142699,5730900,410268,1669341,204115.0,13646450.0,17296289.0,5514579.0,241765.0,270515.0,28407.0,900.0,60400.0,14626.0,36626.0,111000.0,525210.0
2016-09-22,9217882,3801900,1950293,271235,491574.0,1331579.0,390680,1265172.0,1485800,2435604,2312226,18777449,6549600,380799,1689537,111970.0,15188010.0,9240784.0,6683131.0,375550.0,408896.0,221666.0,6100.0,80700.0,6879.0,8772.0,83500.0,379590.0
2016-09-23,4781695,1454600,2436914,1172444,334672.0,518183.0,313737,2573434.0,1044100,1637288,4180217,14503960,5038200,331276,1485655,117223.0,7702291.0,6948759.0,6432348.0,231759.0,403912.0,76786.0,4900.0,35800.0,13078.0,13712.0,59000.0,424390.0
2016-09-26,3456548,3120100,1143093,245065,289804.0,977211.0,383803,1948158.0,1173000,1796162,2327825,11715820,5140300,420765,1382378,151224.0,5842740.0,6701008.0,5347266.0,181935.0,301341.0,110867.0,800.0,57700.0,15517.0,7241.0,64500.0,529540.0
2016-09-27,6619493,5238700,839966,485169,758385.0,483612.0,370950,1058239.0,902100,1845706,2931923,15641160,4722500,429192,1830733,222171.0,6220662.0,7780271.0,6940456.0,162181.0,285195.0,59845.0,0.0,43300.0,21943.0,46094.0,93000.0,382650.0
2016-09-28,9971130,2106200,1190897,202309,685266.0,572490.0,339713,1449709.0,1954400,2341678,3876294,18484939,3865700,318947,1848026,132283.0,6757652.0,6993448.0,11730202.0,284390.0,183773.0,37689.0,400.0,65800.0,8919.0,17267.0,136500.0,1003960.0
2016-09-29,5824140,4202900,1272625,448623,800358.0,1397100.0,641865,1846378.0,1957500,2504688,4388278,20968221,5855400,813727,2393241,196218.0,7448407.0,5776865.0,7906993.0,333538.0,487456.0,88772.0,200.0,64100.0,7669.0,12123.0,103500.0,273470.0
2016-09-30,12557205,3931000,1708502,580283,773464.0,1025885.0,970579,1388620.0,1578900,2105722,1935859,21785910,4054800,616070,2304478,370867.0,11204260.0,11582980.0,5452663.0,374740.0,1031082.0,111864.0,1000.0,218400.0,25971.0,22638.0,36000.0,392350.0
