,SPY,QQQ,IWM,IJH,VTI,VUG,EFA,EEM,VEA,VWO,XLF,XLK,XLE,XLI,XLY,XLP,XLV,XLU,XLB,XLRE,XLC,SMH,XBI,KRE,XRT,IYT,TLT,IEF,SHY,LQD,HYG,TIP,MUB,AGG,EMB,UUP,FXE,FXY,VNQ,DBC
2013-06-14,164.67,72.84,98.64,118.24,84.81,80.2091,60.33,39.905,37.32,40.35,19.8301,31.68,80.82,43.76,56.71,41.03,48.84,38.201,40.53,,,38.23,107.4,32.84,78.54,114.41,114.66,105.64,84.43,117.15,92.94,114.98,107.57,109.0,114.72,21.95,132.26,104.15,71.04,26.36
2013-06-17,165.22,73.4,98.855,118.42,85.0599,80.5514,61.0499,39.93,37.74,40.37,19.8301,31.86,81.268,43.79,57.01,41.23,49.025,38.41,40.47,,,38.475,106.95,32.65,78.46,113.75,114.08,105.4815,84.44,117.11,93.45,114.71,107.48,108.94,114.55,21.94,132.58,103.81,71.08,26.4
2013-06-18,165.99,73.72,99.8,119.19,85.52,81.01,61.195,39.87,37.83,40.19,19.92,32.0,81.77,44.255,57.33,41.26,49.0997,38.43,40.63,,,38.84,106.71,32.92,78.795,113.779,113.685,105.12,84.44,116.56,93.11,114.61,107.09,108.73,112.79,21.93,132.889,102.98,71.2,26.43
2013-06-19,165.89,73.68,99.7,119.0,85.47,81.04,61.18,39.72,37.8,39.989,19.9,31.96,81.9,44.17,57.379,41.3,49.1333,38.45,40.74,,,38.95,106.96,32.96,78.89,113.84,113.79,107.59,84.43,116.56,93.27,114.84,107.22,108.82,112.51,22.1,132.89,103.08,70.93,26.6
2013-06-20,163.47,72.16,98.205,116.01,83.47,79.07,58.74,37.69,36.25,38.02,19.4901,31.365,79.75,43.14,56.09,40.28,48.01,37.265,39.85,,,37.75,103.69,32.85,77.15,111.13,111.209,103.43,84.34,113.89,91.58,112.65,105.41,107.53,108.12,22.27,131.16,100.83,67.91,25.92
2013-06-21,159.76,70.97,96.18,114.81,82.7799,78.15,58.475,37.64,36.12,38.01,19.27,30.78,78.765,42.67,55.42,39.63,47.59,36.75,39.29,,,37.37,103.03,32.83,76.23,110.428,110.41,103.0,84.3,113.48,91.105,111.74,104.38,107.31,108.47,22.39,130.52,100.57,67.17,25.65
2013-06-24,158.43,70.27,95.515,113.53,81.605,77.22,57.33,37.04,34.87,36.92,18.9801,30.3484,77.87,41.965,54.94,39.65,47.2884,36.79,38.46,,,36.74,102.8,32.79,75.25,108.03,109.385,102.2,84.23,112.0999,90.0,110.34,102.94,106.5955,104.98,22.43,130.22,100.7,67.1,25.42
2013-06-25,160.1,70.52,95.84,114.23,81.99,77.54,57.85,37.47,35.18,37.26,19.22,30.51,78.245,42.19,55.22,39.48,47.32,37.1,38.61,,,37.17,103.45,33.33,75.55,109.28,109.02,102.12,84.24,112.47,90.31,110.58,103.04,106.6,106.408,22.44,129.91,100.32,67.18,25.49
2013-06-26,160.5,71.0,96.63,114.8,82.69,78.2,58.18,38.17,35.38,38.05,19.39,30.7,78.72,42.65,55.85,39.89,47.99,37.58,38.675,,,37.52,104.1499,33.7,76.28,110.24,109.05,102.31,84.25,113.0,91.18,111.0,105.03,106.8799,107.851,22.53,129.22,100.65,67.97,25.35
2013-06-27,161.82,71.62,97.74,116.27,83.4,78.839,57.71,38.34,35.81,38.64,19.6,30.88,79.34,43.01,56.43,40.29,48.26,37.9,38.83,,,37.83,105.35,34.03,76.7917,110.67,109.97,102.66,84.3,113.79,91.94,111.95,106.09,107.2,109.23,22.57,129.34,99.75,69.18,25.39
2013-06-28,161.4,71.69,97.96,116.4,83.31,78.72,57.595,38.6,35.8,38.88,19.54,30.75,78.92,42.96,56.73,40.04,48.16,37.83,38.66,,,37.87,105.2,34.08,77.04,110.71,110.48,102.56,84.31,113.7,91.32,112.01,105.44,107.35,109.92,22.605,129.41,98.96,69.35,25.3751
2013-07-01,162.48,72.3,99.1,117.61,83.94,79.34,58.08,38.88,36.09,39.16,20.0001,30.99,79.52,43.34,57.19,40.25,48.26,37.95,38.97,,,38.06,110.48,34.78,77.83,112.01,110.5,102.479,84.31,113.94,90.99,112.07,105.89,107.21,110.13,22.57,129.43,98.29,69.53,25.5
2013-07-02,162.3,72.1796,98.85,117.82,83.89,79.34,58.09,38.78,36.09,39.06,19.73,31.01,79.7,43.12,57.275,40.23,47.92,37.42,38.76,,,38.0,109.66,35.14,78.02,111.9,110.8,102.57,84.31,114.168,91.05,112.63,105.97,107.3074,111.1099,22.67,129.13,97.5899,69.68,25.47
2013-07-03,161.77,72.37,98.64,117.16,83.5934,79.306,57.68,37.91,35.83,38.21,19.52,31.12,79.105,42.769,57.5,40.02,47.73,37.19,38.54,,,37.98,109.39,35.04,77.775,110.62,110.65,102.65,84.32,114.08,90.86,112.69,105.85,107.28,109.53,22.63,129.05,98.46,69.39,25.66
2013-07-05,163.08,72.61,99.75,118.34,84.3,79.82,57.98,37.69,36.08,38.07,19.82,31.2,79.99,43.3,57.81,40.2,48.23,37.13,38.74,,,38.33,111.6,35.95,78.64,111.92,107.5,100.93,84.24,112.43,90.44,111.21,104.27,106.2655,108.52,22.915,127.22,97.18,69.26,25.59
2013-07-08,164.39,72.99,100.44,119.14,84.96,80.3786,58.32,37.68,36.17,38.04,20.0399,31.37,80.96,43.69,58.41,40.47,48.63,37.525,39.04,,,38.29,112.58,36.54,79.69,112.56,107.56,101.19,84.28,113.09,91.09,111.46,104.18,106.44,108.33,22.86,127.58,97.091,69.56,25.77
2013-07-09,165.33,73.25,101.2,120.06,85.46,80.6468,58.64,37.93,36.44,38.31,20.15,31.33,81.41,44.24,58.72,40.82,48.75,37.775,39.63,,,37.92,112.33,36.19,80.41,115.33,107.62,101.39,84.3,113.51,91.19,111.56,104.2823,106.575,108.818,22.98,127.41,97.04,70.14,25.87
2013-07-10,165.75,73.62,101.38,120.1,85.63,80.89,59.11,37.95,36.67,38.27,20.12,31.48,81.6,44.24,58.7,40.96,49.11,38.0,39.68,,,38.21,113.63,36.1,80.48,114.83,107.39,101.38,84.27,113.45,91.54,111.48,104.72,106.59,108.315,22.88,128.23,98.2165,70.08,26.03
2013-07-11,167.61,75.03,102.59,121.53,86.64,81.97,60.27,39.39,37.44,39.65,20.29,31.94,81.88,44.75,59.49,41.48,49.64,38.54,40.25,,,39.13,116.07,36.14,81.26,115.42,107.87,101.93,84.33,114.2,92.67,111.86,105.334,106.94,109.49,22.55,129.95,99.25,71.67,26.14
2013-07-12,167.93,75.35,103.11,121.94,86.83,82.18,59.92,39.01,37.21,39.31,20.36,31.97,81.96,44.66,59.76,41.47,49.89,38.69,40.25,,,39.358,120.04,35.63,81.09,115.35,108.47,102.31,84.35,114.5,92.67,112.21,105.64,107.14,109.52,22.54,129.62,98.93,71.9,26.172
2013-07-15,168.39,75.52,103.68,122.44,87.11,82.28,60.19,39.55,37.42,39.87,20.49,32.05,82.12,44.6875,59.9,41.5,50.0,39.32,40.2,,,39.31,120.62,35.92,81.26,115.5545,108.32,102.17,84.33,114.62,93.09,112.31,105.31,107.04,109.495,22.55,129.49,98.13,71.69,26.12
2013-07-16,168.36,75.59,103.67,122.5,87.1,82.27,60.23,39.54,37.42,39.84,20.5,32.07,82.05,44.7377,59.66,41.42,50.0516,39.31,40.22,,,39.56,120.73,36.0,81.35,115.73,108.76,102.3175,84.355,114.6,93.09,112.78,105.02,107.2199,110.13,22.44,130.47,98.93,71.8,26.24
2013-07-17,168.48,75.74,103.95,122.27,87.13,82.2455,60.62,39.9,37.65,40.17,20.5101,32.19,81.94,44.69,59.42,41.54,50.02,39.29,40.31,,,39.72,119.77,35.86,81.16,115.67,109.36,102.85,84.4,115.15,93.52,113.33,105.32,107.55,111.06,22.45,130.36,98.7899,71.97,26.17
2013-07-18,169.27,75.74,104.59,123.16,87.588,82.55,60.78,39.73,37.74,40.0399,20.73,32.15,82.798,45.08,59.81,41.71,50.09,39.45,40.44,,,39.23,119.79,36.48,81.55,117.75,108.67,102.64,84.39,114.95,94.0,112.84,105.3,107.44,111.98,22.49,129.93,97.67,72.41,26.22
2013-07-19,169.23,74.74,104.31,123.26,87.53,82.43,60.77,39.34,37.73,39.67,20.73,31.69,83.72,45.43,59.76,41.8,50.595,39.51,40.48,,,38.58,121.11,36.63,81.17,117.96,109.21,102.76,84.4,115.21,93.97,113.48,105.14,107.55,111.84,22.405,130.24,97.72,72.51,26.28
2013-07-22,169.74,74.98,104.76,123.77,87.82,82.64,61.07,39.74,37.89,40.04,20.87,31.58,83.83,45.57,59.71,41.85,50.915,39.5,40.7,,,38.77,121.3199,37.03,81.15,117.95,109.6884,102.859,84.4,115.47,94.01,113.55,104.31,107.69,112.13,22.28,130.89,98.53,72.69,26.295
2013-07-23,169.83,74.96,104.95,124.1,88.0,82.649,61.26,40.24,38.05,40.53,20.93,31.63,83.96,45.64,59.74,41.76,50.92,39.58,41.08,,,38.96,121.5499,37.31,81.43,117.5971,109.0,102.65,84.39,115.38,93.98,113.18,104.1,107.62,112.0,22.28,131.1,98.43,72.86,26.28
2013-07-24,169.86,75.02,104.98,124.3,87.9899,82.73,61.38,40.11,38.1,40.35,20.87,31.78,83.74,45.64,59.79,41.74,50.86,39.44,40.81,,,38.84,119.85,37.63,81.3,116.76,107.89,102.105,84.38,114.88,93.64,112.45,103.66,107.3299,111.48,22.31,131.12,97.79,72.7,26.248
2013-07-25,169.08,75.06,104.65,123.28,87.57,82.57,61.21,39.96,37.98,40.2,20.67,31.68,83.325,45.08,59.34,41.62,50.82,39.22,40.69,,,38.34,120.67,37.53,81.3,115.05,107.6,102.09,84.39,114.57,92.88,112.37,103.625,107.3,111.2799,22.24,131.58,98.66,71.28,26.03
2013-07-26,169.16,75.38,104.17,122.79,87.57,82.61,60.8,39.88,37.73,40.07,20.6401,31.73,83.06,44.96,59.56,41.55,51.155,39.36,40.54,,,38.14,120.96,37.08,81.31,115.72,108.28,102.24,84.4,114.79,92.78,112.48,104.3,107.37,111.08,22.135,131.63,99.84,71.35,25.91
2013-07-29,169.06,75.54,104.27,122.91,87.57,82.65,60.345,39.56,37.46,39.715,20.6,31.78,82.81,44.975,59.55,41.54,51.21,39.58,40.77,,,38.25,121.0,37.05,81.36,115.46,107.82,102.09,84.4,114.68,92.73,112.25,104.2,107.27,110.97,22.16,131.42,100.13,71.4,25.86
2013-07-30,169.28,75.95,103.87,122.8,87.619,82.728,60.51,39.54,37.58,39.7,20.61,31.97,82.5,45.238,59.45,41.68,51.48,39.81,40.7,,,38.51,121.19,37.1,81.57,114.94,107.76,102.1,84.41,114.78,92.87,112.4,104.11,107.34,110.57,22.19,131.64,99.86,71.33,25.8
2013-07-31,169.85,76.2099,104.68,123.84,88.0,83.03,60.75,39.48,37.69,39.55,20.6801,32.02,83.02,45.5,59.7973,41.61,51.44,39.48,40.86,,,38.79,123.29,37.45,82.37,116.25,107.92,102.08,84.41,114.65,93.01,112.87,104.05,107.32,109.51,22.24,132.11,100.094,70.73,25.97
2013-08-01,170.81,76.65,105.35,125.95,88.6,83.67,61.26,39.86,38.03,39.95,20.84,32.1,83.85,45.99,60.395,41.8,51.5,39.64,40.99,,,39.16,124.58,37.65,83.06,119.4535,106.49,101.53,84.37,113.95,92.59,112.42,103.92,106.85,109.44,22.3,131.37,99.0,69.81,26.06
2013-08-02,170.97,76.99,105.28,125.25,88.62,83.85,61.67,39.94,38.27,40.02,20.83,32.23,83.5,46.02,60.75,41.77,51.36,39.66,41.04,,,38.92,125.24,37.55,83.19,119.35,106.6101,101.82,84.41,113.9699,92.26,112.63,103.86,106.96,109.91,22.2236,131.62,99.15,69.35,26.01
2013-08-05,170.96,77.08,105.63,125.28,88.6884,83.92,61.56,39.59,38.23,39.67,20.84,32.32,83.25,45.97,60.68,41.85,51.46,39.47,41.05,,,38.81,125.45,37.72,83.24,118.89,106.2474,101.65,84.41,113.83,92.18,112.61,103.73,106.95,109.76,22.205,131.32,99.57,68.9815,25.81
2013-08-06,170.74,76.99,105.3201,124.87,88.54,83.8,61.745,39.3,38.31,39.35,20.75,32.28,83.4,45.76,60.61,41.79,51.37,39.31,40.93,,,38.8,124.97,37.56,82.69,118.21,106.01,101.59,84.4,113.6,91.93,112.88,103.418,106.9,109.34,22.1165,131.91,100.3,68.97,25.69
2013-08-07,169.43,76.568,104.34,123.62,87.7832,83.22,61.305,38.76,38.01,38.84,20.5,32.12,82.7,45.45,60.17,41.63,51.18,39.33,40.6699,,,38.41,121.97,37.14,81.59,116.0,106.94,101.96,84.41,113.86,91.54,113.24,103.39,107.03,109.125,22.04,132.1,101.54,68.7,25.51
2013-08-08,170.18,76.98,104.6,123.76,88.18,83.55,61.825,39.45,38.32,39.55,20.61,32.205,83.02,45.78,60.38,41.8,51.33,39.5396,41.29,,,38.48,121.9975,37.22,81.84,116.93,107.6,102.15,84.41,114.17,91.59,113.49,103.68,107.21,109.1699,21.941,132.67,102.08,68.64,25.53
2013-08-09,170.1,76.94,104.57,123.94,88.17,83.4325,61.9377,39.59,38.37,39.77,20.54,32.15,83.01,45.67,60.44,41.73,51.23,39.47,41.51,,,38.24,120.9897,37.04,81.7698,116.67,107.265,102.13,84.41,114.08,91.675,113.42,103.68,107.19,109.79,21.95,132.3199,101.75,69.28,25.73
2013-08-12,169.31,76.8099,104.63,124.05,87.83,83.11,61.73,39.88,38.27,40.09,20.4,32.21,82.56,45.6,60.19,41.5,50.87,39.06,41.441,,,38.33,119.71,36.94,81.9,116.138,107.6299,102.27,84.43,114.18,91.72,113.66,103.76,107.27,109.85,22.02,131.81,101.48,68.81,26.02
2013-08-13,169.9,77.27,104.68,124.08,88.04,83.379,62.14,40.09,38.54,40.18,20.5,32.46,82.58,45.87,60.11,41.57,51.005,38.96,41.59,,,38.62,119.95,37.01,82.305,116.49,105.36,101.3,84.38,113.41,91.57,112.67,103.59,106.75,109.46,22.14,131.38,99.93,68.5,26.05
2013-08-14,169.8,77.18,104.64,123.74,88.0,83.365,62.19,40.2,38.59,40.29,20.5101,32.47,82.55,45.8,59.88,41.5,51.02,38.71,41.68,,,38.4987,120.38,37.18,82.19,114.96,105.36,101.15,84.37,113.15,91.49,112.11,103.25,106.65,108.97,22.11,131.3701,99.86,67.62,26.2
2013-08-15,167.43,75.99,102.96,121.78,86.82,82.25,61.665,39.72,38.24,39.819,20.2099,32.05,81.92,45.0599,58.97,40.89,50.18,38.33,41.15,,,37.71,118.16,36.77,80.9,113.55,104.63,100.8597,84.34,112.42,91.09,111.32,102.6296,106.3399,108.5,22.1595,132.28,100.6299,66.8195,26.46
2013-08-16,166.63,75.87,102.38,121.2,86.344,81.8852,61.83,39.74,38.38,39.74,20.16,31.975,81.53,45.1099,58.56,40.53,49.62,37.94,41.03,,,37.7601,116.65,36.99,80.231,114.22,103.9701,100.56,84.34,112.21,91.1,111.03,102.57,106.21,108.34,22.01,132.45,100.65,65.92,26.49
2013-08-19,166.21,76.13,101.88,120.67,86.06,81.8799,61.66,39.03,38.29,38.97,20.0001,32.04,81.12,45.05,58.36,40.27,49.75,37.7,40.8399,,,37.78,116.16,36.58,79.91,113.86,103.01,99.92,84.32,111.44,90.63,110.26,102.41,105.79,107.01,21.98,132.23,100.38,64.38,26.58
2013-08-20,166.2,76.03,102.33,121.35,86.14,81.9382,61.3299,38.73,38.04,38.69,20.0001,31.92,83.0,45.01,58.6,40.35,49.84,37.87,40.79,,,37.72,117.41,36.94,80.32,114.54,103.36,100.27,84.34,111.74,90.861,110.59,102.53,105.84,106.6971,21.88,133.17,100.9499,65.22,26.531
2013-08-21,166.03,76.09,102.5,121.34,86.09,81.9752,61.0,38.08,37.83,38.0741,20.03,31.94,80.695,44.86,58.43,40.17,49.8,37.51,40.747,,,37.52,120.03,36.9,79.8,114.13,103.2,100.25,84.34,111.66,90.78,110.63,102.15,105.85,106.45,22.02,132.6,100.3,65.82,26.43
2013-08-22,166.3,76.21,102.99,121.86,86.28,82.094,61.135,38.28,37.93,38.29,20.07,31.88,81.5,45.185,58.72,40.07,49.745,37.485,40.9,,,37.65,120.03,37.2,79.38,115.9299,103.23,99.75,84.28,111.5,90.92,109.81,102.16,105.6,106.41,22.06,132.37,99.37,65.21,26.41
2013-08-23,166.83,76.77,103.25,121.81,86.56,82.26,61.575,38.72,38.22,38.72,20.1,32.14,81.89,45.23,58.69,40.26,49.85,37.76,41.25,,,37.7,120.215,37.22,79.39,115.95,104.39,100.21,84.28,112.22,91.36,110.62,102.5235,105.93,106.89,22.07,132.7399,99.42,65.88,26.62
2013-08-26,167.3,77.28,103.82,122.34,86.86,82.78,61.4,38.73,38.1,38.71,20.14,32.2,82.31,45.4,58.92,40.27,50.17,37.72,41.57,,,37.8,123.164,36.99,79.58,116.63,104.89,100.39,84.2988,112.465,91.39,111.05,102.4,106.11,107.31,22.03,132.5299,99.42,66.0,26.78
2013-08-27,166.0,76.18,102.3901,120.69,85.6543,81.6,60.63,37.67,37.65,37.54,19.76,31.7277,81.7,44.67,58.09,39.64,49.51,37.57,40.96,,,37.14,121.12,36.19,78.35,114.45,106.25,100.97,84.32,112.97,91.13,111.74,102.31,106.45,106.75,21.97,132.65,100.8401,65.74,27.06
2013-08-28,164.49,75.75,101.365,120.02,85.34,81.39,60.215,37.79,37.43,37.5699,19.61,31.54,82.78,44.335,57.94,39.45,49.435,37.617,40.575,,,37.26,119.6,35.64,78.19,113.06,105.57,100.65,84.3,112.94,91.09,111.43,102.08,106.32,106.3899,22.0555,132.12,100.26,65.47,27.11
2013-08-29,165.04,76.34,102.36,120.6,85.68,81.76,60.165,38.16,37.42,37.84,19.6601,31.71,82.36,44.52,58.34,39.56,49.735,37.5,40.736,,,37.58,121.8,35.89,78.68,113.73,106.309,100.73,84.29,113.07,91.5,111.31,101.945,106.429,106.19,22.1899,131.16,99.63,65.06,27.02
2013-08-30,164.53,76.04,102.0523,120.18,85.45,81.5799,59.64,38.19,37.1,37.87,19.58,31.62,82.01,44.47,58.13,39.58,49.48,37.51,40.62,,,37.49,120.71,35.78,78.68,113.17,106.68,100.72,84.3,113.29,91.59,111.28,102.1099,106.52,106.16,22.24,130.8884,99.71,65.47,26.79
2013-09-03,165.58,76.44,102.37,120.12,85.9174,82.19,60.595,38.71,37.74,38.37,19.78,31.66,82.6775,44.75,58.61,39.83,49.865,37.63,41.14,,,37.89,122.18,35.97,79.03,113.61,104.67,99.92,84.25,112.27,91.18,110.27,101.69,105.96,105.97,22.3,130.46,99.06,64.99,26.865
2013-09-04,166.03,76.84,102.01,119.53,86.08,82.5456,60.94,38.95,37.94,38.56,19.84,31.78,82.86,44.85,58.8,39.83,50.16,36.98,41.1,,,38.38,125.4,35.46,78.925,113.65,104.65,99.79,84.23,112.3749,90.845,110.16,101.64,105.85,105.38,22.25,130.84,98.34,64.7105,26.59
2013-09-05,166.4,77.055,102.53,120.09,86.272,82.76,60.86,39.5,37.91,39.15,19.92,31.86,83.265,45.02,59.03,39.82,50.236,36.96,41.25,,,38.6,126.708,35.61,79.42,114.71,103.6,99.11,84.12,111.425,90.65,109.35,101.45,105.34,105.14,22.34,130.3774,98.02,64.55,26.595
2013-09-06,166.98,77.34,102.89,120.61,86.64,83.178,61.31,40.14,38.19,39.775,19.92,31.91,83.5301,45.23,59.085,39.95,50.5,37.22,41.46,,,38.71,127.1,35.59,79.41,114.91,103.82,99.59,84.2,111.65,91.1,109.57,101.5,105.48,105.98,22.24,130.5299,99.22,65.38,26.75
2013-09-09,167.73,77.96,104.03,121.74,87.1261,83.71,62.0,41.11,38.66,40.81,20.03,32.22,83.91,45.53,59.27,40.09,50.52,37.16,41.74,,,38.9965,129.95,35.64,80.17,115.72,103.8101,99.63,84.21,111.6,91.0,109.67,101.6,105.61,106.4,22.16,131.45,98.47,66.15,26.69
2013-09-10,168.9,78.32,104.98,122.94,87.78,84.165,62.7,41.43,39.06,41.12,20.3001,32.425,83.96,46.16,59.76,40.24,50.8803,37.4,42.21,,,39.58,131.0,35.95,80.94,118.17,103.34,99.274,84.17,111.32,91.13,109.47,101.4199,105.48,106.0,22.12,131.41,97.6202,66.498,26.29
2013-09-11,169.4,78.11,105.22,123.13,88.02,84.37,62.91,41.496,39.18,41.2,20.3001,32.28,84.48,46.29,60.18,40.39,51.21,37.42,42.3499,,,39.57,129.85,35.95,81.19,118.26,103.31,99.4595,84.21,111.39,91.26,109.86,101.55,105.66,106.17,22.09,131.87,97.99,66.63,26.33
2013-09-12,169.56,78.25,105.0201,123.35,88.12,84.49,62.815,41.26,39.13,41.0,20.3001,32.34,84.565,46.355,60.28,40.51,51.305,37.36,42.25,,,39.66,129.29,35.85,81.13,117.8,104.0,99.82,84.23,111.76,91.315,110.25,102.0,105.83,106.7,22.05,131.86,98.79,67.0,26.45
2013-09-13,169.46,78.145,104.83,123.06,88.0,84.48,62.84,41.21,39.13,40.93,20.23,32.325,84.28,46.22,60.25,40.75,51.28,37.3,42.23,,,39.63,128.43,35.66,80.86,117.21,103.83,99.69,84.218,111.54,91.318,109.93,102.13,105.76,106.72,22.06,131.71,98.59,66.5174,26.36
2013-09-16,171.24,78.72,106.08,124.62,89.0,85.336,63.65,41.9,39.64,41.6,20.5101,32.51,84.66,46.95,61.01,41.22,51.84,37.87,42.83,,,40.16,129.94,35.94,81.61,118.94,104.41,100.5,84.32,112.44,91.81,110.74,102.63,106.28,108.125,21.94,132.38,99.08,67.93,26.2
2013-09-17,171.11,78.47,106.08,124.58,88.9,85.1392,63.36,41.695,39.48,41.43,20.52,32.44,84.55,47.07,60.89,41.27,51.71,37.57,42.7,,,40.2199,129.85,36.22,81.8081,118.38,103.74,100.06,84.31,111.84,91.9799,110.62,103.11,106.06,108.12,21.94,132.24,98.68,67.56,26.03
2013-09-18,173.52,79.47,107.61,126.0,90.12,86.3497,65.11,43.32,40.59,43.008,20.82,32.82,85.68,47.7,61.74,41.75,52.12,38.81,43.55,,,40.53,131.18,36.49,82.86,120.3151,105.55,101.49,84.42,113.71,92.88,112.28,104.0575,106.9899,111.15,21.91,133.71,100.85,69.36,26.33
2013-09-19,173.6,79.685,107.43,126.17,90.232,86.59,65.08,43.17,40.56,42.9,20.8101,32.91,85.74,48.01,61.75,41.84,52.19,38.9,43.78,,,40.71,131.48,36.1,83.2,120.818,105.09,101.23,84.43,113.56,92.99,112.13,103.89,106.94,110.85,21.7,134.23,98.62,70.07,26.41
2013-09-20,172.33,79.54,107.28,125.93,90.0,86.449,64.63,42.8422,40.27,42.61,20.6,32.78,84.99,47.68,61.5099,41.26,51.88,38.17,43.23,,,40.6,131.72,35.59,82.9,121.0,105.18,101.1499,84.39,113.09,92.49,112.15,103.95,106.87,110.36,21.74,133.96,98.48,69.38,26.18
2013-09-23,170.65,79.41,106.87,124.55,88.6799,85.66,64.36,42.38,39.93,41.79,20.33,32.7,84.009,47.01,60.9,40.94,51.48,38.13,42.63,,,40.51,130.48,35.42,82.36,119.64,105.73,101.38,84.4,113.515,92.46,112.43,104.15,106.92,110.08,21.73,133.74,99.121,67.785,25.89
2013-09-24,170.53,79.25,107.42,124.5,88.76,85.54,64.41,42.17,39.95,41.52,20.19,32.52,84.33,47.25,60.99,40.87,51.24,38.08,42.6,,,40.55,130.89,35.69,82.721,119.83,106.84,101.8,84.42,113.93,92.41,112.48,104.37,107.16,109.93,21.75,133.55,99.28,67.17,25.82
2013-09-25,169.98,79.0,107.48,124.52,88.5,85.199,64.36,41.9,39.89,41.31,20.18,32.45,84.21,47.125,60.71,40.66,51.02,38.1,42.67,,,40.5,130.26,35.82,82.61,119.32,107.279,102.04,84.44,114.18,92.26,112.56,104.528,107.32,110.03,21.71,133.92,99.36,67.15,25.97
2013-09-26,170.17,79.36,107.47,124.87,88.658,85.47,64.59,41.94,40.06,41.3,20.25,32.595,84.03,47.08,60.87,40.48,50.88,37.88,42.85,,,40.47,131.56,35.81,82.99,119.02,106.62,101.87,84.45,113.95,92.13,112.42,104.519,107.23,109.84,21.76,133.69,98.97,67.155,26.03
2013-09-27,169.14,79.21,107.05,124.41,88.148,85.1199,64.42,41.47,39.96,40.77,20.1,32.3,83.66,46.74,60.93,40.34,50.79,37.72,42.49,,,40.12,132.42,35.73,82.5818,118.16,106.82,102.15,84.47,113.85,91.94,112.56,104.5,107.36,109.39,21.66,134.23,99.66,67.21,26.09
2013-09-30,168.54,79.09,106.84,124.41,87.88,84.92,63.97,40.92,39.66,40.31,20.01,32.16,83.2,46.595,60.78,40.11,50.74,37.48,42.16,,,40.09,130.04,35.65,82.34,117.99,106.9,102.11,84.47,113.78,91.95,112.58,104.49,107.33,109.08,21.645,134.02,100.14,67.0,25.89
2013-10-01,169.5,79.72,107.9294,126.28,88.48,85.74,64.3,41.59,39.89,40.95,20.09,32.39,83.66,46.81,61.16,40.06,51.26,37.61,42.22,,,40.4,131.83,36.17,83.22,119.48,106.03,101.89,84.45,113.18,91.55,112.52,104.26,107.1,108.75,21.64,134.21,99.98,67.8,25.63
2013-10-02,169.34,79.76,107.75,125.73,88.31,85.35,64.16,41.75,39.79,41.11,20.06,32.37,83.73,46.55,61.11,39.96,51.13,37.61,42.31,,,40.28,132.34,35.97,83.1,118.88,106.48,102.15,84.46,113.565,91.57,112.76,104.33,107.19,108.9,21.555,134.63,100.66,67.24,25.9
2013-10-03,168.94,79.72,107.36,125.39,88.157,85.32,64.03,42.02,39.74,41.37,20.02,32.36,83.6,46.47,61.15,39.93,51.07,37.46,42.24,,,40.46,132.33,35.79,83.12,118.53,106.41,102.28,84.46,113.6299,91.69,112.85,104.26,107.22,108.68,21.55,135.0,100.8632,67.06,26.02
2013-10-04,169.06,79.51,107.32,125.51,88.24,85.25,63.92,42.15,39.67,41.56,20.06,32.23,83.96,46.3,61.07,39.96,51.26,37.29,42.565,,,40.455,132.1496,35.99,82.87,118.32,105.78,101.96,84.436,113.43,91.87,112.6,104.2142,107.1,108.764,21.62,134.6132,100.83,66.416,25.96
2013-10-07,168.45,79.35,106.66,124.77,87.86,85.0,63.485,41.925,39.39,41.36,19.95,32.23,83.58,46.26,60.71,39.88,50.98,37.29,42.419,,,40.51,130.57,35.68,82.12,117.6,106.36,102.08,84.44,113.685,91.76,112.75,104.234,107.25,109.26,21.61,134.41,100.98,66.47,26.09
2013-10-08,167.62,78.81,106.03,124.16,87.4313,84.41,63.305,41.96,39.32,41.34,19.85,32.06,83.26,46.11,60.2,39.94,50.95,37.52,42.05,,,40.375,128.49,35.39,81.38,117.07,106.5099,102.0,84.39,113.62,91.86,112.62,104.18,107.15,109.48,21.58,134.6354,100.96,66.42,26.27
2013-10-09,166.2,77.44,104.36,122.62,86.5099,83.19,63.09,41.84,39.19,41.2199,19.72,31.77,82.23,45.62,59.23,39.91,50.13,37.9,41.6499,,,39.72,120.18,35.3,80.27,116.06,105.94,101.83,84.38,113.53,91.78,112.54,103.8994,107.1,109.67,21.72,133.8401,100.6401,66.1823,26.05
2013-10-10,169.26,78.79,106.31,124.74,88.12,84.74,64.2,42.715,39.89,42.07,20.2099,32.22,83.4,46.6,60.34,40.47,51.02,38.0,42.37,,,40.43,120.67,35.99,81.33,118.4,105.53,101.48,84.37,113.49,92.1,112.25,103.69,107.08,109.69,21.728,134.0,99.81,67.22,26.33
2013-10-11,170.32,79.29,107.73,125.86,88.7254,85.32,64.47,42.8806,40.05,42.19,20.33,32.45,84.5499,46.88,60.79,40.58,51.295,38.19,42.56,,,40.59,120.057,36.68,81.8,118.85,106.23,101.83,84.42,113.81,92.24,112.46,103.7766,107.27,110.1,21.7,134.32,99.49,67.9,26.17
