,ACWI
2022-03-28,92.9677
2022-03-29,94.459
2022-03-30,93.931
2022-03-31,92.4213
2022-04-01,93.0233
2022-04-04,93.9218
2022-04-05,92.5787
2022-04-06,91.5135
2022-04-07,91.708
2022-04-08,91.6247
2022-04-11,90.3187
2022-04-12,89.8185
2022-04-13,90.9022
2022-04-14,89.9482
2022-04-18,89.8
2022-04-19,90.754
2022-04-20,90.8374
2022-04-21,89.4295
2022-04-22,87.4195
2022-04-25,87.5584
2022-04-26,85.1409
2022-04-27,85.4651
2022-04-28,87.2528
2022-04-29,84.9649
2022-05-02,85.2428
2022-05-03,85.7615
2022-05-04,87.7807
2022-05-05,84.789
2022-05-06,83.9461
2022-05-09,81.2877
2022-05-10,81.5749
2022-05-11,80.556
2022-05-12,80.4448
2022-05-13,82.566
2022-05-16,82.2973
2022-05-17,83.9646
2022-05-18,81.1581
2022-05-19,81.2322
2022-05-20,81.4637
2022-05-23,82.779
2022-05-24,82.0936
2022-05-25,82.6586
2022-05-26,84.0202
2022-05-27,85.7337
2022-05-31,85.3447
2022-06-01,84.7149
2022-06-02,86.4192
2022-06-03,84.9835
2022-06-06,85.2891
2022-06-07,85.9375
2022-06-08,85.1317
2022-06-09,83.147
2022-06-10,80.9874
2022-06-13,77.9865
2022-06-14,77.7528
2022-06-15,78.9401
2022-06-16,76.6309
2022-06-17,76.5935
2022-06-21,78.3043
2022-06-22,77.8556
2022-06-23,78.3043
2022-06-24,80.6883
2022-06-27,80.4545
2022-06-28,79.2673
2022-06-29,79.0522
2022-06-30,78.4259
2022-07-01,78.9775
2022-07-05,78.5755
2022-07-06,78.6876
2022-07-07,79.9404
2022-07-08,79.8843
2022-07-11,78.7531
2022-07-12,78.267
2022-07-13,77.9491
2022-07-14,77.4162
2022-07-15,78.7344
2022-07-18,78.5194
2022-07-19,80.5106
2022-07-20,80.763
2022-07-21,81.5857
2022-07-22,80.8939
2022-07-25,81.1463
2022-07-26,80.1647
2022-07-27,82.1279
2022-07-28,82.9132
2022-07-29,83.9696
2022-08-01,83.6985
2022-08-02,83.0441
2022-08-03,84.1099
2022-08-04,84.2407
2022-08-05,83.979
2022-08-08,84.0164
2022-08-09,83.6144
2022-08-10,85.3626
2022-08-11,85.4374
2022-08-12,86.6153
2022-08-15,86.5966
2022-08-16,86.662
2022-08-17,86.0357
2022-08-18,86.0076
2022-08-19,84.8578
2022-08-22,83.2591
2022-08-23,83.2498
2022-08-24,83.4648
2022-08-25,84.6988
2022-08-26,82.1747
2022-08-29,81.6699
2022-08-30,80.8285
2022-08-31,80.305
2022-09-01,80.1086
2022-09-02,79.4168
2022-09-06,78.9775
2022-09-07,80.1554
2022-09-08,80.5293
2022-09-09,82.0158
2022-09-12,83.0254
2022-09-13,79.744
2022-09-14,80.0619
2022-09-15,79.2299
2022-09-16,78.5194
2022-09-19,79.0335
2022-09-20,78.0613
2022-09-21,76.7805
2022-09-22,76.2102
2022-09-23,74.6116
2022-09-26,73.7235
2022-09-27,73.4804
2022-09-28,74.9856
2022-09-29,73.5739
2022-09-30,72.7606
2022-10-03,74.4901
2022-10-04,77.0329
2022-10-05,76.687
2022-10-06,75.7989
2022-10-07,73.8731
2022-10-10,73.2841
2022-10-11,72.6671
2022-10-12,72.4708
2022-10-13,74.1068
2022-10-14,72.5362
2022-10-17,74.4153
2022-10-18,75.1165
2022-10-19,74.3499
2022-10-20,73.9946
2022-10-21,75.5652
2022-10-24,75.7896
2022-10-25,77.1264
2022-10-26,77.1358
2022-10-27,76.6683
2022-10-28,77.893
2022-10-31,77.3788
2022-11-01,77.4536
2022-11-02,75.8643
2022-11-03,75.2006
2022-11-04,76.9675
2022-11-07,77.4536
2022-11-08,77.9958
2022-11-09,76.5561
2022-11-10,80.6602
2022-11-11,81.8849
2022-11-14,81.1463
2022-11-15,81.9316
2022-11-16,81.3146
2022-11-17,81.1183
2022-11-18,81.2772
2022-11-21,80.8285
2022-11-22,81.8381
2022-11-23,82.4738
2022-11-25,82.5393
2022-11-28,81.3427
2022-11-29,81.5109
2022-11-30,83.8294
2022-12-01,83.9509
2022-12-02,83.8761
2022-12-05,82.4458
2022-12-06,81.567
2022-12-07,81.4174
2022-12-08,82.0438
2022-12-09,81.6512
2022-12-12,82.3804
2022-12-13,83.1397
2022-12-14,82.8194
2022-12-15,80.7845
2022-12-16,80.0025
2022-12-19,79.5126
2022-12-20,79.6916
2022-12-21,80.7374
2022-12-22,79.767
2022-12-23,80.1344
2022-12-27,80.1061
2022-12-28,79.0698
2022-12-29,80.4453
2022-12-30,79.9648
2023-01-03,79.9837
2023-01-04,81.0011
2023-01-05,80.1721
2023-01-06,82.028
2023-01-09,82.207
2023-01-10,82.6686
2023-01-11,83.5354
2023-01-12,84.1195
2023-01-13,84.4963
2023-01-17,84.4398
2023-01-18,83.5165
2023-01-19,83.1868
2023-01-20,84.4775
2023-01-23,85.2217
2023-01-24,85.1087
2023-01-25,85.3065
2023-01-26,86.0319
2023-01-27,86.079
2023-01-30,85.0427
2023-01-31,85.966
2023-02-01,86.8421
2023-02-02,87.5487
2023-02-03,86.5406
2023-02-06,85.8247
2023-02-07,86.7385
2023-02-08,85.9942
2023-02-09,85.6174
2023-02-10,85.542
2023-02-13,86.4464
2023-02-14,86.4935
2023-02-15,86.5501
2023-02-16,85.6739
2023-02-17,85.4572
2023-02-21,83.997
2023-02-22,83.7709
2023-02-23,84.176
2023-02-24,83.0549
2023-02-27,83.5448
2023-02-28,83.1114
2023-03-01,83.2904
2023-03-02,83.7426
2023-03-03,85.005
2023-03-06,84.9485
2023-03-07,83.6107
2023-03-08,83.7897
2023-03-09,82.4425
2023-03-10,81.3591
2023-03-13,81.1519
2023-03-14,82.273
2023-03-15,81.133
2023-03-16,82.452
2023-03-17,81.557
2023-03-20,82.3483
2023-03-21,83.4412
2023-03-22,82.5462
2023-03-23,82.7629
2023-03-24,82.9607
2023-03-27,83.2527
2023-03-28,83.3281
2023-03-29,84.3456
2023-03-30,85.0333
2023-03-31,85.8812
2023-04-03,86.3805
2023-04-04,86.079
2023-04-05,85.6362
2023-04-06,85.9754
2023-04-10,86.0319
2023-04-11,86.2015
2023-04-12,86.0602
2023-04-13,87.2095
2023-04-14,86.9552
2023-04-17,87.1153
2023-04-18,87.2755
2023-04-19,87.0965
2023-04-20,86.7762
2023-04-21,86.8327
2023-04-24,86.8704
2023-04-25,85.4761
2023-04-26,85.2594
2023-04-27,86.7196
2023-04-28,87.2284
2023-05-01,87.1153
2023-05-02,86.1355
2023-05-03,85.8247
2023-05-04,85.5138
2023-05-05,86.9646
2023-05-08,87.0023
2023-05-09,86.6349
2023-05-10,86.8515
2023-05-11,86.6349
2023-05-12,86.3899
2023-05-15,86.9834
2023-05-16,86.2863
2023-05-17,87.0965
2023-05-18,87.5298
2023-05-19,87.5864
2023-05-22,87.7183
2023-05-23,86.616
2023-05-24,85.8152
2023-05-25,86.1638
2023-05-26,87.2943
2023-05-30,86.9363
2023-05-31,86.3145
2023-06-01,87.3414
2023-06-02,88.6415
2023-06-05,88.406
2023-06-06,88.8299
2023-06-07,88.3569
2023-06-08,88.9946
2023-06-09,89.1183
2023-06-12,89.7655
2023-06-13,90.4602
2023-06-14,90.6791
2023-06-15,91.707
2023-06-16,91.4405
2023-06-20,90.603
2023-06-21,90.2889
2023-06-22,90.3079
2023-06-23,89.3753
2023-06-26,89.223
2023-06-27,90.1652
2023-06-28,90.1557
2023-06-29,90.3079
2023-06-30,91.3072
2023-07-03,91.5261
2023-07-05,91.0788
2023-07-06,89.9558
2023-07-07,90.1366
2023-07-10,90.365
2023-07-11,91.0788
2023-07-12,92.1733
2023-07-13,93.2202
2023-07-14,92.9632
2023-07-17,93.2011
2023-07-18,93.7246
2023-07-19,93.8388
2023-07-20,93.2107
2023-07-21,93.2582
2023-07-24,93.5913
2023-07-25,93.8959
2023-07-26,94.0196
2023-07-27,93.4296
2023-07-28,94.4098
2023-07-31,94.5906
2023-08-01,93.934
2023-08-02,92.3827
2023-08-03,92.1638
2023-08-04,91.9734
2023-08-07,92.592
2023-08-08,92.0591
2023-08-09,91.6689
2023-08-10,91.8116
2023-08-11,91.469
2023-08-14,91.6499
2023-08-15,90.5268
2023-08-16,89.8321
2023-08-17,89.242
2023-08-18,89.204
2023-08-21,89.6703
2023-08-22,89.4704
2023-08-23,90.5268
2023-08-24,89.3753
2023-08-25,89.9177
2023-08-28,90.6125
2023-08-29,91.8973
2023-08-30,92.1257
2023-08-31,91.8402
2023-09-01,92.0972
2023-09-05,91.5642
2023-09-06,91.0312
2023-09-07,90.6886
2023-09-08,90.7267
2023-09-11,91.5071
2023-09-12,91.0693
2023-09-13,91.0979
2023-09-14,91.9354
2023-09-15,91.193
2023-09-18,91.0979
2023-09-19,90.898
2023-09-20,90.3079
2023-09-21,88.8137
2023-09-22,88.7566
2023-09-25,88.8709
2023-09-26,87.5765
2023-09-27,87.6146
2023-09-28,88.1571
2023-09-29,87.9096
2023-10-02,87.5194
2023-10-03,86.3488
2023-10-04,86.72
2023-10-05,86.9389
2023-10-06,88.0143
2023-10-09,88.3284
2023-10-10,89.0707
2023-10-11,89.4799
2023-10-12,88.7947
2023-10-13,88.2903
2023-10-16,89.0993
2023-10-17,89.1373
2023-10-18,87.862
2023-10-19,87.0721
2023-10-20,86.0348
2023-10-23,85.9681
2023-10-24,86.5963
2023-10-25,85.4923
2023-10-26,84.6167
2023-10-27,84.3122
2023-10-30,85.2924
2023-10-31,85.6731
2023-11-01,86.5296
2023-11-02,88.2427
2023-11-03,89.2611
2023-11-06,89.3372
2023-11-07,89.2896
2023-11-08,89.2706
2023-11-09,88.7376
2023-11-10,89.7559
2023-11-13,89.775
2023-11-14,91.7355
2023-11-15,91.9258
2023-11-16,91.8592
2023-11-17,92.2685
2023-11-20,92.9156
2023-11-21,92.6682
2023-11-22,92.9251
2023-11-24,93.1536
2023-11-27,92.9061
2023-11-28,93.0584
2023-11-29,93.0489
2023-11-30,93.2868
2023-12-01,93.9815
2023-12-04,93.401
2023-12-05,93.2202
2023-12-06,93.0394
2023-12-07,93.6389
2023-12-08,93.9435
2023-12-11,94.2766
2023-12-12,94.5811
2023-12-13,95.885
2023-12-14,96.5036
2023-12-15,96.0943
2023-12-18,96.5226
2023-12-19,97.2174
2023-12-20,95.8646
2023-12-21,97.0656
2023-12-22,97.2097
2023-12-26,97.6805
2023-12-27,97.9591
2023-12-28,97.9591
2023-12-29,97.7765
2024-01-02,96.9407
2024-01-03,96.1721
2024-01-04,96.0664
2024-01-05,96.1528
2024-01-08,97.3058
2024-01-09,96.8638
2024-01-10,97.3154
2024-01-11,97.2673
2024-01-12,97.4691
2024-01-16,96.614
2024-01-17,95.8742
2024-01-18,96.7101
2024-01-19,97.6805
2024-01-22,97.8342
2024-01-23,98.0359
2024-01-24,98.3626
2024-01-25,98.7565
2024-01-26,98.843
2024-01-29,99.4963
2024-01-30,99.333
2024-01-31,98.0455
2024-02-01,99.2657
2024-02-02,99.6692
2024-02-05,99.2849
2024-02-06,99.8614
2024-02-07,100.3706
2024-02-08,100.3514
2024-02-09,100.8894
2024-02-12,101.0143
2024-02-13,99.4098
2024-02-14,100.5051
2024-02-15,101.3121
2024-02-16,101.0623
2024-02-20,100.7741
2024-02-21,100.8029
2024-02-22,102.5371
2024-02-23,102.5803
2024-02-26,102.3017
2024-02-27,102.5035
2024-02-28,102.0711
2024-02-29,102.465
2024-03-01,103.4546
2024-03-04,103.3009
2024-03-05,102.465
2024-03-06,103.2625
2024-03-07,104.3385
2024-03-08,103.8293
2024-03-11,103.6179
2024-03-12,104.6652
2024-03-13,104.5307
2024-03-14,104.1175
2024-03-15,103.5891
2024-03-18,104.0119
2024-03-19,104.3769
2024-03-20,105.4338
2024-03-21,105.6644
2024-03-22,105.4146
2024-03-25,105.2032
2024-03-26,105.0591
2024-03-27,105.8277
2024-03-28,105.8085
2024-04-01,105.5587
2024-04-02,104.9342
2024-04-03,105.184
2024-04-04,104.1271
2024-04-05,104.9438
2024-04-08,105.1648
2024-04-09,105.3185
2024-04-10,104.1175
2024-04-11,104.7324
2024-04-12,103.1184
2024-04-15,102.1192
2024-04-16,101.5811
2024-04-17,101.2064
2024-04-18,101.0623
2024-04-19,100.4378
2024-04-22,101.4562
2024-04-23,102.5899
2024-04-24,102.5323
2024-04-25,102.2152
2024-04-26,103.1664
2024-04-29,103.6179
2024-04-30,102.0519
2024-05-01,101.7829
2024-05-02,103.0511
2024-05-03,104.1752
2024-05-06,105.1167
2024-05-07,105.1456
2024-05-08,105.0879
2024-05-09,105.722
2024-05-10,105.8565
2024-05-13,105.9238
2024-05-14,106.5098
2024-05-15,107.73
2024-05-16,107.509
2024-05-17,107.7588
2024-05-20,107.8261
2024-05-21,107.8453
2024-05-22,107.3361
2024-05-23,106.6251
2024-05-24,107.3169
2024-05-28,107.3457
2024-05-29,106.26
2024-05-30,105.991
2024-05-31,106.7212
2024-06-03,106.9326
2024-06-04,106.7885
2024-06-05,108.0182
2024-06-06,108.1239
2024-06-07,107.5859
2024-06-10,107.9029
2024-06-11,107.685
2024-06-12,108.7216
2024-06-13,108.3825
2024-06-14,108.1791
2024-06-17,108.8669
2024-06-18,109.3126
2024-06-20,109.0897
2024-06-21,108.6538
2024-06-24,108.7507
2024-06-25,109.0801
2024-06-26,108.9541
2024-06-27,109.1091
2024-06-28,108.896
2024-07-01,109.0801
2024-07-02,109.6614
2024-07-03,110.4558
2024-07-05,111.0855
2024-07-08,111.0855
2024-07-09,111.0565
2024-07-10,112.19
2024-07-11,111.754
2024-07-12,112.5678
2024-07-15,112.4516
2024-07-16,113.0522
2024-07-17,111.6281
2024-07-18,110.6786
2024-07-19,109.952
2024-07-22,111.0855
2024-07-23,110.7077
2024-07-24,108.5278
2024-07-25,107.9756
2024-07-26,109.2544
2024-07-29,109.1576
2024-07-30,108.7894
2024-07-31,110.5721
2024-08-01,108.6053
2024-08-02,106.6967
2024-08-05,103.8968
2024-08-06,104.6041
2024-08-07,104.4103
2024-08-08,106.6096
2024-08-09,107.0843
2024-08-12,107.1618
2024-08-13,108.8088
2024-08-14,109.0994
2024-08-15,110.8336
2024-08-16,111.2212
2024-08-19,112.3353
2024-08-20,112.0544
2024-08-21,112.6356
2024-08-22,111.7443
2024-08-23,113.2557
2024-08-26,112.8391
2024-08-27,113.0619
2024-08-28,112.4419
2024-08-29,112.5388
2024-08-30,113.3332
2024-09-03,111.163
2024-09-04,110.8239
2024-09-05,110.6883
2024-09-06,108.8088
2024-09-09,109.9326
2024-09-10,110.0876
2024-09-11,111.0565
2024-09-12,112.0253
2024-09-13,112.5872
2024-09-16,112.9747
2024-09-17,112.8585
2024-09-18,112.5388
2024-09-19,114.5442
2024-09-20,114.0889
2024-09-23,114.5249
2024-09-24,115.3096
2024-09-25,114.8252
2024-09-26,116.104
2024-09-27,115.8328
2024-09-30,115.8231
2024-10-01,115.0868
2024-10-02,115.358
2024-10-03,114.7864
2024-10-04,115.7553
2024-10-07,115.0286
2024-10-08,115.329
2024-10-09,115.8037
2024-10-10,115.6874
2024-10-11,116.4141
2024-10-14,117.0147
2024-10-15,115.794
2024-10-16,116.2591
2024-10-17,116.2106
2024-10-18,116.8888
2024-10-21,116.3269
2024-10-22,116.075
2024-10-23,115.048
2024-10-24,115.3193
2024-10-25,115.1158
2024-10-28,115.7165
2024-10-29,115.6487
2024-10-30,115.1352
2024-10-31,113.401
2024-11-01,113.837
2024-11-04,113.8176
2024-11-05,115.1449
2024-11-06,116.5206
2024-11-07,117.8286
2024-11-08,117.5185
2024-11-11,117.6639
2024-11-12,116.7919
2024-11-13,116.5594
2024-11-14,116.0168
2024-11-15,114.9415
2024-11-18,115.5131
2024-11-19,115.8328
2024-11-20,115.8328
2024-11-21,116.2687
2024-11-22,116.6853
2024-11-25,117.0922
2024-11-26,117.2666
2024-11-27,117.1794
2024-11-29,117.9739
2024-12-02,118.2258
2024-12-03,118.4389
2024-12-04,119.0686
2024-12-05,119.1365
2024-12-06,119.2818
2024-12-09,119.0008
2024-12-10,118.2936
2024-12-11,119.1365
2024-12-12,118.3905
2024-12-13,118.2548
2024-12-16,118.497
2024-12-17,118.0436
2024-12-18,114.5349
2024-12-19,114.5447
2024-12-20,115.4438
2024-12-23,116.1573
2024-12-24,117.1346
2024-12-26,117.2324
2024-12-27,116.343
2024-12-30,115.1506
2024-12-31,114.8379
2025-01-02,114.6131
2025-01-03,115.8054
2025-01-06,116.6069
2025-01-07,115.4829
2025-01-08,115.4927
2025-01-10,113.7335
2025-01-13,113.7139
2025-01-14,114.0364
2025-01-15,115.8934
2025-01-16,115.9032
2025-01-17,116.8903
2025-01-21,118.2195
2025-01-22,118.6495
2025-01-23,119.3043
2025-01-24,119.2946
2025-01-27,117.8676
2025-01-28,118.6495
2025-01-29,118.2977
2025-01-30,119.2066
2025-01-31,118.4443
2025-02-03,117.4865
2025-02-04,118.5518
2025-02-05,119.1284
2025-02-06,119.5389
2025-02-07,118.5811
2025-02-10,119.5389
2025-02-11,119.5584
2025-02-12,119.4509
2025-02-13,120.8388
2025-02-14,120.8192
2025-02-18,121.3177
2025-02-19,121.1711
2025-02-20,121.0049
2025-02-21,119.363
2025-02-24,118.7277
2025-02-25,118.542
2025-02-26,118.7668
2025-02-27,116.9587
2025-02-28,118.0924
2025-03-03,116.8414
2025-03-04,115.9911
2025-03-05,117.8285
2025-03-06,116.0107
2025-03-07,116.7926
2025-03-10,113.7726
2025-03-11,113.1764
2025-03-12,113.8508
2025-03-13,112.5509
2025-03-14,114.789
2025-03-17,115.9325
2025-03-18,115.1018
2025-03-19,116.04
2025-03-20,115.5513
2025-03-21,115.307
2025-03-24,116.9978
2025-03-25,117.0564
2025-03-26,115.7663
2025-03-27,115.6002
2025-03-28,113.6064
2025-03-31,113.753
2025-04-01,114.1537
2025-04-02,114.7401
2025-04-03,110.3519
2025-04-04,103.5984
2025-04-07,102.5918
2025-04-08,101.243
2025-04-09,110.1466
2025-04-10,106.7748
2025-04-11,108.5829
2025-04-14,110.0978
2025-04-15,110.1662
2025-04-16,108.4167
2025-04-17,108.8761
2025-04-21,107.1169
2025-04-22,109.5309
2025-04-23,110.8699
2025-04-24,112.893
2025-04-25,113.5478
2025-04-28,113.7628
2025-04-29,114.3394
2025-04-30,114.3394
2025-05-01,114.7597
2025-05-02,116.7046
2025-05-05,116.47
2025-05-06,115.7957
2025-05-07,115.8934
2025-05-08,116.2746
2025-05-09,116.4309
2025-05-12,119.2652
2025-05-13,119.9005
2025-05-14,120.008
2025-05-15,120.6531
2025-05-16,121.2297
2025-05-19,121.6109
2025-05-20,121.474
2025-05-21,119.9689
2025-05-22,119.9005
2025-05-23,119.5291
2025-05-27,121.5327
2025-05-28,120.6628
2025-05-29,121.1026
2025-05-30,120.8485
2025-06-02,121.7477
2025-06-03,122.0213
2025-06-04,122.3341
2025-06-05,121.9725
2025-06-06,122.9107
2025-06-09,123.0671
2025-06-10,123.6535
2025-06-11,123.4874
2025-06-12,123.976
2025-06-13,122.5491
2025-06-16,123.6236
2025-06-17,122.3728
2025-06-18,122.4122
2025-06-20,121.8705
2025-06-23,122.9637
2025-06-24,124.5888
2025-06-25,124.5002
2025-06-26,125.5442
2025-06-27,126.1056
2025-06-30,126.6571
2025-07-01,126.5882
2025-07-02,127.1003
2025-07-03,127.8291
2025-07-07,126.7162
2025-07-08,126.9329
2025-07-09,127.6223
2025-07-10,127.8882
2025-07-11,127.248
2025-07-14,127.4253
2025-07-15,126.8935
2025-07-16,127.3859
2025-07-17,127.8981
2025-07-18,127.7996
2025-07-21,128.164
2025-07-22,128.3807
2025-07-23,129.9072
2025-07-24,129.6413
2025-07-25,129.8875
2025-07-28,129.3065
2025-07-29,129.0701
2025-07-30,128.6367
2025-07-31,127.9965
2025-08-01,126.3813
2025-08-04,128.2034
2025-08-05,127.8488
2025-08-06,128.8042
2025-08-07,129.1095
2025-08-08,129.8678
2025-08-11,129.5231
2025-08-12,130.9414
2025-08-13,131.5422
2025-08-14,131.3353
2025-08-15,131.3649
2025-08-18,131.3944
2025-08-19,130.6951
2025-08-20,130.5474
2025-08-21,130.0451
2025-08-22,132.1922
2025-08-25,131.3353
2025-08-26,131.6111
2025-08-27,131.6603
2025-08-28,132.1922
2025-08-29,131.424
2025-09-02,130.4982
2025-09-03,131.0497
2025-09-04,131.9263
2025-09-05,132.0445
2025-09-08,132.6846
2025-09-09,132.8816
2025-09-10,133.1771
2025-09-11,134.487
2025-09-12,134.29
2025-09-15,135.1666
2025-09-16,135.0287
2025-09-17,134.9006
2025-09-18,135.462
2025-09-19,135.6787
2025-09-22,136.3189
2025-09-23,135.8067
2025-09-24,135.2257
2025-09-25,134.5559
2025-09-26,135.265
2025-09-29,135.5999
2025-09-30,136.1515
2025-10-01,136.8409
2025-10-02,137.156
2025-10-03,137.3924
2025-10-06,137.9341
2025-10-07,137.1068
2025-10-08,137.9144
2025-10-09,137.2447
2025-10-10,133.6597
2025-10-13,135.7378
2025-10-14,135.5999
2025-10-15,136.4666
2025-10-16,135.9939
2025-10-17,136.5356
2025-10-20,137.9046
2025-10-21,137.5008
2025-10-22,136.9591
2025-10-23,137.8356
2025-10-24,138.7319
2025-10-27,140.1895
2025-10-28,140.3963
2025-10-29,140.4062
2025-10-30,139.0372
2025-10-31,139.2736
2025-11-03,139.5789
2025-11-04,137.7962
2025-11-05,138.4364
2025-11-06,137.2348
2025-11-07,137.4318
2025-11-10,139.441
2025-11-11,139.9039
2025-11-12,140.1797
2025-11-13,138.0326
2025-11-14,137.9637
2025-11-17,136.4863
2025-11-18,135.3143
2025-11-19,135.5014
2025-11-20,133.4528
2025-11-21,134.7726
2025-11-24,136.2696
2025-11-25,137.5106
2025-11-26,138.6432
2025-11-28,139.3327
2025-12-01,138.7122
2025-12-02,139.0175
2025-12-03,139.5395
2025-12-04,139.8251
2025-12-05,139.9531
2025-12-08,139.6183
2025-12-09,139.5099
2025-12-10,140.6426
2025-12-11,141.0168
2025-12-12,139.6281
2025-12-15,139.6577
2025-12-16,139.0864
2025-12-17,137.6656
2025-12-18,138.8082
2025-12-19,140.0004
2025-12-22,140.8251
2025-12-23,141.5404
2025-12-24,141.7888
2025-12-26,141.9776
2025-12-29,141.4908
2025-12-30,141.4908
2025-12-31,140.5767
2026-01-02,141.5702
2026-01-05,142.7526
2026-01-06,143.4182
2026-01-07,142.8817
2026-01-08,142.842
2026-01-09,143.8157
2026-01-12,144.4416
2026-01-13,143.9547
2026-01-14,143.7759
2026-01-15,144.064
2026-01-16,144.064
2026-01-20,141.4411
2026-01-21,143.0804
2026-01-22,143.8753
2026-01-23,144.223
2026-01-26,144.7794
2026-01-27,146.1107
2026-01-28,145.8922
2026-01-29,145.7531
2026-01-30,144.5608
2026-02-02,145.3656
2026-02-03,144.6006
2026-02-04,144.0541
2026-02-05,142.2856
2026-02-06,145.3358
2026-02-09,146.4585
2026-02-10,146.3591
2026-02-11,146.7565
2026-02-12,144.7098
2026-02-13,144.998
2026-02-17,145.0576
2026-02-18,145.6835
2026-02-19,145.3954
2026-02-20,146.6771
2026-02-23,145.3159
2026-02-24,146.379
2026-02-25,147.6905
2026-02-26,146.995
2026-02-27,146.4287
2026-03-02,145.604
2026-03-03,142.7526
2026-03-04,144.064
2026-03-05,142.3949
2026-03-06,140.7655
2026-03-09,142.1266
2026-03-10,142.1266
2026-03-11,142.0173
2026-03-12,139.5434
2026-03-13,138.6393
2026-03-16,140.5668
2026-03-17,140.9642
2026-03-18,138.8082
2026-03-19,138.4803
2026-03-20,135.6586
2026-03-23,137.914
2026-03-24,137.149
2026-03-25,138.4406
2026-03-26,135.4997
2026-03-27,133.6815
2026-03-30,133.3238
2026-03-31,137.4768
2026-04-01,138.7684
2026-04-02,138.5399
2026-04-06,139.2453
2026-04-07,139.295
2026-04-08,143.6865
2026-04-09,144.1336
2026-04-10,144.1038
2026-04-13,145.4649
2026-04-14,147.154
2026-04-15,147.8395
2026-04-16,147.9389
2026-04-17,149.926
2026-04-20,149.4391
2026-04-21,147.7799
2026-04-22,149.2007
2026-04-23,148.2866
2026-04-24,149.5186
2026-04-27,149.5385
2026-04-28,148.6542
2026-04-29,148.1773
2026-04-30,150.5618
2026-05-01,150.681
2026-05-04,149.7272
2026-05-05,151.3666
2026-05-06,154.3969
2026-05-07,152.9364
2026-05-08,154.377
2026-05-11,154.5261
2026-05-12,153.6517
2026-05-13,154.8738
2026-05-14,155.6388
2026-05-15,153.0854
2026-05-18,153.3537
2026-05-19,152.1614
2026-05-20,154.0988
2026-05-21,154.685
2026-05-22,154.9831
2026-05-26,156.8212
2026-05-27,156.6224
2026-05-28,157.2285
2026-05-29,157.5166
2026-06-01,158.073
2026-06-02,158.9374
2026-06-03,157.6259
2026-06-04,158.1028
2026-06-05,153.3934
2026-06-08,153.92
2026-06-09,153.6021
2026-06-10,151.2573
2026-06-11,154.8241
2026-06-12,155.46
2026-06-15,158.04
2026-06-16,157.34
2026-06-17,155.81
2026-06-18,157.74
2026-06-22,157.59
2026-06-23,154.44
2026-06-24,154.23
2026-06-25,154.7
2026-06-26,154.28
2026-06-29,155.82
2026-06-30,156.97
2026-07-01,156.12
2026-07-02,156.15
2026-07-06,157.97
2026-07-07,156.46
2026-07-08,155.9
2026-07-09,157.02
2026-07-10,157.68
2026-07-13,155.94
2026-07-14,156.94
2026-07-15,157.52
2026-07-16,156.36
2026-07-17,155.0
2026-07-20,154.48
2026-07-21,156.29
2026-07-22,156.19
2026-07-23,154.34
2026-07-24,154.3
2026-07-27,154.61
2026-07-28,154.54
2026-07-29,152.47
2026-07-30,155.66
2026-07-31,156.43
2026-08-03,157.94
2026-08-04,160.63
2026-08-05,160.5
2026-08-06,160.1
2026-08-07,161.44
