date,SPY,QQQ,IWM,IJH,VTI,VUG,EFA,EEM,VEA,VWO,XLF,XLK,XLE,XLI,XLY,XLP,XLV,XLU,XLB,XLRE,XLC,SMH,XBI,KRE,XRT,IYT,TLT,IEF,SHY,LQD,HYG,TIP,MUB,AGG,EMB,UUP,FXE,FXY,VNQ,DBC
2014-04-08,185.1,86.34,113.61,134.83,96.18,92.1,67.0,41.96,41.17,41.41,21.86,35.96,89.54,51.79,64.03,43.21,56.96,41.98,46.83,,,45.43,133.62,40.79,83.89,133.5,109.37,101.96,84.46,117.42,94.3,112.33,107.18,108.07,111.85,21.35,136.23,95.95,71.76,26.31
2014-04-09,187.09,87.82,115.25,136.12,97.33,93.45,67.86,42.28,41.74,41.74,22.05,36.44,89.95,52.45,64.72,43.4,58.18,41.89,47.54,,,45.97,138.75,40.65,84.62,135.66,108.83,101.93,84.5,117.52,94.45,112.41,107.02,108.08,111.93,21.27,136.84,95.72,71.58,26.38
2014-04-10,183.16,85.1,111.959,133.17,95.19,91.0696,66.66,41.83,40.99,41.34,21.54,35.6,88.7,51.41,63.11,42.97,56.24,41.73,46.59,,,44.59,129.79,39.44,82.27,132.72,109.84,102.36,84.55,117.68,94.18,112.8,107.47,108.33,112.46,21.26,137.09,96.2,70.9,26.39
2014-04-11,181.51,84.11,110.41,131.58,94.25,89.98,66.26,41.83,40.76,41.32,21.2801,35.2,88.45,50.9,62.24,42.75,55.71,41.69,46.03,,,43.95,124.6,39.12,81.11,131.55,110.73,102.57,84.54,117.76,93.78,113.09,107.8,108.43,112.28,21.27,137.06,96.0,70.47,26.27
2014-04-14,182.94,84.77,110.72,132.16,94.89,90.71,66.64,41.741,40.99,41.26,21.4501,35.55,89.66,51.19,62.73,43.09,56.02,41.94,46.4,,,44.34,122.47,39.26,81.51,132.33,110.44,102.41,84.53,117.84,94.08,112.87,107.69,108.47,112.06,21.33,136.42,95.86,70.89,26.51
2014-04-15,184.2,85.0501,111.15,133.06,95.54,91.36,66.36,41.11,40.79,40.65,21.65,35.73,90.86,51.55,62.81,43.2,56.62,42.52,46.68,,,44.65,122.69,39.35,81.57,133.54,111.13,102.53,84.53,118.09,94.18,113.15,107.82,108.48,111.67,21.35,136.35,95.79,71.73,26.53
2014-04-16,186.13,86.18,112.36,134.51,96.54,92.51,67.18,41.63,41.33,41.07,21.82,36.08,91.95,52.34,63.69,43.62,56.9,42.83,47.37,,,44.55,126.24,39.55,82.0,135.78,111.27,102.37,84.5,118.14,94.23,113.22,107.78,108.54,111.99,21.37,136.41,95.35,72.19,26.58
2014-04-17,186.39,86.2,112.92,134.77,96.73,92.6,67.53,42.01,41.48,41.56,21.86,36.03,92.79,52.75,63.77,43.63,56.89,42.3,47.52,,,45.1,125.39,39.85,81.93,136.52,110.05,101.79,84.48,117.46,94.12,113.08,107.53,108.19,112.11,21.37,136.4,95.28,71.77,26.64
2014-04-21,187.04,86.84,113.45,135.25,97.12,93.1278,67.62,41.75,41.55,41.29,21.84,36.17,93.42,52.9,63.94,43.65,57.57,42.25,47.53,,,45.35,128.47,39.66,82.17,137.43,109.96,101.77,84.48,117.62,94.12,113.08,107.71,108.18,112.31,21.39,136.19,95.06,72.18,26.55
2014-04-22,187.89,87.53,114.62,136.24,97.62,93.78,67.9,41.64,41.72,41.15,21.99,36.32,93.27,52.93,64.49,43.63,58.2,42.31,47.7,,,45.67,134.09,39.91,83.19,138.32,110.33,101.73,84.44,117.68,94.22,113.08,107.74,108.16,112.2,21.37,136.27,95.06,72.34,26.54
2014-04-23,187.45,86.76,113.9,135.93,97.37,93.28,67.74,41.34,41.61,40.93,22.0399,35.93,93.76,53.13,64.19,43.56,57.91,42.33,47.71,,,45.52,130.37,40.01,83.14,138.47,110.96,101.99,84.48,117.94,94.25,113.43,107.82,108.27,112.06,21.37,136.42,95.22,72.05,26.52
2014-04-24,187.83,87.59,113.61,136.08,97.5,93.65,67.73,41.38,41.6,40.93,22.03,36.21,93.79,53.03,64.54,43.73,57.82,42.62,47.5,,,45.86,129.44,39.29,83.3,137.87,111.17,101.96,84.46,117.96,94.27,113.5,107.95,108.37,111.95,21.34,136.5,95.35,72.35,26.68
2014-04-25,186.29,86.19,111.61,134.41,96.55,92.42,67.4,40.82,41.4,40.46,21.85,35.75,93.23,52.51,63.44,43.79,57.39,43.11,47.16,,,44.41,124.37,38.78,82.27,135.59,111.33,102.1,84.47,117.94,94.24,113.55,108.11,108.39,111.55,21.34,136.57,95.52,72.07,26.57
2014-04-28,186.88,86.47,110.96,133.96,96.69,92.54,67.61,41.02,41.52,40.58,21.72,36.09,93.39,52.54,63.28,44.29,57.73,43.32,46.96,,,44.29,123.55,38.49,83.07,135.59,110.79,101.95,84.47,117.8,94.22,113.21,108.08,108.32,111.59,21.32,136.74,95.14,72.63,26.48
2014-04-29,187.75,87.16,111.24,134.49,97.17,93.22,68.05,41.41,41.79,40.97,21.93,36.34,93.82,52.68,63.57,44.1,58.07,43.14,47.29,,,44.48,128.25,38.25,83.42,136.21,110.64,102.04,84.46,117.82,94.36,113.14,107.99,108.37,112.03,21.34,136.36,95.1,72.68,26.55
2014-04-30,188.31,87.39,111.98,135.3,97.53,93.52,68.32,41.33,41.92,40.94,21.9601,36.45,93.74,53.03,63.84,44.24,58.12,43.21,47.67,,,44.67,128.73,38.49,83.52,137.18,111.1,102.31,84.52,118.15,94.34,113.58,108.13,108.59,112.17,21.28,136.94,95.44,72.94,26.41
2014-05-01,188.33,87.65,111.94,135.53,97.56,93.89,68.51,41.38,42.06,40.97,21.9999,36.49,93.53,52.9,64.09,44.2,58.25,43.39,47.37,,,44.34,130.36,38.35,83.56,138.11,112.02,102.41,84.5,118.3,93.82,113.73,108.05,108.55,111.73,21.27,136.89,95.34,73.25,26.21
2014-05-02,188.06,87.49,112.03,135.89,97.48,93.92,68.4,41.61,42.0,41.24,21.99,36.39,93.72,52.82,64.25,44.2,57.75,42.5,47.55,,,44.41,127.95,38.55,83.98,137.63,112.71,102.56,84.49,118.55,94.04,114.03,107.95,108.68,111.99,21.27,136.95,95.44,73.23,26.28
2014-05-05,188.42,87.95,111.89,135.94,97.64,94.27,68.35,41.38,41.95,41.06,21.9,36.58,94.16,52.93,64.31,44.1,58.13,42.88,47.81,,,44.42,130.35,38.24,83.61,137.34,112.03,102.5,84.5,118.25,94.0,113.79,108.0,108.64,112.03,21.26,137.0,95.49,73.38,26.22
2014-05-06,186.78,86.81,110.07,134.89,96.74,93.35,68.23,41.57,41.89,41.22,21.59,36.17,94.3,52.53,63.39,43.82,57.62,42.67,47.57,,,44.35,126.93,37.68,82.19,136.94,112.48,102.62,84.47,118.45,94.02,113.75,108.13,108.72,112.39,21.16,137.52,96.04,73.12,26.24
2014-05-07,187.88,86.56,110.139,135.49,97.19,93.43,68.31,41.79,41.93,41.48,21.88,36.19,95.12,52.98,63.31,44.24,57.78,43.36,47.94,,,44.52,125.2,38.06,81.33,137.8,112.08,102.7,84.5,118.47,94.16,113.82,108.15,108.72,113.29,21.17,137.37,95.72,74.0,26.31
2014-05-08,187.68,86.48,109.03,134.86,96.93,93.18,68.32,41.69,41.92,41.37,21.94,36.29,93.76,52.97,63.49,44.3,57.47,42.89,47.75,,,44.81,120.8,37.89,81.8,137.87,111.6,102.81,84.52,118.5,94.14,113.98,108.4,108.79,113.77,21.22,136.7,96.06,74.17,26.23
2014-05-09,187.96,86.8,110.03,135.23,97.17,93.55,68.22,41.62,41.86,41.34,21.93,36.33,93.67,53.01,63.84,44.51,57.82,42.26,47.75,,,44.61,124.18,38.22,83.26,138.17,111.24,102.73,84.55,118.37,94.23,113.91,108.45,108.69,113.55,21.35,135.81,95.8,74.22,26.1
2014-05-12,189.79,88.23,112.53,137.17,98.27,94.75,68.67,42.32,42.18,42.01,22.15,36.82,94.33,53.8,64.64,44.55,58.41,41.87,48.36,,,45.35,128.48,38.94,84.88,140.75,110.79,102.46,84.53,118.07,94.33,113.6,108.44,108.6,113.45,21.37,135.81,95.49,74.45,26.16
2014-05-13,189.96,88.29,111.43,136.64,98.21,94.64,68.77,42.48,42.24,42.19,22.1301,36.84,94.68,53.89,64.46,44.64,58.5,41.97,48.4,,,45.02,127.25,38.44,84.51,141.4,111.75,102.86,84.56,118.51,94.48,113.89,108.5,108.78,113.49,21.42,135.28,95.35,73.97,26.28
2014-05-14,189.06,87.83,109.62,135.44,97.67,94.18,68.64,42.78,42.18,42.47,21.97,36.67,94.72,53.49,63.74,44.4,58.54,42.18,48.41,,,44.65,127.41,37.58,83.35,140.21,112.96,103.33,84.59,119.1,94.53,114.54,108.81,109.09,114.07,21.41,135.35,95.76,74.0,26.4
2014-05-15,187.4,87.135,108.88,134.44,96.77,93.39,68.34,42.38,41.99,42.09,21.72,36.45,93.64,53.02,63.28,44.01,57.95,42.01,47.73,,,44.21,125.6,37.38,82.37,139.43,113.86,103.7,84.6,119.31,94.44,115.07,109.13,109.32,113.98,21.39,135.33,96.02,73.96,26.24
2014-05-16,188.05,87.71,109.57,135.09,97.18,93.94,68.49,42.94,42.06,42.61,21.75,36.68,93.4,53.09,63.75,44.28,58.15,42.14,47.9,,,44.56,124.73,37.3,83.57,140.55,113.54,103.48,84.61,119.17,94.6299,114.95,108.98,109.2,113.87,21.39,135.23,96.05,74.64,26.27
2014-05-19,188.74,88.32,110.75,135.8,97.63,94.49,68.35,42.94,41.99,42.626,21.86,36.92,93.69,53.3,64.04,44.19,58.51,41.49,48.1,,,44.95,127.45,37.9,83.9,141.69,112.7,103.35,84.63,119.06,94.77,114.61,108.93,109.16,114.09,21.39,135.32,96.18,74.34,26.25
2014-05-20,187.55,88.0,109.06,134.41,96.9,93.84,67.92,42.59,41.71,42.27,21.73,36.71,93.42,52.59,63.46,44.03,58.14,41.49,47.84,,,44.73,124.79,37.51,81.83,140.34,112.95,103.65,84.64,119.06,94.65,114.83,108.98,109.21,114.13,21.4,135.25,96.32,74.11,26.3
2014-05-21,189.13,88.84,109.62,135.08,97.65,94.66,68.45,42.92,42.05,42.57,21.8699,36.96,94.43,53.11,64.23,44.28,58.63,41.52,48.06,,,44.99,124.68,37.77,81.99,141.25,112.26,103.49,84.64,118.84,94.64,114.76,108.85,109.17,114.05,21.4,135.12,96.18,73.624,26.35
2014-05-22,189.59,89.23,110.76,135.89,97.98,95.06,68.54,43.22,42.15,42.9,21.97,37.03,94.34,53.21,64.57,44.21,58.98,41.86,48.17,,,45.15,127.69,37.96,82.87,141.93,112.1,103.38,84.62,118.8,94.71,114.94,108.89,109.12,114.25,21.44,134.8,95.85,73.49,26.37
2014-05-23,190.35,89.88,111.97,136.82,98.49,95.61,68.72,43.14,42.25,42.9,22.0399,37.34,94.15,53.55,65.08,44.28,59.01,41.76,48.58,,,45.5,128.77,38.14,83.23,143.09,112.7,103.59,84.6,118.93,94.74,115.21,108.93,109.23,114.3,21.48,134.54,95.64,74.14,26.43
2014-05-27,191.52,91.001,113.58,137.71,99.14,96.44,69.21,42.77,42.51,42.55,22.23,37.66,94.41,53.83,65.42,44.4,59.33,42.09,48.58,,,46.15,133.32,38.6,83.7,143.68,113.36,103.62,84.62,119.35,94.83,115.28,108.95,109.33,114.45,21.47,134.56,95.61,74.67,26.21
2014-05-28,191.38,90.72,112.99,137.3,99.03,96.17,68.98,43.02,42.38,42.71,22.19,37.56,94.57,53.87,65.35,44.34,59.16,42.34,48.6,,,46.22,132.89,38.33,82.93,144.71,114.76,104.19,84.64,119.92,94.86,115.91,109.15,109.63,115.04,21.53,134.18,95.74,74.2,26.22
2014-05-29,192.37,91.3,113.37,137.92,99.56,96.774,69.4,43.14,42.66,42.76,22.24,37.78,95.38,54.09,65.62,44.69,59.63,42.46,49.09,,,46.23,133.71,38.31,83.44,145.35,114.15,104.06,84.63,119.57,94.95,115.86,109.19,109.57,115.53,21.52,134.29,95.84,74.35,26.23
2014-05-30,192.68,91.31,112.86,137.63,99.58,96.86,69.41,42.55,42.66,42.21,22.29,37.82,95.31,54.05,65.68,45.04,59.79,42.74,49.08,,,46.34,132.3,38.29,83.78,145.31,114.1,103.98,84.65,119.59,95.05,115.59,109.08,109.67,115.63,21.47,134.52,95.79,74.69,26.03
2014-06-02,192.9,91.22,112.25,138.17,99.7,96.88,69.55,42.68,42.73,42.42,22.35,37.76,95.19,54.28,65.9,44.93,59.87,42.73,49.28,,,46.6,130.64,38.73,83.56,146.12,112.96,103.33,84.57,118.59,94.32,114.47,108.62,109.13,115.24,21.55,134.2,95.21,74.92,26.0
2014-06-03,192.8,91.18,111.98,138.04,99.66,96.84,69.38,42.92,42.64,42.66,22.3799,37.7,95.52,54.22,65.78,44.77,59.98,42.89,49.17,,,47.18,130.93,38.86,83.8,144.9,111.57,102.81,84.55,118.05,94.33,113.8,108.4,108.84,114.4,21.53,134.46,95.09,74.88,25.98
2014-06-04,193.19,91.52,112.42,138.77,99.87,97.09,69.36,42.68,42.66,42.42,22.44,37.77,95.47,54.21,66.1,44.93,60.15,42.87,49.25,,,47.33,133.52,38.95,84.44,144.99,111.54,102.73,84.58,117.99,94.33,113.5,108.22,108.8,114.33,21.55,134.23,94.91,75.03,25.91
2014-06-05,194.45,92.29,114.78,140.12,100.68,97.8,69.84,43.13,42.95,42.9,22.65,38.02,96.02,54.76,66.53,45.11,60.22,43.23,49.48,,,47.52,136.32,39.7,85.0,146.11,111.59,102.88,84.59,118.24,94.56,113.79,108.37,108.94,114.62,21.46,134.81,95.22,76.41,25.94
2014-06-06,195.38,92.82,115.88,140.99,101.2,98.25,70.22,43.56,43.17,43.36,22.8,38.19,96.81,55.31,66.92,45.23,60.16,43.08,49.72,,,47.77,137.7701,40.11,85.5,147.43,111.59,102.8,84.57,118.49,94.83,113.79,108.34,108.88,115.56,21.47,134.65,95.08,76.09,26.05
2014-06-09,195.58,92.75,116.9,141.5,101.37,98.34,70.15,43.72,43.12,43.63,22.9,38.31,96.96,55.59,66.94,45.16,59.85,42.79,49.59,,,47.87,146.2599,40.73,85.75,147.44,111.43,102.65,84.51,118.25,94.94,113.78,108.24,108.78,115.51,21.55,134.11,95.11,75.17,26.16
2014-06-10,195.6,92.91,116.67,141.04,101.35,98.25,70.0,43.95,43.04,43.8,22.89,38.33,96.8,55.46,66.81,45.16,60.05,42.69,49.66,,,48.11,149.9799,40.56,85.71,147.19,111.02,102.47,84.49,118.03,94.89,113.59,107.94,108.62,115.08,21.59,133.67,95.26,74.61,26.09
2014-06-11,194.92,92.89,116.1,140.65,101.01,98.15,69.65,43.8,42.84,43.65,22.74,38.24,97.17,55.05,66.61,45.04,59.98,42.15,49.38,,,48.19,148.82,40.08,85.56,146.12,111.22,102.61,84.52,118.12,94.9,113.7,108.04,108.7,114.69,21.59,133.49,95.54,74.41,26.02
2014-06-12,193.54,92.05,115.39,139.89,100.29,97.29,69.67,43.59,42.85,43.45,22.6001,37.91,97.49,54.31,65.76,44.72,59.68,42.28,48.96,,,48.08,148.8,39.93,84.41,143.25,112.21,103.01,84.55,118.5,94.84,114.04,108.17,108.91,114.56,21.54,133.88,95.91,74.22,26.39
2014-06-13,194.13,92.32,115.59,140.29,100.62,97.5,69.72,43.61,42.84,43.61,22.61,38.13,98.42,54.5,65.79,44.71,59.63,42.55,49.15,,,48.86,148.22,39.83,84.87,144.39,112.15,102.81,84.5,118.48,94.95,113.85,108.0,108.88,114.8,21.54,133.59,95.61,74.41,26.39
2014-06-16,194.29,92.4,116.15,140.2,100.7,97.57,69.74,43.41,42.87,43.33,22.5,38.13,99.01,54.44,65.94,44.88,59.75,42.84,49.04,,,49.06,150.99,39.6,85.54,144.13,112.43,102.81,84.48,118.47,94.9,113.96,107.93,108.82,114.14,21.48,133.94,95.7499,74.03,26.47
2014-06-17,194.83,92.45,116.97,141.52,101.06,97.76,69.69,43.42,42.82,43.36,22.73,38.22,98.94,54.59,66.2,44.88,59.72,42.78,49.14,,,49.27,151.3,40.32,86.28,144.78,111.54,102.38,84.41,118.07,94.83,113.8,107.91,108.62,113.77,21.54,133.63,95.48,74.22,26.5
2014-06-18,196.26,92.97,117.76,142.07,101.81,98.51,70.29,43.9,43.19,43.86,22.86,38.42,99.69,54.9,66.7,45.41,60.2,43.75,49.67,,,49.18,153.03,40.59,86.85,146.93,112.4,102.92,84.48,118.75,95.26,114.36,108.25,108.91,114.61,21.47,134.07,95.61,74.74,26.61
2014-06-19,196.48,92.91,117.86,142.25,101.93,98.52,70.67,43.65,43.4,43.59,22.83,38.35,100.4,55.04,66.54,45.67,60.4,44.11,49.57,,,49.36,153.32,40.39,86.45,147.06,110.96,102.66,84.47,118.33,95.24,114.2,108.14,108.75,114.41,21.43,134.26,95.62,75.36,26.87
2014-06-20,195.94,92.77,118.25,142.53,102.17,98.63,70.55,43.56,43.31,43.61,22.83,38.09,100.93,55.02,66.08,45.22,60.68,43.47,49.64,,,49.36,153.42,40.43,86.23,147.32,111.8,102.78,84.47,118.56,95.33,114.62,108.04,108.94,114.61,21.44,134.15,95.48,75.62,26.92
2014-06-23,195.88,92.79,118.02,142.51,102.14,98.6,70.36,43.47,43.2,43.41,22.88,38.2,101.29,54.7,66.16,44.97,60.45,43.32,49.71,,,49.2,152.48,40.19,86.33,146.58,111.45,102.71,84.47,118.55,95.32,114.52,108.19,108.84,114.87,21.4,134.22,95.68,75.31,26.82
2014-06-24,194.7,92.7,116.76,141.03,101.009,97.76,69.92,43.45,42.44,42.93,22.73,38.0,99.16,54.15,66.0,44.81,60.49,43.45,49.24,,,48.88,152.04,39.84,85.73,144.94,112.58,103.13,84.5,119.05,95.24,115.04,108.15,109.03,115.31,21.42,134.24,95.67,74.67,26.86
2014-06-25,195.58,93.29,117.75,141.87,101.52,98.5,68.22,43.2,42.48,43.11,22.75,38.15,99.91,54.2,66.56,44.74,61.15,43.61,49.63,,,49.21,152.41,40.12,86.12,146.38,112.87,103.23,84.51,119.17,95.38,115.09,108.59,109.18,115.58,21.4,134.5,95.7089,74.52,26.9
2014-06-26,195.44,93.34,117.55,141.58,101.46,98.48,68.27,43.25,42.46,43.09,22.67,38.11,100.02,54.16,66.61,44.58,61.23,43.74,49.62,,,48.97,152.33,40.18,86.07,146.19,113.41,103.5,84.53,119.39,95.28,115.31,108.79,109.39,115.55,21.41,134.32,95.87,74.45,26.79
2014-06-27,195.82,93.75,118.34,142.45,101.73,98.83,68.31,43.35,42.54,43.2,22.76,38.34,100.02,54.29,66.77,44.66,61.07,43.91,49.465,,,49.13,153.47,40.33,86.55,146.63,113.24,103.5,84.55,119.37,95.28,115.35,108.69,109.39,115.558,21.34,134.64,96.14,75.02,26.74
2014-06-30,195.72,93.91,118.81,143.08,101.77,98.9,68.37,43.23,42.59,43.13,22.74,38.35,100.1,54.06,66.74,44.62,60.83,44.26,49.64,,,49.49,153.99,40.32,86.8,147.01,113.52,103.58,84.56,119.26,95.2,115.36,108.65,109.4,115.27,21.26,135.12,96.25,74.84,26.58
2014-07-01,197.03,94.94,120.02,144.19,102.5,99.73,68.97,43.64,42.97,43.52,22.88,38.74,100.16,54.39,67.45,44.72,61.6,43.82,49.76,,,50.29,156.68,40.83,87.47,148.17,112.28,103.05,84.5,118.47,94.81,114.56,108.38,109.07,114.75,21.27,134.98,96.0,75.24,26.5
2014-07-02,197.23,95.1,119.1,143.44,102.44,99.77,69.08,43.9,43.02,43.78,22.86,38.78,100.01,54.3,67.55,44.84,62.07,42.97,49.82,,,50.44,156.75,40.46,87.5,147.63,111.08,102.63,84.47,118.05,94.87,114.02,107.9,108.69,114.57,21.31,134.74,95.77,75.06,26.45
2014-07-03,198.2,95.7,119.82,144.12,102.98,100.3,69.22,44.16,43.09,44.01,23.04,38.95,100.39,54.75,68.07,45.09,62.32,42.5,50.14,,,50.93,156.89,41.14,88.65,148.7,110.68,102.42,84.46,117.93,94.73,114.11,107.93,108.62,114.49,21.39,134.25,95.35,74.63,26.4
2014-07-07,197.51,95.41,117.77,142.79,102.44,99.83,68.68,44.13,42.76,44.1,22.9401,38.99,99.62,54.36,67.65,45.16,61.85,42.7,49.72,,,50.55,151.74,40.72,87.63,147.14,111.49,102.67,84.44,118.14,94.66,114.33,107.85,108.65,114.67,21.4,134.25,95.7,74.85,26.19
2014-07-08,196.24,94.26,116.34,141.74,101.66,98.93,67.96,43.9325,42.33,43.91,22.74,38.64,99.46,53.99,66.99,45.07,61.27,42.99,49.59,,,50.3,146.02,40.14,86.73,146.98,112.74,103.14,84.46,118.58,94.68,114.7,108.01,108.87,115.41,21.39,134.29,96.01,75.07,26.12
2014-07-09,197.12,94.96,116.49,142.03,102.1,99.53,68.18,44.18,42.49,44.17,22.8,38.83,100.12,54.08,67.8,45.27,61.53,42.87,49.76,,,50.46,147.33,40.18,87.35,147.75,112.83,103.16,84.47,118.77,94.61,114.98,108.04,108.96,115.78,21.34,134.58,95.94,75.19,25.94
2014-07-10,196.34,94.66,115.25,141.15,101.65,98.97,67.43,43.94,41.99,43.9,22.65,38.72,99.16,53.76,67.17,45.2,61.49,43.16,49.54,,,50.49,145.66,39.79,86.28,147.48,112.86,103.38,84.51,118.68,94.32,115.12,108.18,109.01,115.44,21.37,134.29,96.2,75.53,25.98
2014-07-11,196.61,95.27,115.1,140.92,101.74,99.15,67.47,43.89,42.04,43.98,22.69,38.92,98.4,54.07,67.39,45.26,61.62,42.83,49.63,,,50.38,147.08,39.73,85.81,147.92,113.58,103.55,84.53,119.05,94.48,115.29,108.14,109.16,115.55,21.38,134.24,96.16,75.54,25.75
2014-07-14,197.6,95.84,115.69,141.53,102.23,99.78,67.97,44.23,42.34,44.32,22.83,39.2,99.25,54.38,67.58,45.42,61.82,42.34,49.6,,,50.68,147.4499,39.77,85.78,148.94,113.09,103.32,84.52,118.8,94.45,115.06,108.05,109.07,115.32,21.37,134.34,95.96,75.91,25.85
2014-07-15,197.23,95.51,114.55,141.06,101.97,99.28,67.8,44.2,42.21,44.26,22.99,39.13,98.82,54.41,67.35,45.02,61.29,42.56,49.5,,,50.56,141.76,40.12,85.24,149.48,112.86,103.23,84.48,118.67,94.3,114.81,108.2,108.93,115.19,21.44,133.82,95.85,75.96,25.61
2014-07-16,197.96,95.89,114.24,140.88,102.23,99.31,68.22,44.31,42.52,44.4,22.95,39.49,100.32,54.64,67.52,45.03,61.09,42.7,49.84,,,51.12,139.6701,39.5,84.93,150.37,113.46,103.38,84.47,118.95,94.15,114.78,108.46,109.02,115.1,21.49,133.43,95.83,76.2,25.65
2014-07-17,195.71,94.619,112.48,139.31,101.05,97.95,67.3499,43.48,41.96,43.55,22.65,38.98,98.7,53.79,66.88,44.75,60.42,42.31,49.63,,,49.86,134.62,38.58,83.87,148.12,114.89,103.98,84.54,119.4,93.49,115.5,108.65,109.34,114.85,21.48,133.44,96.31,75.81,25.71
2014-07-18,197.71,96.12,114.23,141.01,102.14,99.23,67.88,44.16,42.31,44.23,22.91,39.4499,98.9899,54.24,67.4999,45.2,61.4099,42.74,49.94,,,50.45,139.09,38.95,85.37,150.09,114.52,103.77,84.47,119.24,93.88,115.28,108.63,109.22,115.26,21.48,133.44,96.15,76.56,25.54
2014-07-21,197.34,96.0,113.77,140.51,101.9,99.0,67.63,44.31,42.14,44.39,22.8499,39.4,99.14,54.21,67.19,44.99,61.16,42.7,49.8,,,50.65,139.6601,38.79,84.76,149.62,115.09,103.8,84.48,119.24,93.72,115.49,108.77,109.26,115.52,21.47,133.38,96.14,76.28,25.66
2014-07-22,198.2,96.61,114.73,141.18,102.42,99.57,67.93,44.72,42.36,44.85,22.92,39.73,99.85,54.41,67.47,44.91,61.69,42.61,49.87,,,51.13,140.62,38.63,84.55,151.23,115.33,103.93,84.48,119.33,93.85,115.39,108.88,109.44,115.7,21.54,132.84,96.05,76.52,25.55
2014-07-23,198.64,97.227,114.865,141.07,102.66,99.94,68.07,44.76,42.45,44.86,22.97,39.8,100.49,54.19,67.42,44.85,62.19,42.65,50.08,,,50.07,150.27,38.62,84.78,151.62,115.18,103.92,84.51,119.47,94.03,115.38,109.04,109.46,116.31,21.55,132.78,95.99,76.66,25.62
2014-07-24,198.65,97.12,114.64,141.3,102.68,99.93,68.23,44.96,42.52,45.08,23.0199,39.77,100.58,53.93,67.57,44.97,62.06,42.78,50.02,,,50.02,148.5899,39.09,85.33,151.4,114.32,103.5,84.48,119.0,94.2,115.17,108.86,109.12,116.14,21.58,132.79,95.75,76.56,25.59
2014-07-25,197.72,96.74,113.6,140.3,102.14,99.27,67.95,44.78,42.37,44.9,22.89,39.72,99.84,53.79,66.82,44.79,61.83,42.44,50.11,,,49.08,146.52,39.12,84.33,150.77,115.67,103.9,84.49,119.46,94.04,115.67,109.07,109.33,115.98,21.62,132.5,95.73,76.03,25.69
2014-07-28,197.8,96.77,113.03,140.02,102.11,99.34,67.96,45.09,42.39,45.14,22.9,39.79,99.6,53.52,66.95,44.56,61.89,43.03,50.24,,,49.06,144.1499,38.69,84.24,149.08,115.51,103.78,84.45,119.32,93.76,115.54,109.11,109.35,115.57,21.62,132.5,95.66,76.56,25.64
2014-07-29,196.95,96.6,113.34,139.4,101.74,99.08,67.82,44.82,42.35,44.73,22.78,39.71,99.35,52.85,66.76,44.36,61.94,42.63,49.88,,,49.04,148.88,38.71,84.24,147.12,115.93,103.92,84.47,119.43,93.63,115.71,109.19,109.46,115.44,21.66,132.29,95.47,76.19,25.56
2014-07-30,196.98,96.98,113.79,139.65,101.81,99.38,67.72,44.6,42.31,44.5,22.88,39.75,98.76,52.9,67.13,43.89,62.19,41.91,49.62,,,49.7,151.03,39.07,85.07,148.25,114.32,103.19,84.43,118.88,93.24,114.95,108.75,109.07,115.39,21.71,132.1,94.71,76.03,25.45
2014-07-31,193.09,95.02,111.1899,136.76,99.74,97.36,66.59,43.82,41.58,43.72,22.41,39.0,96.63,51.83,65.89,43.14,60.91,41.25,48.65,,,48.76,146.1999,38.43,83.85,145.83,113.98,103.16,84.47,118.55,92.48,114.91,108.89,108.93,114.58,21.74,132.09,94.71,74.9,25.32
2014-08-01,192.5,94.67,110.68,136.72,99.49,97.04,66.13,44.06,41.35,43.98,22.22,38.789,95.85,51.78,65.65,43.47,60.96,41.41,48.69,,,48.93,145.05,37.86,83.64,145.47,114.56,103.57,84.55,118.82,92.04,114.99,109.03,109.14,113.33,21.71,132.38,95.0,74.72,25.12
2014-08-04,193.89,95.32,111.66,137.33,100.17,97.8,66.44,44.47,41.49,44.475,22.4,39.065,97.46,51.96,66.29,43.61,61.22,41.185,49.27,,,49.14,146.64,37.79,84.57,145.96,114.26,103.63,84.55,118.85,92.6,114.82,108.67,109.12,113.65,21.7,132.4,95.02,75.24,25.31
2014-08-05,192.01,94.59,111.38,136.65,99.29,97.0,65.59,43.79,40.98,43.81,22.1699,38.7,95.33,51.65,65.83,43.42,60.63,40.69,48.76,,,48.33,147.6799,37.74,84.27,144.26,114.63,103.68,84.55,118.97,92.42,114.95,108.59,109.12,113.51,21.75,131.94,95.01,74.47,25.19
2014-08-06,192.07,94.52,111.731,136.86,99.31,97.03,65.43,43.485,40.89,43.5,22.26,38.58,95.61,51.39,65.69,43.79,60.6,40.17,49.12,,,48.6,148.06,37.95,84.61,143.39,114.7,103.77,84.57,118.76,92.64,114.96,108.92,109.13,113.37,21.72,131.95,95.51,74.44,25.35
2014-08-07,191.03,94.22,111.19,136.35,98.79,96.54,64.9,43.32,40.55,43.3,22.16,38.42,95.01,51.44,65.35,43.43,59.82,40.63,48.69,,,48.06,145.96,37.61,83.94,143.1,115.77,104.24,84.61,119.07,92.7,115.46,109.06,109.34,113.17,21.75,131.83,95.53,74.48,25.4
