date,SPY,QQQ,IWM,IJH,VTI,VUG,EFA,EEM,VEA,VWO,XLF,XLK,XLE,XLI,XLY,XLP,XLV,XLU,XLB,XLRE,XLC,SMH,XBI,KRE,XRT,IYT,TLT,IEF,SHY,LQD,HYG,TIP,MUB,AGG,EMB,UUP,FXE,FXY,VNQ,DBC
2008-11-11,64.9498,25.9498,37.9545,7.9133,32.4023,5.37,24.8641,15.9925,15.2695,14.1704,7.7889,6.0362,13.946,16.5441,7.9444,14.6966,18.9478,7.6103,8.133,,,5.703,17.0332,19.8172,7.6521,13.202,55.8166,58.3971,64.2051,45.9884,24.5868,58.8292,59.7226,58.2745,33.8157,22.3222,117.9607,102.0,16.7427,20.117
2008-11-12,62.0919,24.7514,35.7421,7.5172,30.7444,5.1107,23.5266,14.8061,14.4701,12.9421,7.3093,5.7527,12.8034,15.7563,7.4616,14.3814,18.5287,7.3581,7.6155,,,5.468,16.3649,18.552,7.1914,12.6314,56.175,58.7578,64.304,45.9782,24.2386,58.922,59.3417,57.7709,33.748,22.372,117.5559,105.18,15.5444,19.526
2008-11-13,65.9627,26.2601,38.6841,8.1105,32.7731,5.4447,25.53,16.8566,15.5628,14.6618,7.8415,6.1111,14.3077,16.6009,8.0441,14.9561,19.5213,7.9162,8.2351,,,5.9782,17.4585,20.1369,7.7302,13.4036,54.8295,58.3315,64.1442,45.6634,24.1085,58.5567,59.526,57.9687,33.5219,22.0152,121.1621,101.85,17.2528,19.8923
2008-11-14,62.6707,24.9842,35.8049,7.6497,31.377,5.1745,24.0639,15.2381,14.7692,13.4634,7.4438,5.8315,13.7135,15.8983,7.6531,14.5112,18.7786,7.7284,7.7346,,,5.4521,16.7071,18.9982,7.2031,12.706,55.9165,58.9086,64.129,45.6532,23.8161,59.1512,59.9714,58.1426,33.8199,22.1978,119.6368,102.61,15.3086,19.7674
2008-11-17,61.8387,24.4583,35.499,7.5557,30.5553,5.07,23.6259,14.9844,14.5334,13.2537,6.9702,5.6661,13.4293,15.5789,7.4336,14.3196,18.4551,7.715,7.5746,,,5.3405,16.3937,18.7052,6.8713,12.4459,56.1633,59.1577,64.2432,45.9833,23.4476,59.2069,59.9008,58.2985,33.3507,22.1812,119.2319,103.47,14.7552,19.318
2008-11-18,63.0035,24.4324,35.3264,7.5234,30.8389,5.1094,23.6668,14.7649,14.5679,13.074,6.8708,5.7449,13.8053,15.5931,7.3977,14.4185,18.5801,7.6318,7.4895,,,5.2448,16.2178,18.5387,6.6487,12.4076,56.8859,59.6167,64.3117,46.0391,22.954,58.6062,60.2141,58.2145,32.3447,22.2475,118.94,103.11,14.6156,19.0267
2008-11-19,58.9663,23.1565,32.4472,6.9871,28.9681,4.8135,22.0839,13.4894,13.6304,12.0853,6.1515,5.4259,13.0905,14.5852,6.9229,14.0476,17.8302,7.4681,7.0402,,,4.8718,15.3865,17.1137,6.2466,11.4554,58.3431,60.2593,64.403,46.1102,22.1697,58.5938,59.7932,58.3824,32.2052,22.3239,118.0831,104.3984,12.6521,18.8103
2008-11-20,54.5891,22.0357,30.2271,6.4339,27.0358,4.542,20.869,12.5224,12.9345,11.1446,5.4907,5.1936,11.4714,14.1949,6.5159,13.5594,17.3228,7.0334,6.7678,,,4.6896,14.6734,16.1947,5.9733,10.9096,61.3572,61.4724,64.5248,45.6075,21.4328,57.8879,59.5444,58.3944,31.0047,22.4716,117.6218,105.99,11.6511,17.8531
2008-11-21,57.5338,22.9927,31.8824,6.7945,28.5701,4.8216,22.3526,14.326,13.6419,12.5826,5.6603,5.4692,12.7518,14.6136,6.9628,14.2083,17.3449,7.7364,6.8427,,,4.8651,14.3057,16.9805,6.1959,11.329,60.47,60.9085,64.4182,46.1356,21.6457,57.2996,59.182,57.9268,31.5542,22.3637,118.6293,104.09,12.5077,18.161
2008-11-24,61.5203,24.3979,34.1261,7.2891,30.2717,5.0659,23.6901,15.197,14.6714,13.4634,6.52,5.737,13.6733,15.3447,7.5094,14.3875,17.6905,7.8142,7.2376,,,5.2479,15.169,18.8384,6.7776,11.9621,59.524,60.338,64.2584,45.9325,21.7438,56.1849,58.7274,57.9208,32.5772,21.816,121.7741,103.0,14.6348,19.4095
2008-11-25,61.9761,24.2859,34.6909,7.4509,30.6935,5.1067,24.1224,14.909,14.8669,13.1998,6.9,5.8157,13.8914,15.5647,7.6052,14.4679,17.8081,7.9699,7.5032,,,5.1012,15.249,19.158,6.8986,12.329,61.2749,61.374,64.3117,46.1509,21.9703,57.2129,58.6106,59.3656,33.7861,21.5588,123.4407,104.42,14.8658,18.7603
2008-11-26,64.371,25.3032,36.7699,7.827,31.8278,5.3076,24.3852,16.0474,15.0567,14.0985,7.2216,5.9969,14.6694,16.0544,8.0521,14.6533,18.0875,7.9431,7.847,,,5.4074,15.6391,19.451,7.3007,12.6899,61.3572,61.7478,64.5096,45.9071,22.4807,57.5225,58.5614,59.1378,34.1961,21.7994,121.7741,104.27,15.6695,19.3596
2008-11-28,65.1813,25.1049,37.1386,7.9317,32.2132,5.3198,24.3735,15.7388,15.005,13.799,7.4029,6.0047,14.434,16.4022,8.1758,14.8758,18.3228,8.0826,7.881,,,5.3053,15.6934,19.7507,7.1953,12.7343,62.1151,61.8724,64.5476,45.7751,22.3962,57.7021,58.5123,59.0239,34.027,22.0318,119.9192,104.32,15.4385,18.5189
2008-12-01,59.4077,23.2168,32.965,7.1042,29.3337,4.8953,22.3818,14.2232,13.7685,12.5766,6.1691,5.5716,12.8982,15.0537,7.4616,14.0538,17.3816,7.5459,7.2138,,,4.9544,14.44,16.5144,6.4652,11.6112,64.4938,62.7095,64.6539,46.4904,21.9341,58.8601,58.3382,59.8562,33.0093,22.1563,118.8193,106.97,12.4254,17.9446
2008-12-02,61.694,23.9927,34.6988,7.4278,30.4899,5.0306,23.5967,15.1215,14.5219,13.2777,6.672,5.7685,13.3345,15.7492,7.8087,14.2578,17.8302,7.7418,7.4929,,,5.0916,14.8717,17.8928,6.6487,12.0266,64.7414,63.0385,64.6463,46.8425,22.1699,59.3803,57.5616,59.9164,33.4857,22.0318,119.9704,106.93,14.0766,17.953
2008-12-03,63.1772,24.6738,35.75,7.5819,31.2752,5.1515,23.9121,15.245,14.6656,13.4514,7.017,5.9339,13.3431,16.0189,8.088,14.4308,18.2566,7.876,7.4793,,,5.2718,15.2554,18.5254,6.9259,12.3209,64.9242,63.1371,64.6998,47.1692,22.1733,60.1667,58.369,59.9224,35.0383,22.065,119.9798,106.73,14.8658,17.7449
2008-12-04,61.7157,23.9755,34.5654,7.3585,30.3444,5.0089,23.1761,14.5935,14.2401,12.9002,6.941,5.6937,12.4188,15.6995,8.1758,14.2454,17.911,7.5915,7.3295,,,5.0513,15.1531,18.1791,7.1485,12.2685,66.2034,63.5319,64.715,47.2151,22.0435,60.6436,58.5539,60.121,34.9745,22.0069,120.8007,108.11,14.4568,16.8127
2008-12-05,63.6185,24.9497,36.1658,7.6605,31.4206,5.165,23.4682,15.4576,14.5276,13.5293,7.4906,5.9181,12.6771,16.0842,8.4152,14.6471,18.5213,7.6398,7.4657,,,5.1791,15.7094,19.1114,7.656,12.4399,65.1305,62.8608,64.6387,46.8936,22.0537,60.2225,58.4306,59.7899,34.949,22.0982,120.1308,107.4,15.9872,16.3965
2008-12-08,65.8397,25.9325,37.7662,7.9795,32.6204,5.3401,24.5838,16.4451,15.1257,14.0926,7.9935,6.1937,13.2398,16.5015,8.7304,14.7336,18.6684,7.7633,8.0274,,,5.3389,16.3298,19.4443,7.8473,13.0266,64.989,62.624,64.547,47.3784,22.31,59.4484,58.1762,59.7123,34.305,21.7248,122.1877,107.18,17.479,17.154
2008-12-09,64.7544,25.8722,36.5965,7.7931,32.0242,5.247,24.356,16.2188,15.0107,14.0087,7.6719,6.1544,13.3718,16.2105,8.5549,14.4494,18.3743,7.6532,7.9423,,,5.5689,15.8245,18.4322,7.5272,12.2826,66.2742,63.1569,64.7456,47.7,22.1426,59.8014,58.4235,60.2715,34.4088,21.7828,121.9801,108.18,15.9631,16.7794
2008-12-10,65.1958,25.786,37.4602,7.9965,32.3877,5.294,24.9973,17.1858,15.3845,14.8715,7.5374,6.1032,14.0637,16.4731,8.7544,14.4432,18.3228,7.7686,8.1874,,,5.5434,15.9856,18.5321,7.7458,12.458,66.115,63.0977,64.6616,47.8123,22.1255,59.4113,58.3955,60.1632,34.2344,21.6584,122.9802,107.57,17.3347,17.2871
2008-12-11,63.6257,25.079,35.5617,7.6328,31.4788,5.1786,24.8875,16.7469,15.4996,14.5839,6.9585,5.9732,13.9977,15.7634,8.3833,14.2825,18.4331,7.7069,7.8334,,,5.4665,15.7926,17.2935,7.3671,11.8068,66.2447,63.4792,64.8143,47.9756,21.9546,60.0677,57.9375,60.4762,34.2854,21.1771,126.0656,108.64,14.861,17.8364
2008-12-12,64.3854,25.5877,36.7855,7.8239,31.7915,5.1935,25.1328,16.98,15.4593,14.7217,7.093,6.0441,13.8599,15.806,8.3554,14.301,18.4698,7.7552,7.864,,,5.8182,16.0963,18.026,7.5037,11.7564,66.2447,63.6569,64.8449,48.2359,22.2587,59.8262,58.1533,60.4943,33.8303,21.1273,126.4147,109.46,16.4155,18.2276
2008-12-15,63.4883,25.1394,35.6009,7.6559,31.2679,5.165,25.1971,16.7537,15.4823,14.6078,6.8006,5.9772,13.7795,15.7989,8.3274,14.2887,18.4331,7.6345,7.847,,,5.604,15.7574,17.5132,7.2656,11.6415,66.9993,63.795,64.8907,48.2206,22.1408,59.5723,58.2026,60.6387,34.567,20.76,129.5567,109.8,15.8428,17.7119
2008-12-16,66.4764,26.3463,37.9152,8.1151,32.9113,5.3795,26.6456,18.091,16.3795,15.7403,7.5608,6.2883,14.2072,16.5796,8.7703,14.6224,19.161,7.8948,8.327,,,5.9461,16.6655,18.7585,7.7067,12.2322,68.6558,64.8082,64.9212,49.2107,22.5539,61.4858,58.1779,60.8795,34.8767,20.2585,133.5384,112.35,17.7822,17.9655
2008-12-17,65.8325,26.0273,38.2604,8.1937,32.6713,5.3632,26.5112,17.7755,16.3105,15.3388,7.4906,6.1662,14.1154,16.5867,8.8182,14.5482,19.0433,7.6559,8.3338,,,5.8981,16.8446,18.7651,7.941,12.571,70.5187,65.2489,64.7838,49.9405,23.1299,62.6623,58.8436,61.2046,35.2319,20.0162,136.0387,114.1,18.1095,17.7204
2008-12-18,64.6025,25.5704,38.0172,8.0781,32.1041,5.2831,25.6994,17.3846,15.7699,15.0452,7.2743,5.9929,13.2943,16.0047,8.5708,14.5977,19.183,7.7203,8.0138,,,5.5241,16.9245,18.4655,7.8707,12.2423,71.9984,65.6897,64.8143,51.1501,24.4726,63.0091,59.3798,61.5899,36.7526,20.3587,134.5857,111.57,16.6032,17.4498
2008-12-19,64.3248,25.7806,38.2055,8.0643,32.0751,5.3116,25.3255,17.4464,15.5801,15.0033,7.2582,6.0448,13.2738,16.1817,8.5354,14.4792,19.2999,7.7663,7.8493,,,5.6232,16.9843,18.6409,7.9458,12.3088,72.0751,65.4726,64.7532,50.3897,24.3086,61.9316,60.1194,61.3912,37.2631,20.6695,131.2739,111.66,17.7678,17.3315
2008-12-22,63.5006,25.2194,37.4681,7.9256,31.6244,5.2187,25.1503,16.7949,15.5341,14.5,7.003,5.9617,12.8785,15.9309,8.3063,14.5166,19.1668,7.663,7.5633,,,5.4953,16.8084,18.3961,7.6414,12.1012,71.5209,65.3016,64.631,50.997,25.2823,62.3775,59.99,61.7223,37.3013,20.6578,131.6136,110.55,17.0988,16.8421
2008-12-23,62.8442,25.0899,36.9234,7.8162,31.2903,5.1669,24.9616,16.6558,15.3673,14.3142,6.8368,5.8785,12.9073,15.8807,8.2178,14.3982,19.1742,7.5754,7.5358,,,5.3035,16.7329,18.1649,7.59,11.9943,71.4266,65.2687,64.6463,51.1654,25.6513,62.2227,60.133,62.3243,37.7225,20.6427,131.8023,109.65,17.0026,16.9088
2008-12-24,63.2089,25.159,37.0578,7.8601,31.4119,5.1859,25.2929,16.774,15.5781,14.4895,6.9852,5.9181,12.8583,15.9811,8.2781,14.5229,19.1076,7.6141,7.5426,,,5.3898,16.6773,18.5049,7.594,12.0935,71.2733,65.2029,64.6616,51.293,25.2482,62.2351,60.5571,62.6193,37.782,20.6344,131.8966,109.79,17.2028,16.6467
2008-12-26,63.5736,25.1504,37.5874,7.9579,31.7417,5.2118,25.4112,16.7184,15.6257,14.4768,6.9912,5.9102,13.0314,16.1029,8.3706,14.5353,19.1224,7.6304,7.6357,,,5.3419,16.8596,18.7225,7.6573,12.2271,71.5091,65.5516,64.7379,51.39,25.7299,62.3775,60.6803,62.4086,39.0199,20.5258,132.8873,109.96,17.45,16.9088
2008-12-29,63.3912,24.9431,37.0104,7.8725,31.4999,5.1859,25.4171,16.6905,15.6496,14.5336,6.9318,5.9142,13.3171,15.8019,8.2098,14.5042,19.0928,7.6467,7.4979,,,5.3866,16.479,18.4709,7.5505,12.1077,71.4234,65.6962,64.8807,51.5497,25.9034,62.1731,61.0694,62.8896,39.1404,20.626,132.0759,110.04,16.4465,17.0947
2008-12-30,64.8938,25.4612,38.038,8.1148,32.3278,5.3141,26.1801,17.1356,16.1498,14.8676,7.1989,6.025,13.6403,16.3896,8.5194,14.7348,19.4627,7.7635,7.7012,,,5.5976,16.8852,19.1714,7.7719,12.4721,72.1036,65.7886,64.9421,52.0007,25.9826,61.269,61.2427,62.9125,38.9858,20.5341,133.0194,110.48,17.1039,17.1962
2008-12-31,65.8201,25.677,38.9233,8.2809,32.7821,5.3863,26.535,17.3651,16.3582,14.855,7.4303,6.1002,13.7845,16.7837,8.6721,14.8782,19.6402,7.8885,7.8355,,,5.6296,17.1474,19.8311,8.0506,12.8183,70.5953,65.0623,64.9114,52.0981,26.1511,61.4548,61.6016,62.956,40.0509,20.626,131.991,110.09,18.0184,17.9148
2009-01-02,67.804,26.7908,39.698,8.503,33.7274,5.5513,26.8781,18.1927,16.4594,15.6491,7.5134,6.3298,14.4713,17.4,9.1063,15.0901,20.0397,8.0733,8.1215,,,5.8757,17.3521,19.8039,8.3846,13.2253,68.8208,64.1312,64.5664,51.565,26.0686,60.303,61.5769,62.5633,40.7385,20.8181,130.975,107.79,17.445,18.5404
2009-01-05,67.7238,26.7821,39.8403,8.5309,33.72,5.5649,26.4463,18.4291,16.2153,15.9012,7.3888,6.31,14.8118,17.2639,9.0661,15.1524,19.9435,8.1874,8.1388,,,5.8438,17.5887,18.9606,8.4795,13.1504,67.0463,64.019,64.6967,51.9187,27.3278,60.08,61.7997,63.5602,40.636,21.0437,128.2913,106.62,17.1232,18.7349
2009-01-06,68.176,27.0498,40.5122,8.6334,33.9985,5.6195,26.7302,18.8464,16.3582,16.1848,7.5075,6.4565,14.9734,17.6437,9.2189,14.928,19.618,8.0706,8.3214,,,6.1251,17.4192,19.0014,8.5665,13.4865,66.372,63.9793,64.7274,52.0058,27.5583,60.5259,61.8863,63.2038,36.5276,21.0103,127.7621,106.05,17.9789,19.2253
2009-01-07,66.1337,26.2814,39.3186,8.3834,33.0459,5.4777,26.2689,17.7615,16.1617,15.3277,7.1158,6.2506,14.3386,16.8554,8.8531,14.7784,19.4405,8.0054,8.1284,,,5.7766,17.1538,18.0493,8.3807,12.9418,66.6322,63.9925,64.6814,51.5702,27.0608,60.6002,61.6388,62.6237,37.3712,20.8767,128.811,107.62,17.3758,18.2445
2009-01-08,66.4036,26.5577,39.5083,8.4269,33.1925,5.494,26.6593,17.685,16.3522,15.2331,7.0861,6.2942,14.5233,17.0202,8.9053,14.5852,19.5514,7.9646,8.2421,,,5.7734,17.2529,17.9676,8.5349,12.877,66.579,64.1642,64.6967,51.9392,26.6672,61.0832,62.5052,62.1464,37.6337,20.6678,129.756,109.3,17.2473,18.3122
2009-01-09,64.9813,25.9619,38.0459,8.211,32.3791,5.3782,25.7365,17.3025,15.858,14.8626,6.8606,6.1556,14.0356,16.6475,8.6319,14.3359,19.3443,7.9021,8.0423,,,5.6008,16.866,17.0835,8.2226,12.5247,66.6796,64.4614,64.7427,52.585,27.0594,61.622,62.6846,61.935,38.2273,20.9853,126.9683,110.44,16.3624,18.1008
2009-01-12,63.4204,25.4871,36.9155,7.9781,31.6684,5.2718,25.1154,16.5723,15.4709,14.1743,6.4986,6.0448,13.4816,16.2821,8.4269,14.3421,19.0928,7.9048,7.708,,,5.4537,16.5877,16.4919,8.0249,12.0348,67.3716,64.8642,64.758,52.3133,26.4711,61.9316,63.056,62.2612,36.7326,21.0855,126.4675,111.83,15.4034,17.2807
2009-01-13,63.5371,25.4957,37.4056,8.0635,31.7124,5.2855,24.654,16.621,15.191,14.2689,6.5876,6.0171,13.8192,16.0026,8.3183,14.4294,19.2555,7.7554,7.7494,,,5.5049,16.9107,16.8047,8.0328,11.8708,67.4426,64.9104,64.7657,52.2006,26.3741,61.9192,62.8022,62.3639,37.2621,21.3269,124.7192,111.78,15.8681,17.5682
2009-01-14,61.5386,24.7187,35.7614,7.7421,30.6792,5.13,23.6426,15.8143,14.5241,13.563,6.2078,5.835,13.1584,15.4078,7.9927,14.1115,18.9818,7.6603,7.46,,,5.2651,16.5654,15.805,7.7442,11.3059,68.5546,65.2736,64.8424,51.9699,26.0376,61.9935,62.8579,62.2794,37.7874,21.4113,124.4452,111.89,15.0376,17.323
2009-01-15,61.5605,25.1236,36.3385,7.8601,30.7891,5.1723,23.8555,15.9951,14.6908,13.7458,5.9229,5.8746,13.3228,15.5511,8.1897,14.1738,19.115,7.701,7.6805,,,5.3834,16.8788,15.4446,7.9854,11.5164,68.667,65.2208,64.7734,52.0724,25.9344,61.9935,62.5052,62.2733,37.6636,21.403,124.4641,110.87,15.532,17.3061
2009-01-16,62.0419,25.4007,36.7416,7.9936,31.0163,5.2227,23.9975,16.169,14.804,13.9411,5.7448,5.9142,13.4296,15.6371,8.2862,14.3047,19.2777,7.8532,7.7666,,,5.6296,17.0387,15.3902,8.1356,11.3626,67.6082,64.6199,64.8041,52.0724,26.1443,61.7396,62.3566,62.5935,36.7283,21.2192,125.6926,109.89,16.1202,17.3822
2009-01-20,58.7669,24.1402,34.2516,7.5169,29.4043,4.9896,22.2407,14.9659,13.6963,12.9201,4.7953,5.6727,12.714,14.9133,7.7997,14.1364,18.8117,7.7173,7.329,,,5.2523,16.2296,13.7784,7.6691,10.7086,67.5964,64.5208,64.8347,51.3036,25.697,61.7025,62.041,62.2673,35.7887,21.829,121.8276,111.0,14.3159,16.8411
2009-01-21,61.3052,25.1676,35.959,7.8679,30.6059,5.1709,23.3291,15.7795,14.3335,13.6386,5.5016,5.9458,13.5681,15.2931,8.0369,14.205,19.2112,7.8043,7.5874,,,5.3738,16.9139,14.7441,7.8826,11.071,65.4611,63.9463,64.735,51.0474,25.7004,60.7612,61.1623,61.941,35.2634,21.6369,123.1411,111.4,15.8137,16.9088
2009-01-22,60.357,24.8309,34.9156,7.6629,30.0784,5.1137,22.7849,15.2579,14.0239,13.3235,5.1632,5.8112,13.1959,15.2429,7.9364,14.1925,19.2925,7.8016,7.4703,,,5.23,16.6229,13.792,7.8707,11.0022,64.2012,63.5237,64.7657,50.8578,25.6316,60.8665,60.8714,61.6752,35.5752,21.6202,123.0277,112.296,14.9486,16.6889
2009-01-23,60.6195,24.9518,35.0895,7.7561,30.2616,5.1341,22.6252,15.4527,13.8929,13.355,5.3354,5.8944,13.5797,14.7843,7.9123,14.0554,19.2925,7.8179,7.584,,,5.4569,16.5462,14.132,7.9063,10.7511,63.6984,63.5369,64.7504,50.5195,25.2222,61.0894,60.2278,61.5785,36.0449,21.6118,122.8009,112.13,15.4034,17.4667
2009-01-26,61.0353,25.1331,35.4847,7.8073,30.4301,5.1723,23.0688,15.6335,14.2144,13.5567,5.2404,5.9656,13.8307,14.9563,7.9686,14.1489,19.189,8.0054,7.4944,,,5.4793,16.5877,13.9144,8.0209,10.7531,63.1424,63.3784,64.666,50.0685,25.2876,60.8851,60.0297,61.5181,35.9895,21.3278,124.6153,111.9,15.3144,17.5006
2009-01-27,61.6553,25.3144,35.8721,7.9005,30.7891,5.2255,23.5184,15.9117,14.4228,13.6701,5.4244,6.0012,13.8538,15.2286,7.9444,14.2237,19.5884,8.0434,7.5495,,,5.6839,16.6645,14.2748,8.017,10.9414,64.6271,63.7944,64.735,51.0115,25.5215,61.4114,61.1808,61.8323,36.431,21.3027,124.7759,111.9,15.532,17.0271
2009-01-28,63.7413,26.2037,37.3503,8.2157,31.8516,5.3632,24.2104,16.7184,14.8992,14.4516,6.1188,6.1715,14.2318,15.6657,8.2822,14.3671,19.8917,8.0951,7.7632,,,5.9168,17.0578,15.4378,8.3688,11.3443,63.0123,63.385,64.712,51.4164,26.4264,61.4486,61.0756,61.8685,37.45,21.3779,124.3034,110.24,16.8765,17.4329
2009-01-29,61.6699,25.5389,35.8879,7.9315,30.8038,5.235,23.1102,15.8699,14.2204,13.7079,5.638,5.9894,13.7297,15.0924,7.9485,14.2424,19.6106,8.0353,7.553,,,5.6105,16.8947,14.5809,8.0368,11.0103,61.5631,62.5596,64.5894,50.8002,25.7692,61.1452,61.2674,61.3187,37.5782,21.545,122.6497,110.8,15.4973,17.2216
2009-01-30,60.4153,25.0899,35.1606,7.7219,30.1443,5.1232,22.8914,15.7517,14.0655,13.5315,5.4837,5.8112,13.5393,14.7699,7.7515,13.8061,19.4035,7.8749,7.2567,,,5.5128,16.8756,14.1048,7.7758,10.6661,61.3679,62.5332,64.6277,51.1601,25.8862,61.43,61.5954,61.7054,37.2621,21.6786,121.1755,110.9,14.8597,17.1201
2009-02-02,60.233,25.3921,35.4452,7.7437,30.093,5.13,22.6666,15.5917,13.9643,13.4432,5.4837,5.9023,13.3228,14.4331,7.6791,13.6877,19.5292,7.9184,7.1533,,,5.6771,16.9651,14.1456,7.7284,10.5041,62.5097,63.0406,64.6872,50.9133,25.3348,61.653,61.6558,61.5997,36.1056,21.6619,121.4873,111.18,15.2205,16.7904
2009-02-03,61.0791,25.7893,35.6982,7.812,30.5179,5.235,23.3172,16.0577,14.3276,13.8277,5.3828,6.021,13.5537,14.6983,7.8962,13.9868,20.0323,7.9538,7.2911,,,5.726,17.5407,13.8056,7.8905,10.9333,61.0209,62.4976,64.6181,50.7434,25.38,61.43,62.0128,61.3269,36.6549,21.3946,123.3414,111.65,15.0673,16.5959
2009-02-04,60.78,25.8238,35.4373,7.7918,30.3568,5.2173,23.1989,16.1759,14.268,13.9663,5.3235,6.0171,13.6807,14.6195,7.7233,13.6066,19.9435,8.0135,7.3807,,,5.8551,17.5547,13.8328,7.7165,10.8301,60.8074,62.1798,64.5106,50.764,25.3591,61.3062,61.9321,61.242,36.0451,21.5951,121.5724,111.45,14.7015,16.6889
2009-02-05,61.6845,26.3936,35.8484,7.8989,30.8404,5.3236,23.5302,16.5167,14.4407,14.2311,5.4066,6.1121,14.0154,14.7914,7.868,13.7999,20.1136,8.0706,7.5771,,,6.0681,17.7998,14.0708,7.9775,11.0609,60.8608,62.3254,64.5259,50.321,25.1506,61.2381,62.2797,61.048,35.4309,21.6619,121.0522,109.13,14.39,17.0609
2009-02-06,63.4423,27.0843,37.121,8.2204,31.727,5.4409,24.0744,17.3443,14.7801,14.918,5.8102,6.3219,14.2751,15.1498,8.0932,14.0367,20.2764,8.1222,7.8045,,,6.1913,17.9661,15.2065,8.3214,11.6076,60.671,61.948,64.4875,50.6197,25.658,61.591,62.3915,61.2117,35.6242,21.4781,122.2724,108.2,15.3886,17.1878
2009-02-09,63.5298,27.1966,36.955,8.1908,31.7343,5.4422,24.0685,17.2538,14.8099,14.7668,5.8754,6.3377,14.327,15.4364,8.0691,13.8996,20.2172,8.0771,7.777,,,6.2143,17.8445,15.2541,8.2977,11.6157,60.8667,61.8222,64.4645,50.7127,25.8561,62.2351,62.3915,61.2177,35.9291,21.3361,123.1143,108.95,15.616,17.0947
2009-02-10,60.6195,26.195,35.2476,7.8523,30.2835,5.2418,22.8736,16.2107,14.0775,13.9726,5.276,6.0804,13.6605,14.6266,7.6871,13.4508,19.544,7.8478,7.4289,,,5.9422,17.3169,13.9008,7.9419,11.0325,62.1894,62.6499,64.6104,50.9589,25.6858,62.5199,62.6274,61.5937,36.4874,21.5868,121.9035,110.35,14.2269,16.8749
2009-02-11,60.9769,26.0742,35.382,7.8508,30.4667,5.2541,23.122,16.6975,14.2085,14.3004,5.5312,6.0923,13.5046,14.7413,7.7474,13.5256,19.7882,7.8233,7.4289,,,5.8607,17.3169,14.2816,7.9537,10.8949,62.996,63.1333,64.5951,51.1348,25.6267,62.3527,62.7019,61.5816,36.2426,21.6202,121.9792,110.17,14.4988,16.7735
2009-02-12,61.0207,26.3936,35.6824,7.9082,30.5473,5.2868,23.0511,16.5932,14.1846,14.2689,5.46,6.12,13.5277,14.5765,7.7595,13.6503,20.0175,7.7554,7.553,,,5.8968,17.723,14.0776,8.0051,10.8402,62.4029,63.1135,64.6719,51.176,25.5468,62.1298,62.7019,61.909,35.5168,21.7037,121.6669,109.58,14.2516,16.7988
2009-02-13,60.3643,26.2727,35.3108,7.8213,30.2396,5.2636,22.8026,16.6766,14.0358,14.3508,5.2523,6.0923,13.5595,14.5765,7.6349,13.4383,19.7142,7.7092,7.4393,,,5.9527,17.5855,13.5131,7.93,10.7167,60.7422,62.6168,64.549,50.7846,25.6476,61.8697,62.8571,61.721,35.5117,21.6369,121.9224,108.23,13.3767,16.4945
2009-02-17,57.7822,25.2281,33.9117,7.4952,28.9353,5.0638,21.59,15.6126,13.2855,13.2227,4.73,5.8389,12.6216,13.8383,7.3454,13.2451,19.3739,7.375,7.1154,,,5.5648,17.141,12.7038,7.6928,10.1741,62.6342,63.6697,64.7179,51.0627,24.9942,62.2474,62.7764,61.7695,35.0058,22.0629,119.2738,107.89,12.4275,15.573
2009-02-18,57.6436,25.2453,33.4295,7.4129,28.8401,5.066,21.5723,15.5013,13.2676,13.3298,4.73,5.8429,12.5495,13.8598,7.2971,13.3137,19.3665,7.2635,7.074,,,5.5681,16.9913,12.4998,7.6968,10.0283,62.1004,63.2062,64.6104,50.8103,24.8448,61.8573,62.826,61.6422,35.315,22.1632,118.763,106.08,12.6055,15.48
2009-02-19,57.0237,24.8568,32.9631,7.2996,28.5323,5.0264,21.5427,15.3553,13.2497,13.2731,4.4807,5.7004,12.5524,13.5517,7.2208,13.482,19.3295,7.2956,7.0017,,,5.3019,16.5922,11.7925,7.8312,9.8238,61.0446,62.8552,64.5874,50.3931,24.9699,61.6839,62.2859,61.5452,35.0917,22.0379,119.7373,105.55,12.0617,15.8597
2009-02-20,56.4693,24.9259,32.5204,7.2437,28.1953,4.9924,21.2292,14.9659,13.1008,12.9579,4.4155,5.7558,12.2292,13.3438,7.1725,13.2763,19.1298,7.1304,7.0568,,,5.3578,16.3511,11.8333,7.8628,9.7853,61.6378,63.034,64.6411,50.1819,24.605,61.9007,62.3915,61.2299,34.6923,21.7288,121.4495,107.0,12.823,15.6829
2009-02-23,54.4489,24.0539,31.2715,6.9455,27.2354,4.8151,20.4189,14.5973,12.6066,12.6428,4.2612,5.4906,11.6579,12.8279,7.0117,12.9335,18.7525,6.9592,6.6295,,,5.1474,16.0313,11.5341,7.6573,9.3925,62.2072,63.0936,64.6335,50.012,23.9864,61.8387,62.1369,61.5452,35.1947,21.9293,120.1819,105.37,11.8591,15.5307
2009-02-24,56.5131,24.8482,32.4256,7.2343,28.2246,4.9583,21.2706,15.397,13.0949,13.3172,4.7775,5.6371,12.2061,13.1073,7.3172,13.1828,19.0262,7.1603,6.8397,,,5.3939,16.479,12.3094,7.9458,9.8279,62.1419,62.8552,64.5874,49.8317,24.327,61.3062,62.168,61.4239,35.8604,21.8123,121.5251,102.8,12.8626,15.8266
